DIVISI,BLOK_B,Blok,T_TANAM,N_BARIS,N_POKOK,OBJECTID,NDRE125,KlassNDRE12025,NDRE2_26,KLASSNDRE2_26,Ket,Longitude_SR,Latitude_SR,Drone_TreeID,Drone_Lon,Drone_Lat,Drone_Height_m,NDRE_Drone_Rel,NDRE_Drone_Abs,HS_Drone_Rel,HS_Drone_Abs
AME II,E002A,E02,2009,1,24,82443,0.35978207317479216,Stres Berat,0.4090668306887132,Stres Sedang,Pokok Utama,109.2451904745932,-0.4311297894929977,60,109.2452239,-0.43113728,12.98,0.462,0.462,Healthy,Good
AME II,E002A,E02,2009,2,1,82187,0.39245529478499913,Stres Berat,0.4389487932534305,Stres Sedang,Pokok Utama,109.24312996872645,-0.4310742507354763,186,109.24313991,-0.43107756,10.92,0.457,0.457,Healthy,Moderate
AME II,E002A,E02,2009,2,2,82193,0.3987419957729576,Stres Berat,0.45208932528734996,Stres Sedang,Pokok Utama,109.24323953586537,-0.43105826189106405,881,109.24326703,-0.43104097,6.87,0.549,0.549,Healthy,Good
AME II,E002A,E02,2009,2,6,82241,0.40102644260240244,Stres Sedang,0.35865823684084824,Stres Berat,Pokok Utama,109.24361030899725,-0.4310570168772913,1971,109.24361241,-0.43105371,4.47,0.465,0.465,Healthy,Good
AME II,E002A,E02,2009,2,7,82255,0.3907679012674262,Stres Berat,0.4689326862935799,Stres Sedang,Pokok Utama,109.24371849750726,-0.43105585194016527,824,109.24373098,-0.43108177,7.08,0.442,0.442,Healthy,Moderate
AME II,E002A,E02,2009,2,8,82266,0.40845689548624153,Stres Sedang,0.4528789271433957,Stres Sedang,Pokok Utama,109.2437896198131,-0.431073359486563,535,109.24379925,-0.43107681,8.45,0.521,0.521,Healthy,Good
AME II,E002A,E02,2009,2,9,82290,0.40417177203952404,Stres Sedang,0.4361161959980586,Stres Sedang,Pokok Utama,109.2438623584748,-0.4310657919883505,604,109.24386437,-0.43110124,8.05,0.543,0.543,Healthy,Good
AME II,E002A,E02,2009,2,10,82293,0.43774483678583614,Stres Sedang,0.4772413077211021,Stres Sedang,Pokok Utama,109.2439572949191,-0.43105211022385015,1233,109.24396768,-0.43105062,5.87,0.472,0.472,Healthy,Good
AME II,E002A,E02,2009,2,12,82312,0.3787753594908848,Stres Berat,0.39649463794760675,Stres Berat,Pokok Utama,109.24409136751581,-0.43107330837935093,1988,109.2440822,-0.43107914,4.44,0.392,0.392,Healthy,Sub-Optimal
AME II,E002A,E02,2009,2,15,82371,0.39425403479484683,Stres Berat,0.4211825159650032,Stres Sedang,Pokok Utama,109.2443376444486,-0.43105591612177396,1175,109.24432294,-0.43108326,6.0,0.508,0.508,Healthy,Good
AME II,E002A,E02,2009,2,16,82383,0.3862293989211726,Stres Berat,0.4444260990326023,Stres Sedang,Pokok Utama,109.24440568214571,-0.4310497030748469,870,109.24437505,-0.43103082,6.9,0.451,0.451,Healthy,Moderate
AME II,E002A,E02,2009,2,17,82408,0.3834668390728509,Stres Berat,0.44036572404400515,Stres Sedang,Pokok Utama,109.24448554057771,-0.4310420648756599,119,109.24446578,-0.43102723,11.78,0.418,0.418,Healthy,Sub-Optimal
AME II,E002A,E02,2009,2,18,82413,0.3382725840622517,Stres Berat,0.36842862157429185,Stres Berat,Pokok Utama,109.24467709354144,-0.43104113268928584,102,109.24470202,-0.43105486,12.07,0.43,0.43,Healthy,Moderate
AME II,E002A,E02,2009,2,19,82460,0.38625299713754524,Stres Berat,0.4540352380440252,Stres Sedang,Pokok Utama,109.24499603453101,-0.43105220484886336,54,109.24499216,-0.43106533,13.09,0.332,0.332,Suspect,Critical
AME II,E002A,E02,2009,2,20,82478,0.46809178367074755,Stres Sedang,0.47468202448320174,Stres Sedang,Pokok Utama,109.24503777012312,-0.4309976805009979,434,109.24505865,-0.43097582,9.05,0.471,0.471,Healthy,Good
AME II,E002A,E02,2009,2,22,82444,0.41352339280456757,Stres Sedang,0.40668773888645315,Stres Sedang,Pokok Utama,109.2451334498648,-0.43106086831531965,370,109.24511029,-0.43105541,9.4,0.438,0.438,Healthy,Moderate
AME II,E002A,E02,2009,3,1,82188,0.44082322545974695,Stres Sedang,0.4900570475997833,Stres Sedang,Pokok Utama,109.243181090053,-0.431005405381833,516,109.24318394,-0.43101879,8.55,0.49,0.49,Healthy,Good
AME II,E002A,E02,2009,3,3,82205,0.41237625914450066,Stres Sedang,0.4534379385481078,Stres Sedang,Pokok Utama,109.24342576245246,-0.4310001783675757,1337,109.24343456,-0.43101342,5.64,0.51,0.51,Healthy,Good
AME II,E002A,E02,2009,3,4,82229,0.44494846807481414,Stres Sedang,0.44764493942797723,Stres Sedang,Pokok Utama,109.24351336205956,-0.4310244087092933,1295,109.24351945,-0.43099852,5.74,0.456,0.456,Healthy,Moderate
AME II,E002A,E02,2009,3,5,82242,0.45196240038723334,Stres Sedang,0.4437035548794377,Stres Sedang,Pokok Utama,109.2436058809182,-0.43102383878134537,1758,109.24361602,-0.43100533,4.85,0.477,0.477,Healthy,Good
AME II,E002A,E02,2009,3,8,82291,0.4664826638739405,Stres Sedang,0.47728606621388525,Stres Sedang,Pokok Utama,109.24381013305043,-0.4310174810332836,373,109.24381409,-0.43098593,9.39,0.448,0.448,Healthy,Moderate
AME II,E002A,E02,2009,3,9,82295,0.3397385336707914,Stres Berat,0.3884500639327038,Stres Berat,Pokok Utama,109.24387305216406,-0.4309572129892055,290,109.24388506,-0.43094932,9.91,0.422,0.422,Healthy,Sub-Optimal
AME II,E002A,E02,2009,3,10,82294,0.38440771246527017,Stres Berat,0.4264943655837276,Stres Sedang,Pokok Utama,109.24395923779697,-0.4309897734418676,1502,109.24397848,-0.43097602,5.32,0.442,0.442,Healthy,Moderate
AME II,E002A,E02,2009,3,11,82313,0.4070260140917235,Stres Sedang,0.4444011893007252,Stres Sedang,Pokok Utama,109.24405956097144,-0.43098885806594944,396,109.24408403,-0.43096384,9.27,0.503,0.503,Healthy,Good
AME II,E002A,E02,2009,3,14,82352,0.3854381059301994,Stres Berat,0.4348664026502872,Stres Sedang,Pokok Utama,109.24425249441883,-0.43098845070146063,1884,109.2442556,-0.43095438,4.61,0.429,0.429,Healthy,Sub-Optimal
AME II,E002A,E02,2009,3,15,82384,0.4024226469379885,Stres Sedang,0.4531277463965708,Stres Sedang,Pokok Utama,109.24436643895437,-0.4309722919286967,1216,109.24436114,-0.43097204,5.91,0.48,0.48,Healthy,Good
AME II,E002A,E02,2009,3,17,82396,0.39069389696998097,Stres Berat,0.40131903307752925,Stres Sedang,Pokok Utama,109.24453741508147,-0.4309636331158397,432,109.24456101,-0.430954,9.09,0.491,0.491,Healthy,Good
AME II,E002A,E02,2009,3,18,82414,0.4255022686998936,Stres Sedang,0.429976000987853,Stres Sedang,Pokok Utama,109.24462677821333,-0.43096365385415697,248,109.24464276,-0.43094679,10.23,0.394,0.394,Healthy,Sub-Optimal
AME II,E002A,E02,2009,3,19,82434,0.37161652802061956,Stres Berat,0.4000260383876346,Stres Sedang,Pokok Utama,109.24475377451753,-0.4309915078395438,58,109.24474336,-0.43098524,13.02,0.433,0.433,Healthy,Moderate
AME II,E002A,E02,2009,3,23,82480,0.4440743026445093,Stres Sedang,0.46589104501721096,Stres Sedang,Pokok Utama,109.24514422811014,-0.4309595734261314,51,109.24516601,-0.43094374,13.29,0.421,0.421,Healthy,Sub-Optimal
AME II,E002A,E02,2009,4,1,82129,0.39986643226693414,Stres Berat,0.46152195017807196,Stres Sedang,Pokok Utama,109.24305177966077,-0.43094726756615465,255,109.24302766,-0.43093239,10.19,0.376,0.376,Suspect,Critical
AME II,E002A,E02,2009,4,2,82127,0.3985716344253451,Stres Berat,0.4592929622547977,Stres Sedang,Pokok Utama,109.24308919056965,-0.4309766091226035,114,109.24306673,-0.43097581,11.88,0.483,0.483,Healthy,Good
AME II,E002A,E02,2009,4,4,82195,0.470550008928926,Stres Sedang,0.5169548978194869,Stres Ringan,Pokok Utama,109.24322223000367,-0.4309668039213991,464,109.2432419,-0.43094872,8.84,0.461,0.461,Healthy,Good
AME II,E002A,E02,2009,4,5,82194,0.4543602171318,Stres Sedang,0.5035734112722543,Stres Ringan,Pokok Utama,109.24325309240282,-0.43097302093647405,464,109.2432419,-0.43094872,8.84,0.461,0.461,Healthy,Good
AME II,E002A,E02,2009,4,6,82207,0.41949255978630406,Stres Sedang,0.4486982239414748,Stres Sedang,Pokok Utama,109.24330579091801,-0.4309520045174752,912,109.24331062,-0.43095009,6.76,0.414,0.414,Healthy,Sub-Optimal
AME II,E002A,E02,2009,4,8,82230,0.4268300067010314,Stres Sedang,0.4628592820068619,Stres Sedang,Pokok Utama,109.24346846346377,-0.43093084633738643,921,109.24350195,-0.43092527,6.74,0.469,0.469,Healthy,Good
AME II,E002A,E02,2009,4,9,82243,0.43194843893078366,Stres Sedang,0.4417770585563583,Stres Sedang,Pokok Utama,109.24354447768081,-0.4309408791424374,2067,109.24354821,-0.4309705,4.34,0.489,0.489,Healthy,Good
AME II,E002A,E02,2009,4,10,82257,0.40399607038530316,Stres Sedang,0.4119922444649849,Stres Sedang,Pokok Utama,109.24363474680447,-0.43090700501712226,1439,109.24362592,-0.43091625,5.44,0.401,0.401,Healthy,Sub-Optimal
AME II,E002A,E02,2009,4,11,82296,0.4111495588122664,Stres Sedang,0.46159411279708995,Stres Sedang,Pokok Utama,109.2438725871489,-0.4309088824018112,236,109.24385183,-0.43092625,10.37,0.383,0.383,Healthy,Critical
AME II,E002A,E02,2009,4,13,82373,0.41588594479345403,Stres Sedang,0.47114763738943033,Stres Sedang,Pokok Utama,109.24425073798552,-0.43089956994069367,1308,109.24423719,-0.43091549,5.72,0.537,0.537,Healthy,Good
AME II,E002A,E02,2009,4,14,82372,0.44847957740362726,Stres Sedang,0.4756584542626484,Stres Sedang,Pokok Utama,109.24430739413364,-0.43094607965271475,1037,109.24432881,-0.43094807,6.36,0.577,0.577,Healthy,Good
AME II,E002A,E02,2009,4,15,82385,0.43973634288075636,Stres Sedang,0.45292974886699366,Stres Sedang,Pokok Utama,109.24434676662007,-0.4309256777601605,1037,109.24432881,-0.43094807,6.36,0.577,0.577,Healthy,Good
AME II,E002A,E02,2009,4,16,82397,0.4154719013582777,Stres Sedang,0.3992045109136766,Stres Berat,Pokok Utama,109.24454101846499,-0.4308991137109351,427,109.2445507,-0.43088346,9.12,0.554,0.554,Healthy,Good
AME II,E002A,E02,2009,4,17,82415,0.4690768834284466,Stres Sedang,0.4408643463865419,Stres Sedang,Pokok Utama,109.24462848610402,-0.43087616469807416,301,109.24462615,-0.43090066,9.81,0.425,0.425,Healthy,Sub-Optimal
AME II,E002A,E02,2009,4,18,82419,0.43184851314650036,Stres Sedang,0.43333064735454374,Stres Sedang,Pokok Utama,109.244675412847,-0.4308764532067958,393,109.2446594,-0.43086133,9.27,0.485,0.485,Healthy,Good
AME II,E002A,E02,2009,4,19,82435,0.36807334166945144,Stres Berat,0.3714945471011042,Stres Berat,Pokok Utama,109.24477679050443,-0.43088002792662977,806,109.24477752,-0.4308496,7.14,0.512,0.512,Healthy,Good
AME II,E002A,E02,2009,4,20,82453,0.4221089078460847,Stres Sedang,0.4343210020538707,Stres Sedang,Pokok Utama,109.24486839411502,-0.430883235039412,161,109.24488981,-0.43085732,11.13,0.494,0.494,Healthy,Good
AME II,E002A,E02,2009,4,21,82449,0.41911945729830946,Stres Sedang,0.41903568075096403,Stres Sedang,Pokok Utama,109.24487880628685,-0.4309213420954731,156,109.24484982,-0.43091383,11.2,0.356,0.356,Suspect,Critical
AME II,E002A,E02,2009,4,23,82446,0.4499768512969371,Stres Sedang,0.4686906037117856,Stres Sedang,Pokok Utama,109.24507223213047,-0.43090106003061635,339,109.24505194,-0.43087363,9.6,0.499,0.499,Healthy,Good
AME II,E002A,E02,2009,5,4,82208,0.44115783389733765,Stres Sedang,0.47496519364656076,Stres Sedang,Pokok Utama,109.24327353699181,-0.4308638871867713,110,109.24329627,-0.43084881,11.97,0.493,0.493,Healthy,Good
AME II,E002A,E02,2009,5,5,82231,0.4023108015287768,Stres Sedang,0.43362676340620965,Stres Sedang,Pokok Utama,109.24340602942542,-0.43083822851251524,402,109.24340137,-0.43084295,9.24,0.504,0.504,Healthy,Good
AME II,E002A,E02,2009,5,6,82244,0.42395165866569623,Stres Sedang,0.4468275148086731,Stres Sedang,Pokok Utama,109.2435183402039,-0.43084839182116297,1202,109.24351274,-0.43088277,5.95,0.484,0.484,Healthy,Good
AME II,E002A,E02,2009,5,13,82339,0.3927295214544183,Stres Berat,0.4025013430703334,Stres Sedang,Pokok Utama,109.24408756022069,-0.43083584289831295,976,109.24406699,-0.43083542,6.54,0.481,0.481,Healthy,Good
AME II,E002A,E02,2009,5,14,82354,0.4356403503280731,Stres Sedang,0.4396166332695339,Stres Sedang,Pokok Utama,109.24415221121028,-0.4308148030088772,1900,109.2441712,-0.43079792,4.57,0.484,0.484,Healthy,Good
AME II,E002A,E02,2009,5,15,82374,0.38941091727587135,Stres Berat,0.44728470694893663,Stres Sedang,Pokok Utama,109.24424822701354,-0.4308263099399751,2061,109.24424799,-0.43084541,4.34,0.47,0.47,Healthy,Good
AME II,E002A,E02,2009,5,17,82411,0.38873299982201615,Stres Berat,0.4329446261522473,Stres Sedang,Pokok Utama,109.2444003355567,-0.43082634523342983,53,109.24441597,-0.43083324,13.11,0.456,0.456,Healthy,Moderate
AME II,E002A,E02,2009,5,18,82398,0.41140630225772445,Stres Sedang,0.4042270234844706,Stres Sedang,Pokok Utama,109.24448626110076,-0.43084153576312406,279,109.24447661,-0.43081472,10.02,0.424,0.424,Healthy,Sub-Optimal
AME II,E002A,E02,2009,5,22,82399,0.35015274683094544,Stres Berat,0.3931389721753719,Stres Berat,Pokok Utama,109.24479907526886,-0.4308275048159368,806,109.24477752,-0.4308496,7.14,0.512,0.512,Healthy,Good
AME II,E002A,E02,2009,6,1,82191,0.46800425194805656,Stres Sedang,0.45725838899898474,Stres Sedang,Pokok Utama,109.24308511527522,-0.43076413230432276,1234,109.24308024,-0.43079857,5.87,0.471,0.471,Healthy,Good
AME II,E002A,E02,2009,6,5,82259,0.45782434921711684,Stres Sedang,0.47943566745820165,Stres Sedang,Pokok Utama,109.24354971584184,-0.4307551672795336,55,109.24354466,-0.43074668,13.08,0.467,0.467,Healthy,Good
AME II,E002A,E02,2009,6,6,82275,0.4025088643725709,Stres Sedang,0.42484002547384525,Stres Sedang,Pokok Utama,109.24364836133032,-0.43077640331341177,2578,109.2436749,-0.43079599,3.58,0.364,0.364,Abnormal,Critical
AME II,E002A,E02,2009,6,7,82270,0.4121084170809386,Stres Sedang,0.4397734638877587,Stres Sedang,Pokok Utama,109.24372044695458,-0.4307805255792232,1282,109.2437526,-0.43078742,5.76,0.442,0.442,Healthy,Moderate
AME II,E002A,E02,2009,6,8,82298,0.42805627440868804,Stres Sedang,0.47326197396485314,Stres Sedang,Pokok Utama,109.24376261521165,-0.43076250808431915,1282,109.2437526,-0.43078742,5.76,0.442,0.442,Healthy,Moderate
AME II,E002A,E02,2009,6,9,82317,0.3590851883919103,Stres Berat,0.4112170990271123,Stres Sedang,Pokok Utama,109.24386996131005,-0.43076061858548115,2362,109.24388196,-0.43076123,3.93,0.363,0.363,Abnormal,Critical
AME II,E002A,E02,2009,6,10,82328,0.4012003054251214,Stres Sedang,0.4433076918518701,Stres Sedang,Pokok Utama,109.24396018487853,-0.43076881984784904,1860,109.24394574,-0.43075129,4.65,0.433,0.433,Healthy,Moderate
AME II,E002A,E02,2009,6,11,82217,0.29856522520156503,Stres Sangat Berat,0.340217868292898,Stres Berat,Pokok Utama,109.24406312316853,-0.43076293501639407,411,109.24406971,-0.43072917,9.19,0.414,0.414,Healthy,Sub-Optimal
AME II,E002A,E02,2009,6,12,82375,0.4250691311151324,Stres Sedang,0.45531608440324156,Stres Sedang,Pokok Utama,109.24420599850976,-0.4307621588147803,1261,109.2442242,-0.43077171,5.8,0.458,0.458,Healthy,Moderate
AME II,E002A,E02,2009,6,13,82387,0.42786122515898983,Stres Sedang,0.4652305031105733,Stres Sedang,Pokok Utama,109.24429387473263,-0.4307593261254113,1390,109.24426283,-0.43075905,5.53,0.416,0.416,Healthy,Sub-Optimal
AME II,E002A,E02,2009,6,14,82417,0.42524838364876655,Stres Sedang,0.41698428540436244,Stres Sedang,Pokok Utama,109.24449115197393,-0.43077193447330114,319,109.24450985,-0.43076861,9.72,0.363,0.363,Suspect,Critical
AME II,E002A,E02,2009,6,16,82454,0.421305582555442,Stres Sedang,0.46093506474622226,Stres Sedang,Pokok Utama,109.24476529201509,-0.43075297332456847,194,109.24477979,-0.43075782,10.85,0.437,0.437,Healthy,Moderate
AME II,E002A,E02,2009,6,17,82464,0.3667550938070776,Stres Berat,0.42454906504911216,Stres Sedang,Pokok Utama,109.244850036713,-0.4307665521068618,72,109.24486917,-0.43076733,12.67,0.406,0.406,Healthy,Sub-Optimal
AME II,E002A,E02,2009,6,18,82483,0.42775800093485955,Stres Sedang,0.4611869684527986,Stres Sedang,Pokok Utama,109.24507200726403,-0.4307610538726877,229,109.24506454,-0.43078411,10.48,0.483,0.483,Healthy,Good
AME II,E002A,E02,2009,7,1,82201,0.41116596619948415,Stres Sedang,0.401579524500592,Stres Sedang,Pokok Utama,109.24303487853989,-0.4307006241230853,228,109.24304703,-0.43067874,10.49,0.417,0.417,Healthy,Sub-Optimal
AME II,E002A,E02,2009,7,2,82198,0.44119413552216696,Stres Sedang,0.44138759594318,Stres Sedang,Pokok Utama,109.24311161302974,-0.43071512072621987,729,109.24312832,-0.43073031,7.51,0.389,0.389,Healthy,Critical
AME II,E002A,E02,2009,7,3,82210,0.45025718503592943,Stres Sedang,0.45824243747091925,Stres Sedang,Pokok Utama,109.24316931425155,-0.4307127413349949,376,109.24317189,-0.43071811,9.38,0.483,0.483,Healthy,Good
AME II,E002A,E02,2009,7,4,82220,0.36808665023269055,Stres Berat,0.3908393810127192,Stres Berat,Pokok Utama,109.24325830344064,-0.4307214432975547,1633,109.24326081,-0.43073667,5.09,0.463,0.463,Healthy,Good
AME II,E002A,E02,2009,7,5,82233,0.4207600208165729,Stres Sedang,0.4305573204020206,Stres Sedang,Pokok Utama,109.24334019844996,-0.4307088291951966,1244,109.24333762,-0.43071408,5.85,0.433,0.433,Healthy,Moderate
AME II,E002A,E02,2009,7,7,82271,0.3947613719900395,Stres Berat,0.407291094787345,Stres Sedang,Pokok Utama,109.24365280719469,-0.4307083989511882,341,109.24367402,-0.43071189,9.58,0.425,0.425,Healthy,Sub-Optimal
AME II,E002A,E02,2009,7,8,82299,0.4121520134478371,Stres Sedang,0.42212263100287495,Stres Sedang,Pokok Utama,109.24375206210081,-0.43067696489718094,902,109.24375128,-0.4306667,6.8,0.418,0.418,Healthy,Sub-Optimal
AME II,E002A,E02,2009,7,14,82388,0.4348647872563745,Stres Sedang,0.4558505404031259,Stres Sedang,Pokok Utama,109.24432766469127,-0.4306946337743387,639,109.24431944,-0.43067271,7.89,0.427,0.427,Healthy,Sub-Optimal
AME II,E002A,E02,2009,7,15,82400,0.40910435717120763,Stres Sedang,0.41433657040273336,Stres Sedang,Pokok Utama,109.24437519740891,-0.43070038712599457,1273,109.24437199,-0.43069442,5.78,0.416,0.416,Healthy,Sub-Optimal
AME II,E002A,E02,2009,7,17,82422,0.434807504013516,Stres Sedang,0.4297712563698483,Stres Sedang,Pokok Utama,109.24454809073559,-0.43066299901238675,485,109.24456423,-0.4306601,8.72,0.475,0.475,Healthy,Good
AME II,E002A,E02,2009,7,18,82437,0.4590925086429419,Stres Sedang,0.4612134807538314,Stres Sedang,Pokok Utama,109.24465688465341,-0.43068573130263027,1008,109.24466932,-0.43068952,6.42,0.479,0.479,Healthy,Good
AME II,E002A,E02,2009,7,20,82465,0.4237164758684064,Stres Sedang,0.4558243891766837,Stres Sedang,Pokok Utama,109.24479025204205,-0.43068386409732506,203,109.24477892,-0.43065201,10.77,0.452,0.452,Healthy,Moderate
AME II,E002A,E02,2009,7,21,82450,0.3895772532490392,Stres Berat,0.43359260335385513,Stres Sedang,Pokok Utama,109.2448796165278,-0.43068193242804254,79,109.2448885,-0.43067374,12.54,0.43,0.43,Healthy,Moderate
AME II,E002A,E02,2009,8,2,82221,0.4377676734094781,Stres Sedang,0.43686950720466294,Stres Sedang,Pokok Utama,109.24321594442267,-0.43062718612476675,1654,109.24323748,-0.43062814,5.04,0.392,0.392,Healthy,Sub-Optimal
AME II,E002A,E02,2009,8,5,82261,0.4345283829672941,Stres Sedang,0.43098671387981724,Stres Sedang,Pokok Utama,109.24347291661047,-0.430638879612204,176,109.24349438,-0.43064041,11.02,0.476,0.476,Healthy,Good
AME II,E002A,E02,2009,8,6,82277,0.43028788224393527,Stres Sedang,0.42617174235283256,Stres Sedang,Pokok Utama,109.2435402081273,-0.4306273355216759,157,109.24353571,-0.43063726,11.16,0.503,0.503,Healthy,Good
AME II,E002A,E02,2009,8,7,82272,0.43770473287257605,Stres Sedang,0.43919181286985015,Stres Sedang,Pokok Utama,109.2436044773436,-0.43061800084498103,74,109.24362329,-0.43060789,12.66,0.488,0.488,Healthy,Good
AME II,E002A,E02,2009,8,9,82329,0.40104402254794286,Stres Sedang,0.4388656807267505,Stres Sedang,Pokok Utama,109.24387466054986,-0.4306099284149095,287,109.24387211,-0.43061654,9.95,0.47,0.47,Healthy,Good
AME II,E002A,E02,2009,8,11,82356,0.4316135136629699,Stres Sedang,0.44692746041057346,Stres Sedang,Pokok Utama,109.24409521674535,-0.43061380748983913,1327,109.24406345,-0.43059759,5.67,0.5,0.5,Healthy,Good
AME II,E002A,E02,2009,8,15,82401,0.42526626905356496,Stres Sedang,0.4519655210656805,Stres Sedang,Pokok Utama,109.24440608516781,-0.4306272786504587,502,109.24441063,-0.43059857,8.62,0.467,0.467,Healthy,Good
AME II,E002A,E02,2009,8,16,82423,0.4395006256374623,Stres Sedang,0.4326282281472166,Stres Sedang,Pokok Utama,109.24451246385793,-0.43059791074603754,164,109.24454268,-0.43059454,11.11,0.467,0.467,Healthy,Good
AME II,E002A,E02,2009,8,17,82438,0.47243307771690496,Stres Sedang,0.44141901881845147,Stres Sedang,Pokok Utama,109.24460367524101,-0.4305918016224403,812,109.24458849,-0.43061941,7.12,0.368,0.368,Suspect,Critical
AME II,E002A,E02,2009,8,18,82456,0.42533599971688596,Stres Sedang,0.4702394333882974,Stres Sedang,Pokok Utama,109.24471030926864,-0.4305928952331136,713,109.24473626,-0.43059548,7.58,0.574,0.574,Healthy,Good
AME II,E002A,E02,2009,9,1,82200,0.45470594272332804,Stres Sedang,0.44807071718328645,Stres Sedang,Pokok Utama,109.24304120028063,-0.4305686435157355,121,109.24301472,-0.43057157,11.76,0.363,0.363,Suspect,Critical
AME II,E002A,E02,2009,9,2,82212,0.47185629686421676,Stres Sedang,0.4581523373351285,Stres Sedang,Pokok Utama,109.24312355524428,-0.43055188961924756,1466,109.24311308,-0.43056255,5.39,0.579,0.579,Healthy,Good
AME II,E002A,E02,2009,9,3,82222,0.4441776075683858,Stres Sedang,0.44813455650658357,Stres Sedang,Pokok Utama,109.243164187767,-0.4305716607756939,1348,109.24314991,-0.4305698,5.62,0.592,0.592,Healthy,Good
AME II,E002A,E02,2009,9,4,82235,0.40304263143774344,Stres Sedang,0.43241189990867945,Stres Sedang,Pokok Utama,109.2432775025697,-0.4305632092299993,906,109.24327387,-0.43056983,6.79,0.426,0.426,Healthy,Sub-Optimal
AME II,E002A,E02,2009,9,5,82248,0.4202543474285537,Stres Sedang,0.4264365949568485,Stres Sedang,Pokok Utama,109.24334569444042,-0.4305974800438171,1688,109.24334842,-0.43061822,4.99,0.529,0.529,Healthy,Good
AME II,E002A,E02,2009,9,9,82366,0.42787198119181674,Stres Sedang,0.4423437173335025,Stres Sedang,Pokok Utama,109.24399635812745,-0.430562103633608,730,109.24398486,-0.43057044,7.51,0.518,0.518,Healthy,Good
AME II,E002A,E02,2009,9,14,82424,0.39857795419900316,Stres Berat,0.4015102605948384,Stres Sedang,Pokok Utama,109.24446565296975,-0.4305545593425854,478,109.24445017,-0.43056332,8.77,0.483,0.483,Healthy,Good
AME II,E002A,E02,2009,9,18,82486,0.4116000178325957,Stres Sedang,0.4711220641106788,Stres Sedang,Pokok Utama,109.24497091187678,-0.430548380714658,159,109.24497252,-0.43051551,11.14,0.48,0.48,Healthy,Good
