Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name
2434,109.24316106718135,-0.4242678278683315,0.0,0.4163220376581276,Normal,Normal,Routine,E002A
2435,109.2432494794719,-0.42426928321165913,0.0,0.4576886526676787,Normal,Normal,Routine,E002A
2436,109.24332844016692,-0.42425463347229564,0.0,0.39649072146143394,Abnormal,Abnormal,Monitor,E002A
2437,109.24340505468221,-0.4242633928834693,0.0,0.44281067921011963,Normal,Normal,Routine,E002A
2438,109.24347639145151,-0.42426192884780123,0.0,0.4105368752737303,Normal,Normal,Routine,E002A
2439,109.2435644868613,-0.4242585370511072,0.0,0.4635709237573243,Normal,Normal,Routine,E002A
2440,109.24365287124543,-0.42426432580331397,0.0,0.40120651875657476,Normal,Normal,Routine,E002A
2441,109.24373294606572,-0.42425255561196057,0.0,0.4549636643363121,Normal,Normal,Routine,E002A
2442,109.24381430016135,-0.42425614349052515,0.0,0.4160544737860247,Normal,Normal,Routine,E002A
2443,109.24388316734182,-0.4242557803272217,0.0,0.4581047242630993,Normal,Normal,Routine,E002A
2444,109.24396063999447,-0.42425142844011604,0.0,0.4023746565905029,Normal,Normal,Routine,E002A
2445,109.24403815590857,-0.42425043423952125,0.0,0.3914227613892693,Abnormal,Abnormal,Monitor,E002A
2446,109.24413055688576,-0.4242465469561914,0.0,0.37321377283842155,Abnormal,Abnormal,Monitor,E002A
2447,109.24421189216906,-0.42424998471238634,0.0,0.4019955872398178,Normal,Normal,Routine,E002A
2448,109.24430729573841,-0.4242436573979431,0.0,0.4557187806751162,Normal,Normal,Routine,E002A
2449,109.2443773110332,-0.42424284505320464,0.0,0.392426991250089,Abnormal,Abnormal,Monitor,E002A
2450,109.24456551041929,-0.42423852659435113,0.0,0.4106182142529004,Normal,Normal,Routine,E002A
2451,109.24464664938377,-0.42424823022046804,0.0,0.3533925524354877,Abnormal,Abnormal,Monitor,E002A
2452,109.24473805917192,-0.42423425881322624,0.0,0.3938601780235051,Abnormal,Abnormal,Monitor,E002A
2453,109.24481934038533,-0.4242385845773568,0.0,0.35246140548493016,Abnormal,Abnormal,Monitor,E002A
2454,109.24489729709742,-0.4242348938343804,0.0,0.37726433729303294,Abnormal,Abnormal,Monitor,E002A
2455,109.2449904638958,-0.4242330007026136,0.0,0.4310747125897721,Normal,Normal,Routine,E002A
2456,109.24517738813974,-0.4242311298853485,0.0,0.4691756217104198,Normal,Normal,Routine,E002A
2457,109.24304415251231,-0.4241874077194531,0.0,0.45567013101622095,Normal,Normal,Routine,E002A
2458,109.24311545267825,-0.42418886005250445,0.0,0.450444545416564,Normal,Normal,Routine,E002A
2459,109.24320101197443,-0.4241946219345563,0.0,0.47177738170479194,Normal,Normal,Routine,E002A
2460,109.24328640740107,-0.42418219011002795,0.0,0.43079488709036634,Normal,Normal,Routine,E002A
2461,109.24337196428371,-0.42418674022397856,0.0,0.42879781349261004,Normal,Normal,Routine,E002A
2462,109.24345039593321,-0.4241838869894692,0.0,0.41659245374826526,Normal,Normal,Routine,E002A
2463,109.24354165993316,-0.4241867790105435,0.0,0.4592894702925718,Normal,Normal,Routine,E002A
2464,109.24361866480658,-0.42418536148112096,0.0,0.4225729435171707,Normal,Normal,Routine,E002A
2465,109.24369884927343,-0.4241892601706686,0.0,0.4126332402676926,Normal,Normal,Routine,E002A
2466,109.24377764968341,-0.4241843922294318,0.0,0.42027134131405547,Normal,Normal,Routine,E002A
2467,109.24385562306534,-0.4241862530174445,0.0,0.45754578713180066,Normal,Normal,Routine,E002A
2468,109.2439079103539,-0.4241838721795117,0.0,0.458307235143118,Normal,Normal,Routine,E002A
2469,109.24399538961912,-0.4241882165462793,0.0,0.3796888029990861,Abnormal,Abnormal,Monitor,E002A
2470,109.2441806590498,-0.42417479380171164,0.0,0.4071200272325356,Normal,Normal,Routine,E002A
2471,109.24426770802293,-0.42417529296959217,0.0,0.39730222528133263,Abnormal,Abnormal,Monitor,E002A
2472,109.24435566116375,-0.42416959153498557,0.0,0.39649153334084714,Abnormal,Abnormal,Monitor,E002A
2473,109.24442149710848,-0.42417532810174036,0.0,0.3875508109698699,Abnormal,Abnormal,Monitor,E002A
2474,109.24452141906323,-0.4241687585545867,0.0,0.4086014579961453,Normal,Normal,Routine,E002A
2475,109.24460688111337,-0.4241638857933061,0.0,0.4380316973376725,Normal,Normal,Routine,E002A
2476,109.24468959000247,-0.42416677584752754,0.0,0.44631641674635825,Normal,Normal,Routine,E002A
2477,109.24478085471061,-0.42416679669131496,0.0,0.4118758759699068,Normal,Normal,Routine,E002A
2478,109.244874495153,-0.4241717230193206,0.0,0.38038531219472693,Abnormal,Abnormal,Monitor,E002A
2479,109.24496385908527,-0.42416791460543585,0.0,0.37407881870435983,Abnormal,Abnormal,Monitor,E002A
2480,109.24503611350936,-0.4241564464482433,0.0,0.42636560599486223,Normal,Normal,Routine,E002A
2481,109.24512167418898,-0.42415646598499346,0.0,0.4455401816997253,Normal,Normal,Routine,E002A
2482,109.24520205255926,-0.4241492435773017,0.0,0.3991576332827004,Abnormal,Abnormal,Monitor,E002A
2483,109.24307442559136,-0.4241181568072011,0.0,0.4380412103623903,Normal,Normal,Routine,E002A
2484,109.24314976340202,-0.4241200405083272,0.0,0.4507744773429616,Normal,Normal,Routine,E002A
2485,109.24324866993643,-0.4241187952821575,0.0,0.4347800691701615,Normal,Normal,Routine,E002A
2486,109.24332788247457,-0.42411065295729017,0.0,0.4125852060027676,Normal,Normal,Routine,E002A
