Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
24,109.24354571,-0.42812963,13.81,0.323,TM,Suspect,Circle_5m,E002A,0.401434451341629,Abnormal,Sub-Optimal,Monitor,E02
25,109.24453899,-0.43103674,13.72,0.36,TM,Suspect,Circle_5m,E002A,0.4232591688632965,Abnormal,Sub-Optimal,Monitor,E02
26,109.24519749,-0.43076108,13.7,0.424,TM,Healthy,,E002A,0.4737557470798492,Healthy,Good,,E02
27,109.24499402,-0.43080896,13.66,0.432,TM,Healthy,,E002A,0.4959538578987121,Healthy,Good,,E02
28,109.24401468,-0.42780554,13.57,0.418,TM,Healthy,,E002A,0.4721663296222687,Healthy,Good,,E02
29,109.24308096,-0.42964377,13.53,0.465,TM,Healthy,,E002A,0.5140202641487122,Healthy,Good,,E02
30,109.24306609,-0.42589498,13.52,0.356,TM,Suspect,Circle_5m,E002A,0.4135982692241668,Abnormal,Sub-Optimal,Monitor,E02
31,109.24470384,-0.43095358,13.5,0.376,TM,Suspect,Circle_5m,E002A,0.4359479248523712,Normal,Moderate,Routine,E02
32,109.24525324,-0.42656331,13.45,0.037,TM,Suspect,Circle_5m,E002A,0.0970891267061233,Suspect,Critical,Priority Survey,E02
33,109.24316809,-0.42965826,13.38,0.413,TM,Healthy,,E002A,0.4679233431816101,Healthy,Good,,E02
34,109.24509049,-0.4292373,13.37,0.416,TM,Healthy,,E002A,0.4793548583984375,Healthy,Good,,E02
35,109.24438865,-0.43048553,13.31,0.4,TM,Healthy,,E002A,0.4520127475261688,Normal,Moderate,Routine,E02
36,109.24516601,-0.43094374,13.29,0.36,TM,Suspect,Circle_5m,E002A,0.4219100773334503,Abnormal,Sub-Optimal,Monitor,E02
37,109.24457714,-0.43112175,13.27,0.387,TM,Healthy,,E002A,0.4572594761848449,Normal,Moderate,Routine,E02
38,109.24441597,-0.43083324,13.11,0.383,TM,Healthy,,E002A,0.4294946193695068,Abnormal,Sub-Optimal,Monitor,E02
39,109.24354466,-0.43074668,13.08,0.407,TM,Healthy,,E002A,0.4628415703773498,Healthy,Good,,E02
40,109.24520753,-0.43004713,13.06,0.329,TM,Suspect,Circle_5m,E002A,0.389327734708786,Suspect,Critical,Priority Survey,E02
41,109.24343918,-0.43047808,13.0,0.277,TM,Suspect,Circle_5m,E002A,0.3227529227733612,Suspect,Critical,Priority Survey,E02
42,109.2452239,-0.43113728,12.98,0.407,TM,Healthy,,E002A,0.4715256094932556,Healthy,Good,,E02
43,109.24358198,-0.43057758,12.93,0.365,TM,Suspect,Circle_5m,E002A,0.4298011064529419,Abnormal,Sub-Optimal,Monitor,E02
44,109.24342762,-0.42799079,12.85,0.306,TM,Suspect,Circle_5m,E002A,0.3533317446708679,Suspect,Critical,Priority Survey,E02
45,109.2452057,-0.43019001,12.84,0.338,TM,Suspect,Circle_5m,E002A,0.4017311036586761,Abnormal,Sub-Optimal,Monitor,E02
46,109.24308085,-0.42614277,12.84,0.302,TM,Suspect,Circle_5m,E002A,0.356120765209198,Suspect,Critical,Priority Survey,E02
47,109.24500895,-0.43033692,12.8,0.4,TM,Healthy,,E002A,0.4465346336364746,Normal,Moderate,Routine,E02
48,109.24514218,-0.42509153,12.8,0.381,TM,Healthy,,E002A,0.4464847147464752,Normal,Moderate,Routine,E02
49,109.24512755,-0.43021079,12.77,0.485,TM,Healthy,,E002A,0.5407418012619019,Healthy,Good,,E02
50,109.24348924,-0.42956519,12.76,0.421,TM,Healthy,,E002A,0.4748581647872925,Healthy,Good,,E02
51,109.24524717,-0.42357866,12.69,0.049,TM,Suspect,Circle_5m,E002A,0.1453026831150055,Suspect,Critical,Priority Survey,E02
52,109.24486917,-0.43076733,12.67,0.351,TM,Suspect,Circle_5m,E002A,0.4077762961387634,Abnormal,Sub-Optimal,Monitor,E02
53,109.2430583,-0.4265931,12.64,0.454,TM,Healthy,,E002A,0.5080599784851074,Healthy,Good,,E02
54,109.24517995,-0.43085377,12.59,0.408,TM,Healthy,,E002A,0.4775042235851288,Healthy,Good,,E02
55,109.24304924,-0.42889094,12.56,0.344,TM,Suspect,Circle_5m,E002A,0.4143930673599243,Abnormal,Sub-Optimal,Monitor,E02
56,109.2448885,-0.43067374,12.54,0.377,TM,Suspect,Circle_5m,E002A,0.4229126870632171,Abnormal,Sub-Optimal,Monitor,E02
57,109.24514547,-0.42840716,12.48,0.331,TM,Suspect,Circle_5m,E002A,0.3827814757823944,Suspect,Critical,Priority Survey,E02
58,109.24521264,-0.42535832,12.48,0.389,TM,Healthy,,E002A,0.4531651139259338,Normal,Moderate,Routine,E02
59,109.24526534,-0.42668585,12.45,0.284,TM,Suspect,Circle_5m,E002A,0.3422676622867584,Suspect,Critical,Priority Survey,E02
60,109.24518348,-0.42322551,12.44,0.277,TM,Suspect,Circle_5m,E002A,0.3179723918437958,Suspect,Critical,Priority Survey,E02
61,109.24305403,-0.4295556,12.43,0.473,TM,Healthy,,E002A,0.5326443910598755,Healthy,Good,,E02
62,109.24475381,-0.42849117,12.34,0.358,TM,Suspect,Circle_5m,E002A,0.3879579603672027,Suspect,Critical,Priority Survey,E02
63,109.24468457,-0.43078086,12.31,0.381,TM,Healthy,,E002A,0.4435963630676269,Normal,Moderate,Routine,E02
64,109.24332426,-0.43019048,12.23,0.429,TM,Healthy,,E002A,0.4921965599060058,Healthy,Good,,E02
65,109.24517407,-0.42906098,12.15,0.382,TM,Healthy,,E002A,0.4464614391326904,Normal,Moderate,Routine,E02
66,109.2452644,-0.42488312,12.15,0.042,TM,Suspect,Circle_5m,E002A,0.1014508008956909,Suspect,Critical,Priority Survey,E02
67,109.24452473,-0.43054027,12.13,0.35,TM,Suspect,Circle_5m,E002A,0.3940440416336059,Abnormal,Sub-Optimal,Monitor,E02
68,109.24516206,-0.42459824,12.11,0.36,TM,Suspect,Circle_5m,E002A,0.4240670502185821,Abnormal,Sub-Optimal,Monitor,E02
69,109.24499821,-0.43015967,12.1,0.449,TM,Healthy,,E002A,0.5069944262504578,Healthy,Good,,E02
70,109.24524106,-0.42481394,12.09,0.213,TM,Suspect,Circle_5m,E002A,0.2739335000514984,Suspect,Critical,Priority Survey,E02
71,109.24514216,-0.43114223,12.04,0.327,TM,Suspect,Circle_5m,E002A,0.3935180902481079,Abnormal,Sub-Optimal,Monitor,E02
72,109.24523895,-0.4281585,12.03,0.367,TM,Suspect,Circle_5m,E002A,0.4332723617553711,Normal,Moderate,Routine,E02
73,109.24524326,-0.42898368,12.01,0.389,TM,Healthy,,E002A,0.4454797208309173,Normal,Moderate,Routine,E02
74,109.24305799,-0.42596959,12.01,0.319,TM,Suspect,Circle_5m,E002A,0.3559333086013794,Suspect,Critical,Priority Survey,E02
75,109.24433289,-0.43078439,11.99,0.317,TM,Suspect,Circle_5m,E002A,0.3805379271507263,Suspect,Critical,Priority Survey,E02
76,109.24327134,-0.42986311,11.97,0.37,TM,Suspect,Circle_5m,E002A,0.44358891248703,Normal,Moderate,Routine,E02
77,109.24329627,-0.43084881,11.97,0.451,TM,Healthy,,E002A,0.5218609571456909,Healthy,Good,,E02
78,109.24501295,-0.43051733,11.93,0.432,TM,Healthy,,E002A,0.4793364405632019,Healthy,Good,,E02
79,109.24306673,-0.43097581,11.88,0.422,TM,Healthy,,E002A,0.4828281998634338,Healthy,Good,,E02
80,109.24515936,-0.43052505,11.86,0.451,TM,Healthy,,E002A,0.4971106350421905,Healthy,Good,,E02
81,109.24302537,-0.42917217,11.8,0.468,TM,Healthy,,E002A,0.5131863951683044,Healthy,Good,,E02
82,109.24421607,-0.4290264,11.79,0.292,TM,Suspect,Circle_5m,E002A,0.3597589135169983,Suspect,Critical,Priority Survey,E02
83,109.24522682,-0.42620746,11.75,0.261,TM,Suspect,Circle_5m,E002A,0.3261542618274688,Suspect,Critical,Priority Survey,E02
84,109.24303962,-0.42576159,11.73,0.328,TM,Suspect,Circle_5m,E002A,0.3915747404098511,Abnormal,Sub-Optimal,Monitor,E02
85,109.24526135,-0.4264349,11.69,0.225,TM,Suspect,Circle_5m,E002A,0.2969079315662384,Suspect,Critical,Priority Survey,E02
86,109.24482879,-0.43057245,11.67,0.417,TM,Healthy,,E002A,0.4601332247257232,Healthy,Good,,E02
87,109.24305386,-0.42633492,11.6,0.441,TM,Healthy,,E002A,0.4990116357803345,Healthy,Good,,E02
88,109.243035,-0.42830856,11.6,0.29,TM,Suspect,Circle_5m,E002A,0.3694659769535064,Suspect,Critical,Priority Survey,E02
89,109.24312855,-0.42972834,11.55,0.38,TM,Healthy,,E002A,0.4401929974555969,Normal,Moderate,Routine,E02
90,109.24396942,-0.42932521,11.51,0.461,TM,Healthy,,E002A,0.5328596830368042,Healthy,Good,,E02
91,109.24351701,-0.42792841,11.38,0.321,TM,Suspect,Circle_5m,E002A,0.3874562382698059,Suspect,Critical,Priority Survey,E02
92,109.24526118,-0.42717417,11.37,0.386,TM,Healthy,,E002A,0.4413826763629913,Normal,Moderate,Routine,E02
93,109.24340656,-0.42974604,11.36,0.457,TM,Healthy,,E002A,0.5098071098327637,Healthy,Good,,E02
94,109.24363396,-0.42914744,11.33,0.366,TM,Suspect,Circle_5m,E002A,0.4295340478420257,Abnormal,Sub-Optimal,Monitor,E02
95,109.24493752,-0.43040201,11.32,0.404,TM,Healthy,,E002A,0.4573741257190704,Normal,Moderate,Routine,E02
96,109.24336327,-0.4304862,11.32,0.461,TM,Healthy,,E002A,0.5102480053901672,Healthy,Good,,E02
97,109.24323826,-0.43112415,11.31,0.426,TM,Healthy,,E002A,0.4743709564208984,Healthy,Good,,E02
98,109.24383619,-0.4305894,11.28,0.431,TM,Healthy,,E002A,0.4870271384716034,Healthy,Good,,E02
99,109.2437478,-0.4301847,11.27,0.309,TM,Suspect,Circle_5m,E002A,0.3697994947433471,Suspect,Critical,Priority Survey,E02
100,109.24338577,-0.42833396,11.27,0.365,TM,Suspect,Circle_5m,E002A,0.4230270087718963,Abnormal,Sub-Optimal,Monitor,E02
101,109.24523089,-0.4260777,11.24,0.338,TM,Suspect,Circle_5m,E002A,0.4067338407039642,Abnormal,Sub-Optimal,Monitor,E02
102,109.24518363,-0.43044864,11.23,0.278,TM,Suspect,Circle_5m,E002A,0.3435085713863373,Suspect,Critical,Priority Survey,E02
103,109.24305178,-0.42562188,11.23,0.424,TM,Healthy,,E002A,0.4743360579013824,Healthy,Good,,E02
104,109.24304832,-0.42899131,11.22,0.375,TM,Suspect,Circle_5m,E002A,0.4408017098903656,Normal,Moderate,Routine,E02
105,109.24484982,-0.43091383,11.2,0.301,TM,Suspect,Circle_5m,E002A,0.3768100142478943,Suspect,Critical,Priority Survey,E02
106,109.24353571,-0.43063726,11.16,0.438,TM,Healthy,,E002A,0.5063320994377136,Healthy,Good,,E02
107,109.2434213,-0.4300847,11.15,0.357,TM,Suspect,Circle_5m,E002A,0.4288000762462616,Abnormal,Sub-Optimal,Monitor,E02
108,109.24303654,-0.4254903,11.12,0.382,TM,Healthy,,E002A,0.4415539801120758,Normal,Moderate,Routine,E02
109,109.24512067,-0.42489484,11.07,0.393,TM,Healthy,,E002A,0.4461627006530761,Normal,Moderate,Routine,E02
110,109.24331326,-0.4311608,11.06,0.497,TM,Healthy,,E002A,0.5540648102760315,Healthy,Good,,E02
111,109.24480143,-0.43041283,11.06,0.345,TM,Suspect,Circle_5m,E002A,0.4112434685230255,Abnormal,Sub-Optimal,Monitor,E02
112,109.24318311,-0.42876301,11.06,0.359,TM,Suspect,Circle_5m,E002A,0.4245939552783966,Abnormal,Sub-Optimal,Monitor,E02
113,109.24518638,-0.42825842,11.05,0.422,TM,Healthy,,E002A,0.4761576056480407,Healthy,Good,,E02
114,109.24511041,-0.42658951,11.04,0.375,TM,Suspect,Circle_5m,E002A,0.4366841912269592,Normal,Moderate,Routine,E02
115,109.24418212,-0.42822246,11.04,0.383,TM,Healthy,,E002A,0.4442115128040313,Normal,Moderate,Routine,E02
116,109.24332541,-0.42911979,11.03,0.46,TM,Healthy,,E002A,0.52559494972229,Healthy,Good,,E02
117,109.24406651,-0.42902546,11.02,0.438,TM,Healthy,,E002A,0.4911690950393677,Healthy,Good,,E02
118,109.24514085,-0.42897552,11.02,0.409,TM,Healthy,,E002A,0.4762770533561706,Healthy,Good,,E02
119,109.2449284,-0.43100473,10.98,0.359,TM,Suspect,Circle_5m,E002A,0.3946116864681244,Abnormal,Sub-Optimal,Monitor,E02
120,109.24531195,-0.42908046,10.98,0.325,TM,Suspect,Circle_5m,E002A,0.3901942074298858,Abnormal,Sub-Optimal,Monitor,E02
121,109.24313991,-0.43107756,10.92,0.403,TM,Healthy,,E002A,0.4548448026180267,Normal,Moderate,Routine,E02
122,109.24517056,-0.42474248,10.89,0.369,TM,Suspect,Circle_5m,E002A,0.4243084788322449,Abnormal,Sub-Optimal,Monitor,E02
123,109.24304825,-0.42928747,10.89,0.399,TM,Healthy,,E002A,0.4518794119358063,Normal,Moderate,Routine,E02
124,109.24492803,-0.42868926,10.88,0.418,TM,Healthy,,E002A,0.4849825501441955,Healthy,Good,,E02
125,109.24525015,-0.43027186,10.87,0.108,TM,Suspect,Circle_5m,E002A,0.1906939446926117,Suspect,Critical,Priority Survey,E02
126,109.24477979,-0.43075782,10.85,0.375,TM,Suspect,Circle_5m,E002A,0.4329360127449035,Normal,Moderate,Routine,E02
127,109.2451405,-0.42853512,10.79,0.395,TM,Healthy,,E002A,0.464144617319107,Healthy,Good,,E02
128,109.24362271,-0.42924284,10.79,0.439,TM,Healthy,,E002A,0.4957747161388397,Healthy,Good,,E02
129,109.24497334,-0.4289063,10.79,0.402,TM,Healthy,,E002A,0.4582762718200683,Normal,Moderate,Routine,E02
130,109.24524592,-0.42514356,10.79,0.334,TM,Suspect,Circle_5m,E002A,0.399366945028305,Abnormal,Sub-Optimal,Monitor,E02
131,109.24477892,-0.43065201,10.77,0.39,TM,Healthy,,E002A,0.4532613456249237,Normal,Moderate,Routine,E02
132,109.24467381,-0.42872944,10.71,0.374,TM,Suspect,Circle_5m,E002A,0.4359004199504852,Normal,Moderate,Routine,E02
133,109.24327637,-0.42946477,10.7,0.524,TM,Healthy,,E002A,0.5953708291053772,Healthy,Good,,E02
134,109.24462928,-0.43098838,10.61,0.385,TM,Healthy,,E002A,0.4584158062934875,Normal,Moderate,Routine,E02
135,109.24523333,-0.42917132,10.61,0.394,TM,Healthy,,E002A,0.4554458856582641,Normal,Moderate,Routine,E02
136,109.24508339,-0.43084108,10.61,0.485,TM,Healthy,,E002A,0.5406970381736755,Healthy,Good,,E02
137,109.24370624,-0.42928401,10.6,0.316,TM,Suspect,Circle_5m,E002A,0.3801572024822235,Suspect,Critical,Priority Survey,E02
138,109.2452573,-0.43040932,10.59,0.369,TM,Suspect,Circle_5m,E002A,0.428204745054245,Abnormal,Sub-Optimal,Monitor,E02
139,109.24301928,-0.42435947,10.58,0.389,TM,Healthy,,E002A,0.4416210353374481,Normal,Moderate,Routine,E02
140,109.2441055,-0.42937589,10.57,0.392,TM,Healthy,,E002A,0.4518784880638122,Normal,Moderate,Routine,E02
141,109.24334771,-0.42978898,10.53,0.357,TM,Suspect,Circle_5m,E002A,0.4285090267658233,Abnormal,Sub-Optimal,Monitor,E02
142,109.24304703,-0.43067874,10.49,0.356,TM,Suspect,Circle_5m,E002A,0.4175426661968231,Abnormal,Sub-Optimal,Monitor,E02
143,109.24521894,-0.42926446,10.47,0.389,TM,Healthy,,E002A,0.4515322148799896,Normal,Moderate,Routine,E02
144,109.24432248,-0.42917428,10.45,0.333,TM,Suspect,Circle_5m,E002A,0.4225640594959259,Abnormal,Sub-Optimal,Monitor,E02
145,109.24303487,-0.42491336,10.43,0.409,TM,Healthy,,E002A,0.4588993489742279,Normal,Moderate,Routine,E02
146,109.24303484,-0.42505443,10.4,0.352,TM,Suspect,Circle_5m,E002A,0.4174885153770447,Abnormal,Sub-Optimal,Monitor,E02
147,109.24385183,-0.43092625,10.37,0.332,TM,Suspect,Circle_5m,E002A,0.3920618891716003,Abnormal,Sub-Optimal,Monitor,E02
148,109.24512371,-0.42932458,10.36,0.39,TM,Healthy,,E002A,0.4553897976875305,Normal,Moderate,Routine,E02
149,109.24419036,-0.42950386,10.35,0.35,TM,Suspect,Circle_5m,E002A,0.4222616255283355,Abnormal,Sub-Optimal,Monitor,E02
150,109.24472108,-0.42823977,10.3,0.381,TM,Healthy,,E002A,0.4343705475330353,Normal,Moderate,Routine,E02
151,109.24304688,-0.42937926,10.26,0.379,TM,Suspect,Circle_5m,E002A,0.4492095112800598,Normal,Moderate,Routine,E02
152,109.24383064,-0.42934327,10.25,0.4,TM,Healthy,,E002A,0.4526134133338928,Normal,Moderate,Routine,E02
153,109.2452463,-0.4294286,10.25,0.344,TM,Suspect,Circle_5m,E002A,0.402656227350235,Abnormal,Sub-Optimal,Monitor,E02
154,109.24501955,-0.42913646,10.23,0.433,TM,Healthy,,E002A,0.485685795545578,Healthy,Good,,E02
155,109.24385872,-0.43026521,10.21,0.481,TM,Healthy,,E002A,0.5486341118812561,Healthy,Good,,E02
156,109.24347339,-0.42816443,10.2,0.364,TM,Suspect,Circle_5m,E002A,0.4389387965202331,Normal,Moderate,Routine,E02
157,109.24479329,-0.42866571,10.18,0.387,TM,Healthy,,E002A,0.4589460790157318,Normal,Moderate,Routine,E02
158,109.2452146,-0.42858035,10.18,0.357,TM,Suspect,Circle_5m,E002A,0.4171370267868042,Abnormal,Sub-Optimal,Monitor,E02
159,109.24316945,-0.42957507,10.18,0.36,TM,Suspect,Circle_5m,E002A,0.4274869859218597,Abnormal,Sub-Optimal,Monitor,E02
160,109.24303138,-0.42844285,10.18,0.331,TM,Suspect,Circle_5m,E002A,0.3942390382289886,Abnormal,Sub-Optimal,Monitor,E02
161,109.24524679,-0.42328295,10.18,0.025,TM,Suspect,Circle_5m,E002A,0.1068103164434433,Suspect,Critical,Priority Survey,E02
162,109.24395471,-0.42884412,10.15,0.484,TM,Healthy,,E002A,0.5398790240287781,Healthy,Good,,E02
163,109.24315363,-0.42804498,10.12,0.393,TM,Healthy,,E002A,0.4591577649116516,Normal,Moderate,Routine,E02
164,109.24526576,-0.426812,10.11,0.273,TM,Suspect,Circle_5m,E002A,0.3369359076023102,Suspect,Critical,Priority Survey,E02
165,109.24495178,-0.42494545,10.1,0.384,TM,Healthy,,E002A,0.4437398910522461,Normal,Moderate,Routine,E02
166,109.24509827,-0.43059195,10.1,0.394,TM,Healthy,,E002A,0.4619342088699341,Healthy,Good,,E02
167,109.24519492,-0.42424467,10.08,0.359,TM,Suspect,Circle_5m,E002A,0.4221247136592865,Abnormal,Sub-Optimal,Monitor,E02
168,109.24342151,-0.43115449,10.05,0.279,TM,Suspect,Circle_5m,E002A,0.3356519043445587,Suspect,Critical,Priority Survey,E02
169,109.24526349,-0.42692413,10.04,0.388,TM,Healthy,,E002A,0.4490136802196502,Normal,Moderate,Routine,E02
170,109.24420919,-0.42965172,10.03,0.4,TM,Healthy,,E002A,0.4557662308216095,Normal,Moderate,Routine,E02
171,109.24441277,-0.42910331,10.01,0.292,TM,Suspect,Circle_5m,E002A,0.3413049280643463,Suspect,Critical,Priority Survey,E02
172,109.2439192,-0.42700792,9.99,0.369,TM,Suspect,Circle_5m,E002A,0.4273379743099212,Abnormal,Sub-Optimal,Monitor,E02
173,109.24409844,-0.42882064,9.98,0.36,TM,Suspect,Circle_5m,E002A,0.3982024490833282,Abnormal,Sub-Optimal,Monitor,E02
174,109.24307948,-0.42821995,9.98,0.378,TM,Suspect,Circle_5m,E002A,0.4404721856117248,Normal,Moderate,Routine,E02
175,109.24304081,-0.42447477,9.97,0.376,TM,Suspect,Circle_5m,E002A,0.4318798780441284,Normal,Moderate,Routine,E02
176,109.24489179,-0.42804674,9.94,0.356,TM,Suspect,Circle_5m,E002A,0.3977184891700744,Abnormal,Sub-Optimal,Monitor,E02
177,109.24517932,-0.42967681,9.9,0.353,TM,Suspect,Circle_5m,E002A,0.4286260604858398,Abnormal,Sub-Optimal,Monitor,E02
178,109.24502502,-0.43074069,9.89,0.345,TM,Suspect,Circle_5m,E002A,0.4100893139839172,Abnormal,Sub-Optimal,Monitor,E02
179,109.24416303,-0.43117411,9.88,0.274,TM,Suspect,Circle_5m,E002A,0.3232120275497436,Suspect,Critical,Priority Survey,E02
180,109.24487956,-0.43048158,9.85,0.404,TM,Healthy,,E002A,0.4634110927581787,Healthy,Good,,E02
181,109.24462615,-0.43090066,9.81,0.369,TM,Suspect,Circle_5m,E002A,0.4354663491249084,Normal,Moderate,Routine,E02
182,109.24523552,-0.42544649,9.8,0.332,TM,Suspect,Circle_5m,E002A,0.3949135243892669,Abnormal,Sub-Optimal,Monitor,E02
183,109.24299665,-0.42312645,9.79,0.476,TM,Healthy,,E002A,0.5514696836471558,Healthy,Good,,E02
184,109.24461367,-0.42852098,9.79,0.366,TM,Suspect,Circle_5m,E002A,0.4324572682380676,Normal,Moderate,Routine,E02
185,109.24405348,-0.42309232,9.77,0.49,TM,Healthy,,E002A,0.5459105968475342,Healthy,Good,,E02
186,109.24358262,-0.42776927,9.76,0.305,TM,Suspect,Circle_5m,E002A,0.3568115234375,Suspect,Critical,Priority Survey,E02
187,109.24301931,-0.42420709,9.76,0.356,TM,Suspect,Circle_5m,E002A,0.4127029478549957,Abnormal,Sub-Optimal,Monitor,E02
188,109.24423381,-0.43000215,9.75,0.413,TM,Healthy,,E002A,0.4645071923732757,Healthy,Good,,E02
189,109.24453726,-0.4307442,9.74,0.368,TM,Suspect,Circle_5m,E002A,0.425040453672409,Abnormal,Sub-Optimal,Monitor,E02
190,109.24467031,-0.43027942,9.73,0.409,TM,Healthy,,E002A,0.4636363089084625,Healthy,Good,,E02
191,109.2432841,-0.42904201,9.73,0.421,TM,Healthy,,E002A,0.4677299857139587,Healthy,Good,,E02
192,109.24414153,-0.4289251,9.72,0.398,TM,Healthy,,E002A,0.4569011628627777,Normal,Moderate,Routine,E02
193,109.2440251,-0.42938491,9.71,0.458,TM,Healthy,,E002A,0.513732373714447,Healthy,Good,,E02
194,109.24329415,-0.43027186,9.69,0.399,TM,Healthy,,E002A,0.4445584416389465,Normal,Moderate,Routine,E02
195,109.24481093,-0.4301117,9.67,0.41,TM,Healthy,,E002A,0.4697655439376831,Healthy,Good,,E02
196,109.24350935,-0.42803874,9.66,0.51,TM,Healthy,,E002A,0.555396318435669,Healthy,Good,,E02
197,109.24416017,-0.42794529,9.66,0.41,TM,Healthy,,E002A,0.4896641671657562,Healthy,Good,,E02
198,109.24395283,-0.4311935,9.66,0.201,TM,Suspect,Circle_5m,E002A,0.2718688249588012,Suspect,Critical,Priority Survey,E02
199,109.24429735,-0.42907118,9.65,0.467,TM,Healthy,,E002A,0.5169134140014648,Healthy,Good,,E02
200,109.24524586,-0.42341317,9.64,0.062,TM,Suspect,Circle_5m,E002A,0.1302850842475891,Suspect,Critical,Priority Survey,E02
201,109.24519518,-0.4310274,9.63,0.301,TM,Suspect,Circle_5m,E002A,0.3781803250312805,Suspect,Critical,Priority Survey,E02
202,109.24525651,-0.42994632,9.63,0.306,TM,Suspect,Circle_5m,E002A,0.3758411705493927,Suspect,Critical,Priority Survey,E02
203,109.24405934,-0.42891378,9.63,0.33,TM,Suspect,Circle_5m,E002A,0.3912311494350433,Abnormal,Sub-Optimal,Monitor,E02
204,109.24336423,-0.42825438,9.61,0.446,TM,Healthy,,E002A,0.5172181129455566,Healthy,Good,,E02
205,109.24348822,-0.43011501,9.61,0.338,TM,Suspect,Circle_5m,E002A,0.415205717086792,Abnormal,Sub-Optimal,Monitor,E02
206,109.24367402,-0.43071189,9.58,0.363,TM,Suspect,Circle_5m,E002A,0.4229666888713836,Abnormal,Sub-Optimal,Monitor,E02
207,109.24388008,-0.42322431,9.56,0.35,TM,Suspect,Circle_5m,E002A,0.4351650774478912,Normal,Moderate,Routine,E02
208,109.24374266,-0.42911175,9.55,0.381,TM,Healthy,,E002A,0.4265425205230713,Abnormal,Sub-Optimal,Monitor,E02
209,109.24422172,-0.42789376,9.52,0.312,TM,Suspect,Circle_5m,E002A,0.3782646954059601,Suspect,Critical,Priority Survey,E02
210,109.24303608,-0.4294629,9.52,0.418,TM,Healthy,,E002A,0.4741989374160766,Healthy,Good,,E02
211,109.24525541,-0.42886432,9.51,0.388,TM,Healthy,,E002A,0.462231695652008,Healthy,Good,,E02
