Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
39,109.23429922,-0.44914237,18.13,0.443,TM,Healthy,,D010A,0.443,Normal,Moderate,Routine,D10,original,False
40,109.23425081,-0.44873406,18.08,0.378,TM,Suspect,Circle_5m,D010A,0.378,Suspect,Critical,Priority Survey,D10,original,False
41,109.23464882,-0.44466934,17.98,0.428,TM,Healthy,,D010A,0.428,Abnormal,Sub-Optimal,Monitor,D10,original,False
42,109.23445262,-0.44436635,17.98,0.45,TM,Healthy,,D010A,0.45,Normal,Moderate,Routine,D10,original,False
43,109.23412455,-0.44897412,17.95,0.398,TM,Healthy,,D010A,0.398,Abnormal,Sub-Optimal,Monitor,D10,original,False
44,109.23479754,-0.44441843,17.85,0.53,TM,Healthy,,D010A,0.53,Healthy,Good,None,D10,original,False
45,109.23513911,-0.44912313,17.85,0.384,TM,Healthy,,D010A,0.384,Suspect,Critical,Priority Survey,D10,original,False
46,109.23403608,-0.44891125,17.8,0.436,TM,Healthy,,D010A,0.436,Normal,Moderate,Routine,D10,original,False
47,109.23463076,-0.44506225,17.77,0.418,TM,Healthy,,D010A,0.418,Abnormal,Sub-Optimal,Monitor,D10,original,False
48,109.2349031,-0.44436962,17.74,0.437,TM,Healthy,,D010A,0.437,Normal,Moderate,Routine,D10,original,False
49,109.23483707,-0.44440533,17.65,0.449,TM,Healthy,,D010A,0.449,Normal,Moderate,Routine,D10,original,False
50,109.23436221,-0.44491569,17.47,0.394,TM,Healthy,,D010A,0.394,Abnormal,Sub-Optimal,Monitor,D10,original,False
51,109.23443555,-0.44440071,17.45,0.4,TM,Healthy,,D010A,0.4,Abnormal,Sub-Optimal,Monitor,D10,original,False
52,109.2347782,-0.44453418,17.42,0.475,TM,Healthy,,D010A,0.475,Healthy,Good,None,D10,original,False
53,109.23472789,-0.44457215,17.4,0.498,TM,Healthy,,D010A,0.498,Healthy,Good,None,D10,original,False
54,109.2338923,-0.44915583,17.37,0.439,TM,Healthy,,D010A,0.439,Normal,Moderate,Routine,D10,original,False
55,109.23397859,-0.44894425,17.35,0.427,TM,Healthy,,D010A,0.427,Abnormal,Sub-Optimal,Monitor,D10,original,False
56,109.23496595,-0.44451026,17.26,0.565,TM,Healthy,,D010A,0.565,Healthy,Good,None,D10,original,False
57,109.23459894,-0.44476925,17.22,0.476,TM,Healthy,,D010A,0.476,Healthy,Good,None,D10,original,False
58,109.23457461,-0.445107,17.19,0.456,TM,Healthy,,D010A,0.456,Normal,Moderate,Routine,D10,original,False
59,109.23426703,-0.44477098,17.18,0.454,TM,Healthy,,D010A,0.454,Normal,Moderate,Routine,D10,original,False
60,109.23481233,-0.44457623,17.14,0.5,TM,Healthy,,D010A,0.5,Healthy,Good,None,D10,original,False
61,109.23516518,-0.4490535,17.13,0.35,TM,Suspect,Circle_5m,D010A,0.35,Suspect,Critical,Priority Survey,D10,original,False
62,109.23421885,-0.4490284,17.13,0.428,TM,Healthy,,D010A,0.428,Abnormal,Sub-Optimal,Monitor,D10,original,False
63,109.23380338,-0.44913185,17.11,0.481,TM,Healthy,,D010A,0.481,Healthy,Good,None,D10,original,False
64,109.23501076,-0.44492715,17.07,0.475,TM,Healthy,,D010A,0.475,Healthy,Good,None,D10,original,False
65,109.23409397,-0.4491387,17.03,0.43,TM,Healthy,,D010A,0.43,Normal,Moderate,Routine,D10,original,False
66,109.23372972,-0.44912505,16.89,0.393,TM,Healthy,,D010A,0.393,Abnormal,Sub-Optimal,Monitor,D10,original,False
67,109.23379665,-0.44908346,16.85,0.433,TM,Healthy,,D010A,0.433,Normal,Moderate,Routine,D10,original,False
68,109.2340504,-0.4491509,16.77,0.504,TM,Healthy,,D010A,0.504,Healthy,Good,None,D10,original,False
69,109.23540408,-0.4492091,16.73,0.435,TM,Healthy,,D010A,0.435,Normal,Moderate,Routine,D10,original,False
70,109.23476954,-0.44506997,16.72,0.526,TM,Healthy,,D010A,0.526,Healthy,Good,None,D10,original,False
71,109.23498702,-0.44465812,16.72,0.521,TM,Healthy,,D010A,0.521,Healthy,Good,None,D10,original,False
72,109.23376273,-0.44444079,16.72,0.554,TM,Healthy,,D010A,0.554,Healthy,Good,None,D10,original,False
73,109.23467525,-0.4449438,16.68,0.487,TM,Healthy,,D010A,0.487,Healthy,Good,None,D10,original,False
74,109.23426914,-0.44910709,16.64,0.473,TM,Healthy,,D010A,0.473,Healthy,Good,None,D10,original,False
75,109.23460528,-0.44455222,16.63,0.47,TM,Healthy,,D010A,0.47,Healthy,Good,None,D10,original,False
76,109.23467394,-0.44481855,16.63,0.468,TM,Healthy,,D010A,0.468,Healthy,Good,None,D10,original,False
77,109.23471568,-0.44493884,16.54,0.436,TM,Healthy,,D010A,0.436,Normal,Moderate,Routine,D10,original,False
78,109.23517234,-0.44916292,16.54,0.33,TM,Suspect,Circle_5m,D010A,0.33,Suspect,Critical,Priority Survey,D10,original,False
79,109.2350544,-0.44463824,16.53,0.511,TM,Healthy,,D010A,0.511,Healthy,Good,None,D10,original,False
80,109.23394354,-0.44899081,16.5,0.484,TM,Healthy,,D010A,0.484,Healthy,Good,None,D10,original,False
81,109.23451594,-0.44442062,16.48,0.387,TM,Healthy,,D010A,0.387,Suspect,Critical,Priority Survey,D10,original,False
82,109.23446102,-0.44492159,16.45,0.392,TM,Healthy,,D010A,0.392,Abnormal,Sub-Optimal,Monitor,D10,original,False
83,109.23407333,-0.44903108,16.45,0.42,TM,Healthy,,D010A,0.42,Abnormal,Sub-Optimal,Monitor,D10,original,False
84,109.23454048,-0.4450767,16.43,0.42,TM,Healthy,,D010A,0.42,Abnormal,Sub-Optimal,Monitor,D10,original,False
85,109.23457747,-0.44442697,16.41,0.515,TM,Healthy,,D010A,0.515,Healthy,Good,None,D10,original,False
86,109.23451187,-0.44453321,16.39,0.387,TM,Healthy,,D010A,0.387,Suspect,Critical,Priority Survey,D10,original,False
87,109.23402265,-0.44876295,16.33,0.53,TM,Healthy,,D010A,0.53,Healthy,Good,None,D10,original,False
88,109.23401642,-0.44475193,16.2,0.391,TM,Healthy,,D010A,0.391,Abnormal,Sub-Optimal,Monitor,D10,original,False
89,109.23452435,-0.44491844,16.17,0.543,TM,Healthy,,D010A,0.543,Healthy,Good,None,D10,original,False
90,109.23371826,-0.44446067,16.0,0.445,TM,Healthy,,D010A,0.445,Normal,Moderate,Routine,D10,original,False
91,109.23397945,-0.44909933,15.99,0.407,TM,Healthy,,D010A,0.407,Abnormal,Sub-Optimal,Monitor,D10,original,False
92,109.23509034,-0.44457268,15.98,0.493,TM,Healthy,,D010A,0.493,Healthy,Good,None,D10,original,False
93,109.23420674,-0.448985,15.98,0.389,TM,Healthy,,D010A,0.389,Suspect,Critical,Priority Survey,D10,original,False
94,109.23381643,-0.44903192,15.95,0.409,TM,Healthy,,D010A,0.409,Abnormal,Sub-Optimal,Monitor,D10,original,False
95,109.23459318,-0.44447128,15.93,0.415,TM,Healthy,,D010A,0.415,Abnormal,Sub-Optimal,Monitor,D10,original,False
96,109.23490433,-0.44488281,15.91,0.438,TM,Healthy,,D010A,0.438,Normal,Moderate,Routine,D10,original,False
97,109.23418091,-0.44430072,15.9,0.443,TM,Healthy,,D010A,0.443,Normal,Moderate,Routine,D10,original,False
98,109.23411421,-0.44903109,15.86,0.418,TM,Healthy,,D010A,0.418,Abnormal,Sub-Optimal,Monitor,D10,original,False
99,109.23457556,-0.44489268,15.85,0.406,TM,Healthy,,D010A,0.406,Abnormal,Sub-Optimal,Monitor,D10,original,False
100,109.23425168,-0.44508929,15.83,0.481,TM,Healthy,,D010A,0.481,Healthy,Good,None,D10,original,False
101,109.23414967,-0.44909666,15.83,0.458,TM,Healthy,,D010A,0.458,Normal,Moderate,Routine,D10,original,False
102,109.23437693,-0.44913199,15.81,0.381,TM,Healthy,,D010A,0.381,Suspect,Critical,Priority Survey,D10,original,False
103,109.23404609,-0.4446285,15.72,0.43,TM,Healthy,,D010A,0.43,Normal,Moderate,Routine,D10,original,False
104,109.23425353,-0.44487814,15.69,0.456,TM,Healthy,,D010A,0.456,Normal,Moderate,Routine,D10,original,False
105,109.23463942,-0.44452103,15.64,0.429,TM,Healthy,,D010A,0.429,Abnormal,Sub-Optimal,Monitor,D10,original,False
106,109.23419368,-0.44910617,15.59,0.454,TM,Healthy,,D010A,0.454,Normal,Moderate,Routine,D10,original,False
107,109.2340374,-0.44906137,15.55,0.392,TM,Healthy,,D010A,0.392,Abnormal,Sub-Optimal,Monitor,D10,original,False
108,109.23400915,-0.44511093,15.53,0.35,TM,Suspect,Circle_5m,D010A,0.35,Suspect,Critical,Priority Survey,D10,original,False
109,109.23535109,-0.44919914,15.52,0.256,TM,Suspect,Circle_5m,D010A,0.256,Suspect,Critical,Priority Survey,D10,original,False
110,109.23399787,-0.44905051,15.49,0.43,TM,Healthy,,D010A,0.43,Normal,Moderate,Routine,D10,original,False
111,109.2339602,-0.44884522,15.34,0.406,TM,Healthy,,D010A,0.406,Abnormal,Sub-Optimal,Monitor,D10,original,False
112,109.23489717,-0.44854115,15.31,0.51,TM,Healthy,,D010A,0.51,Healthy,Good,None,D10,original,False
113,109.23404957,-0.44508879,15.24,0.41,TM,Healthy,,D010A,0.41,Abnormal,Sub-Optimal,Monitor,D10,original,False
114,109.2340163,-0.44901705,15.24,0.372,TM,Suspect,Circle_5m,D010A,0.372,Suspect,Critical,Priority Survey,D10,original,False
115,109.23456977,-0.44468062,15.16,0.421,TM,Healthy,,D010A,0.421,Abnormal,Sub-Optimal,Monitor,D10,original,False
116,109.23456475,-0.44502968,15.16,0.407,TM,Healthy,,D010A,0.407,Abnormal,Sub-Optimal,Monitor,D10,original,False
117,109.23407781,-0.44908127,15.13,0.498,TM,Healthy,,D010A,0.498,Healthy,Good,None,D10,original,False
118,109.23491781,-0.44483308,15.02,0.496,TM,Healthy,,D010A,0.496,Healthy,Good,None,D10,original,False
119,109.2343154,-0.44910575,14.9,0.4,TM,Healthy,,D010A,0.4,Abnormal,Sub-Optimal,Monitor,D10,original,False
120,109.23445469,-0.44885574,14.86,0.411,TM,Healthy,,D010A,0.411,Abnormal,Sub-Optimal,Monitor,D10,original,False
121,109.2337057,-0.44437883,14.67,0.473,TM,Healthy,,D010A,0.473,Healthy,Good,None,D10,original,False
122,109.23403993,-0.44410943,14.64,0.469,TM,Healthy,,D010A,0.469,Healthy,Good,None,D10,original,False
123,109.2338818,-0.44421293,14.63,0.494,TM,Healthy,,D010A,0.494,Healthy,Good,None,D10,original,False
124,109.23377751,-0.4446099,14.61,0.466,TM,Healthy,,D010A,0.466,Healthy,Good,None,D10,original,False
125,109.23405474,-0.44791563,14.59,0.496,TM,Healthy,,D010A,0.496,Healthy,Good,None,D10,original,False
126,109.23470664,-0.44515993,14.58,0.482,TM,Healthy,,D010A,0.482,Healthy,Good,None,D10,original,False
127,109.23499432,-0.44039525,14.55,0.481,TM,Healthy,,D010A,0.481,Healthy,Good,None,D10,original,False
128,109.2340343,-0.44885021,14.54,0.485,TM,Healthy,,D010A,0.485,Healthy,Good,None,D10,original,False
129,109.23481226,-0.44864287,14.54,0.444,TM,Healthy,,D010A,0.444,Normal,Moderate,Routine,D10,original,False
130,109.23563682,-0.44508058,14.52,0.499,TM,Healthy,,D010A,0.499,Healthy,Good,None,D10,original,False
131,109.23470997,-0.44437139,14.44,0.384,TM,Healthy,,D010A,0.384,Suspect,Critical,Priority Survey,D10,original,False
132,109.23398628,-0.44868517,14.4,0.42,TM,Healthy,,D010A,0.42,Abnormal,Sub-Optimal,Monitor,D10,original,False
133,109.23391533,-0.44678748,14.39,0.477,TM,Healthy,,D010A,0.477,Healthy,Good,None,D10,original,False
134,109.23552311,-0.4491707,14.37,0.389,TM,Healthy,,D010A,0.389,Suspect,Critical,Priority Survey,D10,original,False
135,109.2341732,-0.44461768,14.35,0.5,TM,Healthy,,D010A,0.5,Healthy,Good,None,D10,original,False
136,109.23379913,-0.44436303,14.32,0.413,TM,Healthy,,D010A,0.413,Abnormal,Sub-Optimal,Monitor,D10,original,False
137,109.23416009,-0.4449708,14.32,0.426,TM,Healthy,,D010A,0.426,Abnormal,Sub-Optimal,Monitor,D10,original,False
138,109.23432127,-0.44897417,14.32,0.461,TM,Healthy,,D010A,0.461,Healthy,Good,None,D10,original,False
139,109.23469828,-0.44442609,14.3,0.43,TM,Healthy,,D010A,0.43,Normal,Moderate,Routine,D10,original,False
140,109.2339249,-0.44429614,14.29,0.492,TM,Healthy,,D010A,0.492,Healthy,Good,None,D10,original,False
141,109.2349376,-0.44851494,14.28,0.483,TM,Healthy,,D010A,0.483,Healthy,Good,None,D10,original,False
142,109.23394065,-0.44417542,14.25,0.478,TM,Healthy,,D010A,0.478,Healthy,Good,None,D10,original,False
143,109.23377049,-0.4439059,14.2,0.561,TM,Healthy,,D010A,0.561,Healthy,Good,None,D10,original,False
144,109.23466989,-0.44861073,14.19,0.512,TM,Healthy,,D010A,0.512,Healthy,Good,None,D10,original,False
145,109.23397659,-0.44791063,14.18,0.429,TM,Healthy,,D010A,0.429,Abnormal,Sub-Optimal,Monitor,D10,original,False
146,109.23465028,-0.44232223,14.16,0.376,TM,Suspect,Circle_5m,D010A,0.376,Suspect,Critical,Priority Survey,D10,original,False
147,109.23485358,-0.4486171,14.16,0.436,TM,Healthy,,D010A,0.436,Normal,Moderate,Routine,D10,original,False
148,109.23433169,-0.44482209,14.14,0.448,TM,Healthy,,D010A,0.448,Normal,Moderate,Routine,D10,original,False
149,109.23407013,-0.44171983,14.14,0.478,TM,Healthy,,D010A,0.478,Healthy,Good,None,D10,original,False
150,109.23427753,-0.44406382,14.1,0.403,TM,Healthy,,D010A,0.403,Abnormal,Sub-Optimal,Monitor,D10,original,False
151,109.23475489,-0.44434562,14.08,0.365,TM,Suspect,Circle_5m,D010A,0.365,Suspect,Critical,Priority Survey,D10,original,False
152,109.23533272,-0.4490124,14.08,0.485,TM,Healthy,,D010A,0.485,Healthy,Good,None,D10,original,False
153,109.23404375,-0.44122246,14.03,0.439,TM,Healthy,,D010A,0.439,Normal,Moderate,Routine,D10,original,False
154,109.23405053,-0.44104929,14.01,0.433,TM,Healthy,,D010A,0.433,Normal,Moderate,Routine,D10,original,False
155,109.2340384,-0.44297815,13.93,0.484,TM,Healthy,,D010A,0.484,Healthy,Good,None,D10,original,False
156,109.23423777,-0.44505537,13.92,0.47,TM,Healthy,,D010A,0.47,Healthy,Good,None,D10,original,False
157,109.23433889,-0.44476964,13.91,0.441,TM,Healthy,,D010A,0.441,Normal,Moderate,Routine,D10,original,False
158,109.23396944,-0.44775645,13.91,0.483,TM,Healthy,,D010A,0.483,Healthy,Good,None,D10,original,False
159,109.23444455,-0.44808528,13.9,0.452,TM,Healthy,,D010A,0.452,Normal,Moderate,Routine,D10,original,False
160,109.23464977,-0.44445321,13.88,0.455,TM,Healthy,,D010A,0.455,Normal,Moderate,Routine,D10,original,False
161,109.23366042,-0.44406729,13.88,0.446,TM,Healthy,,D010A,0.446,Normal,Moderate,Routine,D10,original,False
162,109.23426329,-0.44159915,13.87,0.509,TM,Healthy,,D010A,0.509,Healthy,Good,None,D10,original,False
163,109.23431317,-0.44904697,13.86,0.503,TM,Healthy,,D010A,0.503,Healthy,Good,None,D10,original,False
164,109.23558855,-0.44219992,13.83,0.46,TM,Healthy,,D010A,0.46,Healthy,Good,None,D10,original,False
165,109.23411337,-0.44876206,13.8,0.373,TM,Suspect,Circle_5m,D010A,0.373,Suspect,Critical,Priority Survey,D10,original,False
166,109.23481037,-0.44338527,13.77,0.652,TM,Healthy,,D010A,0.652,Healthy,Good,None,D10,original,False
167,109.23509744,-0.44496018,13.74,0.383,TM,Healthy,,D010A,0.383,Suspect,Critical,Priority Survey,D10,original,False
168,109.2343807,-0.4446218,13.74,0.497,TM,Healthy,,D010A,0.497,Healthy,Good,None,D10,original,False
169,109.23513287,-0.44895447,13.7,0.419,TM,Healthy,,D010A,0.419,Abnormal,Sub-Optimal,Monitor,D10,original,False
170,109.2338888,-0.4412075,13.68,0.447,TM,Healthy,,D010A,0.447,Normal,Moderate,Routine,D10,original,False
171,109.2341374,-0.44784692,13.67,0.5,TM,Healthy,,D010A,0.5,Healthy,Good,None,D10,original,False
172,109.23421674,-0.44284481,13.63,0.414,TM,Healthy,,D010A,0.414,Abnormal,Sub-Optimal,Monitor,D10,original,False
173,109.23551512,-0.44502222,13.63,0.553,TM,Healthy,,D010A,0.553,Healthy,Good,None,D10,original,False
174,109.23475564,-0.44876358,13.61,0.448,TM,Healthy,,D010A,0.448,Normal,Moderate,Routine,D10,original,False
175,109.23381717,-0.44591029,13.61,0.556,TM,Healthy,,D010A,0.556,Healthy,Good,None,D10,original,False
176,109.23421001,-0.44280683,13.6,0.421,TM,Healthy,,D010A,0.421,Abnormal,Sub-Optimal,Monitor,D10,original,False
177,109.23417234,-0.44444089,13.57,0.406,TM,Healthy,,D010A,0.406,Abnormal,Sub-Optimal,Monitor,D10,original,False
178,109.23465454,-0.44517529,13.57,0.408,TM,Healthy,,D010A,0.408,Abnormal,Sub-Optimal,Monitor,D10,original,False
179,109.23429848,-0.44472758,13.57,0.453,TM,Healthy,,D010A,0.453,Normal,Moderate,Routine,D10,original,False
180,109.23562883,-0.44468992,13.55,0.339,TM,Suspect,Circle_5m,D010A,0.339,Suspect,Critical,Priority Survey,D10,original,False
181,109.23383885,-0.44163839,13.54,0.541,TM,Healthy,,D010A,0.541,Healthy,Good,None,D10,original,False
182,109.23416049,-0.44893163,13.52,0.479,TM,Healthy,,D010A,0.479,Healthy,Good,None,D10,original,False
183,109.23392333,-0.44335612,13.51,0.423,TM,Healthy,,D010A,0.423,Abnormal,Sub-Optimal,Monitor,D10,original,False
184,109.23378079,-0.44402572,13.5,0.408,TM,Healthy,,D010A,0.408,Abnormal,Sub-Optimal,Monitor,D10,original,False
185,109.23371351,-0.44364273,13.49,0.371,TM,Suspect,Circle_5m,D010A,0.371,Suspect,Critical,Priority Survey,D10,original,False
186,109.23369032,-0.44672503,13.47,0.412,TM,Healthy,,D010A,0.412,Abnormal,Sub-Optimal,Monitor,D10,original,False
187,109.23369546,-0.44403113,13.45,0.519,TM,Healthy,,D010A,0.519,Healthy,Good,None,D10,original,False
188,109.23421854,-0.444714,13.43,0.355,TM,Suspect,Circle_5m,D010A,0.355,Suspect,Critical,Priority Survey,D10,original,False
189,109.2347833,-0.4438867,13.42,0.474,TM,Healthy,,D010A,0.474,Healthy,Good,None,D10,original,False
190,109.234571,-0.44892314,13.41,0.464,TM,Healthy,,D010A,0.464,Healthy,Good,None,D10,original,False
191,109.23391739,-0.44377119,13.4,0.411,TM,Healthy,,D010A,0.411,Abnormal,Sub-Optimal,Monitor,D10,original,False
192,109.23379681,-0.44465647,13.38,0.524,TM,Healthy,,D010A,0.524,Healthy,Good,None,D10,original,False
193,109.23431657,-0.44419721,13.38,0.481,TM,Healthy,,D010A,0.481,Healthy,Good,None,D10,original,False
194,109.23372772,-0.44621637,13.36,0.541,TM,Healthy,,D010A,0.541,Healthy,Good,None,D10,original,False
195,109.23380927,-0.44328059,13.36,0.431,TM,Healthy,,D010A,0.431,Normal,Moderate,Routine,D10,original,False
196,109.23540186,-0.44912907,13.32,0.377,TM,Suspect,Circle_5m,D010A,0.377,Suspect,Critical,Priority Survey,D10,original,False
197,109.23410078,-0.44508518,13.31,0.449,TM,Healthy,,D010A,0.449,Normal,Moderate,Routine,D10,original,False
198,109.23378453,-0.44152534,13.3,0.473,TM,Healthy,,D010A,0.473,Healthy,Good,None,D10,original,False
199,109.23385581,-0.44588905,13.29,0.478,TM,Healthy,,D010A,0.478,Healthy,Good,None,D10,original,False
200,109.23416391,-0.4477999,13.28,0.506,TM,Healthy,,D010A,0.506,Healthy,Good,None,D10,original,False
201,109.23441782,-0.4490583,13.28,0.414,TM,Healthy,,D010A,0.414,Abnormal,Sub-Optimal,Monitor,D10,original,False
202,109.23479287,-0.44138496,13.28,0.483,TM,Healthy,,D010A,0.483,Healthy,Good,None,D10,original,False
203,109.23392828,-0.44331498,13.27,0.542,TM,Healthy,,D010A,0.542,Healthy,Good,None,D10,original,False
204,109.23389324,-0.44897452,13.25,0.552,TM,Healthy,,D010A,0.552,Healthy,Good,None,D10,original,False
205,109.23380584,-0.44065676,13.21,0.519,TM,Healthy,,D010A,0.519,Healthy,Good,None,D10,original,False
206,109.23449969,-0.44473893,13.2,0.45,TM,Healthy,,D010A,0.45,Normal,Moderate,Routine,D10,original,False
207,109.23509434,-0.44476214,13.2,0.454,TM,Healthy,,D010A,0.454,Normal,Moderate,Routine,D10,original,False
208,109.23575998,-0.44280585,13.19,0.446,TM,Healthy,,D010A,0.446,Normal,Moderate,Routine,D10,original,False
209,109.23390172,-0.44167096,13.19,0.398,TM,Healthy,,D010A,0.398,Abnormal,Sub-Optimal,Monitor,D10,original,False
210,109.23438102,-0.44515398,13.18,0.51,TM,Healthy,,D010A,0.51,Healthy,Good,None,D10,original,False
211,109.23375689,-0.44065947,13.16,0.601,TM,Healthy,,D010A,0.601,Healthy,Good,None,D10,original,False
212,109.23481758,-0.44135603,13.14,0.398,TM,Healthy,,D010A,0.398,Abnormal,Sub-Optimal,Monitor,D10,original,False
213,109.23410965,-0.44174878,13.14,0.494,TM,Healthy,,D010A,0.494,Healthy,Good,None,D10,original,False
214,109.23508635,-0.44436786,13.12,0.356,TM,Suspect,Circle_5m,D010A,0.356,Suspect,Critical,Priority Survey,D10,original,False
215,109.23369392,-0.44481515,13.12,0.454,TM,Healthy,,D010A,0.454,Normal,Moderate,Routine,D10,original,False
216,109.23527615,-0.4451447,13.1,0.504,TM,Healthy,,D010A,0.504,Healthy,Good,None,D10,original,False
217,109.23375292,-0.44603687,13.1,0.424,TM,Healthy,,D010A,0.424,Abnormal,Sub-Optimal,Monitor,D10,original,False
218,109.23438922,-0.44468827,13.09,0.453,TM,Healthy,,D010A,0.453,Normal,Moderate,Routine,D10,original,False
219,109.23454605,-0.44807581,13.08,0.499,TM,Healthy,,D010A,0.499,Healthy,Good,None,D10,original,False
220,109.23422346,-0.44479719,13.07,0.438,TM,Healthy,,D010A,0.438,Normal,Moderate,Routine,D10,original,False
221,109.23365496,-0.4424712,13.06,0.386,TM,Healthy,,D010A,0.386,Suspect,Critical,Priority Survey,D10,original,False
222,109.23509549,-0.44372988,13.06,0.502,TM,Healthy,,D010A,0.502,Healthy,Good,None,D10,original,False
223,109.23375956,-0.44073543,13.04,0.394,TM,Healthy,,D010A,0.394,Abnormal,Sub-Optimal,Monitor,D10,original,False
224,109.23515108,-0.44032521,13.04,0.444,TM,Healthy,,D010A,0.444,Normal,Moderate,Routine,D10,original,False
225,109.23392444,-0.44247036,13.02,0.468,TM,Healthy,,D010A,0.468,Healthy,Good,None,D10,original,False
