Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
50,109.23769286,-0.44364685,19.93,0.504,TM,Healthy,,D011A,0.504,Healthy,Good,None,D11,original,False
51,109.23811356,-0.44236828,19.92,0.349,TM,Suspect,Circle_5m,D011A,0.349,Suspect,Critical,Priority Survey,D11,original,False
52,109.23678186,-0.44238469,19.92,0.412,TM,Healthy,,D011A,0.412,Abnormal,Sub-Optimal,Monitor,D11,original,False
53,109.23775302,-0.44185545,19.92,0.482,TM,Healthy,,D011A,0.482,Healthy,Good,None,D11,original,False
54,109.23700457,-0.44263433,19.92,0.429,TM,Healthy,,D011A,0.429,Abnormal,Sub-Optimal,Monitor,D11,original,False
55,109.23767223,-0.44352206,19.91,0.429,TM,Healthy,,D011A,0.429,Abnormal,Sub-Optimal,Monitor,D11,original,False
56,109.2380114,-0.4432201,19.91,0.367,TM,Suspect,Circle_5m,D011A,0.367,Suspect,Critical,Priority Survey,D11,original,False
57,109.23797042,-0.44366636,19.9,0.448,TM,Healthy,,D011A,0.448,Normal,Moderate,Routine,D11,original,False
58,109.23676491,-0.44191445,19.9,0.508,TM,Healthy,,D011A,0.508,Healthy,Good,None,D11,original,False
59,109.23683263,-0.4423015,19.9,0.458,TM,Healthy,,D011A,0.458,Normal,Moderate,Routine,D11,original,False
60,109.23813411,-0.44282224,19.9,0.352,TM,Suspect,Circle_5m,D011A,0.352,Suspect,Critical,Priority Survey,D11,original,False
61,109.23738967,-0.44184406,19.9,0.458,TM,Healthy,,D011A,0.458,Normal,Moderate,Routine,D11,original,False
62,109.23795245,-0.4437057,19.9,0.624,TM,Healthy,,D011A,0.624,Healthy,Good,None,D11,original,False
63,109.2380315,-0.44368989,19.9,0.457,TM,Healthy,,D011A,0.457,Normal,Moderate,Routine,D11,original,False
64,109.23792504,-0.44374367,19.88,0.525,TM,Healthy,,D011A,0.525,Healthy,Good,None,D11,original,False
65,109.2381098,-0.44305147,19.88,0.25,TM,Suspect,Circle_5m,D011A,0.25,Suspect,Critical,Priority Survey,D11,original,False
66,109.23815379,-0.44315277,19.87,0.383,TM,Healthy,,D011A,0.383,Suspect,Critical,Priority Survey,D11,original,False
67,109.23752309,-0.44171704,19.87,0.435,TM,Healthy,,D011A,0.435,Normal,Moderate,Routine,D11,original,False
68,109.23801139,-0.44326848,19.86,0.35,TM,Suspect,Circle_5m,D011A,0.35,Suspect,Critical,Priority Survey,D11,original,False
69,109.23688465,-0.44263972,19.86,0.443,TM,Healthy,,D011A,0.443,Normal,Moderate,Routine,D11,original,False
70,109.2380662,-0.44321605,19.85,0.501,TM,Healthy,,D011A,0.501,Healthy,Good,None,D11,original,False
71,109.23739788,-0.44321136,19.85,0.511,TM,Healthy,,D011A,0.511,Healthy,Good,None,D11,original,False
72,109.23783928,-0.44364192,19.84,0.504,TM,Healthy,,D011A,0.504,Healthy,Good,None,D11,original,False
73,109.23690578,-0.4425701,19.84,0.421,TM,Healthy,,D011A,0.421,Abnormal,Sub-Optimal,Monitor,D11,original,False
74,109.23765112,-0.44161669,19.84,0.469,TM,Healthy,,D011A,0.469,Healthy,Good,None,D11,original,False
75,109.23763435,-0.44225784,19.84,0.376,TM,Suspect,Circle_5m,D011A,0.376,Suspect,Critical,Priority Survey,D11,original,False
76,109.23756176,-0.44345556,19.83,0.403,TM,Healthy,,D011A,0.403,Abnormal,Sub-Optimal,Monitor,D11,original,False
77,109.2373718,-0.44335605,19.82,0.377,TM,Suspect,Circle_5m,D011A,0.377,Suspect,Critical,Priority Survey,D11,original,False
78,109.23736518,-0.44286998,19.82,0.544,TM,Healthy,,D011A,0.544,Healthy,Good,None,D11,original,False
79,109.2372668,-0.44293281,19.82,0.431,TM,Healthy,,D011A,0.431,Normal,Moderate,Routine,D11,original,False
80,109.23759645,-0.4429989,19.81,0.373,TM,Suspect,Circle_5m,D011A,0.373,Suspect,Critical,Priority Survey,D11,original,False
81,109.23788732,-0.44373643,19.81,0.56,TM,Healthy,,D011A,0.56,Healthy,Good,None,D11,original,False
82,109.23708543,-0.44260676,19.81,0.468,TM,Healthy,,D011A,0.468,Healthy,Good,None,D11,original,False
83,109.23803318,-0.44228958,19.81,0.387,TM,Healthy,,D011A,0.387,Suspect,Critical,Priority Survey,D11,original,False
84,109.23798515,-0.44216252,19.81,0.566,TM,Healthy,,D011A,0.566,Healthy,Good,None,D11,original,False
85,109.23675456,-0.44196147,19.79,0.452,TM,Healthy,,D011A,0.452,Normal,Moderate,Routine,D11,original,False
86,109.23739651,-0.44330451,19.79,0.331,TM,Suspect,Circle_5m,D011A,0.331,Suspect,Critical,Priority Survey,D11,original,False
87,109.23697724,-0.44234675,19.78,0.488,TM,Healthy,,D011A,0.488,Healthy,Good,None,D11,original,False
88,109.23812197,-0.44287016,19.78,0.343,TM,Suspect,Circle_5m,D011A,0.343,Suspect,Critical,Priority Survey,D11,original,False
89,109.23783884,-0.44360484,19.78,0.45,TM,Healthy,,D011A,0.45,Normal,Moderate,Routine,D11,original,False
90,109.23748968,-0.44245403,19.78,0.431,TM,Healthy,,D011A,0.431,Normal,Moderate,Routine,D11,original,False
91,109.23699924,-0.4424078,19.77,0.537,TM,Healthy,,D011A,0.537,Healthy,Good,None,D11,original,False
92,109.23784644,-0.44374591,19.76,0.441,TM,Healthy,,D011A,0.441,Normal,Moderate,Routine,D11,original,False
93,109.23735841,-0.44297714,19.75,0.352,TM,Suspect,Circle_5m,D011A,0.352,Suspect,Critical,Priority Survey,D11,original,False
94,109.23761247,-0.44170711,19.75,0.418,TM,Healthy,,D011A,0.418,Abnormal,Sub-Optimal,Monitor,D11,original,False
95,109.23771127,-0.44368665,19.74,0.457,TM,Healthy,,D011A,0.457,Normal,Moderate,Routine,D11,original,False
96,109.23699158,-0.44249642,19.74,0.531,TM,Healthy,,D011A,0.531,Healthy,Good,None,D11,original,False
97,109.23691795,-0.4423811,19.73,0.359,TM,Suspect,Circle_5m,D011A,0.359,Suspect,Critical,Priority Survey,D11,original,False
98,109.2373845,-0.44280352,19.72,0.376,TM,Suspect,Circle_5m,D011A,0.376,Suspect,Critical,Priority Survey,D11,original,False
99,109.23812986,-0.44368584,19.71,0.371,TM,Suspect,Circle_5m,D011A,0.371,Suspect,Critical,Priority Survey,D11,original,False
100,109.23695472,-0.44265466,19.71,0.415,TM,Healthy,,D011A,0.415,Abnormal,Sub-Optimal,Monitor,D11,original,False
101,109.23807853,-0.442333,19.71,0.401,TM,Healthy,,D011A,0.401,Abnormal,Sub-Optimal,Monitor,D11,original,False
102,109.23683992,-0.44186699,19.7,0.374,TM,Suspect,Circle_5m,D011A,0.374,Suspect,Critical,Priority Survey,D11,original,False
103,109.23799602,-0.44370299,19.69,0.551,TM,Healthy,,D011A,0.551,Healthy,Good,None,D11,original,False
104,109.2378817,-0.44278194,19.68,0.483,TM,Healthy,,D011A,0.483,Healthy,Good,None,D11,original,False
105,109.23791029,-0.44344208,19.67,0.518,TM,Healthy,,D011A,0.518,Healthy,Good,None,D11,original,False
106,109.23735526,-0.44301467,19.66,0.354,TM,Suspect,Circle_5m,D011A,0.354,Suspect,Critical,Priority Survey,D11,original,False
107,109.23773958,-0.4435899,19.64,0.449,TM,Healthy,,D011A,0.449,Normal,Moderate,Routine,D11,original,False
108,109.23761878,-0.44163522,19.64,0.461,TM,Healthy,,D011A,0.461,Healthy,Good,None,D11,original,False
109,109.23805806,-0.44344845,19.59,0.522,TM,Healthy,,D011A,0.522,Healthy,Good,None,D11,original,False
110,109.23753957,-0.44230393,19.57,0.411,TM,Healthy,,D011A,0.411,Abnormal,Sub-Optimal,Monitor,D11,original,False
111,109.23799442,-0.44284707,19.56,0.472,TM,Healthy,,D011A,0.472,Healthy,Good,None,D11,original,False
112,109.237296,-0.442898,19.55,0.46,TM,Healthy,,D011A,0.46,Healthy,Good,None,D11,original,False
113,109.2377126,-0.44376216,19.55,0.541,TM,Healthy,,D011A,0.541,Healthy,Good,None,D11,original,False
114,109.23771564,-0.4422886,19.53,0.408,TM,Healthy,,D011A,0.408,Abnormal,Sub-Optimal,Monitor,D11,original,False
115,109.23707061,-0.44256923,19.53,0.494,TM,Healthy,,D011A,0.494,Healthy,Good,None,D11,original,False
116,109.23809716,-0.44331507,19.52,0.418,TM,Healthy,,D011A,0.418,Abnormal,Sub-Optimal,Monitor,D11,original,False
117,109.23805539,-0.44330738,19.5,0.44,TM,Healthy,,D011A,0.44,Normal,Moderate,Routine,D11,original,False
118,109.23786707,-0.44198208,19.48,0.515,TM,Healthy,,D011A,0.515,Healthy,Good,None,D11,original,False
119,109.23730405,-0.44303455,19.47,0.447,TM,Healthy,,D011A,0.447,Normal,Moderate,Routine,D11,original,False
120,109.23815952,-0.44360356,19.46,0.37,TM,Suspect,Circle_5m,D011A,0.37,Suspect,Critical,Priority Survey,D11,original,False
121,109.23786757,-0.44367945,19.43,0.481,TM,Healthy,,D011A,0.481,Healthy,Good,None,D11,original,False
122,109.23811836,-0.44295924,19.43,0.456,TM,Healthy,,D011A,0.456,Normal,Moderate,Routine,D11,original,False
123,109.23760438,-0.44176182,19.42,0.494,TM,Healthy,,D011A,0.494,Healthy,Good,None,D11,original,False
124,109.23689234,-0.44240822,19.41,0.51,TM,Healthy,,D011A,0.51,Healthy,Good,None,D11,original,False
125,109.23677969,-0.44205733,19.4,0.398,TM,Healthy,,D011A,0.398,Abnormal,Sub-Optimal,Monitor,D11,original,False
126,109.2379891,-0.44256403,19.37,0.395,TM,Healthy,,D011A,0.395,Abnormal,Sub-Optimal,Monitor,D11,original,False
127,109.23808019,-0.44292893,19.32,0.485,TM,Healthy,,D011A,0.485,Healthy,Good,None,D11,original,False
128,109.23796929,-0.44276252,19.22,0.409,TM,Healthy,,D011A,0.409,Abnormal,Sub-Optimal,Monitor,D11,original,False
129,109.23700504,-0.44255113,19.11,0.434,TM,Healthy,,D011A,0.434,Normal,Moderate,Routine,D11,original,False
130,109.23760423,-0.44237222,19.11,0.353,TM,Suspect,Circle_5m,D011A,0.353,Suspect,Critical,Priority Survey,D11,original,False
131,109.23760408,-0.44303598,19.1,0.397,TM,Healthy,,D011A,0.397,Abnormal,Sub-Optimal,Monitor,D11,original,False
132,109.23680375,-0.44097263,19.06,0.525,TM,Healthy,,D011A,0.525,Healthy,Good,None,D11,original,False
133,109.23802946,-0.44281679,19.0,0.519,TM,Healthy,,D011A,0.519,Healthy,Good,None,D11,original,False
134,109.23698613,-0.44084516,18.94,0.547,TM,Healthy,,D011A,0.547,Healthy,Good,None,D11,original,False
135,109.23758136,-0.44222256,18.91,0.453,TM,Healthy,,D011A,0.453,Normal,Moderate,Routine,D11,original,False
136,109.23815608,-0.44298909,18.84,0.386,TM,Healthy,,D011A,0.386,Suspect,Critical,Priority Survey,D11,original,False
137,109.23797153,-0.44280411,18.75,0.462,TM,Healthy,,D011A,0.462,Healthy,Good,None,D11,original,False
138,109.23698986,-0.44218217,18.74,0.383,TM,Healthy,,D011A,0.383,Suspect,Critical,Priority Survey,D11,original,False
139,109.23810397,-0.44301575,18.72,0.414,TM,Healthy,,D011A,0.414,Abnormal,Sub-Optimal,Monitor,D11,original,False
140,109.23691631,-0.44171282,18.7,0.534,TM,Healthy,,D011A,0.534,Healthy,Good,None,D11,original,False
141,109.23793467,-0.44289499,18.66,0.49,TM,Healthy,,D011A,0.49,Healthy,Good,None,D11,original,False
142,109.23792335,-0.44331141,18.61,0.441,TM,Healthy,,D011A,0.441,Normal,Moderate,Routine,D11,original,False
143,109.23795256,-0.4432445,18.58,0.408,TM,Healthy,,D011A,0.408,Abnormal,Sub-Optimal,Monitor,D11,original,False
144,109.23806536,-0.44296872,18.56,0.562,TM,Healthy,,D011A,0.562,Healthy,Good,None,D11,original,False
145,109.23786282,-0.44286739,18.41,0.443,TM,Healthy,,D011A,0.443,Normal,Moderate,Routine,D11,original,False
146,109.23682963,-0.44170783,18.41,0.45,TM,Healthy,,D011A,0.45,Normal,Moderate,Routine,D11,original,False
147,109.23806,-0.44283895,18.39,0.444,TM,Healthy,,D011A,0.444,Normal,Moderate,Routine,D11,original,False
148,109.23637277,-0.4420613,18.39,0.443,TM,Healthy,,D011A,0.443,Normal,Moderate,Routine,D11,original,False
149,109.23800776,-0.44340096,18.38,0.457,TM,Healthy,,D011A,0.457,Normal,Moderate,Routine,D11,original,False
150,109.23668357,-0.44206997,18.37,0.47,TM,Healthy,,D011A,0.47,Healthy,Good,None,D11,original,False
151,109.23807292,-0.44326533,18.36,0.471,TM,Healthy,,D011A,0.471,Healthy,Good,None,D11,original,False
152,109.23805325,-0.44289185,18.3,0.474,TM,Healthy,,D011A,0.474,Healthy,Good,None,D11,original,False
153,109.23636154,-0.44209973,18.24,0.397,TM,Healthy,,D011A,0.397,Abnormal,Sub-Optimal,Monitor,D11,original,False
154,109.23632651,-0.4420839,18.23,0.577,TM,Healthy,,D011A,0.577,Healthy,Good,None,D11,original,False
155,109.2370139,-0.44118067,18.22,0.516,TM,Healthy,,D011A,0.516,Healthy,Good,None,D11,original,False
156,109.23802583,-0.44296871,18.05,0.477,TM,Healthy,,D011A,0.477,Healthy,Good,None,D11,original,False
157,109.23768105,-0.44232341,17.92,0.392,TM,Healthy,,D011A,0.392,Abnormal,Sub-Optimal,Monitor,D11,original,False
158,109.2380007,-0.44290405,17.89,0.513,TM,Healthy,,D011A,0.513,Healthy,Good,None,D11,original,False
159,109.23728798,-0.44070462,17.75,0.443,TM,Healthy,,D011A,0.443,Normal,Moderate,Routine,D11,original,False
160,109.23774725,-0.44344747,17.72,0.455,TM,Healthy,,D011A,0.455,Normal,Moderate,Routine,D11,original,False
161,109.23687566,-0.44077777,17.65,0.533,TM,Healthy,,D011A,0.533,Healthy,Good,None,D11,original,False
162,109.23693361,-0.44073799,17.51,0.551,TM,Healthy,,D011A,0.551,Healthy,Good,None,D11,original,False
163,109.23691475,-0.44070136,17.49,0.545,TM,Healthy,,D011A,0.545,Healthy,Good,None,D11,original,False
164,109.23697845,-0.44103371,17.4,0.471,TM,Healthy,,D011A,0.471,Healthy,Good,None,D11,original,False
165,109.23650524,-0.44219472,17.25,0.397,TM,Healthy,,D011A,0.397,Abnormal,Sub-Optimal,Monitor,D11,original,False
166,109.23699266,-0.441735,17.17,0.346,TM,Suspect,Circle_5m,D011A,0.346,Suspect,Critical,Priority Survey,D11,original,False
167,109.23695376,-0.44100205,17.16,0.453,TM,Healthy,,D011A,0.453,Normal,Moderate,Routine,D11,original,False
168,109.23686041,-0.44067332,17.09,0.558,TM,Healthy,,D011A,0.558,Healthy,Good,None,D11,original,False
169,109.23797733,-0.44293479,17.04,0.424,TM,Healthy,,D011A,0.424,Abnormal,Sub-Optimal,Monitor,D11,original,False
170,109.23674294,-0.4417485,17.03,0.46,TM,Healthy,,D011A,0.46,Healthy,Good,None,D11,original,False
171,109.23670119,-0.44163229,17.0,0.41,TM,Healthy,,D011A,0.41,Abnormal,Sub-Optimal,Monitor,D11,original,False
172,109.23721292,-0.44097634,16.95,0.487,TM,Healthy,,D011A,0.487,Healthy,Good,None,D11,original,False
173,109.23739744,-0.44126893,16.86,0.413,TM,Healthy,,D011A,0.413,Abnormal,Sub-Optimal,Monitor,D11,original,False
174,109.23692956,-0.44077959,16.85,0.58,TM,Healthy,,D011A,0.58,Healthy,Good,None,D11,original,False
175,109.23684122,-0.44205915,16.84,0.417,TM,Healthy,,D011A,0.417,Abnormal,Sub-Optimal,Monitor,D11,original,False
176,109.23704855,-0.44087638,16.8,0.448,TM,Healthy,,D011A,0.448,Normal,Moderate,Routine,D11,original,False
177,109.23681593,-0.44076238,16.78,0.536,TM,Healthy,,D011A,0.536,Healthy,Good,None,D11,original,False
178,109.23732467,-0.44130508,16.77,0.392,TM,Healthy,,D011A,0.392,Abnormal,Sub-Optimal,Monitor,D11,original,False
179,109.23734087,-0.441202,16.76,0.502,TM,Healthy,,D011A,0.502,Healthy,Good,None,D11,original,False
180,109.23677245,-0.44228024,16.69,0.457,TM,Healthy,,D011A,0.457,Normal,Moderate,Routine,D11,original,False
181,109.23749915,-0.4423193,16.68,0.351,TM,Suspect,Circle_5m,D011A,0.351,Suspect,Critical,Priority Survey,D11,original,False
182,109.2372618,-0.44126166,16.58,0.497,TM,Healthy,,D011A,0.497,Healthy,Good,None,D11,original,False
183,109.23785741,-0.44296596,16.53,0.392,TM,Healthy,,D011A,0.392,Abnormal,Sub-Optimal,Monitor,D11,original,False
184,109.23724866,-0.44176671,16.5,0.392,TM,Healthy,,D011A,0.392,Abnormal,Sub-Optimal,Monitor,D11,original,False
185,109.23795197,-0.44192377,16.47,0.404,TM,Healthy,,D011A,0.404,Abnormal,Sub-Optimal,Monitor,D11,original,False
186,109.23710821,-0.44122545,16.46,0.477,TM,Healthy,,D011A,0.477,Healthy,Good,None,D11,original,False
187,109.23646928,-0.44229147,16.42,0.507,TM,Healthy,,D011A,0.507,Healthy,Good,None,D11,original,False
188,109.23732817,-0.44172016,16.38,0.475,TM,Healthy,,D011A,0.475,Healthy,Good,None,D11,original,False
189,109.23669397,-0.44179551,16.38,0.444,TM,Healthy,,D011A,0.444,Normal,Moderate,Routine,D11,original,False
190,109.23698469,-0.44123401,16.35,0.544,TM,Healthy,,D011A,0.544,Healthy,Good,None,D11,original,False
191,109.23810976,-0.44324092,16.31,0.347,TM,Suspect,Circle_5m,D011A,0.347,Suspect,Critical,Priority Survey,D11,original,False
192,109.23672869,-0.44120999,16.29,0.498,TM,Healthy,,D011A,0.498,Healthy,Good,None,D11,original,False
193,109.23704441,-0.4413023,16.16,0.429,TM,Healthy,,D011A,0.429,Abnormal,Sub-Optimal,Monitor,D11,original,False
194,109.23733859,-0.44134714,16.12,0.432,TM,Healthy,,D011A,0.432,Normal,Moderate,Routine,D11,original,False
195,109.2367115,-0.4417191,16.09,0.552,TM,Healthy,,D011A,0.552,Healthy,Good,None,D11,original,False
196,109.23699186,-0.44129596,16.08,0.517,TM,Healthy,,D011A,0.517,Healthy,Good,None,D11,original,False
197,109.23735568,-0.441254,16.06,0.451,TM,Healthy,,D011A,0.451,Normal,Moderate,Routine,D11,original,False
198,109.23686654,-0.44135245,16.04,0.508,TM,Healthy,,D011A,0.508,Healthy,Good,None,D11,original,False
199,109.23736964,-0.44106817,16.01,0.426,TM,Healthy,,D011A,0.426,Abnormal,Sub-Optimal,Monitor,D11,original,False
200,109.23721649,-0.44103512,15.94,0.481,TM,Healthy,,D011A,0.481,Healthy,Good,None,D11,original,False
201,109.2367318,-0.44134111,15.93,0.536,TM,Healthy,,D011A,0.536,Healthy,Good,None,D11,original,False
202,109.23738128,-0.44121873,15.88,0.437,TM,Healthy,,D011A,0.437,Normal,Moderate,Routine,D11,original,False
203,109.23633417,-0.44197403,15.85,0.399,TM,Healthy,,D011A,0.399,Abnormal,Sub-Optimal,Monitor,D11,original,False
204,109.23808478,-0.44248447,15.84,0.478,TM,Healthy,,D011A,0.478,Healthy,Good,None,D11,original,False
205,109.23676779,-0.44110691,15.83,0.52,TM,Healthy,,D011A,0.52,Healthy,Good,None,D11,original,False
206,109.23740013,-0.44131007,15.79,0.42,TM,Healthy,,D011A,0.42,Abnormal,Sub-Optimal,Monitor,D11,original,False
207,109.23672516,-0.44093644,15.77,0.596,TM,Healthy,,D011A,0.596,Healthy,Good,None,D11,original,False
208,109.23681457,-0.44082252,15.73,0.588,TM,Healthy,,D011A,0.588,Healthy,Good,None,D11,original,False
209,109.23726454,-0.44106543,15.64,0.419,TM,Healthy,,D011A,0.419,Abnormal,Sub-Optimal,Monitor,D11,original,False
210,109.23734452,-0.44094246,15.64,0.527,TM,Healthy,,D011A,0.527,Healthy,Good,None,D11,original,False
211,109.23731577,-0.44098179,15.62,0.4,TM,Healthy,,D011A,0.4,Abnormal,Sub-Optimal,Monitor,D11,original,False
212,109.23686127,-0.44086639,15.59,0.469,TM,Healthy,,D011A,0.469,Healthy,Good,None,D11,original,False
213,109.23689448,-0.44094552,15.52,0.428,TM,Healthy,,D011A,0.428,Abnormal,Sub-Optimal,Monitor,D11,original,False
214,109.23631857,-0.44903072,15.48,0.481,TM,Healthy,,D011A,0.481,Healthy,Good,None,D11,original,False
215,109.23686601,-0.44168749,15.48,0.411,TM,Healthy,,D011A,0.411,Abnormal,Sub-Optimal,Monitor,D11,original,False
216,109.23719982,-0.44128697,15.48,0.343,TM,Suspect,Circle_5m,D011A,0.343,Suspect,Critical,Priority Survey,D11,original,False
217,109.23728207,-0.44101117,15.45,0.422,TM,Healthy,,D011A,0.422,Abnormal,Sub-Optimal,Monitor,D11,original,False
218,109.23675082,-0.44071534,15.45,0.448,TM,Healthy,,D011A,0.448,Normal,Moderate,Routine,D11,original,False
219,109.23711817,-0.44089945,15.45,0.531,TM,Healthy,,D011A,0.531,Healthy,Good,None,D11,original,False
220,109.23679839,-0.44086728,15.45,0.531,TM,Healthy,,D011A,0.531,Healthy,Good,None,D11,original,False
221,109.23675707,-0.44084782,15.44,0.475,TM,Healthy,,D011A,0.475,Healthy,Good,None,D11,original,False
222,109.23611075,-0.44657912,15.43,0.458,TM,Healthy,,D011A,0.458,Normal,Moderate,Routine,D11,original,False
223,109.23726897,-0.441353,15.35,0.557,TM,Healthy,,D011A,0.557,Healthy,Good,None,D11,original,False
224,109.23739167,-0.44099085,15.34,0.398,TM,Healthy,,D011A,0.398,Abnormal,Sub-Optimal,Monitor,D11,original,False
