Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
394,109.24213762,-0.42906788,8.46,0.4194878041744232,Abnormal,Abnormal,Monitor,E001A,0.4194878041744232,Abnormal,Sub-Optimal,Monitor,E01,RING-010,6.091,5.0
470,109.24218386,-0.42916058,7.45,0.4085979461669922,Abnormal,Abnormal,Monitor,E001A,0.4085979461669922,Abnormal,Sub-Optimal,Monitor,E01,RING-010,11.966,5.0
365,109.24213225,-0.42898242,8.72,0.3779565691947937,Suspect,Suspect,Priority Survey,E001A,0.3779565691947937,Suspect,Critical,Priority Survey,E01,RING-010,10.08,5.0
311,109.24085423,-0.42405775,9.38,0.3690113425254822,Suspect,Suspect,Priority Survey,E001A,0.3690113425254822,Suspect,Critical,Priority Survey,E01,RING-011,2.307,5.0
576,109.24089467,-0.42395919,6.45,0.4150201380252838,Abnormal,Abnormal,Monitor,E001A,0.4150201380252838,Abnormal,Sub-Optimal,Monitor,E01,RING-011,11.0,5.0
660,109.24094361,-0.42404783,5.85,0.3469786047935486,Suspect,Suspect,Priority Survey,E001A,0.3469786047935486,Suspect,Critical,Priority Survey,E01,RING-011,11.516,5.0
534,109.24078146,-0.42409843,6.8,0.3297307193279266,Suspect,Suspect,Priority Survey,E001A,0.3297307193279266,Suspect,Critical,Priority Survey,E01,RING-011,9.024,5.0
585,109.24072757,-0.42404823,6.4,0.3942733108997345,Abnormal,Abnormal,Monitor,E001A,0.3942733108997345,Abnormal,Sub-Optimal,Monitor,E01,RING-011,12.567,5.0
312,109.24180973,-0.42522995,9.35,0.401674211025238,Abnormal,Abnormal,Monitor,E001A,0.401674211025238,Abnormal,Sub-Optimal,Monitor,E01,RING-012,6.619,5.0
704,109.2417801,-0.42515172,5.53,0.4289231300354004,Abnormal,Abnormal,Monitor,E001A,0.4289231300354004,Abnormal,Sub-Optimal,Monitor,E01,RING-012,5.347,5.0
314,109.24188161,-0.42513366,9.33,0.390739768743515,Abnormal,Abnormal,Monitor,E001A,0.390739768743515,Abnormal,Sub-Optimal,Monitor,E01,RING-012,7.691,5.0
335,109.24063785,-0.42359335,9.1,0.3793209493160248,Suspect,Suspect,Priority Survey,E001A,0.3793209493160248,Suspect,Critical,Priority Survey,E01,RING-013,9.951,5.0
945,109.24064955,-0.42350111,4.37,0.2800056636333465,Suspect,Suspect,Priority Survey,E001A,0.2800056636333465,Suspect,Critical,Priority Survey,E01,RING-013,1.058,5.0
673,109.24068639,-0.42342244,5.77,0.3926564455032348,Abnormal,Abnormal,Monitor,E001A,0.3926564455032348,Abnormal,Sub-Optimal,Monitor,E01,RING-013,9.727,5.0
339,109.2415875,-0.42280637,9.06,0.3200507164001465,Suspect,Suspect,Priority Survey,E001A,0.3200507164001465,Suspect,Critical,Priority Survey,E01,RING-014,29.584,5.0
1194,109.24166342,-0.42275665,2.33,0.3788155317306518,Suspect,Suspect,Priority Survey,E001A,0.3788155317306518,Suspect,Critical,Priority Survey,E01,RING-014,25.176,5.0
370,109.24167552,-0.42283804,8.71,0.4033848345279693,Abnormal,Abnormal,Monitor,E001A,0.4033848345279693,Abnormal,Sub-Optimal,Monitor,E01,RING-014,19.191,5.0
611,109.24175952,-0.42282223,6.23,0.3658742904663086,Suspect,Suspect,Priority Survey,E001A,0.3658742904663086,Suspect,Critical,Priority Survey,E01,RING-014,12.443,5.0
1209,109.2418269,-0.42277568,1.84,0.2608115375041961,Suspect,Suspect,Priority Survey,E001A,0.2608115375041961,Suspect,Critical,Priority Survey,E01,RING-014,14.431,5.0
1196,109.24191358,-0.42278112,2.28,0.3358308374881744,Suspect,Suspect,Priority Survey,E001A,0.3358308374881744,Suspect,Critical,Priority Survey,E01,RING-014,16.395,5.0
1210,109.24201688,-0.42278657,1.81,0.126249149441719,Suspect,Suspect,Priority Survey,E001A,0.126249149441719,Suspect,Critical,Priority Survey,E01,RING-014,24.25,5.0
608,109.24203842,-0.42287429,6.25,0.3712396919727325,Suspect,Suspect,Priority Survey,E001A,0.3712396919727325,Suspect,Critical,Priority Survey,E01,RING-014,23.007,5.0
504,109.24196342,-0.42283946,7.11,0.3883324265480041,Suspect,Suspect,Priority Survey,E001A,0.3883324265480041,Suspect,Critical,Priority Survey,E01,RING-014,16.161,5.0
537,109.24188661,-0.42287968,6.78,0.4129872322082519,Abnormal,Abnormal,Monitor,E001A,0.4129872322082519,Abnormal,Sub-Optimal,Monitor,E01,RING-014,6.525,5.0
926,109.24194947,-0.42295159,4.43,0.3471889495849609,Suspect,Suspect,Priority Survey,E001A,0.3471889495849609,Suspect,Critical,Priority Survey,E01,RING-014,13.789,5.0
683,109.24194721,-0.42304247,5.71,0.4054154455661773,Abnormal,Abnormal,Monitor,E001A,0.4054154455661773,Abnormal,Sub-Optimal,Monitor,E01,RING-014,19.644,5.0
1126,109.24201142,-0.42310941,3.29,0.4116458296775818,Abnormal,Abnormal,Monitor,E001A,0.4116458296775818,Abnormal,Sub-Optimal,Monitor,E01,RING-014,29.914,5.0
860,109.241808,-0.4229068,4.72,0.4204274713993072,Abnormal,Abnormal,Monitor,E001A,0.4204274713993072,Abnormal,Sub-Optimal,Monitor,E01,RING-014,2.913,5.0
682,109.24175858,-0.42299767,5.72,0.1802520006895065,Suspect,Suspect,Priority Survey,E001A,0.1802520006895065,Suspect,Critical,Priority Survey,E01,RING-014,13.168,5.0
797,109.24172667,-0.42309397,5.06,0.4148109257221222,Abnormal,Abnormal,Monitor,E001A,0.4148109257221222,Abnormal,Sub-Optimal,Monitor,E01,RING-014,23.975,5.0
951,109.24180976,-0.42310484,4.32,0.3905351758003235,Abnormal,Abnormal,Monitor,E001A,0.3905351758003235,Abnormal,Sub-Optimal,Monitor,E01,RING-014,22.144,5.0
767,109.24167191,-0.42294158,5.21,0.3787727952003479,Suspect,Suspect,Priority Survey,E001A,0.3787727952003479,Suspect,Critical,Priority Survey,E01,RING-014,18.483,5.0
358,109.2412173,-0.42725997,8.82,0.3970618844032287,Abnormal,Abnormal,Monitor,E001A,0.3970618844032287,Abnormal,Sub-Optimal,Monitor,E01,RING-015,1.384,5.0
895,109.24124023,-0.42716909,4.55,0.4234394133090973,Abnormal,Abnormal,Monitor,E001A,0.4234394133090973,Abnormal,Sub-Optimal,Monitor,E01,RING-015,11.453,5.0
466,109.2412622,-0.42733413,7.52,0.401343822479248,Abnormal,Abnormal,Monitor,E001A,0.401343822479248,Abnormal,Sub-Optimal,Monitor,E01,RING-015,9.607,5.0
441,109.24117326,-0.42737571,7.85,0.3887426853179931,Suspect,Suspect,Priority Survey,E001A,0.3887426853179931,Suspect,Critical,Priority Survey,E01,RING-015,12.574,5.0
1036,109.24114276,-0.4271971,3.89,0.4218829572200775,Abnormal,Abnormal,Monitor,E001A,0.4218829572200775,Abnormal,Sub-Optimal,Monitor,E01,RING-015,10.556,5.0
408,109.2413306,-0.4227724,8.28,0.3378405272960663,Suspect,Suspect,Priority Survey,E001A,0.3378405272960663,Suspect,Critical,Priority Survey,E01,RING-016,8.2,5.0
1149,109.24142852,-0.42273534,3.08,0.071607232093811,Suspect,Suspect,Priority Survey,E001A,0.071607232093811,Suspect,Critical,Priority Survey,E01,RING-016,4.852,5.0
450,109.24145366,-0.42280769,7.78,0.3402095735073089,Suspect,Suspect,Priority Survey,E001A,0.3402095735073089,Suspect,Critical,Priority Survey,E01,RING-016,6.78,5.0
488,109.24115746,-0.42378653,7.25,0.4174968004226684,Abnormal,Abnormal,Monitor,E001A,0.4174968004226684,Abnormal,Sub-Optimal,Monitor,E01,RING-017,5.63,5.0
630,109.24121676,-0.42369792,6.1,0.416343480348587,Abnormal,Abnormal,Monitor,E001A,0.416343480348587,Abnormal,Sub-Optimal,Monitor,E01,RING-017,13.135,5.0
607,109.2410555,-0.42378108,6.26,0.3334330022335052,Suspect,Suspect,Priority Survey,E001A,0.3334330022335052,Suspect,Critical,Priority Survey,E01,RING-017,7.104,5.0
538,109.24104968,-0.42369608,6.75,0.4176457822322845,Abnormal,Abnormal,Monitor,E001A,0.4176457822322845,Abnormal,Sub-Optimal,Monitor,E01,RING-017,10.043,5.0
661,109.24106985,-0.42388553,5.85,0.3957071304321289,Abnormal,Abnormal,Monitor,E001A,0.3957071304321289,Abnormal,Sub-Optimal,Monitor,E01,RING-017,14.925,5.0
550,109.2411422,-0.42370379,6.64,0.3999851942062378,Abnormal,Abnormal,Monitor,E001A,0.3999851942062378,Abnormal,Sub-Optimal,Monitor,E01,RING-017,6.75,5.0
510,109.24232058,-0.42641334,7.03,0.4248646795749664,Abnormal,Abnormal,Monitor,E001A,0.4248646795749664,Abnormal,Sub-Optimal,Monitor,E01,RING-018,13.386,5.0
871,109.24227744,-0.42649246,4.66,0.3935375809669494,Abnormal,Abnormal,Monitor,E001A,0.3935375809669494,Abnormal,Sub-Optimal,Monitor,E01,RING-018,4.201,5.0
1191,109.24219794,-0.42651776,2.47,0.4254544973373413,Abnormal,Abnormal,Monitor,E001A,0.4254544973373413,Abnormal,Sub-Optimal,Monitor,E01,RING-018,5.082,5.0
1094,109.24217097,-0.42659553,3.53,0.4038653671741485,Abnormal,Abnormal,Monitor,E001A,0.4038653671741485,Abnormal,Sub-Optimal,Monitor,E01,RING-018,12.755,5.0
527,109.24180832,-0.42351449,6.86,0.3824047446250915,Suspect,Suspect,Priority Survey,E001A,0.3824047446250915,Suspect,Critical,Priority Survey,E01,RING-019,15.774,5.0
901,109.24190038,-0.4235647,4.53,0.419431984424591,Abnormal,Abnormal,Monitor,E001A,0.419431984424591,Abnormal,Sub-Optimal,Monitor,E01,RING-019,18.135,5.0
898,109.2417095,-0.42355018,4.53,0.3452273309230804,Suspect,Suspect,Priority Survey,E001A,0.3452273309230804,Suspect,Critical,Priority Survey,E01,RING-019,12.294,5.0
1169,109.24168567,-0.42365508,2.95,0.3753654658794403,Suspect,Suspect,Priority Survey,E001A,0.3753654658794403,Suspect,Critical,Priority Survey,E01,RING-019,8.36,5.0
815,109.24165152,-0.42373374,4.95,0.4292337894439697,Abnormal,Abnormal,Monitor,E001A,0.4292337894439697,Abnormal,Sub-Optimal,Monitor,E01,RING-019,15.34,5.0
1097,109.241731,-0.4237844,3.52,0.4040780067443847,Abnormal,Abnormal,Monitor,E001A,0.4040780067443847,Abnormal,Sub-Optimal,Monitor,E01,RING-019,15.343,5.0
781,109.24181454,-0.42379527,5.12,0.4255201816558838,Abnormal,Abnormal,Monitor,E001A,0.4255201816558838,Abnormal,Sub-Optimal,Monitor,E01,RING-019,17.27,5.0
717,109.24178315,-0.4235927,5.48,0.3897802233695984,Suspect,Suspect,Priority Survey,E001A,0.3897802233695984,Suspect,Critical,Priority Survey,E01,RING-019,6.696,5.0
532,109.2406681,-0.42289026,6.81,0.2950157523155212,Suspect,Suspect,Priority Survey,E001A,0.2950157523155212,Suspect,Critical,Priority Survey,E01,RING-020,7.181,5.0
715,109.24073411,-0.422959,5.49,0.4225528836250305,Abnormal,Abnormal,Monitor,E001A,0.4225528836250305,Abnormal,Sub-Optimal,Monitor,E01,RING-020,4.805,5.0
1029,109.24067301,-0.42300284,3.92,0.392160415649414,Abnormal,Abnormal,Monitor,E001A,0.392160415649414,Abnormal,Sub-Optimal,Monitor,E01,RING-020,6.129,5.0
603,109.24139073,-0.42302064,6.3,0.3589590489864349,Suspect,Suspect,Priority Survey,E001A,0.3589590489864349,Suspect,Critical,Priority Survey,E01,RING-021,8.635,5.0
919,109.24128473,-0.42302785,4.46,0.4063538610935211,Abnormal,Abnormal,Monitor,E001A,0.4063538610935211,Abnormal,Sub-Optimal,Monitor,E01,RING-021,4.594,5.0
617,109.24128202,-0.42310381,6.19,0.4233899414539337,Abnormal,Abnormal,Monitor,E001A,0.4233899414539337,Abnormal,Sub-Optimal,Monitor,E01,RING-021,7.174,5.0
664,109.24143059,-0.42352435,5.84,0.4027615189552307,Abnormal,Abnormal,Monitor,E001A,0.4027615189552307,Abnormal,Sub-Optimal,Monitor,E01,RING-022,10.207,5.0
976,109.24145576,-0.42344251,4.19,0.3762984573841095,Suspect,Suspect,Priority Survey,E001A,0.3762984573841095,Suspect,Critical,Priority Survey,E01,RING-022,0.901,5.0
799,109.24147285,-0.42333762,5.04,0.3775033056735992,Suspect,Suspect,Priority Survey,E001A,0.3775033056735992,Suspect,Critical,Priority Survey,E01,RING-022,10.969,5.0
684,109.24200137,-0.42384822,5.7,0.3725782930850982,Suspect,Suspect,Priority Survey,E001A,0.3725782930850982,Suspect,Critical,Priority Survey,E01,RING-023,1.217,5.0
1003,109.24207098,-0.42387581,4.07,0.3754499554634094,Suspect,Suspect,Priority Survey,E001A,0.3754499554634094,Suspect,Critical,Priority Survey,E01,RING-023,8.831,5.0
947,109.24193222,-0.42378761,4.34,0.4055600166320801,Abnormal,Abnormal,Monitor,E001A,0.4055600166320801,Abnormal,Sub-Optimal,Monitor,E01,RING-023,9.465,5.0
696,109.24207294,-0.42710011,5.58,0.3740427792072296,Suspect,Suspect,Priority Survey,E001A,0.3740427792072296,Suspect,Critical,Priority Survey,E01,RING-024,8.087,5.0
916,109.24214076,-0.42712725,4.47,0.3476474285125732,Suspect,Suspect,Priority Survey,E001A,0.3476474285125732,Suspect,Critical,Priority Survey,E01,RING-024,0.805,5.0
1177,109.24219869,-0.42717383,2.8,0.3651285767555237,Suspect,Suspect,Priority Survey,E001A,0.3651285767555237,Suspect,Critical,Priority Survey,E01,RING-024,8.13,5.0
706,109.24185316,-0.42581504,5.52,0.3840755522251129,Suspect,Suspect,Priority Survey,E001A,0.3840755522251129,Suspect,Critical,Priority Survey,E01,RING-025,8.622,5.0
942,109.24191468,-0.42585439,4.38,0.4274600446224212,Abnormal,Abnormal,Monitor,E001A,0.4274600446224212,Abnormal,Sub-Optimal,Monitor,E01,RING-025,10.888,5.0
794,109.24184595,-0.42592717,5.07,0.4178029894828796,Abnormal,Abnormal,Monitor,E001A,0.4178029894828796,Abnormal,Sub-Optimal,Monitor,E01,RING-025,5.209,5.0
950,109.24181135,-0.42599454,4.32,0.4043650329113006,Abnormal,Abnormal,Monitor,E001A,0.4043650329113006,Abnormal,Sub-Optimal,Monitor,E01,RING-025,11.999,5.0
1074,109.24179566,-0.42587109,3.64,0.3509894609451294,Suspect,Suspect,Priority Survey,E001A,0.3509894609451294,Suspect,Critical,Priority Survey,E01,RING-025,3.416,5.0
1138,109.24171257,-0.42585706,3.22,0.3075188398361206,Suspect,Suspect,Priority Survey,E001A,0.3075188398361206,Suspect,Critical,Priority Survey,E01,RING-025,12.635,5.0
790,109.24114216,-0.42587592,5.08,0.4152846336364746,Abnormal,Abnormal,Monitor,E001A,0.4152846336364746,Abnormal,Sub-Optimal,Monitor,E01,RING-026,9.456,5.0
869,109.24107838,-0.42590981,4.67,0.3854942917823791,Suspect,Suspect,Priority Survey,E001A,0.3854942917823791,Suspect,Critical,Priority Survey,E01,RING-026,2.254,5.0
855,109.24102989,-0.42584062,4.75,0.373796284198761,Suspect,Suspect,Priority Survey,E001A,0.373796284198761,Suspect,Critical,Priority Survey,E01,RING-026,7.4,5.0
848,109.24099213,-0.42597355,4.79,0.4119850099086761,Abnormal,Abnormal,Monitor,E001A,0.4119850099086761,Abnormal,Sub-Optimal,Monitor,E01,RING-026,11.149,5.0
862,109.24223581,-0.42587617,4.69,0.417024701833725,Abnormal,Abnormal,Monitor,E001A,0.417024701833725,Abnormal,Sub-Optimal,Monitor,E01,RING-027,8.235,5.0
1135,109.2422969,-0.42583278,3.24,0.4012549519538879,Abnormal,Abnormal,Monitor,E001A,0.4012549519538879,Abnormal,Sub-Optimal,Monitor,E01,RING-027,0.089,5.0
1042,109.24235575,-0.42579029,3.85,0.4083504974842071,Abnormal,Abnormal,Monitor,E001A,0.4083504974842071,Abnormal,Sub-Optimal,Monitor,E01,RING-027,8.148,5.0
969,109.24112521,-0.42339135,4.21,0.4292426407337188,Abnormal,Abnormal,Monitor,E001A,0.4292426407337188,Abnormal,Sub-Optimal,Monitor,E01,RING-028,7.131,5.0
1009,109.24104435,-0.42344785,4.01,0.3550063371658325,Suspect,Suspect,Priority Survey,E001A,0.3550063371658325,Suspect,Critical,Priority Survey,E01,RING-028,5.896,5.0
971,109.24101473,-0.42335289,4.2,0.398892194032669,Abnormal,Abnormal,Monitor,E001A,0.398892194032669,Abnormal,Sub-Optimal,Monitor,E01,RING-028,7.155,5.0
970,109.2409771,-0.42689955,4.21,0.4255703389644623,Abnormal,Abnormal,Monitor,E001A,0.4255703389644623,Abnormal,Sub-Optimal,Monitor,E01,RING-029,13.539,5.0
972,109.24105571,-0.42685254,4.2,0.4131931662559509,Abnormal,Abnormal,Monitor,E001A,0.4131931662559509,Abnormal,Sub-Optimal,Monitor,E01,RING-029,6.042,5.0
993,109.24105752,-0.42675624,4.12,0.3627674877643585,Suspect,Suspect,Priority Survey,E001A,0.3627674877643585,Suspect,Critical,Priority Survey,E01,RING-029,4.864,5.0
1103,109.24109437,-0.42668661,3.5,0.3903122246265411,Abnormal,Abnormal,Monitor,E001A,0.3903122246265411,Abnormal,Sub-Optimal,Monitor,E01,RING-029,13.506,5.0
