Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,Ring_ID,Distance_to_Center_m,Ring_Radius_m
278,109.24223857352766,-0.4302768712668888,0.0,0.3900938388783185,Abnormal,Abnormal,Monitor,E001A,RING-005,9.761,5.0
316,109.24206830683408,-0.4301422209494758,0.0,0.3741092432068545,Abnormal,Abnormal,Monitor,E001A,RING-006,7.872,5.0
317,109.2421376427902,-0.4301501985092646,0.0,0.3991921449708438,Abnormal,Abnormal,Monitor,E001A,RING-006,0.24,5.0
318,109.24221032520104,-0.4301525882570178,0.0,0.393844282922444,Abnormal,Abnormal,Monitor,E001A,RING-006,7.98,5.0
371,109.24088826082728,-0.4299374257539693,0.0,0.3984923940778782,Abnormal,Abnormal,Monitor,E001A,RING-007,8.515,5.0
372,109.24097043488784,-0.4299452950611349,0.0,0.3922350474708789,Abnormal,Abnormal,Monitor,E001A,RING-007,1.077,5.0
373,109.24103555884362,-0.4299295183483572,0.0,0.3807145907500581,Abnormal,Abnormal,Monitor,E001A,RING-007,7.93,5.0
438,109.24093970308569,-0.4296904502928925,0.0,0.3705733771942386,Abnormal,Abnormal,Monitor,E001A,RING-008,10.57,5.0
486,109.240933744442,-0.4295861548948356,0.0,0.3918352839089213,Abnormal,Abnormal,Monitor,E001A,RING-008,1.82,5.0
509,109.24089002953252,-0.4295134081620469,0.0,0.3875553208877473,Abnormal,Abnormal,Monitor,E001A,RING-008,9.835,5.0
464,109.24105268735975,-0.4296536958245098,0.0,0.3982430966570973,Abnormal,Abnormal,Monitor,E001A,RING-009,9.168,5.0
465,109.24113161881364,-0.4296491039922109,0.0,0.3877407628467594,Abnormal,Abnormal,Monitor,E001A,RING-009,7.075,5.0
488,109.24112373519048,-0.4295604055343692,0.0,0.394784630436797,Abnormal,Abnormal,Monitor,E001A,RING-009,3.867,5.0
512,109.24111610945,-0.4294988479458754,0.0,0.38489506504837,Abnormal,Abnormal,Monitor,E001A,RING-009,10.195,5.0
476,109.2421722358934,-0.4296489789092851,0.0,0.383502387245818,Abnormal,Abnormal,Monitor,E001A,RING-010,9.092,5.0
477,109.24225989517603,-0.4296358714606897,0.0,0.3790243618134437,Abnormal,Abnormal,Monitor,E001A,RING-010,0.773,5.0
478,109.24232704961192,-0.4296264542394674,0.0,0.3992833631190269,Abnormal,Abnormal,Monitor,E001A,RING-010,8.32,5.0
625,109.24225621699856,-0.4292179952192403,0.0,0.3946102813020483,Abnormal,Abnormal,Monitor,E001A,RING-011,3.492,5.0
626,109.24233637362316,-0.4292178636556308,0.0,0.3682066762869653,Abnormal,Abnormal,Monitor,E001A,RING-011,6.914,5.0
647,109.24224241595684,-0.4291509362000003,0.0,0.3828061944451825,Abnormal,Abnormal,Monitor,E001A,RING-011,6.353,5.0
644,109.24198291302191,-0.4291533304226946,0.0,0.3915430861294574,Abnormal,Abnormal,Monitor,E001A,RING-012,8.671,5.0
645,109.2420827926628,-0.4291548365934147,0.0,0.3904023782382334,Abnormal,Abnormal,Monitor,E001A,RING-012,4.172,5.0
672,109.2421040415066,-0.4290754012713735,0.0,0.3888845305089332,Abnormal,Abnormal,Monitor,E001A,RING-012,7.844,5.0
669,109.24186825727504,-0.429067049740463,0.0,0.3886914366302851,Abnormal,Abnormal,Monitor,E001A,RING-013,8.88,5.0
694,109.2418321151274,-0.428984852070672,0.0,0.3940171231067954,Abnormal,Abnormal,Monitor,E001A,RING-013,1.58,5.0
716,109.24178097252393,-0.4289427892864403,0.0,0.3934382281382044,Abnormal,Abnormal,Monitor,E001A,RING-013,7.996,5.0
712,109.24145030549008,-0.4289225938705819,0.0,0.3550028459382515,Abnormal,Abnormal,Monitor,E001A,RING-014,7.224,5.0
732,109.24141209763518,-0.4288665608136657,0.0,0.3943194143063159,Abnormal,Abnormal,Monitor,E001A,RING-014,2.763,5.0
753,109.2414447652176,-0.42878757488531,0.0,0.3993137719591113,Abnormal,Abnormal,Monitor,E001A,RING-014,7.949,5.0
720,109.24208914583666,-0.4289398175986264,0.0,0.3955479466789836,Abnormal,Abnormal,Monitor,E001A,RING-015,22.731,5.0
736,109.2420758225189,-0.4288655477916092,0.0,0.3900166676253402,Abnormal,Abnormal,Monitor,E001A,RING-015,17.822,5.0
762,109.24210061009497,-0.4287802289900439,0.0,0.3600910580039778,Abnormal,Abnormal,Monitor,E001A,RING-015,11.698,5.0
787,109.24215795637976,-0.4287151559975065,0.0,0.3911482583246477,Abnormal,Abnormal,Monitor,E001A,RING-015,8.086,5.0
811,109.24218210185671,-0.428652706846252,0.0,0.3909407955804984,Abnormal,Abnormal,Monitor,E001A,RING-015,13.292,5.0
812,109.24226272577576,-0.428651693672237,0.0,0.3998980584855125,Abnormal,Abnormal,Monitor,E001A,RING-015,14.624,5.0
789,109.24227362910663,-0.4287261727236299,0.0,0.381212901961696,Abnormal,Abnormal,Monitor,E001A,RING-015,9.061,5.0
790,109.2423589775055,-0.4287310566953481,0.0,0.3702314141438365,Abnormal,Abnormal,Monitor,E001A,RING-015,17.662,5.0
764,109.24226898792898,-0.428800094748847,0.0,0.3816436207219219,Abnormal,Abnormal,Monitor,E001A,RING-015,7.803,5.0
738,109.24230053163228,-0.4288634827845564,0.0,0.3912479125620293,Abnormal,Abnormal,Monitor,E001A,RING-015,14.755,5.0
788,109.24220376974122,-0.4287287691034743,0.0,0.3664023033565531,Abnormal,Abnormal,Monitor,E001A,RING-015,4.635,5.0
763,109.2421889487704,-0.4287932948799108,0.0,0.3739125591629226,Abnormal,Abnormal,Monitor,E001A,RING-015,3.091,5.0
774,109.24093003719696,-0.4287530742568888,0.0,0.3955405987720787,Abnormal,Abnormal,Monitor,E001A,RING-016,9.151,5.0
775,109.24102146923572,-0.4287435486966596,0.0,0.3916834762824051,Abnormal,Abnormal,Monitor,E001A,RING-016,3.534,5.0
799,109.24106039659029,-0.4286540128395822,0.0,0.3485209651801194,Abnormal,Abnormal,Monitor,E001A,RING-016,9.367,5.0
861,109.2407883612082,-0.4284671121614019,0.0,0.38720852266265,Abnormal,Abnormal,Monitor,E001A,RING-017,4.581,5.0
885,109.24081067124672,-0.4283742563954618,0.0,0.3886192619675423,Abnormal,Abnormal,Monitor,E001A,RING-017,7.326,5.0
862,109.240859272812,-0.4284784422752711,0.0,0.3801915295426557,Abnormal,Abnormal,Monitor,E001A,RING-017,6.147,5.0
1068,109.24086351289806,-0.4278864096297086,0.0,0.3968195250882456,Abnormal,Abnormal,Monitor,E001A,RING-018,16.099,5.0
1096,109.240893952596,-0.4278079386472462,0.0,0.3695854928949163,Abnormal,Abnormal,Monitor,E001A,RING-018,12.001,5.0
1097,109.24097404691398,-0.4278089138880506,0.0,0.3886415497252816,Abnormal,Abnormal,Monitor,E001A,RING-018,3.909,5.0
1098,109.24103084944409,-0.427807970249075,0.0,0.3750329387821022,Abnormal,Abnormal,Monitor,E001A,RING-018,4.623,5.0
1099,109.2411347091402,-0.4278139752747814,0.0,0.3731850019108959,Abnormal,Abnormal,Monitor,E001A,RING-018,15.322,5.0
1071,109.2410942079559,-0.4278802837996676,0.0,0.3992641912283964,Abnormal,Abnormal,Monitor,E001A,RING-018,11.802,5.0
1112,109.2421889736097,-0.4278052514906547,0.0,0.3970116749696288,Abnormal,Abnormal,Monitor,E001A,RING-019,8.589,5.0
1113,109.24226264984348,-0.4278100540539682,0.0,0.3926755954592266,Abnormal,Abnormal,Monitor,E001A,RING-019,12.245,5.0
1138,109.24231182000796,-0.4277331101703388,0.0,0.3916491285995678,Abnormal,Abnormal,Monitor,E001A,RING-019,13.659,5.0
1166,109.24227547732,-0.4276634587530465,0.0,0.3919288499403272,Abnormal,Abnormal,Monitor,E001A,RING-019,11.93,5.0
1165,109.24218380094528,-0.4276609806231731,0.0,0.3563982485380388,Abnormal,Abnormal,Monitor,E001A,RING-019,7.383,5.0
1164,109.24210061828371,-0.42765617677724,0.0,0.37486983581091,Abnormal,Abnormal,Monitor,E001A,RING-019,12.632,5.0
1135,109.24205108308868,-0.4277346081457563,0.0,0.3889488881507602,Abnormal,Abnormal,Monitor,E001A,RING-019,15.399,5.0
1163,109.2420340705676,-0.4276561614301953,0.0,0.3756645395143612,Abnormal,Abnormal,Monitor,E001A,RING-019,18.991,5.0
1114,109.24234133737389,-0.4278195809441398,0.0,0.3927582319558437,Abnormal,Abnormal,Monitor,E001A,RING-019,19.752,5.0
1136,109.24214261505732,-0.4277361114095256,0.0,0.3756963905184066,Abnormal,Abnormal,Monitor,E001A,RING-019,5.276,5.0
1133,109.24189796335668,-0.4277226731133974,0.0,0.3887139436008333,Abnormal,Abnormal,Monitor,E001A,RING-020,14.911,5.0
1161,109.24184807307635,-0.4276365268273586,0.0,0.3667558137095651,Abnormal,Abnormal,Monitor,E001A,RING-020,4.026,5.0
1187,109.24180530441708,-0.4275814856587088,0.0,0.3948958507536983,Abnormal,Abnormal,Monitor,E001A,RING-020,3.82,5.0
1213,109.24173374228263,-0.4275076301784394,0.0,0.3964660121348841,Abnormal,Abnormal,Monitor,E001A,RING-020,15.108,5.0
1180,109.24119141101208,-0.4276041903440629,0.0,0.3695716596524732,Abnormal,Abnormal,Monitor,E001A,RING-021,8.021,5.0
1181,109.24125430463845,-0.4276036903058742,0.0,0.3913042747372799,Abnormal,Abnormal,Monitor,E001A,RING-021,1.02,5.0
1182,109.2413446781172,-0.4276037708380235,0.0,0.3628581874799929,Abnormal,Abnormal,Monitor,E001A,RING-021,9.04,5.0
1255,109.24147312144734,-0.4273901672714995,0.0,0.3848412591634711,Abnormal,Abnormal,Monitor,E001A,RING-022,12.48,5.0
1256,109.24154287781283,-0.4273939615272865,0.0,0.3955318055231532,Abnormal,Abnormal,Monitor,E001A,RING-022,17.445,5.0
1280,109.2414986314734,-0.4273153286014998,0.0,0.3584671220204865,Abnormal,Abnormal,Monitor,E001A,RING-022,8.497,5.0
1304,109.24144862113762,-0.4272515013905737,0.0,0.3513420214076658,Abnormal,Abnormal,Monitor,E001A,RING-022,4.559,5.0
1329,109.24149732312311,-0.4271751669226925,0.0,0.3754996988150451,Abnormal,Abnormal,Monitor,E001A,RING-022,14.586,5.0
1303,109.24137828655071,-0.4272544540026484,0.0,0.3876961036536313,Abnormal,Abnormal,Monitor,E001A,RING-022,6.569,5.0
1279,109.24133924770072,-0.4273092420810473,0.0,0.3963833044712933,Abnormal,Abnormal,Monitor,E001A,RING-022,10.149,5.0
1278,109.2412572214188,-0.4273151400183622,0.0,0.386062374492099,Abnormal,Abnormal,Monitor,E001A,RING-022,19.23,5.0
1328,109.2414139008145,-0.4271775748453653,0.0,0.3828722676725965,Abnormal,Abnormal,Monitor,E001A,RING-022,12.187,5.0
1259,109.24177920569466,-0.4273852840667274,0.0,0.3898025587531858,Abnormal,Abnormal,Monitor,E001A,RING-023,3.699,5.0
1260,109.2418576388384,-0.4273757310121165,0.0,0.3863212449936885,Abnormal,Abnormal,Monitor,E001A,RING-023,7.32,5.0
1282,109.24174793407325,-0.4273063792149623,0.0,0.3909821777498929,Abnormal,Abnormal,Monitor,E001A,RING-023,7.563,5.0
1274,109.24086079042328,-0.4273174404929151,0.0,0.3901989992028709,Abnormal,Abnormal,Monitor,E001A,RING-024,28.028,5.0
1298,109.24089122794514,-0.4272444721762243,0.0,0.3920196922003847,Abnormal,Abnormal,Monitor,E001A,RING-024,19.282,5.0
1322,109.240938775991,-0.4271863419658636,0.0,0.3947674073491267,Abnormal,Abnormal,Monitor,E001A,RING-024,11.663,5.0
1349,109.24089601303504,-0.4271102459751598,0.0,0.3796220185542221,Abnormal,Abnormal,Monitor,E001A,RING-024,7.194,5.0
1374,109.24093643297589,-0.4270336907803992,0.0,0.3635768201353315,Abnormal,Abnormal,Monitor,E001A,RING-024,5.695,5.0
1403,109.24098128076491,-0.4269599327030567,0.0,0.3998026873614337,Abnormal,Abnormal,Monitor,E001A,RING-024,13.824,5.0
1433,109.24102070910055,-0.4269066757022156,0.0,0.3884535830953847,Abnormal,Abnormal,Monitor,E001A,RING-024,20.744,5.0
1434,109.2411086486316,-0.4268971248286894,0.0,0.3797670794391203,Abnormal,Abnormal,Monitor,E001A,RING-024,26.703,5.0
1332,109.24175369894476,-0.4271691988223489,0.0,0.3830072453596583,Abnormal,Abnormal,Monitor,E001A,RING-025,8.149,5.0
1333,109.24182357124135,-0.4271806995571693,0.0,0.3679317198671405,Abnormal,Abnormal,Monitor,E001A,RING-025,0.856,5.0
1334,109.24190305358182,-0.4271710834337648,0.0,0.3920481209286276,Abnormal,Abnormal,Monitor,E001A,RING-025,8.496,5.0
1379,109.24133261335906,-0.4270353211836517,0.0,0.3856997773735293,Abnormal,Abnormal,Monitor,E001A,RING-026,8.526,5.0
1407,109.2413092528656,-0.426964165331224,0.0,0.3941855688734787,Abnormal,Abnormal,Monitor,E001A,RING-026,0.663,5.0
1436,109.24126802757849,-0.4268927051378556,0.0,0.398888868080946,Abnormal,Abnormal,Monitor,E001A,RING-026,8.811,5.0
1388,109.24206765582149,-0.4270333436728976,0.0,0.3622837181598369,Abnormal,Abnormal,Monitor,E001A,RING-027,29.187,5.0
1389,109.24213885566392,-0.427025582164753,0.0,0.392228858697658,Abnormal,Abnormal,Monitor,E001A,RING-027,27.388,5.0
1417,109.24209272608825,-0.4269567098307322,0.0,0.3602182717116263,Abnormal,Abnormal,Monitor,E001A,RING-027,20.293,5.0
1447,109.24215123171224,-0.4268808966506242,0.0,0.3941286828082341,Abnormal,Abnormal,Monitor,E001A,RING-027,11.552,5.0
1471,109.24218254336876,-0.4268192494322995,0.0,0.3398330331859093,Abnormal,Abnormal,Monitor,E001A,RING-027,7.091,5.0
1499,109.242144827037,-0.4267423786758661,0.0,0.3886956936086968,Abnormal,Abnormal,Monitor,E001A,RING-027,4.108,5.0
1527,109.24219691477884,-0.426681101573622,0.0,0.345924111862237,Abnormal,Abnormal,Monitor,E001A,RING-027,12.793,5.0
1553,109.24214526916512,-0.4266110234467601,0.0,0.373663584966691,Abnormal,Abnormal,Monitor,E001A,RING-027,18.486,5.0
1582,109.24218245093827,-0.426533951081443,0.0,0.3936876429585166,Abnormal,Abnormal,Monitor,E001A,RING-027,27.499,5.0
1581,109.24211375238156,-0.4265356100484571,0.0,0.3753376346833717,Abnormal,Abnormal,Monitor,E001A,RING-027,26.872,5.0
1498,109.2420563896925,-0.4267366539862054,0.0,0.3894193022862018,Abnormal,Abnormal,Monitor,E001A,RING-027,9.754,5.0
1441,109.24165765040416,-0.4268795079522512,0.0,0.3997023064351074,Abnormal,Abnormal,Monitor,E001A,RING-028,23.92,5.0
1465,109.24170832188548,-0.4268168162188381,0.0,0.3789827268081346,Abnormal,Abnormal,Monitor,E001A,RING-028,15.862,5.0
1494,109.24173696052516,-0.4267461507004406,0.0,0.3794577805650542,Abnormal,Abnormal,Monitor,E001A,RING-028,12.108,5.0
1495,109.24182008092102,-0.4267481475405021,0.0,0.3912999460019856,Abnormal,Abnormal,Monitor,E001A,RING-028,3.533,5.0
1496,109.2419061821982,-0.4267404473295883,0.0,0.3852186712200472,Abnormal,Abnormal,Monitor,E001A,RING-028,7.755,5.0
1468,109.2419523608621,-0.4268146713240409,0.0,0.3732740131403821,Abnormal,Abnormal,Monitor,E001A,RING-028,13.121,5.0
1444,109.24190276286396,-0.4268890025875421,0.0,0.3839468168725334,Abnormal,Abnormal,Monitor,E001A,RING-028,14.72,5.0
1445,109.24197672333426,-0.4268841354786037,0.0,0.3947368593554698,Abnormal,Abnormal,Monitor,E001A,RING-028,19.493,5.0
1524,109.2419414198671,-0.4266723605813436,0.0,0.3856784080771506,Abnormal,Abnormal,Monitor,E001A,RING-028,15.386,5.0
1523,109.24185629087084,-0.4266785218974971,0.0,0.3409378551781518,Abnormal,Abnormal,Monitor,E001A,RING-028,10.238,5.0
1549,109.24181515559609,-0.4266021730558009,0.0,0.3833088757611724,Abnormal,Abnormal,Monitor,E001A,RING-028,18.829,5.0
1485,109.24102104158192,-0.4267559395331094,0.0,0.3897566491592958,Abnormal,Abnormal,Monitor,E001A,RING-029,8.44,5.0
1513,109.24106200068351,-0.4266903156483465,0.0,0.3690541045328315,Abnormal,Abnormal,Monitor,E001A,RING-029,3.125,5.0
1514,109.24116247472062,-0.4266847095009592,0.0,0.3793495378450575,Abnormal,Abnormal,Monitor,E001A,RING-029,9.412,5.0
1491,109.24150064378507,-0.4267573096481036,0.0,0.3884908129631381,Abnormal,Abnormal,Monitor,E001A,RING-030,15.993,5.0
1519,109.24154832413328,-0.4266821993544284,0.0,0.3573781822834952,Abnormal,Abnormal,Monitor,E001A,RING-030,15.625,5.0
1518,109.24145420717018,-0.4266837909665342,0.0,0.3943726195967494,Abnormal,Abnormal,Monitor,E001A,RING-030,6.445,5.0
1517,109.24138272045572,-0.426681241562264,0.0,0.3842581179237909,Abnormal,Abnormal,Monitor,E001A,RING-030,5.532,5.0
1543,109.24133041165145,-0.4266124618855175,0.0,0.380882593068177,Abnormal,Abnormal,Monitor,E001A,RING-030,9.836,5.0
1572,109.24138223924042,-0.4265416516015731,0.0,0.3998431895181348,Abnormal,Abnormal,Monitor,E001A,RING-030,11.645,5.0
1571,109.24129747581608,-0.4265361755391283,0.0,0.3370316615775944,Abnormal,Abnormal,Monitor,E001A,RING-030,17.452,5.0
1538,109.24094131697044,-0.4266262027150944,0.0,0.3819598800685631,Abnormal,Abnormal,Monitor,E001A,RING-031,26.62,5.0
1567,109.24097749704032,-0.426549646531734,0.0,0.3816006754686196,Abnormal,Abnormal,Monitor,E001A,RING-031,17.607,5.0
1597,109.2410322479512,-0.4264931176675396,0.0,0.3981443227304866,Abnormal,Abnormal,Monitor,E001A,RING-031,8.88,5.0
1623,109.24104463304144,-0.4263994882116206,0.0,0.3524737526362446,Abnormal,Abnormal,Monitor,E001A,RING-031,6.52,5.0
1651,109.24108647658024,-0.4263393545373652,0.0,0.3555454490119709,Abnormal,Abnormal,Monitor,E001A,RING-031,10.83,5.0
1652,109.24116585769244,-0.4263441583625306,0.0,0.3986689469822887,Abnormal,Abnormal,Monitor,E001A,RING-031,13.342,5.0
1625,109.24121605919844,-0.4263968934190891,0.0,0.3918116659578746,Abnormal,Abnormal,Monitor,E001A,RING-031,14.768,5.0
1626,109.24128688502404,-0.4263983457435574,0.0,0.3429563001227551,Abnormal,Abnormal,Monitor,E001A,RING-031,22.379,5.0
1627,109.24136423855,-0.4264039973384367,0.0,0.3889835828343967,Abnormal,Abnormal,Monitor,E001A,RING-031,30.792,5.0
1628,109.24145768999878,-0.4263979437344535,0.0,0.382534426314613,Abnormal,Abnormal,Monitor,E001A,RING-031,41.204,5.0
1629,109.24153777174594,-0.4263989433219619,0.0,0.3743106933905445,Abnormal,Abnormal,Monitor,E001A,RING-031,50.068,5.0
1654,109.2414124087476,-0.4263314843097525,0.0,0.3655248868024704,Abnormal,Abnormal,Monitor,E001A,RING-031,37.789,5.0
1624,109.24113065834108,-0.4263978685041341,0.0,0.337272830347757,Abnormal,Abnormal,Monitor,E001A,RING-031,6.314,5.0
1650,109.24100662009728,-0.4263393352628251,0.0,0.352381328309273,Abnormal,Abnormal,Monitor,E001A,RING-031,14.232,5.0
1649,109.24091575367908,-0.4263305417283016,0.0,0.3860325977957549,Abnormal,Abnormal,Monitor,E001A,RING-031,22.665,5.0
1621,109.24088008556086,-0.4264074262924515,0.0,0.3117689624571857,Abnormal,Abnormal,Monitor,E001A,RING-031,23.555,5.0
1620,109.24081306206114,-0.4264102811234472,0.0,0.3983883492641895,Abnormal,Abnormal,Monitor,E001A,RING-031,30.928,5.0
1622,109.24096326869967,-0.426409838214656,0.0,0.3670459560273323,Abnormal,Abnormal,Monitor,E001A,RING-031,14.387,5.0
1568,109.24104879837068,-0.426549662942343,0.0,0.3284434343440284,Abnormal,Abnormal,Monitor,E001A,RING-031,13.227,5.0
1569,109.2411373166693,-0.4265388606309365,0.0,0.3882897959974045,Abnormal,Abnormal,Monitor,E001A,RING-031,12.422,5.0
1596,109.2409357544437,-0.4264935738368983,0.0,0.3680181648367299,Abnormal,Abnormal,Monitor,E001A,RING-031,18.221,5.0
1566,109.2408943510004,-0.4265499936362985,0.0,0.3942841693239573,Abnormal,Abnormal,Monitor,E001A,RING-031,25.053,5.0
1565,109.24081211758414,-0.4265504530833944,0.0,0.3999562067044032,Abnormal,Abnormal,Monitor,E001A,RING-031,33.326,5.0
1687,109.24175020564262,-0.4262709330587304,0.0,0.3863979919370712,Abnormal,Abnormal,Monitor,E001A,RING-032,18.216,5.0
1706,109.24171296035004,-0.4261845962034365,0.0,0.3802350474988856,Abnormal,Abnormal,Monitor,E001A,RING-032,9.192,5.0
1725,109.24168824166134,-0.4260934929413549,0.0,0.3998684923163987,Abnormal,Abnormal,Monitor,E001A,RING-032,8.613,5.0
1752,109.24173727333672,-0.4260247564532325,0.0,0.3956357339719453,Abnormal,Abnormal,Monitor,E001A,RING-032,17.946,5.0
1726,109.24178859534312,-0.4260879337475318,0.0,0.378941711011486,Abnormal,Abnormal,Monitor,E001A,RING-032,18.293,5.0
1727,109.24186854889167,-0.4260799372912128,0.0,0.3930949909934917,Abnormal,Abnormal,Monitor,E001A,RING-032,26.971,5.0
1705,109.2416464368454,-0.4261888428868587,0.0,0.3698102221402424,Abnormal,Abnormal,Monitor,E001A,RING-032,4.215,5.0
1704,109.24156778559995,-0.4261898059736889,0.0,0.3900442673128192,Abnormal,Abnormal,Monitor,E001A,RING-032,8.774,5.0
1703,109.24149405092956,-0.4261814323679606,0.0,0.3866203438591313,Abnormal,Abnormal,Monitor,E001A,RING-032,16.248,5.0
1702,109.24140896499392,-0.4261879626652625,0.0,0.3605251638193597,Abnormal,Abnormal,Monitor,E001A,RING-032,25.699,5.0
1701,109.24134432047951,-0.4261812487341129,0.0,0.3816684615828482,Abnormal,Abnormal,Monitor,E001A,RING-032,32.745,5.0
1714,109.24088870409794,-0.4261519142242844,0.0,0.317585979585533,Abnormal,Abnormal,Monitor,E001A,RING-033,5.554,5.0
1715,109.24095957035212,-0.4261374381814032,0.0,0.3989366583548508,Abnormal,Abnormal,Monitor,E001A,RING-033,4.105,5.0
1742,109.24093302997278,-0.4260701357560132,0.0,0.3855217452650845,Abnormal,Abnormal,Monitor,E001A,RING-033,5.533,5.0
1747,109.24132295898796,-0.4260529984440888,0.0,0.3925512869526316,Abnormal,Abnormal,Monitor,E001A,RING-034,39.304,5.0
1780,109.24128476586245,-0.4259634013849342,0.0,0.3942126751751513,Abnormal,Abnormal,Monitor,E001A,RING-034,28.659,5.0
1779,109.24124675141483,-0.4259097973919792,0.0,0.373191591602965,Abnormal,Abnormal,Monitor,E001A,RING-034,22.133,5.0
1782,109.24136316722873,-0.425971000164463,0.0,0.3914208347962882,Abnormal,Abnormal,Monitor,E001A,RING-034,32.478,5.0
1783,109.24140379883212,-0.4259075808610963,0.0,0.3468076533114946,Abnormal,Abnormal,Monitor,E001A,RING-034,29.262,5.0
1815,109.24137606079996,-0.4258294346651465,0.0,0.3986723989239323,Abnormal,Abnormal,Monitor,E001A,RING-034,21.056,5.0
1843,109.24141415007789,-0.4257629636595589,0.0,0.3898079397617608,Abnormal,Abnormal,Monitor,E001A,RING-034,21.481,5.0
1844,109.2415037742392,-0.4257636787479667,0.0,0.3764282280921077,Abnormal,Abnormal,Monitor,E001A,RING-034,31.217,5.0
1871,109.24144991769232,-0.42569483634103,0.0,0.3593274284816848,Abnormal,Abnormal,Monitor,E001A,RING-034,24.722,5.0
1898,109.24142553071152,-0.4256224079126213,0.0,0.3871978482996492,Abnormal,Abnormal,Monitor,E001A,RING-034,24.008,5.0
1924,109.24145345069516,-0.4255516816342095,0.0,0.3479532766941789,Abnormal,Abnormal,Monitor,E001A,RING-034,30.59,5.0
1953,109.24149583481788,-0.4254882482514242,0.0,0.3888203318984202,Abnormal,Abnormal,Monitor,E001A,RING-034,38.596,5.0
1952,109.24139910244372,-0.4254922935985354,0.0,0.3933772201393198,Abnormal,Abnormal,Monitor,E001A,RING-034,30.703,5.0
1923,109.2413614707376,-0.4255612307454263,0.0,0.3971244605737456,Abnormal,Abnormal,Monitor,E001A,RING-034,22.171,5.0
1897,109.24133542410934,-0.4256259818232017,0.0,0.373567133200796,Abnormal,Abnormal,Monitor,E001A,RING-034,15.138,5.0
1896,109.24125731074054,-0.4256278638247218,0.0,0.3909174495191723,Abnormal,Abnormal,Monitor,E001A,RING-034,9.679,5.0
1895,109.24116091802736,-0.4256314525666048,0.0,0.3882638099043444,Abnormal,Abnormal,Monitor,E001A,RING-034,11.515,5.0
1920,109.24112813739444,-0.4255638367247951,0.0,0.3927266236789665,Abnormal,Abnormal,Monitor,E001A,RING-034,19.674,5.0
1948,109.24108356633184,-0.4254948761945751,0.0,0.386347828541432,Abnormal,Abnormal,Monitor,E001A,RING-034,28.767,5.0
1868,109.2411360390957,-0.4257043824091964,0.0,0.3215951555245339,Abnormal,Abnormal,Monitor,E001A,RING-034,10.299,5.0
1839,109.24109087294951,-0.4257681171703772,0.0,0.3833710020419215,Abnormal,Abnormal,Monitor,E001A,RING-034,16.581,5.0
1812,109.24110529740932,-0.4258513759305041,0.0,0.3813571578453741,Abnormal,Abnormal,Monitor,E001A,RING-034,20.747,5.0
