Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
19,109.23190969,-0.43178762,11.33,0.494,TM,Healthy,,D005A,0.494,Healthy,Good,None,D05,original,False
20,109.23144649,-0.4381714,11.31,0.486,TM,Healthy,,D005A,0.486,Healthy,Good,None,D05,original,False
21,109.23145575,-0.43891202,11.3,0.481,TM,Healthy,,D005A,0.481,Healthy,Good,None,D05,original,False
22,109.23190397,-0.43707957,11.3,0.441,TM,Healthy,,D005A,0.441,Normal,Moderate,Routine,D05,original,False
23,109.23132551,-0.43886406,11.28,0.347,TM,Suspect,Circle_5m,D005A,0.347,Suspect,Critical,Priority Survey,D05,original,False
24,109.23231947,-0.43877794,11.25,0.494,TM,Healthy,,D005A,0.494,Healthy,Good,None,D05,original,False
25,109.23151252,-0.43235588,11.19,0.545,TM,Healthy,,D005A,0.545,Healthy,Good,None,D05,original,False
26,109.23178673,-0.43326296,11.18,0.413,TM,Healthy,,D005A,0.413,Abnormal,Sub-Optimal,Monitor,D05,original,False
27,109.23235796,-0.43551117,11.1,0.508,TM,Healthy,,D005A,0.508,Healthy,Good,None,D05,original,False
28,109.23350716,-0.43416404,11.09,0.497,TM,Healthy,,D005A,0.497,Healthy,Good,None,D05,original,False
29,109.2314366,-0.4382139,11.08,0.451,TM,Healthy,,D005A,0.451,Normal,Moderate,Routine,D05,original,False
30,109.23136128,-0.43570355,11.02,0.379,TM,Suspect,Circle_5m,D005A,0.379,Suspect,Critical,Priority Survey,D05,original,False
31,109.23351271,-0.43345191,11.02,0.51,TM,Healthy,,D005A,0.51,Healthy,Good,None,D05,original,False
32,109.23148242,-0.43818633,11.02,0.54,TM,Healthy,,D005A,0.54,Healthy,Good,None,D05,original,False
33,109.23247377,-0.43191933,10.91,0.427,TM,Healthy,,D005A,0.427,Abnormal,Sub-Optimal,Monitor,D05,original,False
34,109.23145598,-0.43794985,10.89,0.496,TM,Healthy,,D005A,0.496,Healthy,Good,None,D05,original,False
35,109.23141126,-0.43709799,10.89,0.479,TM,Healthy,,D005A,0.479,Healthy,Good,None,D05,original,False
36,109.23152815,-0.43468852,10.88,0.567,TM,Healthy,,D005A,0.567,Healthy,Good,None,D05,original,False
37,109.23201226,-0.43686709,10.87,0.447,TM,Healthy,,D005A,0.447,Normal,Moderate,Routine,D05,original,False
38,109.23353295,-0.43526819,10.86,0.567,TM,Healthy,,D005A,0.567,Healthy,Good,None,D05,original,False
39,109.23262299,-0.43727959,10.83,0.507,TM,Healthy,,D005A,0.507,Healthy,Good,None,D05,original,False
40,109.23301736,-0.43134794,10.82,0.344,TM,Suspect,Circle_5m,D005A,0.344,Suspect,Critical,Priority Survey,D05,original,False
41,109.23181569,-0.44002801,10.79,0.499,TM,Healthy,,D005A,0.499,Healthy,Good,None,D05,original,False
42,109.23169276,-0.43562586,10.79,0.492,TM,Healthy,,D005A,0.492,Healthy,Good,None,D05,original,False
43,109.23145702,-0.43924571,10.77,0.508,TM,Healthy,,D005A,0.508,Healthy,Good,None,D05,original,False
44,109.23227885,-0.43384815,10.7,0.482,TM,Healthy,,D005A,0.482,Healthy,Good,None,D05,original,False
45,109.2329973,-0.43840191,10.69,0.484,TM,Healthy,,D005A,0.484,Healthy,Good,None,D05,original,False
46,109.2321828,-0.43548446,10.67,0.448,TM,Healthy,,D005A,0.448,Normal,Moderate,Routine,D05,original,False
47,109.23210995,-0.43200832,10.66,0.495,TM,Healthy,,D005A,0.495,Healthy,Good,None,D05,original,False
48,109.23288525,-0.43547332,10.64,0.454,TM,Healthy,,D005A,0.454,Normal,Moderate,Routine,D05,original,False
49,109.23290906,-0.43159434,10.62,0.498,TM,Healthy,,D005A,0.498,Healthy,Good,None,D05,original,False
50,109.23315578,-0.4348571,10.62,0.413,TM,Healthy,,D005A,0.413,Abnormal,Sub-Optimal,Monitor,D05,original,False
51,109.23238119,-0.43797042,10.62,0.508,TM,Healthy,,D005A,0.508,Healthy,Good,None,D05,original,False
52,109.23185225,-0.43543419,10.59,0.455,TM,Healthy,,D005A,0.455,Normal,Moderate,Routine,D05,original,False
53,109.23352558,-0.43607166,10.57,0.538,TM,Healthy,,D005A,0.538,Healthy,Good,None,D05,original,False
54,109.23291432,-0.43793256,10.57,0.586,TM,Healthy,,D005A,0.586,Healthy,Good,None,D05,original,False
55,109.2324079,-0.43897464,10.54,0.458,TM,Healthy,,D005A,0.458,Normal,Moderate,Routine,D05,original,False
56,109.23182548,-0.43273666,10.52,0.515,TM,Healthy,,D005A,0.515,Healthy,Good,None,D05,original,False
57,109.23351338,-0.43831974,10.52,0.49,TM,Healthy,,D005A,0.49,Healthy,Good,None,D05,original,False
58,109.23258438,-0.43720046,10.51,0.43,TM,Healthy,,D005A,0.43,Normal,Moderate,Routine,D05,original,False
59,109.23239598,-0.43811104,10.49,0.441,TM,Healthy,,D005A,0.441,Normal,Moderate,Routine,D05,original,False
60,109.23170079,-0.43200641,10.49,0.47,TM,Healthy,,D005A,0.47,Healthy,Good,None,D05,original,False
61,109.23260954,-0.43908863,10.43,0.56,TM,Healthy,,D005A,0.56,Healthy,Good,None,D05,original,False
62,109.23149592,-0.43230343,10.43,0.573,TM,Healthy,,D005A,0.573,Healthy,Good,None,D05,original,False
63,109.2313981,-0.43187432,10.42,0.394,TM,Healthy,,D005A,0.394,Abnormal,Sub-Optimal,Monitor,D05,original,False
64,109.2320838,-0.43439159,10.42,0.474,TM,Healthy,,D005A,0.474,Healthy,Good,None,D05,original,False
65,109.23295902,-0.4388319,10.41,0.546,TM,Healthy,,D005A,0.546,Healthy,Good,None,D05,original,False
66,109.23220397,-0.43134911,10.41,0.421,TM,Healthy,,D005A,0.421,Abnormal,Sub-Optimal,Monitor,D05,original,False
67,109.23147758,-0.43773554,10.41,0.44,TM,Healthy,,D005A,0.44,Normal,Moderate,Routine,D05,original,False
68,109.23169488,-0.43811042,10.41,0.46,TM,Healthy,,D005A,0.46,Healthy,Good,None,D05,original,False
69,109.23212723,-0.43498889,10.38,0.507,TM,Healthy,,D005A,0.507,Healthy,Good,None,D05,original,False
70,109.23193176,-0.43538221,10.38,0.458,TM,Healthy,,D005A,0.458,Normal,Moderate,Routine,D05,original,False
71,109.23315908,-0.43802576,10.37,0.441,TM,Healthy,,D005A,0.441,Normal,Moderate,Routine,D05,original,False
72,109.2323801,-0.43879061,10.37,0.54,TM,Healthy,,D005A,0.54,Healthy,Good,None,D05,original,False
73,109.23245811,-0.43167788,10.35,0.344,TM,Suspect,Circle_5m,D005A,0.344,Suspect,Critical,Priority Survey,D05,original,False
74,109.23314309,-0.43338219,10.35,0.457,TM,Healthy,,D005A,0.457,Normal,Moderate,Routine,D05,original,False
75,109.23277797,-0.43133251,10.34,0.423,TM,Healthy,,D005A,0.423,Abnormal,Sub-Optimal,Monitor,D05,original,False
76,109.23349796,-0.43511536,10.33,0.446,TM,Healthy,,D005A,0.446,Normal,Moderate,Routine,D05,original,False
77,109.23143384,-0.43270718,10.33,0.474,TM,Healthy,,D005A,0.474,Healthy,Good,None,D05,original,False
78,109.23347751,-0.43224285,10.32,0.459,TM,Healthy,,D005A,0.459,Normal,Moderate,Routine,D05,original,False
79,109.23277497,-0.43459431,10.31,0.47,TM,Healthy,,D005A,0.47,Healthy,Good,None,D05,original,False
80,109.2330505,-0.43175262,10.3,0.62,TM,Healthy,,D005A,0.62,Healthy,Good,None,D05,original,False
81,109.2314568,-0.43826952,10.3,0.423,TM,Healthy,,D005A,0.423,Abnormal,Sub-Optimal,Monitor,D05,original,False
82,109.23158132,-0.43589532,10.29,0.519,TM,Healthy,,D005A,0.519,Healthy,Good,None,D05,original,False
83,109.23189261,-0.4318568,10.28,0.583,TM,Healthy,,D005A,0.583,Healthy,Good,None,D05,original,False
84,109.23344328,-0.43459266,10.27,0.524,TM,Healthy,,D005A,0.524,Healthy,Good,None,D05,original,False
85,109.23210131,-0.43442324,10.25,0.489,TM,Healthy,,D005A,0.489,Healthy,Good,None,D05,original,False
86,109.23154672,-0.43593917,10.24,0.549,TM,Healthy,,D005A,0.549,Healthy,Good,None,D05,original,False
87,109.23293164,-0.43878577,10.24,0.424,TM,Healthy,,D005A,0.424,Abnormal,Sub-Optimal,Monitor,D05,original,False
88,109.23141596,-0.43233596,10.23,0.515,TM,Healthy,,D005A,0.515,Healthy,Good,None,D05,original,False
89,109.23177426,-0.43858112,10.23,0.551,TM,Healthy,,D005A,0.551,Healthy,Good,None,D05,original,False
90,109.23160736,-0.43397414,10.23,0.432,TM,Healthy,,D005A,0.432,Normal,Moderate,Routine,D05,original,False
91,109.23274774,-0.43774669,10.22,0.401,TM,Healthy,,D005A,0.401,Abnormal,Sub-Optimal,Monitor,D05,original,False
92,109.2314304,-0.43399038,10.21,0.477,TM,Healthy,,D005A,0.477,Healthy,Good,None,D05,original,False
93,109.23300593,-0.43800312,10.2,0.451,TM,Healthy,,D005A,0.451,Normal,Moderate,Routine,D05,original,False
94,109.23297719,-0.43797915,10.19,0.485,TM,Healthy,,D005A,0.485,Healthy,Good,None,D05,original,False
95,109.23165675,-0.43212261,10.18,0.481,TM,Healthy,,D005A,0.481,Healthy,Good,None,D05,original,False
96,109.23146002,-0.43986515,10.18,0.507,TM,Healthy,,D005A,0.507,Healthy,Good,None,D05,original,False
97,109.23157737,-0.43354007,10.18,0.463,TM,Healthy,,D005A,0.463,Healthy,Good,None,D05,original,False
98,109.23213683,-0.43810284,10.18,0.494,TM,Healthy,,D005A,0.494,Healthy,Good,None,D05,original,False
99,109.23335958,-0.43529619,10.17,0.532,TM,Healthy,,D005A,0.532,Healthy,Good,None,D05,original,False
100,109.23349999,-0.43795621,10.16,0.401,TM,Healthy,,D005A,0.401,Abnormal,Sub-Optimal,Monitor,D05,original,False
101,109.23202847,-0.43668487,10.16,0.477,TM,Healthy,,D005A,0.477,Healthy,Good,None,D05,original,False
102,109.23214244,-0.43905823,10.14,0.461,TM,Healthy,,D005A,0.461,Healthy,Good,None,D05,original,False
103,109.23330666,-0.43496023,10.13,0.455,TM,Healthy,,D005A,0.455,Normal,Moderate,Routine,D05,original,False
104,109.23164507,-0.43408267,10.13,0.413,TM,Healthy,,D005A,0.413,Abnormal,Sub-Optimal,Monitor,D05,original,False
105,109.23192868,-0.43702577,10.12,0.46,TM,Healthy,,D005A,0.46,Healthy,Good,None,D05,original,False
106,109.23172287,-0.43748284,10.11,0.454,TM,Healthy,,D005A,0.454,Normal,Moderate,Routine,D05,original,False
107,109.23199659,-0.43470446,10.11,0.546,TM,Healthy,,D005A,0.546,Healthy,Good,None,D05,original,False
108,109.23144899,-0.4370876,10.1,0.541,TM,Healthy,,D005A,0.541,Healthy,Good,None,D05,original,False
109,109.23347937,-0.43198694,10.1,0.48,TM,Healthy,,D005A,0.48,Healthy,Good,None,D05,original,False
110,109.23269319,-0.43861842,10.1,0.466,TM,Healthy,,D005A,0.466,Healthy,Good,None,D05,original,False
111,109.23146676,-0.4340781,10.09,0.508,TM,Healthy,,D005A,0.508,Healthy,Good,None,D05,original,False
112,109.2318099,-0.43790155,10.08,0.537,TM,Healthy,,D005A,0.537,Healthy,Good,None,D05,original,False
113,109.23281685,-0.43795967,10.08,0.571,TM,Healthy,,D005A,0.571,Healthy,Good,None,D05,original,False
114,109.23143666,-0.43602505,10.08,0.537,TM,Healthy,,D005A,0.537,Healthy,Good,None,D05,original,False
115,109.23218992,-0.43384768,10.07,0.534,TM,Healthy,,D005A,0.534,Healthy,Good,None,D05,original,False
116,109.23171578,-0.43320778,10.05,0.489,TM,Healthy,,D005A,0.489,Healthy,Good,None,D05,original,False
117,109.23137149,-0.43813747,10.05,0.472,TM,Healthy,,D005A,0.472,Healthy,Good,None,D05,original,False
118,109.23181975,-0.43998687,10.05,0.5,TM,Healthy,,D005A,0.5,Healthy,Good,None,D05,original,False
119,109.23191776,-0.43570369,10.04,0.527,TM,Healthy,,D005A,0.527,Healthy,Good,None,D05,original,False
120,109.23163612,-0.43969293,10.03,0.418,TM,Healthy,,D005A,0.418,Abnormal,Sub-Optimal,Monitor,D05,original,False
121,109.23198697,-0.43743995,10.03,0.516,TM,Healthy,,D005A,0.516,Healthy,Good,None,D05,original,False
122,109.23286825,-0.43132349,10.02,0.313,TM,Suspect,Circle_5m,D005A,0.313,Suspect,Critical,Priority Survey,D05,original,False
123,109.23209763,-0.43285429,10.01,0.403,TM,Healthy,,D005A,0.403,Abnormal,Sub-Optimal,Monitor,D05,original,False
124,109.23247408,-0.43830865,9.99,0.576,TM,Healthy,,D005A,0.576,Healthy,Good,None,D05,original,False
125,109.23140678,-0.43895677,9.99,0.516,TM,Healthy,,D005A,0.516,Healthy,Good,None,D05,original,False
126,109.23351258,-0.43787438,9.99,0.462,TM,Healthy,,D005A,0.462,Healthy,Good,None,D05,original,False
127,109.23289831,-0.4372584,9.98,0.401,TM,Healthy,,D005A,0.401,Abnormal,Sub-Optimal,Monitor,D05,original,False
128,109.23172925,-0.43325435,9.97,0.539,TM,Healthy,,D005A,0.539,Healthy,Good,None,D05,original,False
129,109.23150545,-0.43571173,9.94,0.496,TM,Healthy,,D005A,0.496,Healthy,Good,None,D05,original,False
130,109.23230883,-0.43818427,9.93,0.443,TM,Healthy,,D005A,0.443,Normal,Moderate,Routine,D05,original,False
131,109.23313148,-0.43502937,9.93,0.446,TM,Healthy,,D005A,0.446,Normal,Moderate,Routine,D05,original,False
132,109.2322878,-0.4378456,9.93,0.553,TM,Healthy,,D005A,0.553,Healthy,Good,None,D05,original,False
133,109.23136963,-0.43650883,9.91,0.569,TM,Healthy,,D005A,0.569,Healthy,Good,None,D05,original,False
134,109.23138371,-0.4358166,9.9,0.527,TM,Healthy,,D005A,0.527,Healthy,Good,None,D05,original,False
135,109.23172743,-0.43138653,9.89,0.44,TM,Healthy,,D005A,0.44,Normal,Moderate,Routine,D05,original,False
136,109.23163971,-0.4320073,9.88,0.455,TM,Healthy,,D005A,0.455,Normal,Moderate,Routine,D05,original,False
137,109.23362486,-0.43403747,9.88,0.432,TM,Healthy,,D005A,0.432,Normal,Moderate,Routine,D05,original,False
138,109.23346358,-0.43422824,9.86,0.516,TM,Healthy,,D005A,0.516,Healthy,Good,None,D05,original,False
139,109.23190578,-0.435077,9.85,0.492,TM,Healthy,,D005A,0.492,Healthy,Good,None,D05,original,False
140,109.23191361,-0.43423917,9.85,0.461,TM,Healthy,,D005A,0.461,Healthy,Good,None,D05,original,False
141,109.23135225,-0.43594364,9.83,0.453,TM,Healthy,,D005A,0.453,Normal,Moderate,Routine,D05,original,False
142,109.23203439,-0.43441102,9.82,0.512,TM,Healthy,,D005A,0.512,Healthy,Good,None,D05,original,False
143,109.23284186,-0.43855968,9.82,0.461,TM,Healthy,,D005A,0.461,Healthy,Good,None,D05,original,False
144,109.23145504,-0.43424449,9.82,0.519,TM,Healthy,,D005A,0.519,Healthy,Good,None,D05,original,False
145,109.23200469,-0.43269646,9.82,0.456,TM,Healthy,,D005A,0.456,Normal,Moderate,Routine,D05,original,False
146,109.2329625,-0.43162374,9.81,0.455,TM,Healthy,,D005A,0.455,Normal,Moderate,Routine,D05,original,False
147,109.23198373,-0.43208063,9.81,0.56,TM,Healthy,,D005A,0.56,Healthy,Good,None,D05,original,False
148,109.23274869,-0.43940788,9.8,0.426,TM,Healthy,,D005A,0.426,Abnormal,Sub-Optimal,Monitor,D05,original,False
149,109.23204243,-0.43267974,9.8,0.413,TM,Healthy,,D005A,0.413,Abnormal,Sub-Optimal,Monitor,D05,original,False
150,109.23176729,-0.43186581,9.8,0.501,TM,Healthy,,D005A,0.501,Healthy,Good,None,D05,original,False
151,109.2316617,-0.43592382,9.79,0.427,TM,Healthy,,D005A,0.427,Abnormal,Sub-Optimal,Monitor,D05,original,False
152,109.23160471,-0.43956722,9.79,0.363,TM,Suspect,Circle_5m,D005A,0.363,Suspect,Critical,Priority Survey,D05,original,False
153,109.23156808,-0.43485944,9.79,0.526,TM,Healthy,,D005A,0.526,Healthy,Good,None,D05,original,False
154,109.23326388,-0.43350611,9.78,0.408,TM,Healthy,,D005A,0.408,Abnormal,Sub-Optimal,Monitor,D05,original,False
155,109.23274127,-0.43848279,9.78,0.501,TM,Healthy,,D005A,0.501,Healthy,Good,None,D05,original,False
156,109.2333646,-0.43687148,9.77,0.526,TM,Healthy,,D005A,0.526,Healthy,Good,None,D05,original,False
157,109.23239077,-0.43924412,9.77,0.483,TM,Healthy,,D005A,0.483,Healthy,Good,None,D05,original,False
158,109.23223654,-0.43424784,9.77,0.467,TM,Healthy,,D005A,0.467,Healthy,Good,None,D05,original,False
159,109.23342495,-0.43618468,9.77,0.436,TM,Healthy,,D005A,0.436,Normal,Moderate,Routine,D05,original,False
160,109.23307652,-0.43767668,9.76,0.492,TM,Healthy,,D005A,0.492,Healthy,Good,None,D05,original,False
161,109.23257917,-0.43832811,9.73,0.4,TM,Healthy,,D005A,0.4,Abnormal,Sub-Optimal,Monitor,D05,original,False
162,109.23167165,-0.43949851,9.73,0.488,TM,Healthy,,D005A,0.488,Healthy,Good,None,D05,original,False
163,109.23150056,-0.43744888,9.73,0.423,TM,Healthy,,D005A,0.423,Abnormal,Sub-Optimal,Monitor,D05,original,False
164,109.23334445,-0.43662098,9.72,0.467,TM,Healthy,,D005A,0.467,Healthy,Good,None,D05,original,False
165,109.23185504,-0.43694527,9.72,0.409,TM,Healthy,,D005A,0.409,Abnormal,Sub-Optimal,Monitor,D05,original,False
166,109.23319272,-0.43240149,9.72,0.503,TM,Healthy,,D005A,0.503,Healthy,Good,None,D05,original,False
167,109.23309845,-0.43798551,9.71,0.462,TM,Healthy,,D005A,0.462,Healthy,Good,None,D05,original,False
168,109.23353574,-0.43292606,9.71,0.512,TM,Healthy,,D005A,0.512,Healthy,Good,None,D05,original,False
169,109.23246251,-0.43207215,9.71,0.432,TM,Healthy,,D005A,0.432,Normal,Moderate,Routine,D05,original,False
170,109.23161852,-0.43232742,9.7,0.533,TM,Healthy,,D005A,0.533,Healthy,Good,None,D05,original,False
171,109.2323998,-0.43134644,9.69,0.452,TM,Healthy,,D005A,0.452,Normal,Moderate,Routine,D05,original,False
172,109.23141073,-0.43554305,9.68,0.468,TM,Healthy,,D005A,0.468,Healthy,Good,None,D05,original,False
173,109.23268994,-0.431323,9.68,0.446,TM,Healthy,,D005A,0.446,Normal,Moderate,Routine,D05,original,False
174,109.23170678,-0.43133362,9.68,0.385,TM,Healthy,,D005A,0.385,Suspect,Critical,Priority Survey,D05,original,False
175,109.23154346,-0.43257292,9.66,0.558,TM,Healthy,,D005A,0.558,Healthy,Good,None,D05,original,False
176,109.23341286,-0.43600336,9.66,0.519,TM,Healthy,,D005A,0.519,Healthy,Good,None,D05,original,False
177,109.23143545,-0.43547026,9.65,0.371,TM,Suspect,Circle_5m,D005A,0.371,Suspect,Critical,Priority Survey,D05,original,False
178,109.23247177,-0.43859079,9.65,0.446,TM,Healthy,,D005A,0.446,Normal,Moderate,Routine,D05,original,False
179,109.23156269,-0.43292515,9.64,0.562,TM,Healthy,,D005A,0.562,Healthy,Good,None,D05,original,False
180,109.2318333,-0.43193727,9.63,0.447,TM,Healthy,,D005A,0.447,Normal,Moderate,Routine,D05,original,False
181,109.23150226,-0.43786034,9.62,0.508,TM,Healthy,,D005A,0.508,Healthy,Good,None,D05,original,False
182,109.23267717,-0.43410823,9.61,0.525,TM,Healthy,,D005A,0.525,Healthy,Good,None,D05,original,False
183,109.23308667,-0.43266009,9.6,0.447,TM,Healthy,,D005A,0.447,Normal,Moderate,Routine,D05,original,False
184,109.23236303,-0.43495232,9.6,0.447,TM,Healthy,,D005A,0.447,Normal,Moderate,Routine,D05,original,False
185,109.23153298,-0.43515469,9.6,0.576,TM,Healthy,,D005A,0.576,Healthy,Good,None,D05,original,False
186,109.23139817,-0.43350793,9.59,0.459,TM,Healthy,,D005A,0.459,Normal,Moderate,Routine,D05,original,False
187,109.23160337,-0.43569095,9.59,0.432,TM,Healthy,,D005A,0.432,Normal,Moderate,Routine,D05,original,False
188,109.23208238,-0.43664193,9.58,0.434,TM,Healthy,,D005A,0.434,Normal,Moderate,Routine,D05,original,False
189,109.23142362,-0.43801179,9.58,0.434,TM,Healthy,,D005A,0.434,Normal,Moderate,Routine,D05,original,False
190,109.23146139,-0.43204343,9.58,0.467,TM,Healthy,,D005A,0.467,Healthy,Good,None,D05,original,False
191,109.23193527,-0.43188213,9.57,0.464,TM,Healthy,,D005A,0.464,Healthy,Good,None,D05,original,False
192,109.23265758,-0.43725021,9.57,0.416,TM,Healthy,,D005A,0.416,Abnormal,Sub-Optimal,Monitor,D05,original,False
193,109.23232909,-0.43796453,9.57,0.47,TM,Healthy,,D005A,0.47,Healthy,Good,None,D05,original,False
194,109.23165338,-0.43884922,9.54,0.458,TM,Healthy,,D005A,0.458,Normal,Moderate,Routine,D05,original,False
195,109.23355727,-0.43498922,9.54,0.533,TM,Healthy,,D005A,0.533,Healthy,Good,None,D05,original,False
196,109.23161726,-0.43776089,9.54,0.493,TM,Healthy,,D005A,0.493,Healthy,Good,None,D05,original,False
197,109.2314969,-0.43389228,9.54,0.458,TM,Healthy,,D005A,0.458,Normal,Moderate,Routine,D05,original,False
198,109.23283497,-0.43920625,9.53,0.467,TM,Healthy,,D005A,0.467,Healthy,Good,None,D05,original,False
199,109.23186357,-0.43698054,9.53,0.472,TM,Healthy,,D005A,0.472,Healthy,Good,None,D05,original,False
200,109.23135203,-0.43687009,9.52,0.272,TM,Suspect,Circle_5m,D005A,0.272,Suspect,Critical,Priority Survey,D05,original,False
201,109.23298646,-0.43866416,9.52,0.541,TM,Healthy,,D005A,0.541,Healthy,Good,None,D05,original,False
202,109.2329542,-0.4383377,9.52,0.447,TM,Healthy,,D005A,0.447,Normal,Moderate,Routine,D05,original,False
203,109.23134318,-0.4343783,9.52,0.466,TM,Healthy,,D005A,0.466,Healthy,Good,None,D05,original,False
204,109.23321944,-0.43339487,9.49,0.51,TM,Healthy,,D005A,0.51,Healthy,Good,None,D05,original,False
205,109.23137313,-0.43883288,9.49,0.462,TM,Healthy,,D005A,0.462,Healthy,Good,None,D05,original,False
206,109.23197412,-0.43477589,9.47,0.467,TM,Healthy,,D005A,0.467,Healthy,Good,None,D05,original,False
207,109.23349943,-0.4345669,9.46,0.503,TM,Healthy,,D005A,0.503,Healthy,Good,None,D05,original,False
208,109.23321327,-0.43866014,9.46,0.493,TM,Healthy,,D005A,0.493,Healthy,Good,None,D05,original,False
209,109.23347129,-0.43581935,9.45,0.54,TM,Healthy,,D005A,0.54,Healthy,Good,None,D05,original,False
210,109.23265622,-0.43919445,9.44,0.509,TM,Healthy,,D005A,0.509,Healthy,Good,None,D05,original,False
211,109.23167312,-0.4389591,9.44,0.489,TM,Healthy,,D005A,0.489,Healthy,Good,None,D05,original,False
212,109.23335403,-0.43403605,9.44,0.396,TM,Healthy,,D005A,0.396,Abnormal,Sub-Optimal,Monitor,D05,original,False
213,109.23320522,-0.43273834,9.44,0.465,TM,Healthy,,D005A,0.465,Healthy,Good,None,D05,original,False
214,109.23183285,-0.43582981,9.43,0.521,TM,Healthy,,D005A,0.521,Healthy,Good,None,D05,original,False
215,109.23188595,-0.4392024,9.43,0.444,TM,Healthy,,D005A,0.444,Normal,Moderate,Routine,D05,original,False
216,109.23295203,-0.43802843,9.43,0.376,TM,Suspect,Circle_5m,D005A,0.376,Suspect,Critical,Priority Survey,D05,original,False
217,109.23163718,-0.43897853,9.42,0.562,TM,Healthy,,D005A,0.562,Healthy,Good,None,D05,original,False
218,109.23346111,-0.43520714,9.42,0.569,TM,Healthy,,D005A,0.569,Healthy,Good,None,D05,original,False
219,109.23208023,-0.43812634,9.42,0.504,TM,Healthy,,D005A,0.504,Healthy,Good,None,D05,original,False
220,109.23346801,-0.43448596,9.42,0.481,TM,Healthy,,D005A,0.481,Healthy,Good,None,D05,original,False
221,109.23320266,-0.43605079,9.42,0.46,TM,Healthy,,D005A,0.46,Healthy,Good,None,D05,original,False
222,109.23276747,-0.43209076,9.41,0.452,TM,Healthy,,D005A,0.452,Normal,Moderate,Routine,D05,original,False
223,109.23317559,-0.4326981,9.41,0.468,TM,Healthy,,D005A,0.468,Healthy,Good,None,D05,original,False
224,109.23140287,-0.43457907,9.41,0.427,TM,Healthy,,D005A,0.427,Abnormal,Sub-Optimal,Monitor,D05,original,False
225,109.23350574,-0.43447105,9.4,0.434,TM,Healthy,,D005A,0.434,Normal,Moderate,Routine,D05,original,False
226,109.23315361,-0.43646133,9.4,0.408,TM,Healthy,,D005A,0.408,Abnormal,Sub-Optimal,Monitor,D05,original,False
227,109.23263212,-0.43856415,9.39,0.462,TM,Healthy,,D005A,0.462,Healthy,Good,None,D05,original,False
228,109.23141152,-0.43406453,9.38,0.4,TM,Healthy,,D005A,0.4,Abnormal,Sub-Optimal,Monitor,D05,original,False
229,109.23172697,-0.43142767,9.38,0.376,TM,Suspect,Circle_5m,D005A,0.376,Suspect,Critical,Priority Survey,D05,original,False
230,109.23156594,-0.43824829,9.37,0.428,TM,Healthy,,D005A,0.428,Abnormal,Sub-Optimal,Monitor,D05,original,False
231,109.23165363,-0.43777853,9.37,0.4,TM,Healthy,,D005A,0.4,Abnormal,Sub-Optimal,Monitor,D05,original,False
