Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
25,109.23513911,-0.44912313,17.85,0.3838885426521301,Suspect,Suspect,Priority Survey,D010A,0.3838885426521301,Suspect,Critical,Priority Survey,D10
26,109.23472789,-0.44457215,17.4,0.4963358342647552,Healthy,Healthy,,D010A,0.4963358342647552,Healthy,Good,,D10
27,109.23397859,-0.44894425,17.35,0.4529618322849273,Normal,Normal,Routine,D010A,0.4529618322849273,Normal,Moderate,Routine,D10
28,109.23459894,-0.44476925,17.22,0.4630714058876037,Healthy,Healthy,,D010A,0.4630714058876037,Healthy,Good,,D10
29,109.23457461,-0.445107,17.19,0.4579799473285675,Normal,Normal,Routine,D010A,0.4579799473285675,Normal,Moderate,Routine,D10
30,109.23426703,-0.44477098,17.18,0.4569980204105377,Normal,Normal,Routine,D010A,0.4569980204105377,Normal,Moderate,Routine,D10
31,109.23421885,-0.4490284,17.13,0.4261933267116546,Abnormal,Abnormal,Monitor,D010A,0.4261933267116546,Abnormal,Sub-Optimal,Monitor,D10
32,109.23380338,-0.44913185,17.11,0.4935874342918396,Healthy,Healthy,,D010A,0.4935874342918396,Healthy,Good,,D10
33,109.23501076,-0.44492715,17.07,0.47425377368927,Healthy,Healthy,,D010A,0.47425377368927,Healthy,Good,,D10
34,109.23409397,-0.4491387,17.03,0.4460673034191131,Normal,Normal,Routine,D010A,0.4460673034191131,Normal,Moderate,Routine,D10
35,109.23372972,-0.44912505,16.89,0.4234997630119324,Abnormal,Abnormal,Monitor,D010A,0.4234997630119324,Abnormal,Sub-Optimal,Monitor,D10
36,109.23540408,-0.4492091,16.73,0.4345654547214508,Normal,Normal,Routine,D010A,0.4345654547214508,Normal,Moderate,Routine,D10
37,109.23476954,-0.44506997,16.72,0.5425302386283875,Healthy,Healthy,,D010A,0.5425302386283875,Healthy,Good,,D10
38,109.23498702,-0.44465812,16.72,0.5209372639656067,Healthy,Healthy,,D010A,0.5209372639656067,Healthy,Good,,D10
39,109.23376273,-0.44444079,16.72,0.5596821904182434,Healthy,Healthy,,D010A,0.5596821904182434,Healthy,Good,,D10
40,109.23467525,-0.4449438,16.68,0.4924913942813873,Healthy,Healthy,,D010A,0.4924913942813873,Healthy,Good,,D10
41,109.23426914,-0.44910709,16.64,0.3965404033660888,Abnormal,Abnormal,Monitor,D010A,0.3965404033660888,Abnormal,Sub-Optimal,Monitor,D10
42,109.23460528,-0.44455222,16.63,0.4707347154617309,Healthy,Healthy,,D010A,0.4707347154617309,Healthy,Good,,D10
43,109.23451594,-0.44442062,16.48,0.3882954716682434,Suspect,Suspect,Priority Survey,D010A,0.3882954716682434,Suspect,Critical,Priority Survey,D10
44,109.23446102,-0.44492159,16.45,0.3561891615390777,Suspect,Suspect,Priority Survey,D010A,0.3561891615390777,Suspect,Critical,Priority Survey,D10
45,109.23451187,-0.44453321,16.39,0.3209181129932403,Suspect,Suspect,Priority Survey,D010A,0.3209181129932403,Suspect,Critical,Priority Survey,D10
46,109.23402265,-0.44876295,16.33,0.5296726226806641,Healthy,Healthy,,D010A,0.5296726226806641,Healthy,Good,,D10
47,109.23397945,-0.44909933,15.99,0.396335244178772,Abnormal,Abnormal,Monitor,D010A,0.396335244178772,Abnormal,Sub-Optimal,Monitor,D10
48,109.23509034,-0.44457268,15.98,0.4939872026443481,Healthy,Healthy,,D010A,0.4939872026443481,Healthy,Good,,D10
49,109.23381643,-0.44903192,15.95,0.3438244163990021,Suspect,Suspect,Priority Survey,D010A,0.3438244163990021,Suspect,Critical,Priority Survey,D10
50,109.23459317,-0.44447174,15.93,0.3952541947364807,Abnormal,Abnormal,Monitor,D010A,0.3952541947364807,Abnormal,Sub-Optimal,Monitor,D10
51,109.23490433,-0.44488281,15.91,0.4371478259563446,Normal,Normal,Routine,D010A,0.4371478259563446,Normal,Moderate,Routine,D10
52,109.23418091,-0.44430072,15.9,0.4471153318881988,Normal,Normal,Routine,D010A,0.4471153318881988,Normal,Moderate,Routine,D10
53,109.23411421,-0.44903109,15.86,0.4135076999664306,Abnormal,Abnormal,Monitor,D010A,0.4135076999664306,Abnormal,Sub-Optimal,Monitor,D10
54,109.23457556,-0.44489268,15.85,0.4117853343486786,Abnormal,Abnormal,Monitor,D010A,0.4117853343486786,Abnormal,Sub-Optimal,Monitor,D10
55,109.23425168,-0.44508929,15.83,0.4665729999542236,Healthy,Healthy,,D010A,0.4665729999542236,Healthy,Good,,D10
56,109.23437693,-0.44913199,15.81,0.3771680891513824,Suspect,Suspect,Priority Survey,D010A,0.3771680891513824,Suspect,Critical,Priority Survey,D10
57,109.23404609,-0.4446285,15.72,0.4310008287429809,Normal,Normal,Routine,D010A,0.4310008287429809,Normal,Moderate,Routine,D10
58,109.23419368,-0.44910617,15.59,0.3658505976200104,Suspect,Suspect,Priority Survey,D010A,0.3658505976200104,Suspect,Critical,Priority Survey,D10
59,109.23400915,-0.44511093,15.53,0.3477923572063446,Suspect,Suspect,Priority Survey,D010A,0.3477923572063446,Suspect,Critical,Priority Survey,D10
60,109.2339602,-0.44884522,15.34,0.4110431671142578,Abnormal,Abnormal,Monitor,D010A,0.4110431671142578,Abnormal,Sub-Optimal,Monitor,D10
61,109.23489717,-0.44854115,15.31,0.4933419227600097,Healthy,Healthy,,D010A,0.4933419227600097,Healthy,Good,,D10
62,109.2340163,-0.44901705,15.24,0.3685128390789032,Suspect,Suspect,Priority Survey,D010A,0.3685128390789032,Suspect,Critical,Priority Survey,D10
63,109.23456475,-0.44502968,15.16,0.4113792479038238,Abnormal,Abnormal,Monitor,D010A,0.4113792479038238,Abnormal,Sub-Optimal,Monitor,D10
64,109.23445469,-0.44885574,14.86,0.4710622429847717,Healthy,Healthy,,D010A,0.4710622429847717,Healthy,Good,,D10
65,109.2337057,-0.44437883,14.67,0.4674270451068878,Healthy,Healthy,,D010A,0.4674270451068878,Healthy,Good,,D10
66,109.23403993,-0.44410943,14.64,0.4640029966831207,Healthy,Healthy,,D010A,0.4640029966831207,Healthy,Good,,D10
67,109.2338818,-0.44421293,14.63,0.5011497735977173,Healthy,Healthy,,D010A,0.5011497735977173,Healthy,Good,,D10
68,109.23377751,-0.4446099,14.61,0.4730976521968841,Healthy,Healthy,,D010A,0.4730976521968841,Healthy,Good,,D10
69,109.23405474,-0.44791563,14.59,0.4921712875366211,Healthy,Healthy,,D010A,0.4921712875366211,Healthy,Good,,D10
70,109.23470664,-0.44515993,14.58,0.4748084843158722,Healthy,Healthy,,D010A,0.4748084843158722,Healthy,Good,,D10
71,109.23499432,-0.44039525,14.55,0.4807990193367004,Healthy,Healthy,,D010A,0.4807990193367004,Healthy,Good,,D10
72,109.23481226,-0.44864287,14.54,0.4626859426498413,Healthy,Healthy,,D010A,0.4626859426498413,Healthy,Good,,D10
73,109.23563682,-0.44508058,14.52,0.5007510781288147,Healthy,Healthy,,D010A,0.5007510781288147,Healthy,Good,,D10
74,109.23470997,-0.44437139,14.44,0.3878281116485595,Suspect,Suspect,Priority Survey,D010A,0.3878281116485595,Suspect,Critical,Priority Survey,D10
75,109.23398628,-0.44868517,14.4,0.436690479516983,Normal,Normal,Routine,D010A,0.436690479516983,Normal,Moderate,Routine,D10
76,109.23391533,-0.44678748,14.39,0.4738427102565765,Healthy,Healthy,,D010A,0.4738427102565765,Healthy,Good,,D10
77,109.23552311,-0.4491707,14.37,0.3906520307064056,Abnormal,Abnormal,Monitor,D010A,0.3906520307064056,Abnormal,Sub-Optimal,Monitor,D10
78,109.2341732,-0.44461768,14.35,0.4949987828731537,Healthy,Healthy,,D010A,0.4949987828731537,Healthy,Good,,D10
79,109.23379913,-0.44436303,14.32,0.4095948040485382,Abnormal,Abnormal,Monitor,D010A,0.4095948040485382,Abnormal,Sub-Optimal,Monitor,D10
80,109.23416009,-0.4449708,14.32,0.4284093379974365,Abnormal,Abnormal,Monitor,D010A,0.4284093379974365,Abnormal,Sub-Optimal,Monitor,D10
81,109.23432127,-0.44897417,14.32,0.4547078907489776,Normal,Normal,Routine,D010A,0.4547078907489776,Normal,Moderate,Routine,D10
82,109.2339249,-0.44429614,14.29,0.4743487536907196,Healthy,Healthy,,D010A,0.4743487536907196,Healthy,Good,,D10
83,109.23377049,-0.4439059,14.2,0.5673709511756897,Healthy,Healthy,,D010A,0.5673709511756897,Healthy,Good,,D10
84,109.23466989,-0.44861073,14.19,0.5042607188224792,Healthy,Healthy,,D010A,0.5042607188224792,Healthy,Good,,D10
85,109.23397659,-0.44791063,14.18,0.4252037703990936,Abnormal,Abnormal,Monitor,D010A,0.4252037703990936,Abnormal,Sub-Optimal,Monitor,D10
86,109.23465028,-0.44232223,14.16,0.3944315314292907,Abnormal,Abnormal,Monitor,D010A,0.3944315314292907,Abnormal,Sub-Optimal,Monitor,D10
87,109.23433169,-0.44482209,14.14,0.4536348283290863,Normal,Normal,Routine,D010A,0.4536348283290863,Normal,Moderate,Routine,D10
88,109.23407013,-0.44171983,14.14,0.4779345989227295,Healthy,Healthy,,D010A,0.4779345989227295,Healthy,Good,,D10
89,109.23427753,-0.44406382,14.1,0.3969462513923645,Abnormal,Abnormal,Monitor,D010A,0.3969462513923645,Abnormal,Sub-Optimal,Monitor,D10
90,109.23533272,-0.4490124,14.08,0.4916119575500488,Healthy,Healthy,,D010A,0.4916119575500488,Healthy,Good,,D10
91,109.23404375,-0.44122246,14.03,0.444017231464386,Normal,Normal,Routine,D010A,0.444017231464386,Normal,Moderate,Routine,D10
92,109.23405053,-0.44104929,14.01,0.4253411889076233,Abnormal,Abnormal,Monitor,D010A,0.4253411889076233,Abnormal,Sub-Optimal,Monitor,D10
93,109.2340384,-0.44297815,13.93,0.4751650393009186,Healthy,Healthy,,D010A,0.4751650393009186,Healthy,Good,,D10
94,109.23396944,-0.44775645,13.91,0.4888987839221954,Healthy,Healthy,,D010A,0.4888987839221954,Healthy,Good,,D10
95,109.23444455,-0.44808528,13.9,0.4791699945926666,Healthy,Healthy,,D010A,0.4791699945926666,Healthy,Good,,D10
96,109.23366042,-0.44406729,13.88,0.4490757584571838,Normal,Normal,Routine,D010A,0.4490757584571838,Normal,Moderate,Routine,D10
97,109.23426329,-0.44159915,13.87,0.5027603507041931,Healthy,Healthy,,D010A,0.5027603507041931,Healthy,Good,,D10
98,109.23431317,-0.44904697,13.86,0.4657356441020965,Healthy,Healthy,,D010A,0.4657356441020965,Healthy,Good,,D10
99,109.23558855,-0.44219992,13.83,0.4604993164539337,Healthy,Healthy,,D010A,0.4604993164539337,Healthy,Good,,D10
100,109.23411337,-0.44876206,13.8,0.3644866943359375,Suspect,Suspect,Priority Survey,D010A,0.3644866943359375,Suspect,Critical,Priority Survey,D10
101,109.23481037,-0.44338527,13.77,0.653093695640564,Healthy,Healthy,,D010A,0.653093695640564,Healthy,Good,,D10
102,109.23509744,-0.44496018,13.74,0.3834277987480163,Suspect,Suspect,Priority Survey,D010A,0.3834277987480163,Suspect,Critical,Priority Survey,D10
103,109.2343807,-0.4446218,13.74,0.4549398720264435,Normal,Normal,Routine,D010A,0.4549398720264435,Normal,Moderate,Routine,D10
104,109.2338888,-0.4412075,13.68,0.4493502080440521,Normal,Normal,Routine,D010A,0.4493502080440521,Normal,Moderate,Routine,D10
105,109.2341374,-0.44784692,13.67,0.4987089335918426,Healthy,Healthy,,D010A,0.4987089335918426,Healthy,Good,,D10
106,109.23421674,-0.44284481,13.63,0.4164979159832001,Abnormal,Abnormal,Monitor,D010A,0.4164979159832001,Abnormal,Sub-Optimal,Monitor,D10
107,109.23551512,-0.44502222,13.63,0.551912248134613,Healthy,Healthy,,D010A,0.551912248134613,Healthy,Good,,D10
108,109.23475564,-0.44876358,13.61,0.4433473944664001,Normal,Normal,Routine,D010A,0.4433473944664001,Normal,Moderate,Routine,D10
109,109.23381717,-0.44591029,13.61,0.5341196656227112,Healthy,Healthy,,D010A,0.5341196656227112,Healthy,Good,,D10
110,109.23417234,-0.44444089,13.57,0.3747887909412384,Suspect,Suspect,Priority Survey,D010A,0.3747887909412384,Suspect,Critical,Priority Survey,D10
111,109.23562883,-0.44468992,13.55,0.338439404964447,Suspect,Suspect,Priority Survey,D010A,0.338439404964447,Suspect,Critical,Priority Survey,D10
112,109.23383885,-0.44163839,13.54,0.5652216076850891,Healthy,Healthy,,D010A,0.5652216076850891,Healthy,Good,,D10
113,109.23416049,-0.44893163,13.52,0.4729063212871551,Healthy,Healthy,,D010A,0.4729063212871551,Healthy,Good,,D10
114,109.23392333,-0.44335612,13.51,0.444662481546402,Normal,Normal,Routine,D010A,0.444662481546402,Normal,Moderate,Routine,D10
115,109.23378079,-0.44402572,13.5,0.4072100818157196,Abnormal,Abnormal,Monitor,D010A,0.4072100818157196,Abnormal,Sub-Optimal,Monitor,D10
116,109.23371351,-0.44364273,13.49,0.3713351190090179,Suspect,Suspect,Priority Survey,D010A,0.3713351190090179,Suspect,Critical,Priority Survey,D10
117,109.23369032,-0.44672503,13.47,0.3777448832988739,Suspect,Suspect,Priority Survey,D010A,0.3777448832988739,Suspect,Critical,Priority Survey,D10
118,109.2347833,-0.4438867,13.42,0.4746772646903991,Healthy,Healthy,,D010A,0.4746772646903991,Healthy,Good,,D10
119,109.234571,-0.44892314,13.41,0.4820977449417114,Healthy,Healthy,,D010A,0.4820977449417114,Healthy,Good,,D10
120,109.23391739,-0.44377119,13.4,0.4342517554759979,Normal,Normal,Routine,D010A,0.4342517554759979,Normal,Moderate,Routine,D10
121,109.23431657,-0.44419721,13.38,0.4807877242565155,Healthy,Healthy,,D010A,0.4807877242565155,Healthy,Good,,D10
122,109.23372772,-0.44621637,13.36,0.5406931638717651,Healthy,Healthy,,D010A,0.5406931638717651,Healthy,Good,,D10
123,109.23380927,-0.44328059,13.36,0.3971955478191376,Abnormal,Abnormal,Monitor,D010A,0.3971955478191376,Abnormal,Sub-Optimal,Monitor,D10
124,109.23540186,-0.44912907,13.32,0.3773221671581268,Suspect,Suspect,Priority Survey,D010A,0.3773221671581268,Suspect,Critical,Priority Survey,D10
125,109.23378453,-0.44152534,13.3,0.489250510931015,Healthy,Healthy,,D010A,0.489250510931015,Healthy,Good,,D10
126,109.23441782,-0.4490583,13.28,0.4211986362934112,Abnormal,Abnormal,Monitor,D010A,0.4211986362934112,Abnormal,Sub-Optimal,Monitor,D10
127,109.23479287,-0.44138496,13.28,0.4917401075363159,Healthy,Healthy,,D010A,0.4917401075363159,Healthy,Good,,D10
128,109.23389324,-0.44897452,13.25,0.549769937992096,Healthy,Healthy,,D010A,0.549769937992096,Healthy,Good,,D10
129,109.23380584,-0.44065676,13.21,0.4905731379985809,Healthy,Healthy,,D010A,0.4905731379985809,Healthy,Good,,D10
130,109.23449969,-0.44473893,13.2,0.4557655751705169,Normal,Normal,Routine,D010A,0.4557655751705169,Normal,Moderate,Routine,D10
131,109.23509434,-0.44476214,13.2,0.4534831345081329,Normal,Normal,Routine,D010A,0.4534831345081329,Normal,Moderate,Routine,D10
132,109.23575998,-0.44280585,13.19,0.4382603466510772,Normal,Normal,Routine,D010A,0.4382603466510772,Normal,Moderate,Routine,D10
133,109.23438102,-0.44515398,13.18,0.5192998051643372,Healthy,Healthy,,D010A,0.5192998051643372,Healthy,Good,,D10
134,109.23508635,-0.44436786,13.12,0.3565520644187927,Suspect,Suspect,Priority Survey,D010A,0.3565520644187927,Suspect,Critical,Priority Survey,D10
135,109.23369392,-0.44481515,13.12,0.4534586668014526,Normal,Normal,Routine,D010A,0.4534586668014526,Normal,Moderate,Routine,D10
136,109.23527615,-0.4451447,13.1,0.501356303691864,Healthy,Healthy,,D010A,0.501356303691864,Healthy,Good,,D10
137,109.23375292,-0.44603687,13.1,0.422532320022583,Abnormal,Abnormal,Monitor,D010A,0.422532320022583,Abnormal,Sub-Optimal,Monitor,D10
138,109.23454605,-0.44807581,13.08,0.4730743765830993,Healthy,Healthy,,D010A,0.4730743765830993,Healthy,Good,,D10
139,109.23365496,-0.4424712,13.06,0.3916861712932586,Abnormal,Abnormal,Monitor,D010A,0.3916861712932586,Abnormal,Sub-Optimal,Monitor,D10
140,109.23509549,-0.44372988,13.06,0.5014491677284241,Healthy,Healthy,,D010A,0.5014491677284241,Healthy,Good,,D10
141,109.23375956,-0.44073543,13.04,0.3690400421619415,Suspect,Suspect,Priority Survey,D010A,0.3690400421619415,Suspect,Critical,Priority Survey,D10
142,109.23515108,-0.44032521,13.04,0.4452245235443115,Normal,Normal,Routine,D010A,0.4452245235443115,Normal,Moderate,Routine,D10
143,109.23392444,-0.44247036,13.02,0.4801270663738251,Healthy,Healthy,,D010A,0.4801270663738251,Healthy,Good,,D10
144,109.23429223,-0.44267437,13.01,0.4093023538589477,Abnormal,Abnormal,Monitor,D010A,0.4093023538589477,Abnormal,Sub-Optimal,Monitor,D10
145,109.23382961,-0.44082542,13.0,0.4469349980354309,Normal,Normal,Routine,D010A,0.4469349980354309,Normal,Moderate,Routine,D10
146,109.23558197,-0.44910696,13.0,0.3905976414680481,Abnormal,Abnormal,Monitor,D010A,0.3905976414680481,Abnormal,Sub-Optimal,Monitor,D10
147,109.23368486,-0.44327558,13.0,0.550184965133667,Healthy,Healthy,,D010A,0.550184965133667,Healthy,Good,,D10
148,109.23402175,-0.44310837,12.99,0.4598961174488067,Normal,Normal,Routine,D010A,0.4598961174488067,Normal,Moderate,Routine,D10
149,109.23497386,-0.44901728,12.97,0.4345630407333374,Normal,Normal,Routine,D010A,0.4345630407333374,Normal,Moderate,Routine,D10
150,109.23386189,-0.44106416,12.95,0.4118255078792572,Abnormal,Abnormal,Monitor,D010A,0.4118255078792572,Abnormal,Sub-Optimal,Monitor,D10
151,109.23419851,-0.44772938,12.94,0.3632823228836059,Suspect,Suspect,Priority Survey,D010A,0.3632823228836059,Suspect,Critical,Priority Survey,D10
152,109.23559637,-0.44331357,12.93,0.5243003964424133,Healthy,Healthy,,D010A,0.5243003964424133,Healthy,Good,,D10
153,109.23396484,-0.44446435,12.9,0.4421782791614532,Normal,Normal,Routine,D010A,0.4421782791614532,Normal,Moderate,Routine,D10
154,109.23454074,-0.44588876,12.88,0.4613015651702881,Healthy,Healthy,,D010A,0.4613015651702881,Healthy,Good,,D10
155,109.23497298,-0.44891058,12.87,0.468365877866745,Healthy,Healthy,,D010A,0.468365877866745,Healthy,Good,,D10
156,109.23385886,-0.44058624,12.85,0.4853426516056061,Healthy,Healthy,,D010A,0.4853426516056061,Healthy,Good,,D10
157,109.23376626,-0.44468992,12.84,0.4705243408679962,Healthy,Healthy,,D010A,0.4705243408679962,Healthy,Good,,D10
158,109.23406528,-0.44134681,12.84,0.5929336547851562,Healthy,Healthy,,D010A,0.5929336547851562,Healthy,Good,,D10
159,109.23465505,-0.44869166,12.81,0.4497235417366028,Normal,Normal,Routine,D010A,0.4497235417366028,Normal,Moderate,Routine,D10
160,109.23480953,-0.44313297,12.8,0.4318521022796631,Normal,Normal,Routine,D010A,0.4318521022796631,Normal,Moderate,Routine,D10
161,109.23505304,-0.448439,12.75,0.4791535139083862,Healthy,Healthy,,D010A,0.4791535139083862,Healthy,Good,,D10
162,109.23461835,-0.44055749,12.74,0.5048811435699463,Healthy,Healthy,,D010A,0.5048811435699463,Healthy,Good,,D10
163,109.2348145,-0.44487104,12.73,0.4259632229804992,Abnormal,Abnormal,Monitor,D010A,0.4259632229804992,Abnormal,Sub-Optimal,Monitor,D10
164,109.23554704,-0.4410822,12.72,0.4036317467689514,Abnormal,Abnormal,Monitor,D010A,0.4036317467689514,Abnormal,Sub-Optimal,Monitor,D10
165,109.23570782,-0.44681143,12.71,0.4836139976978302,Healthy,Healthy,,D010A,0.4836139976978302,Healthy,Good,,D10
166,109.23442515,-0.4446946,12.7,0.4844004213809967,Healthy,Healthy,,D010A,0.4844004213809967,Healthy,Good,,D10
167,109.2353117,-0.44485804,12.69,0.3947238028049469,Abnormal,Abnormal,Monitor,D010A,0.3947238028049469,Abnormal,Sub-Optimal,Monitor,D10
168,109.2346344,-0.44109057,12.69,0.5461611747741699,Healthy,Healthy,,D010A,0.5461611747741699,Healthy,Good,,D10
169,109.23413454,-0.44476914,12.69,0.4415657818317413,Normal,Normal,Routine,D010A,0.4415657818317413,Normal,Moderate,Routine,D10
170,109.23458063,-0.44432885,12.67,0.3681877255439758,Suspect,Suspect,Priority Survey,D010A,0.3681877255439758,Suspect,Critical,Priority Survey,D10
171,109.23370971,-0.44643114,12.67,0.4382045865058899,Normal,Normal,Routine,D010A,0.4382045865058899,Normal,Moderate,Routine,D10
172,109.23467838,-0.44877667,12.62,0.422159343957901,Abnormal,Abnormal,Monitor,D010A,0.422159343957901,Abnormal,Sub-Optimal,Monitor,D10
173,109.23473375,-0.44447946,12.61,0.5412787199020386,Healthy,Healthy,,D010A,0.5412787199020386,Healthy,Good,,D10
174,109.23418284,-0.4418234,12.61,0.4554168283939361,Normal,Normal,Routine,D010A,0.4554168283939361,Normal,Moderate,Routine,D10
175,109.23534874,-0.44772965,12.6,0.4469755887985229,Normal,Normal,Routine,D010A,0.4469755887985229,Normal,Moderate,Routine,D10
176,109.23463876,-0.44352675,12.6,0.5460966229438782,Healthy,Healthy,,D010A,0.5460966229438782,Healthy,Good,,D10
177,109.2344599,-0.44588105,12.59,0.5295754075050354,Healthy,Healthy,,D010A,0.5295754075050354,Healthy,Good,,D10
178,109.23409498,-0.44489664,12.58,0.407766193151474,Abnormal,Abnormal,Monitor,D010A,0.407766193151474,Abnormal,Sub-Optimal,Monitor,D10
179,109.23367271,-0.4471505,12.57,0.3220055103302002,Suspect,Suspect,Priority Survey,D010A,0.3220055103302002,Suspect,Critical,Priority Survey,D10
180,109.2336812,-0.44353421,12.55,0.6569899320602417,Healthy,Healthy,,D010A,0.6569899320602417,Healthy,Good,,D10
181,109.23473563,-0.44033958,12.52,0.499501496553421,Healthy,Healthy,,D010A,0.499501496553421,Healthy,Good,,D10
182,109.23541653,-0.44028955,12.51,0.4339292645454407,Normal,Normal,Routine,D010A,0.4339292645454407,Normal,Moderate,Routine,D10
183,109.23493656,-0.44910409,12.51,0.4290789067745209,Abnormal,Abnormal,Monitor,D010A,0.4290789067745209,Abnormal,Sub-Optimal,Monitor,D10
184,109.2356432,-0.44281305,12.51,0.469840407371521,Healthy,Healthy,,D010A,0.469840407371521,Healthy,Good,,D10
185,109.23432425,-0.44211823,12.51,0.4194781482219696,Abnormal,Abnormal,Monitor,D010A,0.4194781482219696,Abnormal,Sub-Optimal,Monitor,D10
186,109.23444662,-0.44506085,12.5,0.4461845159530639,Normal,Normal,Routine,D010A,0.4461845159530639,Normal,Moderate,Routine,D10
187,109.23420203,-0.4423705,12.49,0.5029666423797607,Healthy,Healthy,,D010A,0.5029666423797607,Healthy,Good,,D10
188,109.23371366,-0.44867606,12.47,0.4256844818592071,Abnormal,Abnormal,Monitor,D010A,0.4256844818592071,Abnormal,Sub-Optimal,Monitor,D10
189,109.23461834,-0.44630114,12.45,0.5834206938743591,Healthy,Healthy,,D010A,0.5834206938743591,Healthy,Good,,D10
190,109.23463416,-0.44587431,12.43,0.545428991317749,Healthy,Healthy,,D010A,0.545428991317749,Healthy,Good,,D10
191,109.2336647,-0.44112877,12.43,0.5237492918968201,Healthy,Healthy,,D010A,0.5237492918968201,Healthy,Good,,D10
192,109.23425441,-0.44496811,12.43,0.4233056306838989,Abnormal,Abnormal,Monitor,D010A,0.4233056306838989,Abnormal,Sub-Optimal,Monitor,D10
193,109.23385962,-0.44870367,12.43,0.4254457056522369,Abnormal,Abnormal,Monitor,D010A,0.4254457056522369,Abnormal,Sub-Optimal,Monitor,D10
194,109.23367204,-0.44428116,12.4,0.5646817088127136,Healthy,Healthy,,D010A,0.5646817088127136,Healthy,Good,,D10
195,109.23432898,-0.44111537,12.39,0.4665710031986236,Healthy,Healthy,,D010A,0.4665710031986236,Healthy,Good,,D10
196,109.2337511,-0.4423392,12.39,0.4730632901191711,Healthy,Healthy,,D010A,0.4730632901191711,Healthy,Good,,D10
197,109.23475203,-0.44126604,12.39,0.5144546627998352,Healthy,Healthy,,D010A,0.5144546627998352,Healthy,Good,,D10
198,109.23495003,-0.44346805,12.38,0.4269627630710602,Abnormal,Abnormal,Monitor,D010A,0.4269627630710602,Abnormal,Sub-Optimal,Monitor,D10
