DIVISI,BLOK_B,Blok,T_TANAM,N_BARIS,N_POKOK,OBJECTID,NDRE125,KlassNDRE12025,NDRE2_26,KLASSNDRE2_26,Ket,Longitude_SR,Latitude_SR,Drone_TreeID,Drone_Lon,Drone_Lat,Drone_Height_m,NDRE_Drone_Rel,NDRE_Drone_Abs,HS_Drone_Rel,HS_Drone_Abs
AME II,D010A,D10,2009,1,20,288472,0.45683953120308923,Stres Sedang,0.432309723035648,Stres Sedang,Pokok Utama,109.2355151805328,-0.44907631592161323,456,109.23553211,-0.44909564,11.65,0.507,0.507,Healthy,Good
AME II,D010A,D10,2009,1,21,288471,0.3924222447286406,Stres Berat,0.38434344434749107,Stres Berat,Pokok Utama,109.23560346892654,-0.4491070654623225,578,109.23562149,-0.44911239,11.17,0.491,0.491,Healthy,Good
AME II,D010A,D10,2009,1,22,26617,0.42918506282669333,Stres Sedang,0.42295974446417767,Stres Sedang,Pokok Utama,109.23563401918808,-0.4490584270255744,1150,109.23564665,-0.44905362,9.49,0.454,0.454,Healthy,Moderate
AME II,D010A,D10,2009,2,1,288615,0.39343977172189115,Stres Berat,0.3900353154847039,Stres Berat,Pokok Utama,109.23369661091209,-0.44899485306573766,364,109.2337064,-0.44897493,12.07,0.487,0.487,Healthy,Good
AME II,D010A,D10,2009,2,4,288592,0.43997011272753966,Stres Sedang,0.4393301797359542,Stres Sedang,Pokok Utama,109.23393760822603,-0.4489918813875314,80,109.23394354,-0.44899081,16.5,0.484,0.484,Healthy,Good
AME II,D010A,D10,2009,2,5,288596,0.4243912814890771,Stres Sedang,0.4289949086319443,Stres Sedang,Pokok Utama,109.2340199980372,-0.4489982812518994,114,109.2340163,-0.44901705,15.24,0.372,0.372,Suspect,Critical
AME II,D010A,D10,2009,2,6,288579,0.44229105946857156,Stres Sedang,0.4326139134797968,Stres Sedang,Pokok Utama,109.23418319353901,-0.4490093271598,93,109.23420674,-0.448985,15.98,0.389,0.389,Healthy,Critical
AME II,D010A,D10,2009,2,11,288544,0.3523569693847492,Stres Berat,0.3721611268473169,Stres Berat,Pokok Utama,109.23470922361919,-0.44901393407150775,1636,109.23472638,-0.44900637,8.22,0.35,0.35,Suspect,Critical
AME II,D010A,D10,2009,2,12,288549,0.40374072457923266,Stres Sedang,0.386980336392584,Stres Berat,Pokok Utama,109.23474907863199,-0.44898961903376416,1636,109.23472638,-0.44900637,8.22,0.35,0.35,Suspect,Critical
AME II,D010A,D10,2009,2,13,288523,0.3981864622509493,Stres Berat,0.3680391430580543,Stres Berat,Pokok Utama,109.234885734363,-0.4490059223992433,834,109.23486337,-0.44899239,10.36,0.504,0.504,Healthy,Good
AME II,D010A,D10,2009,2,14,288515,0.40534439651143084,Stres Sedang,0.4053267444935313,Stres Sedang,Pokok Utama,109.23498787356532,-0.449027639548344,235,109.23497386,-0.44901728,12.97,0.435,0.435,Healthy,Moderate
AME II,D010A,D10,2009,2,15,288516,0.4070222825178458,Stres Sedang,0.40125890893025806,Stres Sedang,Pokok Utama,109.23505875571117,-0.4490150571860093,8,109.23506683,-0.44899018,19.65,0.353,0.353,Suspect,Critical
AME II,D010A,D10,2009,2,16,288507,0.397632466604639,Stres Berat,0.41947919842691356,Stres Sedang,Pokok Utama,109.23514153654783,-0.4490392410778452,61,109.23516518,-0.4490535,17.13,0.35,0.35,Suspect,Critical
AME II,D010A,D10,2009,2,21,288474,0.4486914329841489,Stres Sedang,0.4426237019326757,Stres Sedang,Pokok Utama,109.23554470526624,-0.4490264193579121,30,109.23551507,-0.44900792,18.59,0.453,0.453,Healthy,Moderate
AME II,D010A,D10,2009,2,22,29740,0.3793059574989579,Stres Berat,0.39726399675774743,Stres Berat,Pokok Utama,109.23575423709568,-0.4490201564630335,3007,109.23574727,-0.44900617,0.65,0.25,0.25,Abnormal,Critical
AME II,D010A,D10,2009,3,2,288604,0.37136868358294733,Stres Berat,0.3548376582640581,Stres Berat,Pokok Utama,109.23381009914037,-0.44891792218850424,1799,109.23378232,-0.44892747,7.66,0.479,0.479,Healthy,Good
AME II,D010A,D10,2009,3,4,288595,0.43014557041018087,Stres Sedang,0.42222746836898084,Stres Sedang,Pokok Utama,109.2339835725808,-0.44892553606770325,55,109.23397859,-0.44894425,17.35,0.427,0.427,Healthy,Sub-Optimal
AME II,D010A,D10,2009,3,5,288587,0.4322723513252276,Stres Sedang,0.4233002622330909,Stres Sedang,Pokok Utama,109.23408774513288,-0.44894470358780625,11,109.23406661,-0.44896507,19.5,0.456,0.456,Healthy,Moderate
AME II,D010A,D10,2009,3,9,288552,0.36273767374032045,Stres Berat,0.3692448961884652,Stres Berat,Pokok Utama,109.23457681435983,-0.4489401219672266,190,109.234571,-0.44892314,13.41,0.464,0.464,Healthy,Good
AME II,D010A,D10,2009,3,11,288517,0.42459387750061023,Stres Sedang,0.43454271903950187,Stres Sedang,Pokok Utama,109.23501324088423,-0.44895985496056917,406,109.2349869,-0.44895444,11.83,0.416,0.416,Healthy,Sub-Optimal
AME II,D010A,D10,2009,3,12,288500,0.420596411292362,Stres Sedang,0.42272469582478645,Stres Sedang,Pokok Utama,109.235162233233,-0.4489586152099735,169,109.23513287,-0.44895447,13.7,0.419,0.419,Healthy,Sub-Optimal
AME II,D010A,D10,2009,3,13,288495,0.4236075833867904,Stres Sedang,0.38431559877433613,Stres Berat,Pokok Utama,109.23528835592444,-0.4489596035161685,317,109.23530488,-0.44897305,12.31,0.415,0.415,Healthy,Sub-Optimal
AME II,D010A,D10,2009,3,14,288485,0.442869499782243,Stres Sedang,0.42405472529344285,Stres Sedang,Pokok Utama,109.23537969699171,-0.44897015356299846,267,109.23537359,-0.44898573,12.67,0.412,0.412,Healthy,Sub-Optimal
AME II,D010A,D10,2009,3,15,288475,0.49498490731193595,Stres Sedang,0.43935046189584614,Stres Sedang,Pokok Utama,109.23542010424273,-0.44895421154985615,1489,109.23541447,-0.44895273,8.66,0.403,0.403,Healthy,Sub-Optimal
AME II,D010A,D10,2009,4,4,288594,0.41116842972150325,Stres Sedang,0.40008479900537036,Stres Sedang,Pokok Utama,109.2339414035698,-0.44886401906475926,111,109.2339602,-0.44884522,15.34,0.406,0.406,Healthy,Sub-Optimal
AME II,D010A,D10,2009,4,5,288586,0.42220543738755256,Stres Sedang,0.4147896547850329,Stres Sedang,Pokok Utama,109.23403809621074,-0.4488494643848047,128,109.2340343,-0.44885021,14.54,0.485,0.485,Healthy,Good
AME II,D010A,D10,2009,4,12,288538,0.41827810321465553,Stres Sedang,0.4369668265426877,Stres Sedang,Pokok Utama,109.23472179584196,-0.44887914147535773,1416,109.23471788,-0.44886575,8.8,0.418,0.418,Healthy,Sub-Optimal
AME II,D010A,D10,2009,4,15,288524,0.43458436917219506,Stres Sedang,0.4181606309046887,Stres Sedang,Pokok Utama,109.23487347393184,-0.4489268819060879,349,109.23488316,-0.44890196,12.15,0.489,0.489,Healthy,Good
AME II,D010A,D10,2009,4,16,288518,0.44143253278634453,Stres Sedang,0.4246913135618346,Stres Sedang,Pokok Utama,109.23498812549798,-0.4488611129991126,542,109.23499141,-0.44887215,11.31,0.514,0.514,Healthy,Good
AME II,D010A,D10,2009,4,17,288509,0.4421013231619184,Stres Sedang,0.45010782856016235,Stres Sedang,Pokok Utama,109.23504555645792,-0.4488840952401997,589,109.23503497,-0.44886945,11.13,0.499,0.499,Healthy,Good
AME II,D010A,D10,2009,4,18,288501,0.4238805141179792,Stres Sedang,0.4453726503358898,Stres Sedang,Pokok Utama,109.23511020552591,-0.4488713512957647,438,109.23507854,-0.448888,11.72,0.523,0.523,Healthy,Good
AME II,D010A,D10,2009,4,21,288476,0.43193997484668745,Stres Sedang,0.3807247471949999,Stres Berat,Pokok Utama,109.23537456836154,-0.44888561212384287,2130,109.23536913,-0.4488632,6.43,0.434,0.434,Healthy,Moderate
AME II,D010A,D10,2009,4,23,29105,0.42198904951250216,Stres Sedang,0.39712409862643594,Stres Berat,Pokok Utama,109.23552194795582,-0.44888971094896524,1748,109.23554564,-0.448875,7.83,0.445,0.445,Healthy,Moderate
AME II,D010A,D10,2009,5,1,288606,0.40520169579414783,Stres Sedang,0.38510119866258957,Stres Berat,Pokok Utama,109.2337269480307,-0.448778726867868,839,109.23372038,-0.44875971,10.35,0.464,0.464,Healthy,Good
AME II,D010A,D10,2009,5,2,288585,0.37764732151725927,Stres Berat,0.4074304850143145,Stres Sedang,Pokok Utama,109.23399738830562,-0.44878204086119666,87,109.23402265,-0.44876295,16.33,0.53,0.53,Healthy,Good
AME II,D010A,D10,2009,5,4,288575,0.42429718172341635,Stres Sedang,0.40874135900793596,Stres Sedang,Pokok Utama,109.23416011331234,-0.4487922311697753,1841,109.23417221,-0.44877519,7.54,0.411,0.411,Healthy,Sub-Optimal
AME II,D010A,D10,2009,5,5,288559,0.4067411153349793,Stres Sedang,0.39851369452513014,Stres Berat,Pokok Utama,109.23424170913385,-0.44880580915087426,1893,109.23426293,-0.44878561,7.35,0.383,0.383,Healthy,Critical
AME II,D010A,D10,2009,5,6,288557,0.4020411184146291,Stres Sedang,0.42680330254190063,Stres Sedang,Pokok Utama,109.23432045877779,-0.44879880913025916,983,109.23434063,-0.44877433,9.94,0.564,0.564,Healthy,Good
AME II,D010A,D10,2009,5,9,288539,0.3788778635655364,Stres Berat,0.37731886826325284,Stres Berat,Pokok Utama,109.23465849520584,-0.44879403973209403,272,109.23467838,-0.44877667,12.62,0.408,0.408,Healthy,Sub-Optimal
AME II,D010A,D10,2009,5,10,288527,0.441897687373096,Stres Sedang,0.41470929693312997,Stres Sedang,Pokok Utama,109.23476657723931,-0.44879381550836345,174,109.23475564,-0.44876358,13.61,0.448,0.448,Healthy,Moderate
AME II,D010A,D10,2009,5,18,288480,0.41085872861994316,Stres Sedang,0.3716900162307397,Stres Berat,Pokok Utama,109.23529972074179,-0.4488103056289984,2134,109.23531794,-0.44883153,6.4,0.437,0.437,Healthy,Moderate
AME II,D010A,D10,2009,5,19,288477,0.44018921745977724,Stres Sedang,0.4067100433621879,Stres Sedang,Pokok Utama,109.23543314716805,-0.4488080935745639,1209,109.23541945,-0.4487981,9.33,0.358,0.358,Suspect,Critical
AME II,D010A,D10,2009,5,20,29106,0.42698681992677584,Stres Sedang,0.4197876666782095,Stres Sedang,Pokok Utama,109.23552830429583,-0.44881035754398363,2048,109.23553399,-0.44877643,6.81,0.457,0.457,Healthy,Moderate
AME II,D010A,D10,2009,6,3,288583,0.4533070894144424,Stres Sedang,0.4293097418875782,Stres Sedang,Pokok Utama,109.23404542030126,-0.44870144248692845,271,109.23402446,-0.4486906,12.64,0.417,0.417,Healthy,Sub-Optimal
AME II,D010A,D10,2009,6,6,288558,0.41738008578868147,Stres Sedang,0.41760766509848435,Stres Sedang,Pokok Utama,109.23426692565145,-0.44870755693254266,40,109.23425081,-0.44873406,18.08,0.378,0.378,Suspect,Critical
AME II,D010A,D10,2009,6,7,288556,0.45083536883445224,Stres Sedang,0.4515059240863792,Stres Sedang,Pokok Utama,109.23435897974014,-0.44871874648620985,1448,109.23436894,-0.44871239,8.73,0.478,0.478,Healthy,Good
AME II,D010A,D10,2009,6,14,288490,0.3804258751136585,Stres Berat,0.4118189864271989,Stres Sedang,Pokok Utama,109.23514248306847,-0.4487293968878357,2896,109.23515583,-0.44871348,1.31,0.407,0.407,Abnormal,Sub-Optimal
AME II,D010A,D10,2009,6,15,288489,0.43755216210103426,Stres Sedang,0.4328144115927906,Stres Sedang,Pokok Utama,109.23520585662644,-0.4487464791150318,1277,109.23520703,-0.44872435,9.18,0.351,0.351,Suspect,Critical
AME II,D010A,D10,2009,6,16,288481,0.4400253452782823,Stres Sedang,0.39580993785489443,Stres Berat,Pokok Utama,109.23532326463561,-0.4487496970987324,1205,109.23533682,-0.4487592,9.34,0.359,0.359,Suspect,Critical
AME II,D010A,D10,2009,6,18,327322,0.35553424235124004,Stres Berat,0.3577030406023446,Stres Berat,Tamb,109.23553962824352,-0.4487415793131343,2048,109.23553399,-0.44877643,6.81,0.457,0.457,Healthy,Moderate
AME II,D010A,D10,2009,6,19,29641,0.4239504894186607,Stres Sedang,0.4218383022975017,Stres Sedang,Pokok Utama,109.23564918487925,-0.4487580723034833,948,109.23566065,-0.4487335,10.04,0.431,0.431,Healthy,Moderate
AME II,D010A,D10,2009,6,20,29646,0.3953169042851827,Stres Berat,0.4090948017398041,Stres Sedang,Pokok Utama,109.23574842484189,-0.4487446241581944,1029,109.23576036,-0.44873353,9.79,0.467,0.467,Healthy,Good
AME II,D010A,D10,2009,7,3,288612,0.42160302238965874,Stres Sedang,0.40397151014616267,Stres Sedang,Pokok Utama,109.23398285193545,-0.4486269366153641,1005,109.23399619,-0.44860378,9.86,0.463,0.463,Healthy,Good
AME II,D010A,D10,2009,7,5,29761,0.43460252837881946,Stres Sedang,0.41317507712360685,Stres Sedang,Pokok Utama,109.23424001457232,-0.4486240248738488,2533,109.23425803,-0.44859887,4.49,0.43,0.43,Healthy,Moderate
AME II,D010A,D10,2009,7,8,29775,0.3947727649832425,Stres Berat,0.3959415042038011,Stres Berat,Pokok Utama,109.23451090178223,-0.4486405597788856,2183,109.23450235,-0.44863691,6.23,0.423,0.423,Healthy,Sub-Optimal
AME II,D010A,D10,2009,7,13,288505,0.38678219776523076,Stres Berat,0.3930332225833318,Stres Berat,Pokok Utama,109.23508332224449,-0.4486493077633201,1542,109.23508039,-0.44862937,8.52,0.468,0.468,Healthy,Good
AME II,D010A,D10,2009,7,14,288491,0.41933881520816724,Stres Sedang,0.3985670511793418,Stres Berat,Pokok Utama,109.23526212418236,-0.4486651438671921,1356,109.23526409,-0.44864931,8.97,0.37,0.37,Suspect,Critical
AME II,D010A,D10,2009,7,17,288494,0.38529869076883505,Stres Berat,0.4133418281635453,Stres Sedang,Pokok Utama,109.23552833936881,-0.44866401213382834,1285,109.23551335,-0.44868237,9.16,0.502,0.502,Healthy,Good
AME II,D010A,D10,2009,7,18,29642,0.4253679010976326,Stres Sedang,0.42401967543462243,Stres Sedang,Pokok Utama,109.23567855776207,-0.44866333059865954,534,109.23568538,-0.44863991,11.34,0.457,0.457,Healthy,Moderate
AME II,D010A,D10,2009,8,1,29730,0.38578733707257074,Stres Berat,0.37624977160063433,Stres Berat,Pokok Utama,109.23368250113855,-0.44855187107631495,689,109.23368809,-0.44854086,10.81,0.454,0.454,Healthy,Moderate
AME II,D010A,D10,2009,8,5,29762,0.434519256634677,Stres Sedang,0.428490801718642,Stres Sedang,Pokok Utama,109.2342785272083,-0.4485824021435651,2144,109.23427646,-0.44855999,6.36,0.435,0.435,Healthy,Moderate
AME II,D010A,D10,2009,8,6,29766,0.41925005258026593,Stres Sedang,0.4459303403101816,Stres Sedang,Pokok Utama,109.2343550596664,-0.44856519294935215,758,109.23438066,-0.44855957,10.6,0.446,0.446,Healthy,Moderate
AME II,D010A,D10,2009,8,7,29769,0.41737003657879174,Stres Sedang,0.42359967635264617,Stres Sedang,Pokok Utama,109.234453929489,-0.44856665299541615,2029,109.23445027,-0.44855597,6.9,0.523,0.523,Healthy,Good
AME II,D010A,D10,2009,8,10,288531,0.42861788136688367,Stres Sedang,0.4543546224939447,Stres Sedang,Pokok Utama,109.23469459537675,-0.4485676266091283,622,109.23469056,-0.4485411,11.01,0.502,0.502,Healthy,Good
AME II,D010A,D10,2009,8,12,29681,0.37392118385345324,Stres Berat,0.37876732217489834,Stres Berat,Pokok Utama,109.23504053331826,-0.4485543261061852,2213,109.23503325,-0.44855159,6.09,0.49,0.49,Healthy,Good
AME II,D010A,D10,2009,8,13,29680,0.4083166145304844,Stres Sedang,0.405405928493277,Stres Sedang,Pokok Utama,109.23511595198562,-0.44855944918811685,2161,109.23512353,-0.44854889,6.29,0.397,0.397,Healthy,Sub-Optimal
AME II,D010A,D10,2009,8,15,29671,0.4532172554159818,Stres Sedang,0.4002120397907324,Stres Sedang,Pokok Utama,109.23531930508467,-0.4486071126181103,901,109.2353391,-0.4486231,10.18,0.405,0.405,Healthy,Sub-Optimal
AME II,D010A,D10,2009,8,17,29654,0.45167080804232307,Stres Sedang,0.4305197945735997,Stres Sedang,Pokok Utama,109.23547253315004,-0.448563205418744,720,109.23546622,-0.44854265,10.72,0.453,0.453,Healthy,Moderate
AME II,D010A,D10,2009,8,18,29653,0.4333715562917082,Stres Sedang,0.4324095443840705,Stres Sedang,Pokok Utama,109.23553519387376,-0.4485824406032611,530,109.23551922,-0.44855713,11.37,0.521,0.521,Healthy,Good
AME II,D010A,D10,2009,8,19,29643,0.4177485027686435,Stres Sedang,0.40899376721058256,Stres Sedang,Pokok Utama,109.23568238225992,-0.448574803361574,1247,109.23569169,-0.44855943,9.23,0.471,0.471,Healthy,Good
AME II,D010A,D10,2009,8,20,29648,0.3948374523075027,Stres Berat,0.421440801264793,Stres Sedang,Pokok Utama,109.23579361162896,-0.4485719592148197,323,109.23581924,-0.44856398,12.27,0.447,0.447,Healthy,Moderate
AME II,D010A,D10,2009,9,1,29729,0.42993259694261027,Stres Sedang,0.4253984009312984,Stres Sedang,Pokok Utama,109.2337221334182,-0.44846734149551515,1679,109.23373617,-0.44845587,8.03,0.419,0.419,Healthy,Sub-Optimal
AME II,D010A,D10,2009,9,7,29770,0.39910579538736185,Stres Berat,0.4310718462241277,Stres Sedang,Pokok Utama,109.23442495387671,-0.44848433942382065,2312,109.23442469,-0.44848949,5.61,0.507,0.507,Healthy,Good
AME II,D010A,D10,2009,9,8,29773,0.40633425209211976,Stres Sedang,0.4333664283586324,Stres Sedang,Pokok Utama,109.23448008504741,-0.44848564234460786,2287,109.23447454,-0.44850217,5.74,0.453,0.453,Healthy,Moderate
AME II,D010A,D10,2009,9,10,29688,0.43466804320937985,Stres Sedang,0.4237334872041743,Stres Sedang,Pokok Utama,109.23474457603308,-0.4484745005145093,743,109.23472876,-0.44846244,10.64,0.462,0.462,Healthy,Good
AME II,D010A,D10,2009,9,11,29686,0.41217413473658077,Stres Sedang,0.3768345509186264,Stres Berat,Pokok Utama,109.23482459172237,-0.44846973530180523,1905,109.23483835,-0.44846744,7.31,0.455,0.455,Healthy,Moderate
AME II,D010A,D10,2009,9,13,29683,0.42186031110282796,Stres Sedang,0.41484402636010675,Stres Sedang,Pokok Utama,109.23498908862247,-0.44846688148997343,1847,109.23500363,-0.4484512,7.53,0.395,0.395,Healthy,Sub-Optimal
AME II,D010A,D10,2009,9,14,29679,0.39143191020248624,Stres Berat,0.3809069912123709,Stres Berat,Pokok Utama,109.23509014114364,-0.44849516084142876,2002,109.23506875,-0.44848061,6.98,0.534,0.534,Healthy,Good
AME II,D010A,D10,2009,9,15,29673,0.4086598874896773,Stres Sedang,0.40113214861026975,Stres Sedang,Pokok Utama,109.23517887068806,-0.4484954229291952,2322,109.23519675,-0.4484933,5.58,0.354,0.354,Suspect,Critical
AME II,D010A,D10,2009,9,16,29675,0.379768615243536,Stres Berat,0.33108974079400794,Stres Berat,Pokok Utama,109.23524541977429,-0.4484857088314868,2201,109.23523223,-0.44850958,6.17,0.384,0.384,Healthy,Critical
AME II,D010A,D10,2009,9,18,29668,0.4430303721231957,Stres Sedang,0.4136908010785433,Stres Sedang,Pokok Utama,109.23551580636045,-0.4484890444181828,723,109.23553271,-0.44848976,10.72,0.435,0.435,Healthy,Moderate
AME II,D010A,D10,2009,9,19,29644,0.4418100218168677,Stres Sedang,0.4181618983626073,Stres Sedang,Pokok Utama,109.23569191069195,-0.44848292888913166,600,109.23570652,-0.4484889,11.09,0.393,0.393,Healthy,Sub-Optimal
AME II,D010A,D10,2009,10,1,29743,0.36713929710472354,Stres Berat,0.41499724938459925,Stres Sedang,Pokok Utama,109.23370393609564,-0.4483666868867914,2005,109.23369263,-0.44834915,6.97,0.403,0.403,Healthy,Sub-Optimal
AME II,D010A,D10,2009,10,2,29744,0.40485105849037234,Stres Sedang,0.41446244539347427,Stres Sedang,Pokok Utama,109.2337633530186,-0.44836749891197636,2237,109.23373035,-0.4483677,6.0,0.43,0.43,Healthy,Moderate
AME II,D010A,D10,2009,10,3,29735,0.34760401913030237,Stres Berat,0.3694019140512875,Stres Berat,Pokok Utama,109.23394175941002,-0.44838030280179136,2826,109.23396166,-0.44837092,2.23,0.387,0.387,Abnormal,Critical
AME II,D010A,D10,2009,10,4,29746,0.3833926582740525,Stres Berat,0.40187673569821597,Stres Sedang,Pokok Utama,109.23400355274894,-0.4483828697414075,2076,109.234016,-0.44836867,6.71,0.465,0.465,Healthy,Good
AME II,D010A,D10,2009,10,6,29752,0.4478005467947953,Stres Sedang,0.40466996771739977,Stres Sedang,Pokok Utama,109.23416991533723,-0.44840603938781765,1924,109.23416017,-0.44839267,7.22,0.431,0.431,Healthy,Moderate
AME II,D010A,D10,2009,10,9,29772,0.421372269467029,Stres Sedang,0.43359559993802405,Stres Sedang,Pokok Utama,109.23443923379318,-0.4484015579856829,2093,109.23441527,-0.44841353,6.64,0.369,0.369,Suspect,Critical
AME II,D010A,D10,2009,10,10,29777,0.4407271061030408,Stres Sedang,0.4295619630006205,Stres Sedang,Pokok Utama,109.2345305391237,-0.4483961064400677,1296,109.23451139,-0.44842214,9.13,0.431,0.431,Healthy,Moderate
AME II,D010A,D10,2009,10,13,29684,0.40225443933796134,Stres Sedang,0.38846284741095666,Stres Berat,Pokok Utama,109.23495675195673,-0.44840205621933654,1877,109.23494571,-0.448401,7.42,0.346,0.346,Suspect,Critical
AME II,D010A,D10,2009,10,14,29678,0.41047888392298093,Stres Sedang,0.3853709050652444,Stres Berat,Pokok Utama,109.2350644915868,-0.4484175540233838,253,109.23505304,-0.448439,12.75,0.457,0.457,Healthy,Moderate
AME II,D010A,D10,2009,10,16,29674,0.38320534801033185,Stres Berat,0.3694093090632417,Stres Berat,Pokok Utama,109.23521437885772,-0.44842652307478353,2562,109.23522956,-0.44840875,4.32,0.37,0.37,Suspect,Critical
AME II,D010A,D10,2009,10,18,29656,0.4326746573067129,Stres Sedang,0.41783357458003495,Stres Sedang,Pokok Utama,109.23536934269956,-0.44841124729436443,1749,109.23537868,-0.44840065,7.83,0.43,0.43,Healthy,Moderate
AME II,D010A,D10,2009,10,19,29667,0.4269040668056398,Stres Sedang,0.41399089406578454,Stres Sedang,Pokok Utama,109.23553887780758,-0.44841695206835025,1409,109.23555024,-0.44843008,8.84,0.427,0.427,Healthy,Sub-Optimal
AME II,D010A,D10,2009,10,21,29650,0.4045183654842915,Stres Sedang,0.4138987356813415,Stres Sedang,Pokok Utama,109.23581646684829,-0.4484087885060556,1622,109.23581972,-0.44841297,8.25,0.421,0.421,Healthy,Sub-Optimal
AME II,D010A,D10,2009,11,1,29742,0.4198023561237284,Stres Sedang,0.40104644647132565,Stres Sedang,Pokok Utama,109.23372866467197,-0.4483215521410856,2472,109.23375058,-0.44831932,4.76,0.357,0.357,Suspect,Critical
AME II,D010A,D10,2009,11,3,29736,0.37645235138735916,Stres Berat,0.387786571001517,Stres Berat,Pokok Utama,109.23390612208242,-0.4483247856087482,2241,109.23389475,-0.44830805,5.98,0.478,0.478,Healthy,Good
AME II,D010A,D10,2009,11,5,29753,0.44956890723758824,Stres Sedang,0.41958391772489967,Stres Sedang,Pokok Utama,109.23413745502155,-0.4483175043158913,2146,109.23414807,-0.44828551,6.36,0.556,0.556,Healthy,Good
AME II,D010A,D10,2009,11,6,29756,0.41335068413938403,Stres Sedang,0.4244265388514325,Stres Sedang,Pokok Utama,109.23423569405058,-0.4483047676183556,1746,109.23424013,-0.44833798,7.84,0.463,0.463,Healthy,Good
AME II,D010A,D10,2009,11,7,29785,0.40868647385544726,Stres Sedang,0.4194679492009179,Stres Sedang,Pokok Utama,109.23433331781494,-0.44831807818006897,2169,109.23434389,-0.4482946,6.27,0.436,0.436,Healthy,Moderate
