Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
394,109.23502781,-0.44501125,10.97,0.318,TM,Suspect,Circle_5m,D010A,0.386085569858551,Suspect,Critical,Priority Survey,D10,RING-008,9.75,5.0
108,109.23475564,-0.44876358,13.61,0.373,TM,Suspect,Circle_5m,D010A,0.4433473944664001,Normal,Moderate,Routine,D10,RING-009,9.81,5.0
172,109.23467838,-0.44877667,12.62,0.347,TM,Suspect,Circle_5m,D010A,0.422159343957901,Abnormal,Sub-Optimal,Monitor,D10,RING-009,2.16,5.0
159,109.23465505,-0.44869166,12.81,0.38,TM,Suspect,Circle_5m,D010A,0.4497235417366028,Normal,Moderate,Routine,D10,RING-009,11.667,5.0
421,109.23460516,-0.44883181,10.84,0.284,TM,Suspect,Circle_5m,D010A,0.3756103813648224,Suspect,Critical,Priority Survey,D10,RING-009,8.592,5.0
633,109.23467296,-0.44891412,9.7,0.341,TM,Suspect,Circle_5m,D010A,0.3961126506328583,Abnormal,Sub-Optimal,Monitor,D10,RING-009,13.105,5.0
137,109.23375292,-0.44603687,13.1,0.351,TM,Suspect,Circle_5m,D010A,0.422532320022583,Abnormal,Sub-Optimal,Monitor,D10,RING-010,5.462,5.0
410,109.23366848,-0.44604092,10.88,0.327,TM,Suspect,Circle_5m,D010A,0.3979890048503876,Abnormal,Sub-Optimal,Monitor,D10,RING-010,5.704,5.0
349,109.23371072,-0.44595728,11.25,0.365,TM,Suspect,Circle_5m,D010A,0.422836422920227,Abnormal,Sub-Optimal,Monitor,D10,RING-010,6.014,5.0
139,109.23365496,-0.4424712,13.06,0.323,TM,Suspect,Circle_5m,D010A,0.3916861712932586,Abnormal,Sub-Optimal,Monitor,D10,RING-011,9.94,5.0
654,109.23374433,-0.44250107,9.61,0.328,TM,Suspect,Circle_5m,D010A,0.3997927904129028,Abnormal,Sub-Optimal,Monitor,D10,RING-011,0.542,5.0
214,109.2337726,-0.4426019,12.23,0.372,TM,Suspect,Circle_5m,D010A,0.4369071125984192,Normal,Moderate,Routine,D10,RING-011,11.898,5.0
806,109.23378701,-0.44242376,8.89,0.371,TM,Suspect,Circle_5m,D010A,0.4381519854068756,Normal,Moderate,Routine,D10,RING-011,9.888,5.0
142,109.23515108,-0.44032521,13.04,0.371,TM,Suspect,Circle_5m,D010A,0.4452245235443115,Normal,Moderate,Routine,D10,RING-012,14.263,5.0
411,109.23523957,-0.44028725,10.88,0.327,TM,Suspect,Circle_5m,D010A,0.394096702337265,Abnormal,Sub-Optimal,Monitor,D10,RING-012,5.554,5.0
1329,109.23527328,-0.4402009,2.43,0.185,Kenthosan,Abnormal,Field_Verification,D010A,0.2565660178661346,Suspect,Critical,Priority Survey,D10,RING-012,5.118,5.0
1338,109.23531551,-0.4401358,1.43,0.295,Kenthosan,Abnormal,Field_Verification,D010A,0.3588703274726867,Suspect,Critical,Priority Survey,D10,RING-012,13.701,5.0
149,109.23497386,-0.44901728,12.97,0.376,TM,Suspect,Circle_5m,D010A,0.4345630407333374,Normal,Moderate,Routine,D10,RING-013,9.384,5.0
183,109.23493656,-0.44910409,12.51,0.364,TM,Suspect,Circle_5m,D010A,0.4290789067745209,Abnormal,Sub-Optimal,Monitor,D10,RING-013,2.671,5.0
335,109.23497067,-0.44918187,11.35,0.325,TM,Suspect,Circle_5m,D010A,0.3909651041030884,Abnormal,Sub-Optimal,Monitor,D10,RING-013,9.004,5.0
164,109.23554704,-0.4410822,12.72,0.335,TM,Suspect,Circle_5m,D010A,0.4036317467689514,Abnormal,Sub-Optimal,Monitor,D10,RING-014,6.118,5.0
771,109.2355008,-0.44100623,9.06,0.255,TM,Suspect,Circle_5m,D010A,0.3164750933647156,Suspect,Critical,Priority Survey,D10,RING-014,5.948,5.0
414,109.23544239,-0.44109122,10.87,0.355,TM,Suspect,Circle_5m,D010A,0.4304380416870117,Normal,Moderate,Routine,D10,RING-014,6.972,5.0
179,109.23367271,-0.4471505,12.57,0.255,TM,Suspect,Circle_5m,D010A,0.3220055103302002,Suspect,Critical,Priority Survey,D10,RING-015,12.536,5.0
281,109.23372078,-0.4470854,11.67,0.324,TM,Suspect,Circle_5m,D010A,0.3673500120639801,Suspect,Critical,Priority Survey,D10,RING-015,3.748,5.0
431,109.23382318,-0.44709537,10.8,0.303,TM,Suspect,Circle_5m,D010A,0.3672012984752655,Suspect,Critical,Priority Survey,D10,RING-015,8.793,5.0
769,109.23384117,-0.44699635,9.06,0.336,TM,Suspect,Circle_5m,D010A,0.4091660678386688,Abnormal,Sub-Optimal,Monitor,D10,RING-015,12.893,5.0
242,109.23368846,-0.44700898,12.0,0.315,TM,Suspect,Circle_5m,D010A,0.3809447288513183,Suspect,Critical,Priority Survey,D10,RING-015,9.349,5.0
188,109.23371366,-0.44867606,12.47,0.354,TM,Suspect,Circle_5m,D010A,0.4256844818592071,Abnormal,Sub-Optimal,Monitor,D10,RING-016,6.944,5.0
402,109.2337599,-0.44876876,10.92,0.342,TM,Suspect,Circle_5m,D010A,0.3973016440868377,Abnormal,Sub-Optimal,Monitor,D10,RING-016,6.493,5.0
662,109.2336557,-0.44877145,9.58,0.277,TM,Suspect,Circle_5m,D010A,0.3517553508281708,Suspect,Critical,Priority Survey,D10,RING-016,7.019,5.0
203,109.23542348,-0.44321089,12.3,0.341,TM,Suspect,Circle_5m,D010A,0.4176090359687805,Abnormal,Sub-Optimal,Monitor,D10,RING-017,12.605,5.0
936,109.23541991,-0.44312001,7.94,0.246,TM,Suspect,Circle_5m,D010A,0.3114848136901855,Suspect,Critical,Priority Survey,D10,RING-017,2.606,5.0
1017,109.23536558,-0.44305262,7.34,0.326,TM,Suspect,Circle_5m,D010A,0.4027189612388611,Abnormal,Sub-Optimal,Monitor,D10,RING-017,8.165,5.0
1267,109.23541724,-0.44298074,4.23,0.316,TM,Suspect,Circle_5m,D010A,0.3893706500530243,Suspect,Critical,Priority Survey,D10,RING-017,12.86,5.0
984,109.23549536,-0.44312003,7.58,0.334,TM,Suspect,Circle_5m,D010A,0.3912163078784942,Abnormal,Sub-Optimal,Monitor,D10,RING-017,8.313,5.0
218,109.23568811,-0.44093619,12.2,0.339,TM,Suspect,Circle_5m,D010A,0.4012295603752136,Abnormal,Sub-Optimal,Monitor,D10,RING-018,10.97,5.0
353,109.23575145,-0.44085753,11.22,0.291,TM,Suspect,Circle_5m,D010A,0.3623691499233246,Suspect,Critical,Priority Survey,D10,RING-018,5.464,5.0
1034,109.23582962,-0.4407956,7.17,0.341,TM,Suspect,Circle_5m,D010A,0.4110451340675354,Abnormal,Sub-Optimal,Monitor,D10,RING-018,14.549,5.0
598,109.23567466,-0.44080913,9.89,0.338,TM,Suspect,Circle_5m,D010A,0.3985734283924103,Abnormal,Sub-Optimal,Monitor,D10,RING-018,4.782,5.0
886,109.23558664,-0.44079464,8.35,0.318,TM,Suspect,Circle_5m,D010A,0.3914975821971893,Abnormal,Sub-Optimal,Monitor,D10,RING-018,14.158,5.0
219,109.2357009,-0.44757737,12.19,0.341,TM,Suspect,Circle_5m,D010A,0.4122404158115387,Abnormal,Sub-Optimal,Monitor,D10,RING-019,14.06,5.0
370,109.23575163,-0.44767278,11.1,0.309,TM,Suspect,Circle_5m,D010A,0.3772075474262237,Suspect,Critical,Priority Survey,D10,RING-019,2.324,5.0
334,109.23572916,-0.44775868,11.35,0.34,TM,Suspect,Circle_5m,D010A,0.4057517647743225,Abnormal,Sub-Optimal,Monitor,D10,RING-019,7.599,5.0
234,109.23582527,-0.44776639,12.05,0.289,TM,Suspect,Circle_5m,D010A,0.354991614818573,Suspect,Critical,Priority Survey,D10,RING-019,11.462,5.0
224,109.23382166,-0.44026837,12.15,0.358,TM,Suspect,Circle_5m,D010A,0.4227068126201629,Abnormal,Sub-Optimal,Monitor,D10,RING-020,8.353,5.0
1354,109.2337579,-0.44019285,1.14,0.331,Kenthosan,Abnormal,Field_Verification,D010A,0.4000747501850128,Abnormal,Sub-Optimal,Monitor,D10,RING-020,11.16,5.0
369,109.23374663,-0.44034205,11.11,0.359,TM,Suspect,Circle_5m,D010A,0.4363039135932922,Normal,Moderate,Routine,D10,RING-020,5.381,5.0
474,109.23367746,-0.44037098,10.52,0.346,TM,Suspect,Circle_5m,D010A,0.4229853451251983,Abnormal,Sub-Optimal,Monitor,D10,RING-020,11.836,5.0
236,109.23378036,-0.44205932,12.03,0.278,TM,Suspect,Circle_5m,D010A,0.3462134897708893,Suspect,Critical,Priority Survey,D10,RING-021,10.684,5.0
1294,109.23369143,-0.44205795,3.72,0.351,Kenthosan,Abnormal,Field_Verification,D010A,0.4202915728092193,Abnormal,Sub-Optimal,Monitor,D10,RING-021,7.357,5.0
1051,109.23370268,-0.44197611,7.03,0.362,TM,Suspect,Circle_5m,D010A,0.4317643344402313,Normal,Moderate,Routine,D10,RING-021,2.121,5.0
622,109.23366408,-0.44188251,9.75,0.291,TM,Suspect,Circle_5m,D010A,0.3581955730915069,Suspect,Critical,Priority Survey,D10,RING-021,13.324,5.0
243,109.23535249,-0.44329271,11.97,0.365,TM,Suspect,Circle_5m,D010A,0.4140636026859283,Abnormal,Sub-Optimal,Monitor,D10,RING-022,8.855,5.0
468,109.23528783,-0.44325833,10.57,0.364,TM,Suspect,Circle_5m,D010A,0.4202008247375488,Abnormal,Sub-Optimal,Monitor,D10,RING-022,1.174,5.0
454,109.23521957,-0.4431923,10.67,0.244,TM,Suspect,Circle_5m,D010A,0.3037658929824829,Suspect,Critical,Priority Survey,D10,RING-022,9.661,5.0
246,109.23564894,-0.44131011,11.94,0.307,TM,Suspect,Circle_5m,D010A,0.3796767890453338,Suspect,Critical,Priority Survey,D10,RING-023,9.55,5.0
935,109.23557932,-0.44135078,7.94,0.331,TM,Suspect,Circle_5m,D010A,0.3921165466308594,Abnormal,Sub-Optimal,Monitor,D10,RING-023,1.546,5.0
321,109.23547871,-0.44136342,11.44,0.377,TM,Suspect,Circle_5m,D010A,0.4458933472633362,Normal,Moderate,Routine,D10,RING-023,10.339,5.0
249,109.23423079,-0.44794913,11.93,0.336,TM,Suspect,Circle_5m,D010A,0.390765368938446,Abnormal,Sub-Optimal,Monitor,D10,RING-024,5.572,5.0
377,109.23430489,-0.44799346,11.07,0.363,TM,Suspect,Circle_5m,D010A,0.4242379665374756,Abnormal,Sub-Optimal,Monitor,D10,RING-024,5.533,5.0
306,109.23422987,-0.44803684,11.52,0.347,TM,Suspect,Circle_5m,D010A,0.4070254564285278,Abnormal,Sub-Optimal,Monitor,D10,RING-024,5.592,5.0
253,109.23412666,-0.44197802,11.88,0.363,TM,Suspect,Circle_5m,D010A,0.4288000762462616,Abnormal,Sub-Optimal,Monitor,D10,RING-025,4.314,5.0
515,109.23421424,-0.4420124,10.32,0.369,TM,Suspect,Circle_5m,D010A,0.4459823668003082,Normal,Moderate,Routine,D10,RING-025,8.22,5.0
286,109.23408039,-0.44205307,11.65,0.354,TM,Suspect,Circle_5m,D010A,0.419836014509201,Abnormal,Sub-Optimal,Monitor,D10,RING-025,7.928,5.0
263,109.23572846,-0.44692899,11.77,0.337,TM,Suspect,Circle_5m,D010A,0.4001435935497284,Abnormal,Sub-Optimal,Monitor,D10,RING-026,10.654,5.0
1071,109.23562829,-0.446957,6.85,0.378,TM,Suspect,Circle_5m,D010A,0.438815176486969,Normal,Moderate,Routine,D10,RING-026,1.993,5.0
1068,109.23561978,-0.44685029,6.88,0.33,TM,Suspect,Circle_5m,D010A,0.402069628238678,Abnormal,Sub-Optimal,Monitor,D10,RING-026,9.999,5.0
873,109.23555686,-0.44702254,8.54,0.356,TM,Suspect,Circle_5m,D010A,0.4223995506763458,Abnormal,Sub-Optimal,Monitor,D10,RING-026,12.503,5.0
264,109.23560889,-0.4454441,11.76,0.349,TM,Suspect,Circle_5m,D010A,0.4153718948364258,Abnormal,Sub-Optimal,Monitor,D10,RING-027,15.328,5.0
953,109.23570097,-0.44543327,7.79,0.31,TM,Suspect,Circle_5m,D010A,0.3729957640171051,Suspect,Critical,Priority Survey,D10,RING-027,13.851,5.0
960,109.23573332,-0.44534285,7.76,0.282,TM,Suspect,Circle_5m,D010A,0.3510714173316955,Suspect,Critical,Priority Survey,D10,RING-027,24.304,5.0
680,109.23568342,-0.44553681,9.51,0.356,TM,Suspect,Circle_5m,D010A,0.4044772088527679,Abnormal,Sub-Optimal,Monitor,D10,RING-027,2.373,5.0
1002,109.23577234,-0.44557979,7.45,0.312,TM,Suspect,Circle_5m,D010A,0.3902173340320587,Abnormal,Sub-Optimal,Monitor,D10,RING-027,9.735,5.0
1363,109.23585633,-0.44558749,0.84,0.296,Kenthosan,Abnormal,Field_Verification,D010A,0.3589688837528229,Suspect,Critical,Priority Survey,D10,RING-027,19.062,5.0
952,109.23577232,-0.44566976,7.8,0.357,TM,Suspect,Circle_5m,D010A,0.4089928865432739,Abnormal,Sub-Optimal,Monitor,D10,RING-027,15.553,5.0
660,109.23567891,-0.44565527,9.58,0.36,TM,Suspect,Circle_5m,D010A,0.4226940870285034,Abnormal,Sub-Optimal,Monitor,D10,RING-027,10.813,5.0
894,109.23559043,-0.44562315,8.31,0.336,TM,Suspect,Circle_5m,D010A,0.4042465090751648,Abnormal,Sub-Optimal,Monitor,D10,RING-027,13.008,5.0
1298,109.23569685,-0.44573847,3.63,0.322,Kenthosan,Abnormal,Field_Verification,D010A,0.3941417634487152,Abnormal,Sub-Optimal,Monitor,D10,RING-027,19.992,5.0
1274,109.23572243,-0.4458167,4.05,0.379,TM,Suspect,Circle_5m,D010A,0.4522409737110138,Normal,Moderate,Routine,D10,RING-027,28.874,5.0
914,109.23579655,-0.44575658,8.07,0.354,TM,Suspect,Circle_5m,D010A,0.4135340452194214,Abnormal,Sub-Optimal,Monitor,D10,RING-027,25.091,5.0
1260,109.23563002,-0.44535322,4.29,0.374,TM,Suspect,Circle_5m,D010A,0.4376733601093292,Normal,Moderate,Routine,D10,RING-027,23.512,5.0
967,109.23553703,-0.44545177,7.72,0.376,TM,Suspect,Circle_5m,D010A,0.4375379681587219,Normal,Moderate,Routine,D10,RING-027,20.459,5.0
1281,109.2355348,-0.44537852,3.94,0.438,Kenthosan,Abnormal,Field_Verification,D010A,0.5023705959320068,Healthy,Good,,D10,RING-027,26.123,5.0
295,109.23501532,-0.44276949,11.6,0.363,TM,Suspect,Circle_5m,D010A,0.4236147105693817,Abnormal,Sub-Optimal,Monitor,D10,RING-028,10.538,5.0
663,109.23495781,-0.44283956,9.56,0.372,TM,Suspect,Circle_5m,D010A,0.444283664226532,Normal,Moderate,Routine,D10,RING-028,8.151,5.0
502,109.23503146,-0.44288977,10.39,0.325,TM,Suspect,Circle_5m,D010A,0.4021213352680206,Abnormal,Sub-Optimal,Monitor,D10,RING-028,2.883,5.0
399,109.23510285,-0.44295761,10.92,0.321,TM,Suspect,Circle_5m,D010A,0.3974622786045074,Abnormal,Sub-Optimal,Monitor,D10,RING-028,13.356,5.0
297,109.23424918,-0.44618801,11.59,0.316,TM,Suspect,Circle_5m,D010A,0.3648613393306732,Suspect,Critical,Priority Survey,D10,RING-029,7.574,5.0
862,109.23427925,-0.44626488,8.61,0.342,TM,Suspect,Circle_5m,D010A,0.416959673166275,Abnormal,Sub-Optimal,Monitor,D10,RING-029,4.094,5.0
1233,109.23420199,-0.44631596,4.73,0.361,TM,Suspect,Circle_5m,D010A,0.4034693241119385,Abnormal,Sub-Optimal,Monitor,D10,RING-029,8.052,5.0
310,109.23460336,-0.44317995,11.5,0.351,TM,Suspect,Circle_5m,D010A,0.4112457036972046,Abnormal,Sub-Optimal,Monitor,D10,RING-030,11.441,5.0
344,109.23457778,-0.44308725,11.29,0.365,TM,Suspect,Circle_5m,D010A,0.412626713514328,Abnormal,Sub-Optimal,Monitor,D10,RING-030,4.26,5.0
389,109.23447179,-0.44309039,11.0,0.342,TM,Suspect,Circle_5m,D010A,0.4093267023563385,Abnormal,Sub-Optimal,Monitor,D10,RING-030,7.742,5.0
1057,109.23442061,-0.44300628,6.97,0.322,TM,Suspect,Circle_5m,D010A,0.3907637894153595,Abnormal,Sub-Optimal,Monitor,D10,RING-030,16.781,5.0
1090,109.23451583,-0.44299319,6.67,0.278,TM,Suspect,Circle_5m,D010A,0.3464608788490295,Suspect,Critical,Priority Survey,D10,RING-030,11.888,5.0
405,109.23465635,-0.44322924,10.91,0.342,TM,Suspect,Circle_5m,D010A,0.4034479558467865,Abnormal,Sub-Optimal,Monitor,D10,RING-030,19.4,5.0
314,109.2340869,-0.44677757,11.47,0.357,TM,Suspect,Circle_5m,D010A,0.4056823849678039,Abnormal,Sub-Optimal,Monitor,D10,RING-031,9.47,5.0
641,109.23416371,-0.4467482,9.67,0.36,TM,Suspect,Circle_5m,D010A,0.4120542407035827,Abnormal,Sub-Optimal,Monitor,D10,RING-031,0.55,5.0
962,109.23424411,-0.44670436,7.74,0.359,TM,Suspect,Circle_5m,D010A,0.425128310918808,Abnormal,Sub-Optimal,Monitor,D10,RING-031,9.815,5.0
330,109.23444535,-0.44282045,11.38,0.362,TM,Suspect,Circle_5m,D010A,0.4263767600059509,Abnormal,Sub-Optimal,Monitor,D10,RING-032,6.182,5.0
459,109.23442201,-0.44274674,10.62,0.345,TM,Suspect,Circle_5m,D010A,0.4191294908523559,Abnormal,Sub-Optimal,Monitor,D10,RING-032,5.389,5.0
636,109.23452891,-0.44273773,9.69,0.359,TM,Suspect,Circle_5m,D010A,0.4278948307037353,Abnormal,Sub-Optimal,Monitor,D10,RING-032,7.834,5.0
331,109.23532759,-0.44414003,11.38,0.319,TM,Suspect,Circle_5m,D010A,0.3932843506336212,Abnormal,Sub-Optimal,Monitor,D10,RING-033,4.123,5.0
1026,109.23535276,-0.44405187,7.24,0.331,TM,Suspect,Circle_5m,D010A,0.4042972326278686,Abnormal,Sub-Optimal,Monitor,D10,RING-033,7.841,5.0
860,109.23540034,-0.44417532,8.62,0.357,TM,Suspect,Circle_5m,D010A,0.4126754999160766,Abnormal,Sub-Optimal,Monitor,D10,RING-033,7.358,5.0
341,109.23485671,-0.44114443,11.3,0.347,TM,Suspect,Circle_5m,D010A,0.404177188873291,Abnormal,Sub-Optimal,Monitor,D10,RING-034,11.529,5.0
430,109.23494653,-0.44118153,10.8,0.32,TM,Suspect,Circle_5m,D010A,0.3875610828399658,Suspect,Critical,Priority Survey,D10,RING-034,5.693,5.0
830,109.23497121,-0.44126654,8.77,0.327,TM,Suspect,Circle_5m,D010A,0.3951700031757355,Abnormal,Sub-Optimal,Monitor,D10,RING-034,7.149,5.0
512,109.23490967,-0.44131219,10.34,0.37,TM,Suspect,Circle_5m,D010A,0.4427305459976196,Normal,Moderate,Routine,D10,RING-034,9.592,5.0
357,109.23556609,-0.44028733,11.18,0.365,TM,Suspect,Circle_5m,D010A,0.4413327276706695,Normal,Moderate,Routine,D10,RING-035,14.988,5.0
1347,109.23563124,-0.44020505,1.28,0.234,Kenthosan,Abnormal,Field_Verification,D010A,0.3171654343605041,Suspect,Critical,Priority Survey,D10,RING-035,3.622,5.0
1351,109.23567527,-0.44013543,1.18,0.251,Kenthosan,Abnormal,Field_Verification,D010A,0.3157210648059845,Suspect,Critical,Priority Survey,D10,RING-035,6.317,5.0
1356,109.23576914,-0.44013455,1.09,0.174,Kenthosan,Abnormal,Field_Verification,D010A,0.2426136583089828,Suspect,Critical,Priority Survey,D10,RING-035,13.594,5.0
381,109.23379589,-0.44853229,11.04,0.358,TM,Suspect,Circle_5m,D010A,0.4333195090293884,Normal,Moderate,Routine,D10,RING-036,12.466,5.0
922,109.23373617,-0.44845587,8.03,0.339,TM,Suspect,Circle_5m,D010A,0.3903265297412872,Abnormal,Sub-Optimal,Monitor,D10,RING-036,2.534,5.0
887,109.23381343,-0.44840615,8.34,0.325,TM,Suspect,Circle_5m,D010A,0.3976355195045471,Abnormal,Sub-Optimal,Monitor,D10,RING-036,8.547,5.0
797,109.23367016,-0.44842465,8.93,0.351,TM,Suspect,Circle_5m,D010A,0.4129719734191894,Abnormal,Sub-Optimal,Monitor,D10,RING-036,8.02,5.0
1055,109.23369263,-0.44834915,6.97,0.346,TM,Suspect,Circle_5m,D010A,0.4110588729381561,Abnormal,Sub-Optimal,Monitor,D10,RING-036,10.815,5.0
383,109.23490017,-0.44538696,11.02,0.334,TM,Suspect,Circle_5m,D010A,0.403170108795166,Abnormal,Sub-Optimal,Monitor,D10,RING-037,7.807,5.0
932,109.23483457,-0.44547285,7.96,0.36,TM,Suspect,Circle_5m,D010A,0.416472852230072,Abnormal,Sub-Optimal,Monitor,D10,RING-037,5.819,5.0
1288,109.23491721,-0.44550724,3.81,0.377,Kenthosan,Abnormal,Field_Verification,D010A,0.4292004704475403,Abnormal,Sub-Optimal,Monitor,D10,RING-037,6.794,5.0
390,109.2347665,-0.44277079,11.0,0.375,TM,Suspect,Circle_5m,D010A,0.4358682334423065,Normal,Moderate,Routine,D10,RING-038,5.87,5.0
753,109.23486441,-0.44274595,9.16,0.338,TM,Suspect,Circle_5m,D010A,0.4023107588291168,Abnormal,Sub-Optimal,Monitor,D10,RING-038,6.415,5.0
650,109.23482397,-0.44282552,9.63,0.336,TM,Suspect,Circle_5m,D010A,0.3965911567211151,Abnormal,Sub-Optimal,Monitor,D10,RING-038,4.989,5.0
395,109.23390727,-0.44287955,10.97,0.33,TM,Suspect,Circle_5m,D010A,0.3970128893852234,Abnormal,Sub-Optimal,Monitor,D10,RING-039,11.105,5.0
1369,109.23382014,-0.44288225,0.55,0.25,Kenthosan,Abnormal,Field_Verification,D010A,0.3275741040706634,Suspect,Critical,Priority Survey,D10,RING-039,3.711,5.0
