Tree_ID,Longitude,Latitude,Height_m,NDRE_Absolute,NDRE_Relative,Classification,Height_Class,Health_Status,Health_Label,Action,Block_Name,Classification_Abs,Health_Status_Abs,Action_Abs,Was_Reclassified
1751,109.22560910666218,-0.4438439562981496,6.96,0.3328739404678345,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
279,109.22403945967102,-0.4444390444952421,6.96,0.514923632144928,0.9751,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2341,109.22415316396128,-0.4445558752869454,6.96,0.419697105884552,0.4377,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2387,109.22919149599709,-0.4446051893035992,6.96,0.36802938580513,0.1487,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2523,109.22626853603988,-0.4447579303857863,6.96,0.4101646542549133,0.3843,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2753,109.22460345322423,-0.4449338773198967,6.95,0.4348942339420318,0.5231,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1375,109.22557282364971,-0.4433767341231198,6.95,0.4255997240543365,0.4709,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
151,109.23049740012296,-0.443535949453667,6.94,0.5034762024879456,0.9102,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
241,109.2284250274212,-0.4442339811628951,6.94,0.4252298176288605,0.4688,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
934,109.2245379998667,-0.4427901776132209,6.94,0.3560408651828766,0.0819,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2156,109.22864336375532,-0.4443599984793389,6.93,0.4133504629135132,0.4021,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2312,109.22792908407764,-0.4445270153042191,6.93,0.4408283829689026,0.5564,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
196,109.22696933434936,-0.4438900900580979,6.92,0.3806697130203247,0.2192,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
896,109.22976060185518,-0.4427410493703717,6.92,0.4077660739421844,0.3708,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2509,109.23108169811034,-0.4447453519577601,6.92,0.3681191504001617,0.1492,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
847,109.2250020550836,-0.442673486193919,6.92,0.4227771759033203,0.455,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2477,109.22626627451729,-0.4447029635344438,6.92,0.4857977330684662,0.8101,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2587,109.230770053808,-0.4448162750579844,6.92,0.4853053092956543,0.8073,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1819,109.2224814507816,-0.4439302298300732,6.92,0.4292539358139038,0.4914,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
230,109.23060643096277,-0.444177250763605,6.91,0.4074811041355133,0.3692,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2490,109.22299532942084,-0.4447273641920534,6.91,0.3718511164188385,0.17,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
822,109.2279272600718,-0.4426329659202518,6.91,0.4259511530399322,0.4728,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
243,109.22832948833612,-0.4442499899542596,6.9,0.5019320249557495,0.9015,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1225,109.22846394983593,-0.4431690171430972,6.9,0.4917772710323334,0.8439,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2616,109.22636405315812,-0.4448335321719544,6.9,0.4333139359951019,0.5142,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1697,109.22279311337132,-0.4437768579560174,6.9,0.3496547937393188,0.0463,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2515,109.2273899394106,-0.4447490406183745,6.9,0.4102603197097778,0.3848,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2373,109.22442611306036,-0.4445902952887503,6.9,0.4463666975498199,0.5876,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
66,109.2249793048254,-0.4426895125378448,6.89,0.4358367323875427,0.5284,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2668,109.2273444196654,-0.4448612525464012,6.89,0.4236280024051666,0.4598,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2332,109.22437608182848,-0.4445444779669729,6.89,0.3697330355644226,0.1582,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
172,109.2295078817529,-0.4437258032925788,6.89,0.5151330232620239,0.9763,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2193,109.22907781205188,-0.4444013281573432,6.89,0.3808676302433014,0.2203,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
283,109.22375967630592,-0.4444481377852214,6.89,0.3404560685157776,0.0,TM,TM_Dewasa,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1433,109.2259936145669,-0.4434547045836859,6.88,0.5089918971061707,0.9415,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
211,109.2282340174411,-0.4439797156188463,6.88,0.4723549783229828,0.7341,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
264,109.2283362871825,-0.4443553437972104,6.88,0.4508888721466064,0.6131,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
6,109.23039763490026,-0.4421892479552179,6.87,0.4252680838108063,0.469,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2200,109.22834992197912,-0.444410313456295,6.87,0.3510996699333191,0.0544,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
276,109.22833399615986,-0.4444240512013063,6.87,0.4817143678665161,0.787,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
78,109.22889393414566,-0.4428507737176198,6.87,0.4814708530902862,0.7856,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
219,109.22924393459094,-0.4440944725657353,6.87,0.4655677378177643,0.6958,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
70,109.22485190948274,-0.44275360913436,6.87,0.4094545841217041,0.3803,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
432,109.22655803335168,-0.4421654226765588,6.86,0.3076943755149841,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
1770,109.22696933871396,-0.4438717679507462,6.86,0.3758257031440735,0.1922,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
108,109.22761779858092,-0.4430932345898513,6.86,0.4670019149780273,0.7039,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1995,109.22935082734492,-0.4441609160794523,6.86,0.3974011838436126,0.3128,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
396,109.22284289274916,-0.4448761940318013,6.86,0.4748309850692749,0.7481,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
57,109.2242127579591,-0.4426549738235718,6.85,0.5221298933029175,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2029,109.22302047477618,-0.4442074815806749,6.84,0.3689065277576446,0.1536,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2103,109.22890268909777,-0.4442959336435015,6.84,0.403088629245758,0.3446,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
36,109.2308730023201,-0.4423359392245177,6.84,0.4610287845134735,0.6702,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1870,109.22824083757068,-0.4439957491204981,6.84,0.3870455026626587,0.2549,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2155,109.22831126495024,-0.444359918284866,6.84,0.3981767296791076,0.3171,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1982,109.22299091919676,-0.4441456374422169,6.84,0.4414644241333008,0.56,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1545,109.22247243150282,-0.4435981402452822,6.83,0.4793775975704193,0.7738,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
110,109.22426041752858,-0.4431084568309054,6.83,0.4838072061538696,0.7989,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
183,109.223696139963,-0.4438045594880881,6.82,0.4238454699516296,0.461,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1722,109.2236984140598,-0.443806850297487,6.81,0.4378567636013031,0.5397,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
26,109.22959693184868,-0.4422989885207188,6.81,0.4808622300624847,0.7822,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
29,109.23069558709192,-0.4423038328786542,6.81,0.4373580813407898,0.5369,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1394,109.22551595096914,-0.443404203538209,6.81,0.4403169155120849,0.5536,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2732,109.22549057090424,-0.4449088993526953,6.81,0.4194259345531463,0.4362,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
560,109.2251909420492,-0.4422887678143045,6.81,0.4896017014980316,0.8316,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
216,109.22357324909586,-0.4440564582933484,6.8,0.4607647955417633,0.6687,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1803,109.22873673236742,-0.4439065484049247,6.8,0.4661724865436554,0.6992,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
437,109.229667476396,-0.442170750518251,6.8,0.4375011026859283,0.5377,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2776,109.22253351946196,-0.4449677293141297,6.79,0.4050076901912689,0.3554,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
370,109.22889346605244,-0.4448181120517058,6.79,0.4681341648101806,0.7103,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1073,109.227636019171,-0.4429947576107748,6.79,0.4590159952640533,0.6589,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
314,109.2235162549757,-0.444592365164166,6.78,0.4732015132904053,0.7389,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
725,109.2278454048183,-0.4424978206100699,6.78,0.4391337931156158,0.5469,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1269,109.22315491152249,-0.4432318638855416,6.78,0.4315714836120605,0.5044,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
130,109.22988783168776,-0.4433754839688934,6.78,0.4540961682796478,0.6311,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
174,109.22273625333295,-0.4437516513583588,6.77,0.4452549517154693,0.5814,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2653,109.22659378813243,-0.444851909874252,6.77,0.3790503740310669,0.2102,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
34,109.22795235295094,-0.4423306570067748,6.76,0.4089577198028564,0.3775,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
447,109.2256436197812,-0.442190395542523,6.76,0.4696095287799835,0.7186,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
125,109.22347788893764,-0.4433235522741814,6.75,0.4058952927589416,0.3603,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2664,109.2289889920709,-0.4448570696598264,6.75,0.4327162504196167,0.5108,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
193,109.230335817673,-0.4438817409787852,6.75,0.4345051944255829,0.5209,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
173,109.22586616510776,-0.4437455371223802,6.75,0.4299999177455902,0.4956,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2243,109.2253860438749,-0.4444622730306671,6.74,0.3857553005218506,0.2477,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2703,109.22468080428776,-0.4448789298065084,6.74,0.434027761220932,0.5182,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2638,109.22678940998682,-0.4448427961592895,6.74,0.3557873666286468,0.0805,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2600,109.22517669060645,-0.4448217933994273,6.74,0.4691334664821625,0.7159,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2297,109.2243760905832,-0.444507833804075,6.74,0.4104174077510834,0.3857,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1844,109.22247007046111,-0.4439600004285086,6.74,0.4832969903945923,0.796,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2773,109.22305896407237,-0.4449586957439258,6.73,0.3885296583175659,0.2632,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
458,109.2271926527163,-0.4421953487341444,6.73,0.4957809150218963,0.8666,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
93,109.23021319160316,-0.4430182805483391,6.73,0.3787446916103363,0.2085,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
623,109.22562083307228,-0.4423598694370875,6.73,0.3901108503341675,0.272,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1257,109.22607101086666,-0.443209665180499,6.73,0.5040559768676758,0.9135,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
65,109.2248519258267,-0.4426849013107944,6.73,0.5140558481216431,0.9702,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
364,109.22520626482785,-0.4448057687322169,6.73,0.5052769780158997,0.9204,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1748,109.22248829549154,-0.4438432016843874,6.72,0.4325040578842163,0.5096,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2705,109.225340450854,-0.4448813798563287,6.72,0.4588288366794586,0.6578,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
2615,109.2304356761274,-0.4448322262023605,6.72,0.4277701377868652,0.483,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1300,109.22337099164646,-0.4432777212662473,6.72,0.4042392373085022,0.3511,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
208,109.23009468502178,-0.4439641324981605,6.72,0.4147336781024933,0.4099,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
228,109.22831813691286,-0.4441583766045056,6.71,0.3938933610916137,0.2932,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
218,109.23029255027362,-0.4440878546443082,6.71,0.4916624128818512,0.8433,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
150,109.22904617297796,-0.4435355999202899,6.71,0.495661199092865,0.8659,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
2329,109.22938940531796,-0.444543399901653,6.71,0.3822159469127655,0.2279,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
90,109.22765194497192,-0.4429810198600656,6.71,0.5014154314994812,0.8985,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
22,109.23087984417546,-0.4422603620089431,6.7,0.496913194656372,0.873,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
275,109.22258369199774,-0.4444226600648477,6.7,0.5133285522460938,0.9661,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1625,109.22254519817224,-0.4436897681671644,6.7,0.3936542570590973,0.2918,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2409,109.22709426359792,-0.4446298753944555,6.7,0.3805655837059021,0.2187,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
870,109.22981520433206,-0.4426952571559324,6.7,0.4479383826255798,0.5965,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
450,109.22560495026958,-0.4421926764971735,6.69,0.4313348531723022,0.5031,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1279,109.22752905028672,-0.4432489511783218,6.69,0.4240965545177459,0.4624,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
335,109.2262571781176,-0.4446938002828005,6.69,0.4793810844421386,0.7738,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
630,109.22230895100486,-0.442365942035351,6.68,0.4957270622253418,0.8663,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1239,109.22318221760408,-0.4431883555645435,6.68,0.3755029141902923,0.1904,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
2639,109.22892075584514,-0.4448433115724756,6.68,0.4755328893661499,0.7521,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
363,109.22934385008436,-0.4448044792831295,6.67,0.4077128171920776,0.3705,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
303,109.22439427788883,-0.4445490628935677,6.67,0.4394316971302032,0.5486,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
755,109.22986755931343,-0.4425349510399937,6.66,0.4905489981174469,0.837,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1754,109.2254476062826,-0.4438462075414583,6.66,0.4322616755962372,0.5083,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
59,109.23047031139345,-0.4426633508581207,6.66,0.5286043286323547,1.0,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
869,109.22486329686949,-0.442694065095605,6.65,0.4519404470920563,0.619,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1290,109.23045879468448,-0.4432679788155161,6.65,0.5040075182914734,0.9132,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1773,109.2243216505764,-0.4438734185344778,6.65,0.4054470658302307,0.3578,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
434,109.23101862016676,-0.442166494302894,6.65,0.3909049928188324,0.2764,TM,TM_Muda,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
1612,109.22228361766456,-0.4436759633343223,6.65,0.4499159753322601,0.6076,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
2694,109.22434415852948,-0.4448719774560349,6.64,0.3615379333496094,0.1125,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
2755,109.22394380527498,-0.4449382979647408,6.63,0.4557459056377411,0.6404,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
1019,109.22779298892878,-0.4429146361550016,6.63,0.4081713855266571,0.3731,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
10,109.230868482849,-0.4422099733770737,6.63,0.4638592302799225,0.6862,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
91,109.23044976185236,-0.4429908542280543,6.63,0.4553201794624328,0.638,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Normal,Moderate,Routine,False
43,109.22776125860842,-0.442431382696304,6.63,0.3730177283287048,0.1765,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Suspect,Critical,Priority Survey,False
1583,109.22268168761794,-0.4436439960215638,6.62,0.4602763652801513,0.666,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1665,109.22952380321676,-0.4437303876629731,6.62,0.4578960537910461,0.6526,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Normal,Moderate,Routine,False
2367,109.22600699324366,-0.4445838071506212,6.62,0.5136987566947937,0.9682,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1829,109.2287276261381,-0.443938609928876,6.61,0.4701493084430694,0.7217,TM,TM_Muda,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
1756,109.22228585129072,-0.4438477332028998,6.61,0.4150134027004242,0.4114,TM,TM_Muda,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
133,109.22737434046496,-0.4433909102626878,6.61,0.464956134557724,0.6924,TM,TM_Dewasa,Healthy,Sehat (Hijau),Rutin,AMEIV_C12,Healthy,Good,None,False
42,109.22590514959914,-0.4424194847070344,6.61,0.3906519114971161,0.275,TM,TM_Dewasa,Sub-Optimal,Sub-Optimal (Oranye),Inspeksi Lanjut,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
2412,109.22548608726808,-0.4446340668632897,6.61,0.340447723865509,0.0,TM,TM_Muda,Critical,Kritis (Merah),Gali Parit Isolasi,AMEIV_C12,Suspect,Critical,Priority Survey,False
232,109.22935992049445,-0.4441838209384114,6.61,0.4145892262458801,0.4091,TM,TM_Dewasa,Moderate,Perhatian (Kuning),Monitoring,AMEIV_C12,Abnormal,Sub-Optimal,Monitor,False
