Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
498,109.2324525,-0.43647382,7.6,0.353,TM,Suspect,Circle_5m,D005A,0.4181099534034729,Abnormal,Sub-Optimal,Monitor,D05,RING-004,6.42,5.0
791,109.23243182,-0.43657736,5.77,0.38,TM,Suspect,Circle_5m,D005A,0.4670887589454651,Healthy,Good,,D05,RING-004,7.04,5.0
276,109.23140992,-0.43320138,8.78,0.353,TM,Suspect,Circle_5m,D005A,0.4274141788482666,Abnormal,Sub-Optimal,Monitor,D05,RING-005,3.462,5.0
1308,109.23135376,-0.43329134,1.92,0.332,Kenthosan,Abnormal,Field_Verification,D005A,0.3912952244281769,Abnormal,Sub-Optimal,Monitor,D05,RING-005,10.771,5.0
741,109.23137357,-0.43309918,6.13,0.363,TM,Suspect,Circle_5m,D005A,0.4238254725933075,Abnormal,Sub-Optimal,Monitor,D05,RING-005,10.864,5.0
289,109.23172248,-0.4333701,8.68,0.353,TM,Suspect,Circle_5m,D005A,0.4115875661373138,Abnormal,Sub-Optimal,Monitor,D05,RING-006,11.295,5.0
1339,109.23176333,-0.43345692,1.53,0.368,Kenthosan,Abnormal,Field_Verification,D005A,0.4412445724010467,Normal,Moderate,Routine,D05,RING-006,2.016,5.0
491,109.23184689,-0.43339816,7.63,0.367,TM,Suspect,Circle_5m,D005A,0.4339109361171722,Normal,Moderate,Routine,D05,RING-006,9.54,5.0
732,109.23185899,-0.43349628,6.19,0.344,TM,Suspect,Circle_5m,D005A,0.4171834588050842,Abnormal,Sub-Optimal,Monitor,D05,RING-006,9.875,5.0
1377,109.23171391,-0.43354598,0.87,0.371,Kenthosan,Abnormal,Field_Verification,D005A,0.4132913649082184,Abnormal,Sub-Optimal,Monitor,D05,RING-006,12.669,5.0
346,109.23304724,-0.43996139,8.41,0.293,TM,Suspect,Circle_5m,D005A,0.3435248136520386,Suspect,Critical,Priority Survey,D05,RING-007,10.516,5.0
400,109.23304367,-0.43985423,8.11,0.361,TM,Suspect,Circle_5m,D005A,0.4278581440448761,Abnormal,Sub-Optimal,Monitor,D05,RING-007,1.71,5.0
431,109.23306839,-0.4397837,7.95,0.342,TM,Suspect,Circle_5m,D005A,0.3773617148399353,Suspect,Critical,Priority Survey,D05,RING-007,9.303,5.0
443,109.23349832,-0.43931809,7.88,0.373,TM,Suspect,Circle_5m,D005A,0.4367810189723968,Normal,Moderate,Routine,D05,RING-008,7.275,5.0
1306,109.23358771,-0.43928374,1.93,0.315,Kenthosan,Abnormal,Field_Verification,D005A,0.3739030957221985,Suspect,Critical,Priority Survey,D05,RING-008,5.576,5.0
523,109.23353473,-0.43920099,7.45,0.37,TM,Suspect,Circle_5m,D005A,0.4382019340991974,Normal,Moderate,Routine,D05,RING-008,7.389,5.0
448,109.23267815,-0.43377681,7.85,0.334,TM,Suspect,Circle_5m,D005A,0.4036749303340912,Abnormal,Sub-Optimal,Monitor,D05,RING-009,9.89,5.0
691,109.23258832,-0.43379487,6.4,0.289,TM,Suspect,Circle_5m,D005A,0.3628570139408111,Suspect,Critical,Priority Survey,D05,RING-009,0.317,5.0
1238,109.23250702,-0.43381339,2.57,0.434,Kenthosan,Abnormal,Field_Verification,D005A,0.500681459903717,Healthy,Good,,D05,RING-009,9.584,5.0
456,109.23208644,-0.43461947,7.8,0.322,TM,Suspect,Circle_5m,D005A,0.3975340723991394,Abnormal,Sub-Optimal,Monitor,D05,RING-010,13.936,5.0
657,109.23199977,-0.43457017,6.63,0.286,TM,Suspect,Circle_5m,D005A,0.3524670898914337,Suspect,Critical,Priority Survey,D05,RING-010,6.913,5.0
873,109.23189646,-0.43459953,5.16,0.37,TM,Suspect,Circle_5m,D005A,0.4316364824771881,Normal,Moderate,Routine,D05,RING-010,7.533,5.0
614,109.23186231,-0.43468769,6.93,0.352,TM,Suspect,Circle_5m,D005A,0.4179809689521789,Abnormal,Sub-Optimal,Monitor,D05,RING-010,13.363,5.0
460,109.23213501,-0.44011761,7.77,0.272,TM,Suspect,Circle_5m,D005A,0.3353463411331177,Suspect,Critical,Priority Survey,D05,RING-011,10.109,5.0
916,109.23222485,-0.44006925,4.91,0.353,TM,Suspect,Circle_5m,D005A,0.4424149990081787,Normal,Moderate,Routine,D05,RING-011,1.383,5.0
1037,109.23220016,-0.43998243,3.98,0.485,Kenthosan,Abnormal,Field_Verification,D005A,0.5458698272705078,Healthy,Good,,D05,RING-011,9.756,5.0
655,109.23231107,-0.44009776,6.67,0.313,TM,Suspect,Circle_5m,D005A,0.3643619120121002,Suspect,Critical,Priority Survey,D05,RING-011,11.406,5.0
621,109.23240674,-0.44009281,6.91,0.363,TM,Suspect,Circle_5m,D005A,0.4330584108829498,Normal,Moderate,Routine,D05,RING-011,21.778,5.0
1125,109.23237622,-0.44000192,3.42,0.437,Kenthosan,Abnormal,Field_Verification,D005A,0.4984990060329437,Healthy,Good,,D05,RING-011,19.716,5.0
779,109.23205462,-0.4400778,5.84,0.351,TM,Suspect,Circle_5m,D005A,0.4190476238727569,Abnormal,Sub-Optimal,Monitor,D05,RING-011,17.59,5.0
869,109.23199083,-0.44011893,5.21,0.219,TM,Suspect,Circle_5m,D005A,0.2680387496948242,Suspect,Critical,Priority Survey,D05,RING-011,25.259,5.0
469,109.23140311,-0.43739867,7.73,0.332,TM,Suspect,Circle_5m,D005A,0.4058815240859985,Abnormal,Sub-Optimal,Monitor,D05,RING-012,10.563,5.0
668,109.23138112,-0.4373019,6.57,0.319,TM,Suspect,Circle_5m,D005A,0.3699884414672851,Suspect,Critical,Priority Survey,D05,RING-012,0.656,5.0
975,109.23137485,-0.43721328,4.43,0.28,TM,Suspect,Circle_5m,D005A,0.3481380343437195,Suspect,Critical,Priority Survey,D05,RING-012,10.177,5.0
482,109.23339318,-0.43373402,7.67,0.352,TM,Suspect,Circle_5m,D005A,0.4236596524715423,Abnormal,Sub-Optimal,Monitor,D05,RING-013,4.312,5.0
1332,109.23341427,-0.43382672,1.64,0.382,Kenthosan,Abnormal,Field_Verification,D005A,0.4338385164737701,Normal,Moderate,Routine,D05,RING-013,8.998,5.0
799,109.23328988,-0.43372405,5.7,0.351,TM,Suspect,Circle_5m,D005A,0.4009554386138916,Abnormal,Sub-Optimal,Monitor,D05,RING-013,9.413,5.0
729,109.23329496,-0.43311546,6.2,0.361,TM,Suspect,Circle_5m,D005A,0.4187786877155304,Abnormal,Sub-Optimal,Monitor,D05,RING-014,6.417,5.0
1340,109.23337805,-0.4331096,1.5,0.285,Kenthosan,Abnormal,Field_Verification,D005A,0.3525709211826324,Suspect,Critical,Priority Survey,D05,RING-014,4.331,5.0
1226,109.23337399,-0.43318194,2.67,0.479,Kenthosan,Abnormal,Field_Verification,D005A,0.5347065925598145,Healthy,Good,,D05,RING-014,5.823,5.0
815,109.23296359,-0.43465721,5.61,0.334,TM,Suspect,Circle_5m,D005A,0.4067998230457306,Abnormal,Sub-Optimal,Monitor,D05,RING-015,13.401,5.0
1001,109.23301392,-0.43456498,4.23,0.362,TM,Suspect,Circle_5m,D005A,0.4240949153900146,Abnormal,Sub-Optimal,Monitor,D05,RING-015,7.114,5.0
1032,109.23310867,-0.43461474,4.0,0.283,TM,Suspect,Circle_5m,D005A,0.3397044539451599,Suspect,Critical,Priority Survey,D05,RING-015,4.814,5.0
1122,109.23318863,-0.43455553,3.44,0.404,Kenthosan,Abnormal,Field_Verification,D005A,0.4664011001586914,Healthy,Good,,D05,RING-015,14.156,5.0
844,109.23312264,-0.43827896,5.36,0.374,TM,Suspect,Circle_5m,D005A,0.4383911788463592,Normal,Moderate,Routine,D05,RING-016,7.093,5.0
1017,109.23321246,-0.43830566,4.08,0.358,TM,Suspect,Circle_5m,D005A,0.4243332743644714,Abnormal,Sub-Optimal,Monitor,D05,RING-016,5.351,5.0
1051,109.23316887,-0.43838748,3.89,0.396,Kenthosan,Abnormal,Field_Verification,D005A,0.4574589729309082,Normal,Moderate,Routine,D05,RING-016,7.014,5.0
864,109.23289695,-0.43343594,5.24,0.35,TM,Suspect,Circle_5m,D005A,0.4123792648315429,Abnormal,Sub-Optimal,Monitor,D05,RING-017,7.132,5.0
960,109.23285965,-0.43353495,4.58,0.297,TM,Suspect,Circle_5m,D005A,0.3627287447452545,Suspect,Critical,Priority Survey,D05,RING-017,5.748,5.0
948,109.23293825,-0.43353045,4.68,0.36,TM,Suspect,Circle_5m,D005A,0.4262868165969848,Abnormal,Sub-Optimal,Monitor,D05,RING-017,5.549,5.0
866,109.23273602,-0.43982295,5.22,0.34,TM,Suspect,Circle_5m,D005A,0.413884162902832,Abnormal,Sub-Optimal,Monitor,D05,RING-018,3.751,5.0
1102,109.23283572,-0.43985237,3.53,0.406,Kenthosan,Abnormal,Field_Verification,D005A,0.4782005846500397,Healthy,Good,,D05,RING-018,10.106,5.0
1064,109.23266324,-0.43989166,3.83,0.409,Kenthosan,Abnormal,Field_Verification,D005A,0.472174197435379,Healthy,Good,,D05,RING-018,9.933,5.0
896,109.23253264,-0.43565002,5.01,0.378,TM,Suspect,Circle_5m,D005A,0.443929374217987,Normal,Moderate,Routine,D05,RING-019,13.503,5.0
1331,109.23259059,-0.43558493,1.67,0.42,Kenthosan,Abnormal,Field_Verification,D005A,0.4814378023147583,Healthy,Good,,D05,RING-019,5.604,5.0
915,109.23257624,-0.4355067,4.91,0.351,TM,Suspect,Circle_5m,D005A,0.416202962398529,Abnormal,Sub-Optimal,Monitor,D05,RING-019,3.262,5.0
1287,109.23260725,-0.43540317,2.12,0.454,Kenthosan,Abnormal,Field_Verification,D005A,0.5114994645118713,Healthy,Good,,D05,RING-019,15.094,5.0
1009,109.23306098,-0.43303221,4.16,0.372,TM,Suspect,Circle_5m,D005A,0.4475755095481872,Normal,Moderate,Routine,D05,RING-020,5.027,5.0
1323,109.23314812,-0.4330051,1.77,0.454,Kenthosan,Abnormal,Field_Verification,D005A,0.5205729007720947,Healthy,Good,,D05,RING-020,6.394,5.0
1121,109.23306414,-0.4329576,3.44,0.403,Kenthosan,Abnormal,Field_Verification,D005A,0.4665699601173401,Healthy,Good,,D05,RING-020,5.407,5.0
