Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
99,109.23281685,-0.43795967,10.08,0.5709055066108704,Healthy,Healthy,,D005A,0.5709055066108704,Healthy,Good,,D05
100,109.23143666,-0.43602505,10.08,0.5364135503768921,Healthy,Healthy,,D005A,0.5364135503768921,Healthy,Good,,D05
101,109.23218992,-0.43384768,10.07,0.5347753167152405,Healthy,Healthy,,D005A,0.5347753167152405,Healthy,Good,,D05
102,109.23171578,-0.43320778,10.05,0.4892703294754028,Healthy,Healthy,,D005A,0.4892703294754028,Healthy,Good,,D05
103,109.23137149,-0.43813747,10.05,0.4735407829284668,Healthy,Healthy,,D005A,0.4735407829284668,Healthy,Good,,D05
104,109.23191776,-0.43570369,10.04,0.5268146395683289,Healthy,Healthy,,D005A,0.5268146395683289,Healthy,Good,,D05
105,109.23163612,-0.43969293,10.03,0.4166133105754852,Abnormal,Abnormal,Monitor,D005A,0.4166133105754852,Abnormal,Sub-Optimal,Monitor,D05
106,109.23198697,-0.43743995,10.03,0.5173712372779846,Healthy,Healthy,,D005A,0.5173712372779846,Healthy,Good,,D05
107,109.23286825,-0.43132349,10.02,0.2706941366195678,Suspect,Suspect,Priority Survey,D005A,0.2706941366195678,Suspect,Critical,Priority Survey,D05
108,109.23209763,-0.43285429,10.01,0.3922977447509765,Abnormal,Abnormal,Monitor,D005A,0.3922977447509765,Abnormal,Sub-Optimal,Monitor,D05
109,109.23247408,-0.43830865,9.99,0.5767382979393005,Healthy,Healthy,,D005A,0.5767382979393005,Healthy,Good,,D05
110,109.23351258,-0.43787438,9.99,0.4611227214336395,Healthy,Healthy,,D005A,0.4611227214336395,Healthy,Good,,D05
111,109.23289831,-0.4372584,9.98,0.401470810174942,Abnormal,Abnormal,Monitor,D005A,0.401470810174942,Abnormal,Sub-Optimal,Monitor,D05
112,109.23150545,-0.43571173,9.94,0.49643674492836,Healthy,Healthy,,D005A,0.49643674492836,Healthy,Good,,D05
113,109.23230883,-0.43818427,9.93,0.4437857270240783,Normal,Normal,Routine,D005A,0.4437857270240783,Normal,Moderate,Routine,D05
114,109.23313148,-0.43502937,9.93,0.4369494915008545,Normal,Normal,Routine,D005A,0.4369494915008545,Normal,Moderate,Routine,D05
115,109.2322878,-0.4378456,9.93,0.5536044239997864,Healthy,Healthy,,D005A,0.5536044239997864,Healthy,Good,,D05
116,109.23136963,-0.43650883,9.91,0.5756255388259888,Healthy,Healthy,,D005A,0.5756255388259888,Healthy,Good,,D05
117,109.23172743,-0.43138653,9.89,0.418472558259964,Abnormal,Abnormal,Monitor,D005A,0.418472558259964,Abnormal,Sub-Optimal,Monitor,D05
118,109.23362486,-0.43403747,9.88,0.4262243807315826,Abnormal,Abnormal,Monitor,D005A,0.4262243807315826,Abnormal,Sub-Optimal,Monitor,D05
119,109.23346358,-0.43422824,9.86,0.5092859268188477,Healthy,Healthy,,D005A,0.5092859268188477,Healthy,Good,,D05
120,109.23190578,-0.435077,9.85,0.4957439303398132,Healthy,Healthy,,D005A,0.4957439303398132,Healthy,Good,,D05
121,109.23203439,-0.43441102,9.82,0.5062971711158752,Healthy,Healthy,,D005A,0.5062971711158752,Healthy,Good,,D05
122,109.23284186,-0.43855968,9.82,0.4558347165584564,Normal,Normal,Routine,D005A,0.4558347165584564,Normal,Moderate,Routine,D05
123,109.23145504,-0.43424449,9.82,0.5197595953941345,Healthy,Healthy,,D005A,0.5197595953941345,Healthy,Good,,D05
124,109.23200469,-0.43269646,9.82,0.4552090466022491,Normal,Normal,Routine,D005A,0.4552090466022491,Normal,Moderate,Routine,D05
125,109.23198373,-0.43208063,9.81,0.5513169169425964,Healthy,Healthy,,D005A,0.5513169169425964,Healthy,Good,,D05
126,109.23274869,-0.43940788,9.8,0.4327104091644287,Normal,Normal,Routine,D005A,0.4327104091644287,Normal,Moderate,Routine,D05
127,109.23176729,-0.43186581,9.8,0.506437361240387,Healthy,Healthy,,D005A,0.506437361240387,Healthy,Good,,D05
128,109.2316617,-0.43592382,9.79,0.425996333360672,Abnormal,Abnormal,Monitor,D005A,0.425996333360672,Abnormal,Sub-Optimal,Monitor,D05
129,109.23160471,-0.43956722,9.79,0.3619361221790313,Suspect,Suspect,Priority Survey,D005A,0.3619361221790313,Suspect,Critical,Priority Survey,D05
130,109.23156808,-0.43485944,9.79,0.5217123627662659,Healthy,Healthy,,D005A,0.5217123627662659,Healthy,Good,,D05
131,109.23326388,-0.43350611,9.78,0.4083548188209533,Abnormal,Abnormal,Monitor,D005A,0.4083548188209533,Abnormal,Sub-Optimal,Monitor,D05
132,109.23274127,-0.43848279,9.78,0.4960449635982513,Healthy,Healthy,,D005A,0.4960449635982513,Healthy,Good,,D05
133,109.2333646,-0.43687148,9.77,0.5264657735824585,Healthy,Healthy,,D005A,0.5264657735824585,Healthy,Good,,D05
134,109.23239077,-0.43924412,9.77,0.4851482808589935,Healthy,Healthy,,D005A,0.4851482808589935,Healthy,Good,,D05
135,109.23223654,-0.43424784,9.77,0.4777100086212158,Healthy,Healthy,,D005A,0.4777100086212158,Healthy,Good,,D05
136,109.23342495,-0.43618468,9.77,0.4339101910591125,Normal,Normal,Routine,D005A,0.4339101910591125,Normal,Moderate,Routine,D05
137,109.23307652,-0.43767668,9.76,0.4924727976322174,Healthy,Healthy,,D005A,0.4924727976322174,Healthy,Good,,D05
138,109.23257917,-0.43832811,9.73,0.4021170139312744,Abnormal,Abnormal,Monitor,D005A,0.4021170139312744,Abnormal,Sub-Optimal,Monitor,D05
139,109.23167165,-0.43949851,9.73,0.5047667026519775,Healthy,Healthy,,D005A,0.5047667026519775,Healthy,Good,,D05
140,109.23150056,-0.43744888,9.73,0.427349716424942,Abnormal,Abnormal,Monitor,D005A,0.427349716424942,Abnormal,Sub-Optimal,Monitor,D05
141,109.23334445,-0.43662098,9.72,0.4622035920619964,Healthy,Healthy,,D005A,0.4622035920619964,Healthy,Good,,D05
142,109.23185504,-0.43694527,9.72,0.3975244462490082,Abnormal,Abnormal,Monitor,D005A,0.3975244462490082,Abnormal,Sub-Optimal,Monitor,D05
143,109.23319272,-0.43240149,9.72,0.5033413767814636,Healthy,Healthy,,D005A,0.5033413767814636,Healthy,Good,,D05
144,109.23309845,-0.43798551,9.71,0.4628521800041199,Healthy,Healthy,,D005A,0.4628521800041199,Healthy,Good,,D05
145,109.23353574,-0.43292606,9.71,0.5118638277053833,Healthy,Healthy,,D005A,0.5118638277053833,Healthy,Good,,D05
146,109.23246251,-0.43207215,9.71,0.4486518800258636,Normal,Normal,Routine,D005A,0.4486518800258636,Normal,Moderate,Routine,D05
147,109.23161852,-0.43232742,9.7,0.5288435816764832,Healthy,Healthy,,D005A,0.5288435816764832,Healthy,Good,,D05
148,109.2323998,-0.43134644,9.69,0.463242620229721,Healthy,Healthy,,D005A,0.463242620229721,Healthy,Good,,D05
149,109.23141073,-0.43554305,9.68,0.4690187573432922,Healthy,Healthy,,D005A,0.4690187573432922,Healthy,Good,,D05
150,109.23268994,-0.431323,9.68,0.4491901099681854,Normal,Normal,Routine,D005A,0.4491901099681854,Normal,Moderate,Routine,D05
151,109.23154346,-0.43257292,9.66,0.5544683337211609,Healthy,Healthy,,D005A,0.5544683337211609,Healthy,Good,,D05
152,109.23341286,-0.43600336,9.66,0.5205036997795105,Healthy,Healthy,,D005A,0.5205036997795105,Healthy,Good,,D05
153,109.23143545,-0.43547026,9.65,0.3695584535598755,Suspect,Suspect,Priority Survey,D005A,0.3695584535598755,Suspect,Critical,Priority Survey,D05
154,109.23247177,-0.43859079,9.65,0.4449920356273651,Normal,Normal,Routine,D005A,0.4449920356273651,Normal,Moderate,Routine,D05
155,109.23156269,-0.43292515,9.64,0.5606064796447754,Healthy,Healthy,,D005A,0.5606064796447754,Healthy,Good,,D05
156,109.23150226,-0.43786034,9.62,0.509126603603363,Healthy,Healthy,,D005A,0.509126603603363,Healthy,Good,,D05
157,109.23267717,-0.43410823,9.61,0.5185436606407166,Healthy,Healthy,,D005A,0.5185436606407166,Healthy,Good,,D05
158,109.23308667,-0.43266009,9.6,0.4530366361141205,Normal,Normal,Routine,D005A,0.4530366361141205,Normal,Moderate,Routine,D05
159,109.23236303,-0.43495232,9.6,0.4494858384132385,Normal,Normal,Routine,D005A,0.4494858384132385,Normal,Moderate,Routine,D05
160,109.23153298,-0.43515469,9.6,0.5762743949890137,Healthy,Healthy,,D005A,0.5762743949890137,Healthy,Good,,D05
161,109.23139817,-0.43350793,9.59,0.4596984088420868,Normal,Normal,Routine,D005A,0.4596984088420868,Normal,Moderate,Routine,D05
162,109.23160337,-0.43569095,9.59,0.4323628842830658,Normal,Normal,Routine,D005A,0.4323628842830658,Normal,Moderate,Routine,D05
163,109.23146139,-0.43204343,9.58,0.4603180885314941,Healthy,Healthy,,D005A,0.4603180885314941,Healthy,Good,,D05
164,109.23165338,-0.43884922,9.54,0.4612264633178711,Healthy,Healthy,,D005A,0.4612264633178711,Healthy,Good,,D05
165,109.23355727,-0.43498922,9.54,0.5313811302185059,Healthy,Healthy,,D005A,0.5313811302185059,Healthy,Good,,D05
166,109.23161726,-0.43776089,9.54,0.4936506152153015,Healthy,Healthy,,D005A,0.4936506152153015,Healthy,Good,,D05
167,109.2314969,-0.43389228,9.54,0.4644120335578918,Healthy,Healthy,,D005A,0.4644120335578918,Healthy,Good,,D05
168,109.23283497,-0.43920625,9.53,0.4571685791015625,Normal,Normal,Routine,D005A,0.4571685791015625,Normal,Moderate,Routine,D05
169,109.23135203,-0.43687009,9.52,0.2841410040855407,Suspect,Suspect,Priority Survey,D005A,0.2841410040855407,Suspect,Critical,Priority Survey,D05
170,109.23298646,-0.43866416,9.52,0.5475760102272034,Healthy,Healthy,,D005A,0.5475760102272034,Healthy,Good,,D05
171,109.2329542,-0.4383377,9.52,0.4410974383354187,Normal,Normal,Routine,D005A,0.4410974383354187,Normal,Moderate,Routine,D05
172,109.23134318,-0.4343783,9.52,0.4594550132751465,Normal,Normal,Routine,D005A,0.4594550132751465,Normal,Moderate,Routine,D05
173,109.23321944,-0.43339487,9.49,0.5098663568496704,Healthy,Healthy,,D005A,0.5098663568496704,Healthy,Good,,D05
174,109.23197412,-0.43477589,9.47,0.4684050679206848,Healthy,Healthy,,D005A,0.4684050679206848,Healthy,Good,,D05
175,109.23321327,-0.43866014,9.46,0.4828583002090454,Healthy,Healthy,,D005A,0.4828583002090454,Healthy,Good,,D05
176,109.23347129,-0.43581935,9.45,0.5406830906867981,Healthy,Healthy,,D005A,0.5406830906867981,Healthy,Good,,D05
177,109.23265622,-0.43919445,9.44,0.5053557753562927,Healthy,Healthy,,D005A,0.5053557753562927,Healthy,Good,,D05
178,109.23167312,-0.4389591,9.44,0.4987568855285644,Healthy,Healthy,,D005A,0.4987568855285644,Healthy,Good,,D05
179,109.23335403,-0.43403605,9.44,0.3799339532852173,Suspect,Suspect,Priority Survey,D005A,0.3799339532852173,Suspect,Critical,Priority Survey,D05
180,109.23320522,-0.43273834,9.44,0.4581151306629181,Normal,Normal,Routine,D005A,0.4581151306629181,Normal,Moderate,Routine,D05
181,109.23183285,-0.43582981,9.43,0.5202826261520386,Healthy,Healthy,,D005A,0.5202826261520386,Healthy,Good,,D05
182,109.23188595,-0.4392024,9.43,0.4603433609008789,Healthy,Healthy,,D005A,0.4603433609008789,Healthy,Good,,D05
183,109.23346111,-0.43520714,9.42,0.5696536302566528,Healthy,Healthy,,D005A,0.5696536302566528,Healthy,Good,,D05
184,109.23346801,-0.43448596,9.42,0.4718492329120636,Healthy,Healthy,,D005A,0.4718492329120636,Healthy,Good,,D05
185,109.23320266,-0.43605079,9.42,0.4593798816204071,Normal,Normal,Routine,D005A,0.4593798816204071,Normal,Moderate,Routine,D05
186,109.23276747,-0.43209076,9.41,0.464587390422821,Healthy,Healthy,,D005A,0.464587390422821,Healthy,Good,,D05
187,109.23140287,-0.43457907,9.41,0.4275249242782593,Abnormal,Abnormal,Monitor,D005A,0.4275249242782593,Abnormal,Sub-Optimal,Monitor,D05
188,109.23315361,-0.43646133,9.4,0.4097439348697662,Abnormal,Abnormal,Monitor,D005A,0.4097439348697662,Abnormal,Sub-Optimal,Monitor,D05
189,109.23263212,-0.43856415,9.39,0.4665492177009582,Healthy,Healthy,,D005A,0.4665492177009582,Healthy,Good,,D05
190,109.23138986,-0.43643695,9.35,0.4194872975349426,Abnormal,Abnormal,Monitor,D005A,0.4194872975349426,Abnormal,Sub-Optimal,Monitor,D05
191,109.2319622,-0.43390414,9.34,0.4916063845157623,Healthy,Healthy,,D005A,0.4916063845157623,Healthy,Good,,D05
192,109.23339422,-0.43507329,9.33,0.4663620591163635,Healthy,Healthy,,D005A,0.4663620591163635,Healthy,Good,,D05
193,109.2335587,-0.43847168,9.32,0.5757913589477539,Healthy,Healthy,,D005A,0.5757913589477539,Healthy,Good,,D05
194,109.23135359,-0.43401342,9.32,0.3962391316890716,Abnormal,Abnormal,Monitor,D005A,0.3962391316890716,Abnormal,Sub-Optimal,Monitor,D05
195,109.23263817,-0.43763227,9.32,0.5498000383377075,Healthy,Healthy,,D005A,0.5498000383377075,Healthy,Good,,D05
196,109.23246353,-0.43731392,9.32,0.6212327480316162,Healthy,Healthy,,D005A,0.6212327480316162,Healthy,Good,,D05
197,109.23356335,-0.43781877,9.31,0.4481514990329742,Normal,Normal,Routine,D005A,0.4481514990329742,Normal,Moderate,Routine,D05
198,109.23297906,-0.43764546,9.31,0.4714765250682831,Healthy,Healthy,,D005A,0.4714765250682831,Healthy,Good,,D05
199,109.2321159,-0.43731112,9.3,0.5237550735473633,Healthy,Healthy,,D005A,0.5237550735473633,Healthy,Good,,D05
200,109.23201928,-0.43372827,9.3,0.4815740883350372,Healthy,Healthy,,D005A,0.4815740883350372,Healthy,Good,,D05
201,109.23238822,-0.43479724,9.3,0.4681769609451294,Healthy,Healthy,,D005A,0.4681769609451294,Healthy,Good,,D05
202,109.23228078,-0.43132742,9.29,0.5377740263938904,Healthy,Healthy,,D005A,0.5377740263938904,Healthy,Good,,D05
203,109.23163049,-0.4368679,9.29,0.5204277634620667,Healthy,Healthy,,D005A,0.5204277634620667,Healthy,Good,,D05
204,109.23205461,-0.43820274,9.29,0.4921869039535522,Healthy,Healthy,,D005A,0.4921869039535522,Healthy,Good,,D05
