DIVISI,BLOK_B,Blok,T_TANAM,N_BARIS,N_POKOK,OBJECTID,NDRE125,KlassNDRE12025,NDRE2_26,KLASSNDRE2_26,Ket,Longitude_SR,Latitude_SR,Drone_TreeID,Drone_Lon,Drone_Lat,Drone_Height_m,NDRE_Drone_Rel,NDRE_Drone_Abs,HS_Drone_Rel,HS_Drone_Abs
AME II,D005A,D05,2009,2,2,63926,0.3988437135516373,Stres Berat,0.4224868229717329,Stres Sedang,Pokok Utama,109.23153068881663,-0.43998234565613664,2784,109.23151703,-0.43997911,1.1,0.534,0.534,Healthy,Good
AME II,D005A,D05,2009,2,3,63927,0.4322554093947054,Stres Sedang,0.44345590893371134,Stres Sedang,Pokok Utama,109.23159293698026,-0.43997163127668726,2399,109.23159787,-0.43998546,2.23,0.46,0.46,Abnormal,Good
AME II,D005A,D05,2009,2,4,63923,0.41513706143757967,Stres Sedang,0.4212171176173497,Stres Sedang,Pokok Utama,109.23167870927378,-0.43998574273227126,1064,109.23170791,-0.43997825,6.42,0.448,0.448,Healthy,Moderate
AME II,D005A,D05,2009,2,5,63932,,-,0.35121127743333985,Stres Berat,Sisip Des25,109.23175256856875,-0.4399927097017292,727,109.23176181,-0.4399656,7.56,0.379,0.379,Suspect,Critical
AME II,D005A,D05,2009,2,6,63924,0.44733584113317215,Stres Sedang,0.4509728097060997,Stres Sedang,Pokok Utama,109.23182013178676,-0.4400060233231346,118,109.23181975,-0.43998687,10.05,0.5,0.5,Healthy,Good
AME II,D005A,D05,2009,2,7,63931,0.414096699335658,Stres Sedang,0.4448870327162507,Stres Sedang,Pokok Utama,109.23192082100974,-0.43999397244093047,2352,109.23192125,-0.43999865,2.4,0.459,0.459,Abnormal,Moderate
AME II,D005A,D05,2009,2,8,63930,0.4572323119105165,Stres Sedang,0.43503869214270374,Stres Sedang,Pokok Utama,109.23200221474325,-0.4400051730767482,2414,109.23203038,-0.44002218,2.2,0.558,0.558,Abnormal,Good
AME II,D005A,D05,2009,2,9,63925,0.4115904157072371,Stres Sedang,0.4112423177818868,Stres Sedang,Pokok Utama,109.23209529460227,-0.43999470950590097,1984,109.23210809,-0.44000276,3.45,0.457,0.457,Healthy,Moderate
AME II,D005A,D05,2009,2,10,63918,0.43809347988674474,Stres Sedang,0.44379338604605734,Stres Sedang,Pokok Utama,109.23218396611759,-0.43995794125543697,1799,109.23220016,-0.43998243,3.98,0.545,0.545,Abnormal,Good
AME II,D005A,D05,2009,2,11,65554,0.46913959882192796,Stres Sedang,0.4604505870829093,Stres Sedang,Pokok Utama,109.23225357012339,-0.4399885726800806,1623,109.23227876,-0.43999195,4.59,0.549,0.549,Healthy,Good
AME II,D005A,D05,2009,2,12,177292,0.4546644378632374,Stres Sedang,0.46458737893177304,Stres Sedang,Pokok Utama,109.23228006938766,-0.4399853085348935,1623,109.23227876,-0.43999195,4.59,0.549,0.549,Healthy,Good
AME II,D005A,D05,2009,2,13,65557,0.42897302069720117,Stres Sedang,0.46029170310935524,Stres Sedang,Pokok Utama,109.23235563478025,-0.4400034341698691,1997,109.23237487,-0.44000147,3.42,0.513,0.513,Healthy,Good
AME II,D005A,D05,2009,2,14,65577,0.4089755413061814,Stres Sedang,0.4269421064986246,Stres Sedang,Pokok Utama,109.23246887315196,-0.43999360618932437,2378,109.23248177,-0.43998928,2.3,0.489,0.489,Healthy,Good
AME II,D005A,D05,2009,2,15,65581,0.4107009864425006,Stres Sedang,0.4516677112585985,Stres Sedang,Pokok Utama,109.23263286609216,-0.43998790225209167,2056,109.23263672,-0.44000198,3.25,0.458,0.458,Healthy,Moderate
AME II,D005A,D05,2009,2,16,65591,0.4010051910613479,Stres Sedang,0.41900015797212176,Stres Sedang,Pokok Utama,109.23281256877904,-0.43997123868079985,2039,109.23281099,-0.43998981,3.29,0.439,0.439,Healthy,Moderate
AME II,D005A,D05,2009,2,17,65599,0.3857302789628799,Stres Berat,0.4332472855110227,Stres Sedang,Pokok Utama,109.2328975261575,-0.4399541448410373,2800,109.23287118,-0.43993648,1.05,0.406,0.406,Healthy,Sub-Optimal
AME II,D005A,D05,2009,2,18,65598,0.41627476668550173,Stres Sedang,0.4576924996295755,Stres Sedang,Pokok Utama,109.23298707497075,-0.43997431789667774,1083,109.23299603,-0.43997946,6.35,0.471,0.471,Healthy,Good
AME II,D005A,D05,2009,2,19,63920,0.39186822465441296,Stres Berat,0.3949650397507561,Stres Berat,Pokok Utama,109.23311558505854,-0.4399811100483782,878,109.23312404,-0.43996231,7.03,0.457,0.457,Healthy,Moderate
AME II,D005A,D05,2009,2,20,63929,0.4405382822690114,Stres Sedang,0.39154140650765135,Stres Berat,Pokok Utama,109.23323006812599,-0.44000157715351523,1386,109.23324171,-0.43998404,5.38,0.478,0.478,Healthy,Good
AME II,D005A,D05,2009,2,21,63917,0.42642374965209406,Stres Sedang,0.4294023140505826,Stres Sedang,Pokok Utama,109.23337828500418,-0.4399891170112598,1475,109.23337555,-0.44000713,5.09,0.448,0.448,Healthy,Moderate
AME II,D005A,D05,2009,3,1,63916,0.4329547626759908,Stres Sedang,0.4515902909189693,Stres Sedang,Pokok Utama,109.23150387703562,-0.4399424173470805,2677,109.23150222,-0.43993344,1.42,0.567,0.567,Healthy,Good
AME II,D005A,D05,2009,3,3,63915,0.4464095738677905,Stres Sedang,0.4621176465940564,Stres Sedang,Pokok Utama,109.23163409533556,-0.43994241430742687,1079,109.23165538,-0.439919,6.36,0.451,0.451,Healthy,Moderate
AME II,D005A,D05,2009,3,4,63914,,-,0.34346142141310215,Stres Berat,Sisip Des25,109.23179197294054,-0.43994987953865633,727,109.23176181,-0.4399656,7.56,0.379,0.379,Suspect,Critical
AME II,D005A,D05,2009,3,5,63913,0.43514229974687246,Stres Sedang,0.4477872029681829,Stres Sedang,Pokok Utama,109.23190096060155,-0.43993408409425927,2644,109.23192036,-0.43994574,1.55,0.564,0.564,Healthy,Good
AME II,D005A,D05,2009,3,6,63912,0.41712110166164484,Stres Sedang,0.43922099597108216,Stres Sedang,Pokok Utama,109.23195467375244,-0.4399314215605872,2539,109.23194238,-0.43989918,1.88,0.547,0.547,Healthy,Good
AME II,D005A,D05,2009,3,7,63910,0.49541517902118754,Stres Sedang,0.46249123838831585,Stres Sedang,Pokok Utama,109.23203146125442,-0.43992773127824275,1140,109.23201917,-0.43993356,6.19,0.47,0.47,Healthy,Good
AME II,D005A,D05,2009,3,8,63909,0.45245085792998746,Stres Sedang,0.4477553976078828,Stres Sedang,Pokok Utama,109.23210594967874,-0.4399245316136393,2546,109.23209553,-0.43991775,1.86,0.556,0.556,Healthy,Good
AME II,D005A,D05,2009,3,10,65552,,-,0.3732014833777039,Stres Berat,Sisip Des25,109.23229220584867,-0.43992582390169405,1868,109.23230482,-0.43993137,3.8,0.454,0.454,Healthy,Moderate
AME II,D005A,D05,2009,3,11,65558,0.4660878118597707,Stres Sedang,0.4629240994724143,Stres Sedang,Pokok Utama,109.23239448365801,-0.4399095297334904,1257,109.23239106,-0.4399228,5.83,0.575,0.575,Healthy,Good
AME II,D005A,D05,2009,3,14,65582,0.3980949775258635,Stres Berat,0.42391264531388306,Stres Sedang,Pokok Utama,109.2325824951037,-0.43992472544605316,2080,109.23256488,-0.43992148,3.17,0.457,0.457,Healthy,Moderate
AME II,D005A,D05,2009,3,15,65583,0.372513408818258,Stres Berat,0.4454783053494589,Stres Sedang,Pokok Utama,109.23264502880622,-0.43990683736408237,1856,109.23266324,-0.43989166,3.83,0.472,0.472,Healthy,Good
AME II,D005A,D05,2009,3,17,63907,0.3751585790644877,Stres Berat,0.4248481866445406,Stres Sedang,Pokok Utama,109.23295025456224,-0.43989731577015995,1162,109.23295698,-0.43988043,6.13,0.483,0.483,Healthy,Good
AME II,D005A,D05,2009,3,19,65660,0.450052754144146,Stres Sedang,0.41833796844566207,Stres Sedang,Pokok Utama,109.23326133050108,-0.43993761089817984,1047,109.23325924,-0.43993159,6.48,0.435,0.435,Healthy,Moderate
AME II,D005A,D05,2009,3,20,177294,0.39862530679531016,Stres Berat,0.41198699151430146,Stres Sedang,Pokok Utama,109.2333336045778,-0.4399137583642394,939,109.23333739,-0.43992167,6.85,0.469,0.469,Healthy,Good
AME II,D005A,D05,2009,3,21,63902,0.38760974865699593,Stres Berat,0.41704024364817904,Stres Sedang,Pokok Utama,109.23340974002754,-0.43991101939637894,911,109.2334142,-0.43987918,6.93,0.393,0.393,Healthy,Sub-Optimal
AME II,D005A,D05,2009,3,23,63906,0.4413223613805154,Stres Sedang,0.42053742895572827,Stres Sedang,Pokok Utama,109.23358524005663,-0.43993264929936626,2281,109.23359744,-0.43993439,2.6,0.534,0.534,Abnormal,Good
AME II,D005A,D05,2009,4,1,63900,0.4165146296124971,Stres Sedang,0.45385007169086156,Stres Sedang,Pokok Utama,109.2314707123743,-0.4398494076700675,96,109.23146002,-0.43986515,10.18,0.507,0.507,Healthy,Good
AME II,D005A,D05,2009,4,2,63895,0.4099362231108881,Stres Sedang,0.4481841473757815,Stres Sedang,Pokok Utama,109.23158109337103,-0.4398319360969088,791,109.23157905,-0.43980052,7.33,0.42,0.42,Healthy,Sub-Optimal
AME II,D005A,D05,2009,4,3,63901,0.4004227145282227,Stres Sedang,0.4369400032232573,Stres Sedang,Pokok Utama,109.23167929721542,-0.4398349051994343,583,109.23168324,-0.4398435,8.0,0.477,0.477,Healthy,Good
AME II,D005A,D05,2009,4,6,63897,0.41407654815948153,Stres Sedang,0.43753245664408885,Stres Sedang,Pokok Utama,109.23201666077395,-0.4398529346302001,1497,109.23199629,-0.43984629,4.99,0.505,0.505,Healthy,Good
AME II,D005A,D05,2009,4,7,63898,0.4082885172838457,Stres Sedang,0.42933875935134347,Stres Sedang,Pokok Utama,109.23209429506343,-0.43985460062799075,2743,109.23209825,-0.43983365,1.2,0.5,0.5,Healthy,Good
AME II,D005A,D05,2009,4,8,63896,0.4100115306816242,Stres Sedang,0.42425013389599164,Stres Sedang,Pokok Utama,109.23217097708084,-0.43983206345970555,2594,109.23214675,-0.43984723,1.71,0.523,0.523,Healthy,Good
AME II,D005A,D05,2009,4,9,65553,0.42497669198364635,Stres Sedang,0.44528092085304904,Stres Sedang,Pokok Utama,109.23225827442764,-0.43983459204015307,1930,109.23228508,-0.43984184,3.59,0.489,0.489,Healthy,Good
AME II,D005A,D05,2009,4,10,65561,0.42831570424586657,Stres Sedang,0.4161666916656288,Stres Sedang,Pokok Utama,109.2323626776126,-0.43984569572302307,1485,109.23233494,-0.43984637,5.05,0.521,0.521,Healthy,Good
AME II,D005A,D05,2009,4,11,65560,0.3930413402941271,Stres Berat,0.42407873059430584,Stres Sedang,Pokok Utama,109.23243415111392,-0.4398503513636759,2055,109.23246429,-0.43983645,3.25,0.437,0.437,Healthy,Moderate
AME II,D005A,D05,2009,4,14,65588,0.3636027972379776,Stres Berat,0.42799694999351656,Stres Sedang,Pokok Utama,109.23282463495559,-0.4398726663641999,1946,109.23283572,-0.43985237,3.53,0.475,0.475,Healthy,Good
AME II,D005A,D05,2009,4,16,65650,0.405141297455986,Stres Sedang,0.45032964169409334,Stres Sedang,Pokok Utama,109.23305748591729,-0.43986069416222995,548,109.23304367,-0.43985423,8.11,0.427,0.427,Healthy,Sub-Optimal
AME II,D005A,D05,2009,4,17,65651,0.41926644389405865,Stres Sedang,0.4341039018485236,Stres Sedang,Pokok Utama,109.23313777911314,-0.43986157096219886,2099,109.23313304,-0.43988499,3.12,0.509,0.509,Abnormal,Good
AME II,D005A,D05,2009,4,18,63903,0.4087890818919221,Stres Sedang,0.40911781219771287,Stres Sedang,Pokok Utama,109.23321018970535,-0.43988223847575525,1514,109.23321972,-0.43990762,4.95,0.555,0.555,Healthy,Good
AME II,D005A,D05,2009,4,20,63893,,-,0.292144630136537,Stres Sangat Berat,Sisip Des25,109.2334236516427,-0.4398522337288701,911,109.2334142,-0.43987918,6.93,0.393,0.393,Healthy,Sub-Optimal
AME II,D005A,D05,2009,4,21,63894,0.4272430633054625,Stres Sedang,0.44753007823486385,Stres Sedang,Pokok Utama,109.23354748314746,-0.4398511983570586,640,109.23354851,-0.43982179,7.8,0.519,0.519,Healthy,Good
AME II,D005A,D05,2009,5,1,65535,0.3854408597450955,Stres Berat,0.4014465655299444,Stres Sedang,Pokok Utama,109.23141033566029,-0.4397831729698086,593,109.23142904,-0.43978557,7.95,0.478,0.478,Healthy,Good
AME II,D005A,D05,2009,5,4,63888,0.3916073036654481,Stres Berat,0.3905561321068134,Stres Berat,Pokok Utama,109.23171663100693,-0.43978042179599625,649,109.23172952,-0.43977659,7.77,0.498,0.498,Healthy,Good
AME II,D005A,D05,2009,5,9,63890,0.40345759095394446,Stres Sedang,0.4242509717601736,Stres Sedang,Pokok Utama,109.23213377684272,-0.4397801709913876,2639,109.23214182,-0.43980021,1.56,0.496,0.496,Healthy,Good
AME II,D005A,D05,2009,5,10,65542,0.4340312542440204,Stres Sedang,0.4435487079870322,Stres Sedang,Pokok Utama,109.23221563452859,-0.43978377036759564,2011,109.23221817,-0.43980701,3.38,0.509,0.509,Healthy,Good
AME II,D005A,D05,2009,5,14,65573,0.393796442835722,Stres Berat,0.45359027188747586,Stres Sedang,Pokok Utama,109.2327103523601,-0.43974899250555016,1793,109.23273289,-0.43976824,3.99,0.528,0.528,Healthy,Good
AME II,D005A,D05,2009,5,15,65589,0.40326600697098675,Stres Sedang,0.42152257585473873,Stres Sedang,Pokok Utama,109.23279581821353,-0.4397869096484335,2390,109.23277241,-0.4397791,2.26,0.496,0.496,Healthy,Good
AME II,D005A,D05,2009,5,16,329134,,-,0.3067156870300307,Stres Berat,Sisip Des25,109.23293681566001,-0.4397797577499874,2747,109.23292736,-0.439771,1.19,0.396,0.396,Abnormal,Sub-Optimal
AME II,D005A,D05,2009,5,17,65652,0.43498073373755364,Stres Sedang,0.4291963736547671,Stres Sedang,Pokok Utama,109.23309720258183,-0.43977930732822396,2051,109.23310477,-0.4397715,3.26,0.489,0.489,Abnormal,Good
AME II,D005A,D05,2009,5,18,65649,0.44394588141890445,Stres Sedang,0.4616791106509307,Stres Sedang,Pokok Utama,109.23313820835023,-0.43974235263426104,2058,109.23316631,-0.43972856,3.24,0.541,0.541,Healthy,Good
AME II,D005A,D05,2009,5,19,63892,0.4203268429203289,Stres Sedang,0.44632210150370266,Stres Sedang,Pokok Utama,109.23315793395977,-0.4397950683334502,1708,109.23316719,-0.43980316,4.26,0.534,0.534,Healthy,Good
AME II,D005A,D05,2009,5,21,63887,0.4099795773821549,Stres Sedang,0.41436439280517295,Stres Sedang,Pokok Utama,109.23332869435193,-0.4397778843043958,732,109.23333562,-0.43980094,7.53,0.445,0.445,Healthy,Moderate
AME II,D005A,D05,2009,5,22,65600,0.396702243752276,Stres Berat,0.4247202892730266,Stres Sedang,Pokok Utama,109.23341140853027,-0.4397668725388553,1088,109.23343219,-0.43977384,6.34,0.406,0.406,Healthy,Sub-Optimal
AME II,D005A,D05,2009,7,2,63873,0.4187363170802056,Stres Sedang,0.4461467075870845,Stres Sedang,Pokok Utama,109.23160279157807,-0.43973619211058623,713,109.23157728,-0.43971733,7.62,0.408,0.408,Healthy,Sub-Optimal
AME II,D005A,D05,2009,7,3,63876,0.39964666464693804,Stres Berat,0.4007939643389358,Stres Sedang,Pokok Utama,109.23164704044662,-0.43971166528914923,120,109.23163612,-0.43969293,10.03,0.418,0.418,Healthy,Sub-Optimal
AME II,D005A,D05,2009,7,6,63877,0.45948436810583276,Stres Sedang,0.4355041057405242,Stres Sedang,Pokok Utama,109.23209777639026,-0.4397192700942613,2386,109.23206684,-0.43970162,2.28,0.471,0.471,Healthy,Good
AME II,D005A,D05,2009,7,7,63881,0.4206683522946126,Stres Sedang,0.4426655709854015,Stres Sedang,Pokok Utama,109.23214842327468,-0.43971602705477975,2274,109.23215487,-0.43970254,2.61,0.558,0.558,Healthy,Good
AME II,D005A,D05,2009,7,8,65543,0.4094777500999813,Stres Sedang,0.41283815938346446,Stres Sedang,Pokok Utama,109.23225241868556,-0.43973584685230477,1262,109.23226894,-0.43974146,5.82,0.412,0.412,Healthy,Sub-Optimal
AME II,D005A,D05,2009,7,9,65551,0.4665606654986588,Stres Sedang,0.4919294227211471,Stres Sedang,Pokok Utama,109.23233424884906,-0.4396829098251483,1077,109.23231521,-0.43970439,6.37,0.495,0.495,Healthy,Good
AME II,D005A,D05,2009,7,10,65587,0.44252414788518635,Stres Sedang,0.4826821411397648,Stres Sedang,Pokok Utama,109.23234636452864,-0.4397065108532065,1077,109.23231521,-0.43970439,6.37,0.495,0.495,Healthy,Good
AME II,D005A,D05,2009,7,13,65568,0.4306353570301719,Stres Sedang,0.4613370353868073,Stres Sedang,Pokok Utama,109.23262904353405,-0.4397190204851913,1914,109.23263678,-0.43972888,3.65,0.503,0.503,Healthy,Good
AME II,D005A,D05,2009,7,14,63788,0.4070416196642741,Stres Sedang,0.4105462316971627,Stres Sedang,Pokok Utama,109.23276316635993,-0.43970807074903306,1193,109.23277558,-0.43968913,6.0,0.45,0.45,Healthy,Moderate
AME II,D005A,D05,2009,7,15,65586,0.4143830003150522,Stres Sedang,0.42334960424535467,Stres Sedang,Pokok Utama,109.23281930800819,-0.4397241278761534,1222,109.23283799,-0.4397321,5.93,0.488,0.488,Healthy,Good
AME II,D005A,D05,2009,7,16,65602,0.4412800732179905,Stres Sedang,0.43737782493284316,Stres Sedang,Pokok Utama,109.23291403747928,-0.43970233173782886,566,109.23292603,-0.43972307,8.06,0.494,0.494,Healthy,Good
AME II,D005A,D05,2009,7,17,65653,0.3636606405287573,Stres Berat,0.40253731617600425,Stres Sedang,Pokok Utama,109.23304823265079,-0.43973538265442413,2020,109.23302079,-0.43973078,3.36,0.42,0.42,Healthy,Sub-Optimal
AME II,D005A,D05,2009,7,21,63868,0.4038077121366723,Stres Sedang,0.42536079743762073,Stres Sedang,Pokok Utama,109.23335837079989,-0.4397388529780445,1369,109.23335495,-0.43972589,5.44,0.442,0.442,Healthy,Moderate
AME II,D005A,D05,2009,8,1,65534,0.38516660979593287,Stres Berat,0.4169233892069252,Stres Sedang,Pokok Utama,109.23140780156783,-0.43963690225291086,493,109.2314192,-0.43965263,8.28,0.484,0.484,Healthy,Good
AME II,D005A,D05,2009,8,2,63862,,-,0.31646975462938454,Stres Berat,Sisip Des25,109.23153812376184,-0.4396464590834206,2963,109.23153329,-0.43961061,0.54,0.425,0.425,Abnormal,Sub-Optimal
AME II,D005A,D05,2009,8,3,63865,,-,0.32427312588250196,Stres Berat,Sisip Des25,109.2316516957483,-0.4396519396660817,2988,109.23168015,-0.43963777,0.5,0.394,0.394,Abnormal,Sub-Optimal
AME II,D005A,D05,2009,8,4,63867,0.4001997544072858,Stres Sedang,0.4246749355421438,Stres Sedang,Pokok Utama,109.23179193607614,-0.43967419536223223,2648,109.23179108,-0.43966041,1.54,0.5,0.5,Healthy,Good
AME II,D005A,D05,2009,8,5,63860,0.45976918418946544,Stres Sedang,0.4800490449887435,Stres Sedang,Pokok Utama,109.23186480032498,-0.4396620771700161,1859,109.23186563,-0.43965862,3.83,0.569,0.569,Healthy,Good
AME II,D005A,D05,2009,8,6,170941,0.4478465948301562,Stres Sedang,0.4926752941935743,Stres Sedang,Pokok Utama,109.23189274144191,-0.4396783503012736,1859,109.23186563,-0.43965862,3.83,0.569,0.569,Healthy,Good
AME II,D005A,D05,2009,8,7,63857,0.4298816717216264,Stres Sedang,0.4448699572120142,Stres Sedang,Pokok Utama,109.23198036765612,-0.43966694374794757,2423,109.23195097,-0.43967085,2.18,0.46,0.46,Healthy,Good
AME II,D005A,D05,2009,8,11,65544,0.4408918133889951,Stres Sedang,0.4694861421154605,Stres Sedang,Pokok Utama,109.23228839298672,-0.4396185304742703,1805,109.23226716,-0.43964696,3.97,0.536,0.536,Abnormal,Good
AME II,D005A,D05,2009,8,12,65545,0.4239912385679374,Stres Sedang,0.44368308785338695,Stres Sedang,Pokok Utama,109.2323425015385,-0.43961569275398454,604,109.23235431,-0.43960583,7.93,0.47,0.47,Healthy,Good
AME II,D005A,D05,2009,8,13,65563,0.41734057740764313,Stres Sedang,0.4382868719240895,Stres Sedang,Pokok Utama,109.23244037406864,-0.43966752745096477,551,109.23244232,-0.43966056,8.09,0.435,0.435,Healthy,Moderate
AME II,D005A,D05,2009,8,15,65572,0.4180684179083915,Stres Sedang,0.44287100530112916,Stres Sedang,Pokok Utama,109.23260713589693,-0.43964136981841134,2470,109.23258425,-0.43966919,2.05,0.471,0.471,Healthy,Good
AME II,D005A,D05,2009,8,16,65676,0.3576108436369302,Stres Berat,0.4265521591513733,Stres Sedang,Pokok Utama,109.2326534728748,-0.4396391453921854,2750,109.23265431,-0.43966378,1.18,0.466,0.466,Healthy,Good
AME II,D005A,D05,2009,8,17,65595,0.4210711195656474,Stres Sedang,0.41459087231123143,Stres Sedang,Pokok Utama,109.23285648446773,-0.43962411807908813,2851,109.23283622,-0.43963534,0.86,0.452,0.452,Abnormal,Moderate
AME II,D005A,D05,2009,8,18,65603,0.44524784032163756,Stres Sedang,0.4568682642354641,Stres Sedang,Pokok Utama,109.23293602048463,-0.43964674480455995,1916,109.23292021,-0.43965344,3.64,0.561,0.561,Healthy,Good
AME II,D005A,D05,2009,8,19,63864,0.38415108942646053,Stres Berat,0.4280433597996914,Stres Sedang,Pokok Utama,109.23305554244571,-0.4396747617572456,1795,109.23303563,-0.43967608,3.98,0.392,0.392,Healthy,Sub-Optimal
AME II,D005A,D05,2009,8,23,63855,0.41790533476974945,Stres Sedang,0.440810445636253,Stres Sedang,Pokok Utama,109.2335003165663,-0.43963266926453426,2685,109.23350678,-0.4396459,1.4,0.553,0.553,Healthy,Good
AME II,D005A,D05,2009,8,24,63856,0.4414269613023662,Stres Sedang,0.410796027887365,Stres Sedang,Pokok Utama,109.23356760067449,-0.43964939653499147,2246,109.23359795,-0.43964456,2.68,0.577,0.577,Healthy,Good
AME II,D005A,D05,2009,9,2,63851,0.3486067218768763,Stres Berat,0.3921406450078633,Stres Berat,Pokok Utama,109.23158103747,-0.439570219652104,152,109.23160471,-0.43956722,9.79,0.363,0.363,Suspect,Critical
AME II,D005A,D05,2009,9,3,63847,,-,0.32262545695116257,Stres Berat,Sisip Des25,109.23167280195467,-0.4395651870080328,2779,109.23165007,-0.43957085,1.1,0.366,0.366,Healthy,Critical
AME II,D005A,D05,2009,9,4,63846,0.38717261390889335,Stres Berat,0.39733990072725583,Stres Berat,Pokok Utama,109.23175914152567,-0.4395799338572426,2574,109.23173675,-0.43957223,1.79,0.385,0.385,Healthy,Critical
AME II,D005A,D05,2009,9,7,63848,0.44392435397844726,Stres Sedang,0.4707607040247848,Stres Sedang,Pokok Utama,109.23197673789069,-0.4395888046160883,1670,109.23196581,-0.43957906,4.4,0.503,0.503,Healthy,Good
AME II,D005A,D05,2009,9,8,63854,0.4619238822305408,Stres Sedang,0.4727855011899051,Stres Sedang,Pokok Utama,109.23206103542742,-0.4395732330739033,2040,109.23205878,-0.4395827,3.29,0.587,0.587,Healthy,Good
