Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,Ring_ID,Distance_to_Center_m,Ring_Radius_m
410,109.23304053651478,-0.4388609395193083,0.0,0.3377111014672012,Abnormal,Abnormal,Monitor,D005A,RING-010,8.822,5.0
430,109.23306179357596,-0.4387992891852435,0.0,0.3194793960683589,Abnormal,Abnormal,Monitor,D005A,RING-010,2.069,5.0
450,109.2330236158345,-0.4387370834124353,0.0,0.3970869155520281,Abnormal,Abnormal,Monitor,D005A,RING-010,6.035,5.0
475,109.23307470545568,-0.438669440073847,0.0,0.3287683230993469,Abnormal,Abnormal,Monitor,D005A,RING-010,12.685,5.0
476,109.23304024439224,-0.4386664407371345,0.0,0.3462264122720692,Abnormal,Abnormal,Monitor,D005A,RING-010,12.898,5.0
404,109.23251238674897,-0.4388611777142171,0.0,0.3545514578436627,Abnormal,Abnormal,Monitor,D005A,RING-011,14.132,5.0
424,109.23245202516134,-0.4387999335883773,0.0,0.3425206009620501,Abnormal,Abnormal,Monitor,D005A,RING-011,10.454,5.0
446,109.23247128698245,-0.4387250032089829,0.0,0.3767817609283643,Abnormal,Abnormal,Monitor,D005A,RING-011,5.378,5.0
468,109.232386927199,-0.4386656313223586,0.0,0.3476417938081345,Abnormal,Abnormal,Monitor,D005A,RING-011,16.491,5.0
469,109.23246836513523,-0.4386474981543259,0.0,0.3710342620825194,Abnormal,Abnormal,Monitor,D005A,RING-011,11.043,5.0
470,109.23254531789172,-0.4386721682171502,0.0,0.3319832271352262,Abnormal,Abnormal,Monitor,D005A,RING-011,7.392,5.0
471,109.23262374814723,-0.4386694358886613,0.0,0.3370108905778055,Abnormal,Abnormal,Monitor,D005A,RING-011,13.656,5.0
447,109.23257909956554,-0.4387405300424693,0.0,0.3489490969124997,Abnormal,Abnormal,Monitor,D005A,RING-011,6.751,5.0
426,109.23263053957648,-0.4388200845741551,0.0,0.358192132207854,Abnormal,Abnormal,Monitor,D005A,RING-011,15.69,5.0
412,109.23334972367078,-0.438859114461377,0.0,0.3864162313349453,Abnormal,Abnormal,Monitor,D005A,RING-012,16.37,5.0
433,109.23340627008216,-0.438798104834808,0.0,0.2991598052326266,Suspect,Suspect,Priority Survey,D005A,RING-012,15.256,5.0
454,109.23334539618642,-0.4387466121059278,0.0,0.327222945792566,Abnormal,Abnormal,Monitor,D005A,RING-012,6.571,5.0
453,109.23325244542536,-0.4387621883249296,0.0,0.3999679322083889,Abnormal,Abnormal,Monitor,D005A,RING-012,6.082,5.0
478,109.23326929342154,-0.4386688203547201,0.0,0.2940139694256494,Suspect,Suspect,Priority Survey,D005A,RING-012,6.492,5.0
502,109.23328630380404,-0.4386010645584695,0.0,0.356755892401941,Abnormal,Abnormal,Monitor,D005A,RING-012,13.522,5.0
527,109.23334570529504,-0.4385241777714153,0.0,0.3984880758764864,Abnormal,Abnormal,Monitor,D005A,RING-012,22.834,5.0
452,109.23316549712864,-0.4387409542081079,0.0,0.3189854246326498,Abnormal,Abnormal,Monitor,D005A,RING-012,14.117,5.0
431,109.23319924783286,-0.4388086251678778,0.0,0.2911573738488311,Suspect,Suspect,Priority Survey,D005A,RING-012,13.911,5.0
437,109.2315285751718,-0.4387228966303375,0.0,0.3751322541653962,Abnormal,Abnormal,Monitor,D005A,RING-013,7.058,5.0
438,109.2316201151062,-0.4387081413401479,0.0,0.3908884238593186,Abnormal,Abnormal,Monitor,D005A,RING-013,3.876,5.0
460,109.2316118839632,-0.4386622639910993,0.0,0.3788717944312978,Abnormal,Abnormal,Monitor,D005A,RING-013,4.813,5.0
534,109.23172998321486,-0.4384333764629072,0.0,0.3313593730182931,Abnormal,Abnormal,Monitor,D005A,RING-014,17.853,5.0
560,109.23180085626004,-0.4383866901908426,0.0,0.3410276343376178,Abnormal,Abnormal,Monitor,D005A,RING-014,18.512,5.0
559,109.23172651205164,-0.4383446270371027,0.0,0.3169979515228648,Abnormal,Abnormal,Monitor,D005A,RING-014,9.237,5.0
585,109.23164222642308,-0.4383021431991656,0.0,0.3427631278488928,Abnormal,Abnormal,Monitor,D005A,RING-014,3.677,5.0
584,109.23153998865742,-0.4383006319330563,0.0,0.3490090222468834,Abnormal,Abnormal,Monitor,D005A,RING-014,14.562,5.0
558,109.23164292985751,-0.4383478898981648,0.0,0.3254291846643895,Abnormal,Abnormal,Monitor,D005A,RING-014,7.696,5.0
605,109.23173507058884,-0.438243545181104,0.0,0.3574897408522115,Abnormal,Abnormal,Monitor,D005A,RING-014,8.523,5.0
629,109.23168114695402,-0.4381843729957778,0.0,0.397862712539148,Abnormal,Abnormal,Monitor,D005A,RING-014,11.054,5.0
628,109.23162424721843,-0.4381906068034598,0.0,0.3473865839809474,Abnormal,Abnormal,Monitor,D005A,RING-014,11.469,5.0
649,109.23157420669942,-0.4381031906049052,0.0,0.3380634819110553,Abnormal,Abnormal,Monitor,D005A,RING-014,22.61,5.0
544,109.23263758613166,-0.4384617896827187,0.0,0.3239558554541917,Abnormal,Abnormal,Monitor,D005A,RING-015,19.02,5.0
572,109.23263425170092,-0.4384099154723694,0.0,0.3154481147843032,Abnormal,Abnormal,Monitor,D005A,RING-015,13.709,5.0
595,109.23263799690918,-0.43832080170429,0.0,0.3244982609716422,Abnormal,Abnormal,Monitor,D005A,RING-015,5.654,5.0
615,109.23260309933544,-0.4382610256953718,0.0,0.3369259866707405,Abnormal,Abnormal,Monitor,D005A,RING-015,9.61,5.0
638,109.2326486722759,-0.4381702362951798,0.0,0.352961216953327,Abnormal,Abnormal,Monitor,D005A,RING-015,14.365,5.0
639,109.23275469110288,-0.438167197984193,0.0,0.3370914131255067,Abnormal,Abnormal,Monitor,D005A,RING-015,16.334,5.0
616,109.23277107819608,-0.4382624866671828,0.0,0.3045034583703971,Abnormal,Abnormal,Monitor,D005A,RING-015,10.547,5.0
596,109.2327706996431,-0.4383122212937145,0.0,0.3310028403849885,Abnormal,Abnormal,Monitor,D005A,RING-015,10.013,5.0
547,109.23291297680004,-0.4384612804263107,0.0,0.3233560622844956,Abnormal,Abnormal,Monitor,D005A,RING-016,6.765,5.0
548,109.23300559619804,-0.4384626144975174,0.0,0.3860369563434063,Abnormal,Abnormal,Monitor,D005A,RING-016,5.761,5.0
577,109.23308453273992,-0.4384043400668213,0.0,0.3476028850553062,Abnormal,Abnormal,Monitor,D005A,RING-016,13.582,5.0
574,109.23285776297338,-0.438391825109989,0.0,0.3899839556913225,Abnormal,Abnormal,Monitor,D005A,RING-016,12.685,5.0
634,109.23218829062064,-0.4381780941037221,0.0,0.3593959999172885,Abnormal,Abnormal,Monitor,D005A,RING-017,14.047,5.0
655,109.23217621939514,-0.4381232937682147,0.0,0.349177772442697,Abnormal,Abnormal,Monitor,D005A,RING-017,7.887,5.0
679,109.23213674323226,-0.4380381379941665,0.0,0.3434319404031842,Abnormal,Abnormal,Monitor,D005A,RING-017,2.553,5.0
701,109.23219813661552,-0.4379878711869772,0.0,0.3979736186476639,Abnormal,Abnormal,Monitor,D005A,RING-017,9.339,5.0
700,109.23213027131052,-0.4379878586546719,0.0,0.3791770519961392,Abnormal,Abnormal,Monitor,D005A,RING-017,7.953,5.0
678,109.23207001182104,-0.4380269100166404,0.0,0.365978906452472,Abnormal,Abnormal,Monitor,D005A,RING-017,9.5,5.0
640,109.23288266498078,-0.4381573107369329,0.0,0.3898370683506044,Abnormal,Abnormal,Monitor,D005A,RING-018,7.626,5.0
664,109.23292944762098,-0.4380600496579248,0.0,0.3503046558227068,Abnormal,Abnormal,Monitor,D005A,RING-018,4.847,5.0
685,109.23285566945954,-0.438026250839977,0.0,0.3331655736322756,Abnormal,Abnormal,Monitor,D005A,RING-018,8.453,5.0
663,109.2329227463147,-0.4381163259189499,0.0,0.3216443925100092,Abnormal,Abnormal,Monitor,D005A,RING-018,4.037,5.0
657,109.23232418088506,-0.4381098134106567,0.0,0.3661543565936966,Abnormal,Abnormal,Monitor,D005A,RING-019,12.141,5.0
680,109.232326447098,-0.4380263577723883,0.0,0.3485752638452541,Abnormal,Abnormal,Monitor,D005A,RING-019,10.941,5.0
681,109.23241968297869,-0.4380231614401669,0.0,0.3958947135088951,Abnormal,Abnormal,Monitor,D005A,RING-019,3.753,5.0
682,109.23248338197408,-0.4380263956047385,0.0,0.3287059363946962,Abnormal,Abnormal,Monitor,D005A,RING-019,7.843,5.0
659,109.23254565246116,-0.4380998165070187,0.0,0.3249229999095238,Abnormal,Abnormal,Monitor,D005A,RING-019,14.776,5.0
670,109.23138028631276,-0.4380356728064167,0.0,0.3915185516149743,Abnormal,Abnormal,Monitor,D005A,RING-020,4.38,5.0
692,109.23139123782512,-0.4379569156603602,0.0,0.39906351952815,Abnormal,Abnormal,Monitor,D005A,RING-020,6.121,5.0
671,109.23145702085014,-0.4380348427029828,0.0,0.3325482060634399,Abnormal,Abnormal,Monitor,D005A,RING-020,6.003,5.0
694,109.23158469750916,-0.4379634637939992,0.0,0.3975370477134424,Abnormal,Abnormal,Monitor,D005A,RING-021,7.795,5.0
724,109.23159787347583,-0.4378849186508475,0.0,0.3439738049660579,Abnormal,Abnormal,Monitor,D005A,RING-021,1.052,5.0
741,109.23159918970453,-0.4378322993778761,0.0,0.3344289693690587,Abnormal,Abnormal,Monitor,D005A,RING-021,6.797,5.0
713,109.23307053946507,-0.4379121588861027,0.0,0.3990621552756517,Abnormal,Abnormal,Monitor,D005A,RING-022,9.954,5.0
733,109.23314474730542,-0.4378644973750295,0.0,0.3957088097350107,Abnormal,Abnormal,Monitor,D005A,RING-022,2.49,5.0
734,109.23324992181392,-0.437874186628966,0.0,0.3966380680807954,Abnormal,Abnormal,Monitor,D005A,RING-022,13.533,5.0
716,109.23322858280248,-0.4379699932867187,0.0,0.3100758759183155,Abnormal,Abnormal,Monitor,D005A,RING-022,17.424,5.0
764,109.23320002283734,-0.4378235399845497,0.0,0.3142433148821441,Abnormal,Abnormal,Monitor,D005A,RING-022,8.029,5.0
762,109.23306622077511,-0.4378305697234781,0.0,0.3352435137386675,Abnormal,Abnormal,Monitor,D005A,RING-022,7.476,5.0
761,109.23300940854546,-0.4377398490443726,0.0,0.3978153559493753,Abnormal,Abnormal,Monitor,D005A,RING-022,17.981,5.0
763,109.23308285700656,-0.4377557312459624,0.0,0.3422311715873671,Abnormal,Abnormal,Monitor,D005A,RING-022,11.385,5.0
752,109.23248134595536,-0.4378271446597452,0.0,0.3891106892007716,Abnormal,Abnormal,Monitor,D005A,RING-023,16.285,5.0
783,109.23245774519874,-0.4377515738780533,0.0,0.3605613976277108,Abnormal,Abnormal,Monitor,D005A,RING-023,12.153,5.0
784,109.2325337435862,-0.4377124603177554,0.0,0.3253873659136854,Abnormal,Abnormal,Monitor,D005A,RING-023,2.666,5.0
810,109.23262238773462,-0.4376605137513883,0.0,0.3441304844148053,Abnormal,Abnormal,Monitor,D005A,RING-023,8.757,5.0
809,109.23256534057435,-0.4376100629184828,0.0,0.3401928116558211,Abnormal,Abnormal,Monitor,D005A,RING-023,9.926,5.0
836,109.23256869683912,-0.4375620191241882,0.0,0.3312074766944454,Abnormal,Abnormal,Monitor,D005A,RING-023,15.243,5.0
785,109.23262407772069,-0.4377078881218741,0.0,0.3416129752569941,Abnormal,Abnormal,Monitor,D005A,RING-023,7.898,5.0
754,109.23257601933696,-0.4377609928873331,0.0,0.3234178625637351,Abnormal,Abnormal,Monitor,D005A,RING-023,7.282,5.0
776,109.2318734483295,-0.4376992195087176,0.0,0.3281635314189312,Abnormal,Abnormal,Monitor,D005A,RING-024,17.206,5.0
800,109.2318464460694,-0.437628185937745,0.0,0.3247565039524483,Abnormal,Abnormal,Monitor,D005A,RING-024,8.809,5.0
829,109.23192202118253,-0.4375643823238604,0.0,0.341827567076624,Abnormal,Abnormal,Monitor,D005A,RING-024,12.164,5.0
853,109.23193147402884,-0.4374724600823295,0.0,0.3460595170853311,Abnormal,Abnormal,Monitor,D005A,RING-024,16.088,5.0
828,109.23181961278618,-0.437538589750919,0.0,0.2897156628839317,Suspect,Suspect,Priority Survey,D005A,RING-024,2.05,5.0
851,109.23174787896848,-0.437476054546376,0.0,0.3389313589643549,Abnormal,Abnormal,Monitor,D005A,RING-024,11.429,5.0
870,109.23182911685726,-0.4374102163751396,0.0,0.3226454949187879,Abnormal,Abnormal,Monitor,D005A,RING-024,16.205,5.0
852,109.23181749003264,-0.4374682454325029,0.0,0.2888222912447719,Suspect,Suspect,Priority Survey,D005A,RING-024,9.705,5.0
799,109.2317877408508,-0.4376457722227431,0.0,0.3731610145087446,Abnormal,Abnormal,Monitor,D005A,RING-024,10.324,5.0
798,109.2317345142494,-0.4376167148445066,0.0,0.3824503605423221,Abnormal,Abnormal,Monitor,D005A,RING-024,11.028,5.0
797,109.23163406620417,-0.4375953437808061,0.0,0.3985072330059296,Abnormal,Abnormal,Monitor,D005A,RING-024,20.397,5.0
821,109.23320283910572,-0.4375821520787632,0.0,0.3973172734260853,Abnormal,Abnormal,Monitor,D005A,RING-025,17.303,5.0
862,109.23322900085688,-0.4374820081112449,0.0,0.392063782516178,Abnormal,Abnormal,Monitor,D005A,RING-025,5.933,5.0
884,109.23326114641414,-0.437422101649499,0.0,0.3510807187351471,Abnormal,Abnormal,Monitor,D005A,RING-025,1.617,5.0
903,109.23316451248246,-0.4373803301611152,0.0,0.3919162243466473,Abnormal,Abnormal,Monitor,D005A,RING-025,11.43,5.0
925,109.23318965842098,-0.4372970607011501,0.0,0.3757578814200886,Abnormal,Abnormal,Monitor,D005A,RING-025,16.65,5.0
951,109.23316857411184,-0.4372109213771885,0.0,0.3041700331417822,Abnormal,Abnormal,Monitor,D005A,RING-025,26.344,5.0
978,109.2331120973607,-0.4371312783002908,0.0,0.3484110009242931,Abnormal,Abnormal,Monitor,D005A,RING-025,36.907,5.0
904,109.23321785180222,-0.4373642223868641,0.0,0.3862689255949962,Abnormal,Abnormal,Monitor,D005A,RING-025,8.598,5.0
883,109.233145422645,-0.4374249562057603,0.0,0.3589215562956002,Abnormal,Abnormal,Monitor,D005A,RING-025,11.949,5.0
841,109.23330290777896,-0.4375133364839993,0.0,0.3811701701788029,Abnormal,Abnormal,Monitor,D005A,RING-025,10.437,5.0
842,109.2333687926082,-0.4375388359316564,0.0,0.3160569786620228,Abnormal,Abnormal,Monitor,D005A,RING-025,17.398,5.0
843,109.2334186444119,-0.4375386571752484,0.0,0.3356087727216619,Abnormal,Abnormal,Monitor,D005A,RING-025,21.836,5.0
824,109.23346661719376,-0.4376198642579309,0.0,0.3614143347563349,Abnormal,Abnormal,Monitor,D005A,RING-025,31.491,5.0
840,109.23328560823036,-0.4375673333970095,0.0,0.343970276396906,Abnormal,Abnormal,Monitor,D005A,RING-025,15.218,5.0
835,109.23239993342848,-0.437557243571913,0.0,0.3165326175455115,Abnormal,Abnormal,Monitor,D005A,RING-026,9.714,5.0
856,109.23240144139372,-0.4374876026420253,0.0,0.3375032534214189,Abnormal,Abnormal,Monitor,D005A,RING-026,2.403,5.0
875,109.23236227972576,-0.4373917611037088,0.0,0.3268336234786507,Abnormal,Abnormal,Monitor,D005A,RING-026,9.143,5.0
876,109.23239089796094,-0.4374438038211081,0.0,0.3737494386652069,Abnormal,Abnormal,Monitor,D005A,RING-026,2.918,5.0
901,109.23294794312186,-0.4373519905345081,0.0,0.3479681467582093,Abnormal,Abnormal,Monitor,D005A,RING-027,28.518,5.0
923,109.2330193059464,-0.4372826394182251,0.0,0.3473270672876549,Abnormal,Abnormal,Monitor,D005A,RING-027,26.575,5.0
922,109.2329158100561,-0.4372762198574452,0.0,0.3956525616989566,Abnormal,Abnormal,Monitor,D005A,RING-027,19.411,5.0
947,109.23291550536736,-0.4371839441083062,0.0,0.3757375373273159,Abnormal,Abnormal,Monitor,D005A,RING-027,10.693,5.0
976,109.23290804850856,-0.4371010059655438,0.0,0.3916833864318,Abnormal,Abnormal,Monitor,D005A,RING-027,6.7,5.0
1004,109.23299731357426,-0.4370405373128866,0.0,0.3576356418338823,Abnormal,Abnormal,Monitor,D005A,RING-027,18.371,5.0
975,109.23282406413676,-0.4371169985032725,0.0,0.3795413507090021,Abnormal,Abnormal,Monitor,D005A,RING-027,2.823,5.0
1002,109.23281049484996,-0.4370511982565169,0.0,0.3660432738601554,Abnormal,Abnormal,Monitor,D005A,RING-027,8.165,5.0
1001,109.23279431780033,-0.4369983183519363,0.0,0.3472551456698687,Abnormal,Abnormal,Monitor,D005A,RING-027,14.165,5.0
1031,109.2327543973595,-0.4369490434970689,0.0,0.3180962537499156,Abnormal,Abnormal,Monitor,D005A,RING-027,21.062,5.0
999,109.2326721972146,-0.4369962423953937,0.0,0.3599297299538508,Abnormal,Abnormal,Monitor,D005A,RING-027,23.613,5.0
1000,109.23274067063583,-0.437042146771934,0.0,0.3632081720129119,Abnormal,Abnormal,Monitor,D005A,RING-027,14.457,5.0
974,109.2327400448099,-0.4370906228473369,0.0,0.3306978965033438,Abnormal,Abnormal,Monitor,D005A,RING-027,12.425,5.0
914,109.2319577426386,-0.4372676285732833,0.0,0.3696094254652659,Abnormal,Abnormal,Monitor,D005A,RING-028,15.986,5.0
936,109.23199648060664,-0.437215018110285,0.0,0.3284500902633608,Abnormal,Abnormal,Monitor,D005A,RING-028,10.675,5.0
937,109.23208255477763,-0.4372125138538785,0.0,0.3848028716462451,Abnormal,Abnormal,Monitor,D005A,RING-028,1.209,5.0
916,109.23217856236964,-0.4372602218827702,0.0,0.3406132581057371,Abnormal,Abnormal,Monitor,D005A,RING-028,10.708,5.0
938,109.23218840180444,-0.437179933575012,0.0,0.3987737066440924,Abnormal,Abnormal,Monitor,D005A,RING-028,11.46,5.0
967,109.2321725735154,-0.4371201025820371,0.0,0.3462259650211994,Abnormal,Abnormal,Monitor,D005A,RING-028,13.966,5.0
915,109.23207014600167,-0.4372652805082541,0.0,0.3256446176840935,Abnormal,Abnormal,Monitor,D005A,RING-028,5.857,5.0
934,109.23183147767152,-0.4372060550886349,0.0,0.37376464292591,Abnormal,Abnormal,Monitor,D005A,RING-029,16.81,5.0
963,109.23179978597013,-0.4371225680159956,0.0,0.3082582409017,Abnormal,Abnormal,Monitor,D005A,RING-029,8.647,5.0
989,109.23176127106328,-0.4370502653517042,0.0,0.38175142301335,Abnormal,Abnormal,Monitor,D005A,RING-029,6.443,5.0
988,109.2316951448965,-0.4370108654902893,0.0,0.393905456186519,Abnormal,Abnormal,Monitor,D005A,RING-029,10.118,5.0
962,109.2317013253564,-0.4370968453749334,0.0,0.3822655590611674,Abnormal,Abnormal,Monitor,D005A,RING-029,2.795,5.0
987,109.2316006450763,-0.4370635831469901,0.0,0.3837504483879128,Abnormal,Abnormal,Monitor,D005A,RING-029,14.476,5.0
961,109.23169539348405,-0.4371274727294971,0.0,0.3643354999798315,Abnormal,Abnormal,Monitor,D005A,RING-029,4.84,5.0
1010,109.23346164151975,-0.4370136419915548,0.0,0.311578450339981,Abnormal,Abnormal,Monitor,D005A,RING-030,6.495,5.0
1039,109.23348203175767,-0.436922066465527,0.0,0.3891361374551774,Abnormal,Abnormal,Monitor,D005A,RING-030,6.05,5.0
1038,109.2333807725706,-0.4369398148591342,0.0,0.3297501273628218,Abnormal,Abnormal,Monitor,D005A,RING-030,7.067,5.0
1024,109.2321833489737,-0.4369758177316765,0.0,0.3429367927444321,Abnormal,Abnormal,Monitor,D005A,RING-031,9.999,5.0
1025,109.2322641611334,-0.4369294023664267,0.0,0.3555995196911501,Abnormal,Abnormal,Monitor,D005A,RING-031,1.033,5.0
