Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name
49,109.23676502197921,-0.4489683261197179,0.0,0.4246821043445317,Normal,Normal,Routine,D011A
50,109.23693608500776,-0.44897854645578333,0.0,0.43591061152122046,Normal,Normal,Routine,D011A
51,109.23699880313836,-0.44898334995180034,0.0,0.43178058252548346,Normal,Normal,Routine,D011A
52,109.23704606259851,-0.4489405627292042,0.0,0.44745335812543785,Normal,Normal,Routine,D011A
53,109.23712345551593,-0.44894669729806264,0.0,0.4356188282575943,Normal,Normal,Routine,D011A
54,109.23719355048132,-0.4489431567998441,0.0,0.44114688747144587,Normal,Normal,Routine,D011A
55,109.23731343783403,-0.44892396862713974,0.0,0.413925526240852,Normal,Normal,Routine,D011A
56,109.23739348398281,-0.4489687825528131,0.0,0.41824118712562725,Normal,Normal,Routine,D011A
57,109.23748993195393,-0.4489338755710671,0.0,0.4264158923378827,Normal,Normal,Routine,D011A
58,109.23755283064504,-0.4489387270339265,0.0,0.4175384112683203,Normal,Normal,Routine,D011A
59,109.23776767490004,-0.4489632739531483,0.0,0.4065563146504888,Normal,Normal,Routine,D011A
60,109.23786295952547,-0.4489062664858032,0.0,0.4338883605838772,Normal,Normal,Routine,D011A
61,109.23791448087619,-0.4489290827246155,0.0,0.4367052211749777,Normal,Normal,Routine,D011A
62,109.2379621850263,-0.4489349541655277,0.0,0.392916945709708,Abnormal,Abnormal,Monitor,D011A
63,109.23803542196093,-0.44891734983826215,0.0,0.40339184258701904,Normal,Normal,Routine,D011A
64,109.23807267981871,-0.4489543302891156,0.0,0.400993152319983,Normal,Normal,Routine,D011A
65,109.23600722131113,-0.44888197861730017,0.0,0.38785146526596814,Abnormal,Abnormal,Monitor,D011A
66,109.23605697229799,-0.4488815123272171,0.0,0.33182514637333965,Abnormal,Abnormal,Monitor,D011A
67,109.2363900228601,-0.44889494248226336,0.0,0.3605680571619406,Abnormal,Abnormal,Monitor,D011A
68,109.23649268173465,-0.44888882088896775,0.0,0.3928106687608437,Abnormal,Abnormal,Monitor,D011A
69,109.23656461388896,-0.4488767659579099,0.0,0.4130024630770517,Normal,Normal,Routine,D011A
70,109.23664821637102,-0.44886490828315273,0.0,0.43903122463499755,Normal,Normal,Routine,D011A
71,109.23671301114894,-0.4488553438653775,0.0,0.43855623641640323,Normal,Normal,Routine,D011A
72,109.23682671087369,-0.4488860959532569,0.0,0.36474416135424814,Abnormal,Abnormal,Monitor,D011A
73,109.23691131089561,-0.4488836332856471,0.0,0.4182020030230101,Normal,Normal,Routine,D011A
74,109.2370192138343,-0.44888162661507486,0.0,0.44596302295192314,Normal,Normal,Routine,D011A
75,109.2371427997682,-0.4488870227303687,0.0,0.4216081735657169,Normal,Normal,Routine,D011A
76,109.23726845192077,-0.44887291450251166,0.0,0.39638961442214243,Abnormal,Abnormal,Monitor,D011A
77,109.23735882752301,-0.4488831324190175,0.0,0.43058810380794577,Normal,Normal,Routine,D011A
78,109.23744226061241,-0.44889608506200745,0.0,0.4090326138610238,Normal,Normal,Routine,D011A
79,109.23754257675897,-0.44889407563813283,0.0,0.4128897091424143,Normal,Normal,Routine,D011A
80,109.23761359726701,-0.44888175822177256,0.0,0.392173783883361,Abnormal,Abnormal,Monitor,D011A
81,109.23778640413687,-0.4488723312294898,0.0,0.41894321342004587,Normal,Normal,Routine,D011A
82,109.23619747880231,-0.44879378782184526,0.0,0.3780831280438339,Abnormal,Abnormal,Monitor,D011A
83,109.23627743328129,-0.44883107250847903,0.0,0.4176939740319925,Normal,Normal,Routine,D011A
84,109.23635669012333,-0.4488107938499252,0.0,0.4185233127025328,Normal,Normal,Routine,D011A
85,109.23645719879384,-0.4488485528610935,0.0,0.42613983687947277,Normal,Normal,Routine,D011A
86,109.23648281121984,-0.448822519777292,0.0,0.41406272964243507,Normal,Normal,Routine,D011A
87,109.23660892196561,-0.4488174953615326,0.0,0.40243798348984106,Normal,Normal,Routine,D011A
88,109.23677505208367,-0.44881468443600975,0.0,0.42783140028310446,Normal,Normal,Routine,D011A
89,109.23689016725906,-0.4487901543141043,0.0,0.42080651997496643,Normal,Normal,Routine,D011A
90,109.23703418646903,-0.44884701908199387,0.0,0.46319582204249565,Normal,Normal,Routine,D011A
91,109.23712736733688,-0.44882361490992156,0.0,0.44486857204258917,Normal,Normal,Routine,D011A
92,109.2376203918783,-0.44882521218215327,0.0,0.40289949640115635,Normal,Normal,Routine,D011A
93,109.23766351523633,-0.4488518624204058,0.0,0.3789074926809432,Abnormal,Abnormal,Monitor,D011A
94,109.2377480234779,-0.44880893681113765,0.0,0.3866698417676726,Abnormal,Abnormal,Monitor,D011A
95,109.23783223891594,-0.4488259182958598,0.0,0.43230203874479356,Normal,Normal,Routine,D011A
96,109.23785721727482,-0.44880696932092085,0.0,0.4051089717119768,Normal,Normal,Routine,D011A
97,109.23798735904406,-0.4488003832235928,0.0,0.39808296338683036,Abnormal,Abnormal,Monitor,D011A
98,109.23599883297113,-0.4487106371976856,0.0,0.4052714936622745,Normal,Normal,Routine,D011A
99,109.23606820202104,-0.44872986768685597,0.0,0.3816412079023913,Abnormal,Abnormal,Monitor,D011A
100,109.2361597224332,-0.4487306214861883,0.0,0.4010627778917414,Normal,Normal,Routine,D011A
101,109.23628088252106,-0.4487603824565217,0.0,0.4360499013072681,Normal,Normal,Routine,D011A
102,109.23631630125001,-0.44870871034649434,0.0,0.41757442358627705,Normal,Normal,Routine,D011A
103,109.23639028027284,-0.4487353572101748,0.0,0.37452331523277116,Abnormal,Abnormal,Monitor,D011A
104,109.23651882285381,-0.4487556808949525,0.0,0.40481286598438126,Normal,Normal,Routine,D011A
105,109.23656686437623,-0.4487367239709851,0.0,0.37276395292706627,Abnormal,Abnormal,Monitor,D011A
106,109.23662187188022,-0.44871081648176975,0.0,0.3967655367057503,Abnormal,Abnormal,Monitor,D011A
107,109.23674298011144,-0.44875844911066165,0.0,0.4121104400380053,Normal,Normal,Routine,D011A
108,109.23681628058988,-0.44873036398312655,0.0,0.3912054655358894,Abnormal,Abnormal,Monitor,D011A
109,109.23693264456037,-0.44875378736116317,0.0,0.3943698956022523,Abnormal,Abnormal,Monitor,D011A
110,109.2370033290984,-0.4487189238674638,0.0,0.39268369094340827,Abnormal,Abnormal,Monitor,D011A
111,109.23727039372741,-0.44870144254180594,0.0,0.43318785959511485,Normal,Normal,Routine,D011A
112,109.23735512621214,-0.4487348362868584,0.0,0.39452207790561983,Abnormal,Abnormal,Monitor,D011A
113,109.23746603843743,-0.4486988702506981,0.0,0.4659172058635532,Normal,Normal,Routine,D011A
114,109.23748201930837,-0.44875650968471564,0.0,0.3888691599149049,Abnormal,Abnormal,Monitor,D011A
115,109.23754004901824,-0.4487665081400518,0.0,0.41141151888547717,Normal,Normal,Routine,D011A
116,109.23772257166388,-0.4487193380114318,0.0,0.43449833054563025,Normal,Normal,Routine,D011A
117,109.2377900633629,-0.44876870294340615,0.0,0.42564745052881975,Normal,Normal,Routine,D011A
118,109.23781245094825,-0.4487466244614404,0.0,0.3822430601364546,Abnormal,Abnormal,Monitor,D011A
119,109.23803053242025,-0.4487381932147872,0.0,0.43056418582281647,Normal,Normal,Routine,D011A
120,109.23604350243617,-0.4486576235531169,0.0,0.41486560826606717,Normal,Normal,Routine,D011A
121,109.23611755154282,-0.4486616448626174,0.0,0.4137966622698713,Normal,Normal,Routine,D011A
122,109.23619443248089,-0.4486374509118461,0.0,0.42775218622408845,Normal,Normal,Routine,D011A
123,109.23628296676567,-0.44866934081583637,0.0,0.4334559409222717,Normal,Normal,Routine,D011A
124,109.23647718243771,-0.4486958531858793,0.0,0.35184462035575453,Abnormal,Abnormal,Monitor,D011A
125,109.23659288731636,-0.44866941604070426,0.0,0.3848039006445938,Abnormal,Abnormal,Monitor,D011A
126,109.23669646621813,-0.44863249963728685,0.0,0.42717450948524593,Normal,Normal,Routine,D011A
127,109.2368106316807,-0.4486802011122521,0.0,0.4172071621951314,Normal,Normal,Routine,D011A
128,109.23711680544774,-0.44868474626537425,0.0,0.42920851661791437,Normal,Normal,Routine,D011A
129,109.23720361936985,-0.44865375165428056,0.0,0.41471304269898074,Normal,Normal,Routine,D011A
130,109.23740258593779,-0.448680997646717,0.0,0.4494267679079408,Normal,Normal,Routine,D011A
131,109.23766673860649,-0.44864395648529115,0.0,0.4179285823366679,Normal,Normal,Routine,D011A
132,109.2377340344148,-0.44864855579966517,0.0,0.4335185855763977,Normal,Normal,Routine,D011A
133,109.23785224509051,-0.44865032253357245,0.0,0.4290461287633773,Normal,Normal,Routine,D011A
134,109.23606346188666,-0.4485683894354249,0.0,0.4207065779690652,Normal,Normal,Routine,D011A
135,109.23616044330927,-0.44854118180924224,0.0,0.37109317919755064,Abnormal,Abnormal,Monitor,D011A
136,109.23631188249057,-0.448570571214165,0.0,0.3633983973951117,Abnormal,Abnormal,Monitor,D011A
137,109.23640111410396,-0.44856385493399015,0.0,0.40886708192940835,Normal,Normal,Routine,D011A
138,109.23650093360291,-0.44855743059710995,0.0,0.3695368724111914,Abnormal,Abnormal,Monitor,D011A
139,109.23656979809589,-0.4485831095182656,0.0,0.412297407737325,Normal,Normal,Routine,D011A
140,109.23665123148736,-0.4485664747936374,0.0,0.3902658526518477,Abnormal,Abnormal,Monitor,D011A
141,109.23671713058792,-0.4485779681531612,0.0,0.44908634195326297,Normal,Normal,Routine,D011A
142,109.23683207043096,-0.44857661517517194,0.0,0.4105598830672748,Normal,Normal,Routine,D011A
143,109.23703580715322,-0.4485610690495057,0.0,0.43011573915133766,Normal,Normal,Routine,D011A
144,109.23718925709643,-0.4485552210889706,0.0,0.4215075315507643,Normal,Normal,Routine,D011A
145,109.23723913902411,-0.44854073002741157,0.0,0.39493507709849196,Abnormal,Abnormal,Monitor,D011A
146,109.23735666112299,-0.44856696333273255,0.0,0.40802972936732607,Normal,Normal,Routine,D011A
147,109.23740476632221,-0.4486085510927099,0.0,0.295211212606161,Suspect,Suspect,Priority Survey,D011A
148,109.23745313434915,-0.4485503331432582,0.0,0.4102095890381895,Normal,Normal,Routine,D011A
149,109.2376014748961,-0.44857095912395495,0.0,0.40302083275385386,Normal,Normal,Routine,D011A
150,109.23769256679614,-0.4485984484237738,0.0,0.4248553026216162,Normal,Normal,Routine,D011A
151,109.237817154812,-0.44857186870172516,0.0,0.44144746127140305,Normal,Normal,Routine,D011A
152,109.2378632000078,-0.44856204469838074,0.0,0.45925437145397074,Normal,Normal,Routine,D011A
153,109.23792820185828,-0.44861074436272175,0.0,0.44067153892097427,Normal,Normal,Routine,D011A
154,109.23796090284111,-0.448568593817718,0.0,0.44724351051613365,Normal,Normal,Routine,D011A
155,109.23798320703231,-0.44862474903308064,0.0,0.42368458584637053,Normal,Normal,Routine,D011A
156,109.23804738870734,-0.4485760626031088,0.0,0.4501683912394237,Normal,Normal,Routine,D011A
157,109.23643725417823,-0.4485045262879232,0.0,0.4053147044460941,Normal,Normal,Routine,D011A
158,109.23669084717608,-0.44849884551157265,0.0,0.43984665952028673,Normal,Normal,Routine,D011A
159,109.2367634205146,-0.4485213349621725,0.0,0.448563026222003,Normal,Normal,Routine,D011A
160,109.23686733197576,-0.4485136302167879,0.0,0.36483879975835104,Abnormal,Abnormal,Monitor,D011A
161,109.23694446573914,-0.4485028398333176,0.0,0.4479909277574919,Normal,Normal,Routine,D011A
162,109.23703436825055,-0.44850797455047925,0.0,0.42317663459663846,Normal,Normal,Routine,D011A
163,109.23730935494072,-0.44850847802113697,0.0,0.4116144707710309,Normal,Normal,Routine,D011A
164,109.23741011988982,-0.4485040587277904,0.0,0.4066803740215828,Normal,Normal,Routine,D011A
165,109.23765158478675,-0.44850853568892585,0.0,0.3445078876121978,Abnormal,Abnormal,Monitor,D011A
166,109.23783346507005,-0.4484993089021532,0.0,0.43794789941370066,Normal,Normal,Routine,D011A
167,109.23794650988864,-0.4484893311306099,0.0,0.40586400875970696,Normal,Normal,Routine,D011A
168,109.23800613150972,-0.4485024389463621,0.0,0.44411321582511976,Normal,Normal,Routine,D011A
169,109.23810476444045,-0.4485036592452188,0.0,0.4458818040466221,Normal,Normal,Routine,D011A
170,109.23599150158354,-0.4484280120699385,0.0,0.37891782845798316,Abnormal,Abnormal,Monitor,D011A
171,109.23623270154671,-0.44843521636742845,0.0,0.4161525190971894,Normal,Normal,Routine,D011A
172,109.23630218855868,-0.4484307696046672,0.0,0.4391556365170264,Normal,Normal,Routine,D011A
173,109.2364228082387,-0.4484440875476482,0.0,0.4023208663072922,Normal,Normal,Routine,D011A
174,109.23649604702729,-0.4484334698492286,0.0,0.4031029613014379,Normal,Normal,Routine,D011A
175,109.23657511329539,-0.44842503563752684,0.0,0.4000368561436888,Normal,Normal,Routine,D011A
176,109.23666065375025,-0.44846778544459087,0.0,0.4324760751667947,Normal,Normal,Routine,D011A
177,109.23676289483465,-0.44840578343226994,0.0,0.41912920216292693,Normal,Normal,Routine,D011A
178,109.23676744676736,-0.4484680030615249,0.0,0.443471968703232,Normal,Normal,Routine,D011A
179,109.23701458042036,-0.4484056012140356,0.0,0.45465111305821826,Normal,Normal,Routine,D011A
180,109.23708712457844,-0.4483924277851886,0.0,0.4649956284747172,Normal,Normal,Routine,D011A
181,109.23716914363808,-0.4484247022381114,0.0,0.41927252170206836,Normal,Normal,Routine,D011A
182,109.23724130371362,-0.4484362522715865,0.0,0.44772282177907863,Normal,Normal,Routine,D011A
183,109.23728159293859,-0.4484106405134189,0.0,0.4215333519084165,Normal,Normal,Routine,D011A
184,109.23735681226158,-0.4484271088704686,0.0,0.4430068405045208,Normal,Normal,Routine,D011A
185,109.23739563454943,-0.4484130021619001,0.0,0.46094030457742674,Normal,Normal,Routine,D011A
186,109.237509112083,-0.4484527799873215,0.0,0.3304378314915335,Abnormal,Abnormal,Monitor,D011A
187,109.23763147546447,-0.44839821163627513,0.0,0.4025093790906161,Normal,Normal,Routine,D011A
188,109.23766058247361,-0.4484573300724919,0.0,0.354459634941756,Abnormal,Abnormal,Monitor,D011A
189,109.23774303117182,-0.44839849097758755,0.0,0.43992345205009675,Normal,Normal,Routine,D011A
190,109.23783272624816,-0.44838472937642626,0.0,0.4474882154815251,Normal,Normal,Routine,D011A
191,109.23786528678644,-0.4484527831405595,0.0,0.4234017855078988,Normal,Normal,Routine,D011A
192,109.23804773546489,-0.44845579256598417,0.0,0.41802105454807453,Normal,Normal,Routine,D011A
193,109.23612525803908,-0.4483569195779346,0.0,0.39304420699340265,Abnormal,Abnormal,Monitor,D011A
194,109.23626078397896,-0.44834262202306296,0.0,0.431508373932777,Normal,Normal,Routine,D011A
195,109.23634871820883,-0.4483558018132756,0.0,0.4100122277173528,Normal,Normal,Routine,D011A
196,109.23640975756298,-0.4483300739273865,0.0,0.3562271873609995,Abnormal,Abnormal,Monitor,D011A
197,109.23656804340018,-0.44833696781136084,0.0,0.40447515747940244,Normal,Normal,Routine,D011A
198,109.23665599224323,-0.448341696924083,0.0,0.4260302009429621,Normal,Normal,Routine,D011A
199,109.23671213692703,-0.4483834792327377,0.0,0.4406709824508864,Normal,Normal,Routine,D011A
200,109.23686009937882,-0.44836597622508867,0.0,0.3948997782827666,Abnormal,Abnormal,Monitor,D011A
201,109.23697658157836,-0.448345788851373,0.0,0.43951503301039907,Normal,Normal,Routine,D011A
202,109.23722730183904,-0.448363158843079,0.0,0.41691702406220194,Normal,Normal,Routine,D011A
203,109.23739010154132,-0.44835892639911934,0.0,0.45653084183199016,Normal,Normal,Routine,D011A
204,109.237483206702,-0.44834786225209056,0.0,0.44975349515047064,Normal,Normal,Routine,D011A
205,109.23757762181046,-0.4483620021654046,0.0,0.3745884320526465,Abnormal,Abnormal,Monitor,D011A
206,109.23766817718221,-0.4483530118612686,0.0,0.2791677755981967,Suspect,Suspect,Priority Survey,D011A
207,109.23790574080815,-0.4483278340385566,0.0,0.4177348590694567,Normal,Normal,Routine,D011A
208,109.23800335591837,-0.4483556359872264,0.0,0.41503211907932863,Normal,Normal,Routine,D011A
209,109.23608417372256,-0.4482893069107758,0.0,0.39226352136974213,Abnormal,Abnormal,Monitor,D011A
210,109.23648819939409,-0.4482846519045418,0.0,0.42448295516653295,Normal,Normal,Routine,D011A
211,109.23659532312891,-0.4482879315517707,0.0,0.4357229322332054,Normal,Normal,Routine,D011A
212,109.23666676491858,-0.4482867271670141,0.0,0.43998174225720543,Normal,Normal,Routine,D011A
213,109.23673188383124,-0.448285234585356,0.0,0.47068958264015553,Normal,Normal,Routine,D011A
214,109.23677701904089,-0.4483129803982001,0.0,0.4360376115260807,Normal,Normal,Routine,D011A
215,109.23684240779532,-0.44829873816125765,0.0,0.43065219645828257,Normal,Normal,Routine,D011A
216,109.23702637453101,-0.44830141608558577,0.0,0.4155795039483375,Normal,Normal,Routine,D011A
217,109.23727362647449,-0.44831163945187,0.0,0.39249473640968496,Abnormal,Abnormal,Monitor,D011A
218,109.23752480288988,-0.4483035905742285,0.0,0.4138018392464694,Normal,Normal,Routine,D011A
219,109.23769817648542,-0.4482756345597283,0.0,0.45650482018764293,Normal,Normal,Routine,D011A
220,109.23779225647351,-0.44827506142438683,0.0,0.4442201888338325,Normal,Normal,Routine,D011A
221,109.23802839982409,-0.44828794071636546,0.0,0.3814715147748434,Abnormal,Abnormal,Monitor,D011A
222,109.23600343524006,-0.4482437441040393,0.0,0.3728152674146482,Abnormal,Abnormal,Monitor,D011A
223,109.23603434998572,-0.44819591145973436,0.0,0.3972445205448594,Abnormal,Abnormal,Monitor,D011A
224,109.23610092280511,-0.44819598547997425,0.0,0.3806384655688715,Abnormal,Abnormal,Monitor,D011A
225,109.23622881428176,-0.44818932648777016,0.0,0.36622532883938486,Abnormal,Abnormal,Monitor,D011A
226,109.23635168493959,-0.44820676856676334,0.0,0.4342391133089209,Normal,Normal,Routine,D011A
227,109.23644189910543,-0.44820445463629843,0.0,0.4209961152336508,Normal,Normal,Routine,D011A
228,109.23662104096552,-0.44821550158745627,0.0,0.37662041547931047,Abnormal,Abnormal,Monitor,D011A
229,109.23670464641512,-0.44820622023195794,0.0,0.4300329556519335,Normal,Normal,Routine,D011A
230,109.23676149885999,-0.44822957217876547,0.0,0.3814724057008064,Abnormal,Abnormal,Monitor,D011A
231,109.23688541175436,-0.4482086170414097,0.0,0.3846668977176119,Abnormal,Abnormal,Monitor,D011A
232,109.23691200435647,-0.4482532425377277,0.0,0.42557110091020023,Normal,Normal,Routine,D011A
233,109.23724277983099,-0.4482249032902181,0.0,0.43129778017993353,Normal,Normal,Routine,D011A
234,109.2372916006002,-0.448215395558263,0.0,0.4056270568968876,Normal,Normal,Routine,D011A
235,109.23734892190664,-0.4482577677612584,0.0,0.4059699669850227,Normal,Normal,Routine,D011A
236,109.23751536336485,-0.4482379044583844,0.0,0.40937229537306663,Normal,Normal,Routine,D011A
237,109.23771836927133,-0.4482435711642968,0.0,0.43330488593198124,Normal,Normal,Routine,D011A
238,109.23778161391402,-0.4482366821580288,0.0,0.4206499755839629,Normal,Normal,Routine,D011A
239,109.23785752299504,-0.4482574840806434,0.0,0.4417596717827891,Normal,Normal,Routine,D011A
240,109.23792340019014,-0.4481879476041934,0.0,0.4485754472042901,Normal,Normal,Routine,D011A
241,109.23792377580358,-0.4482587770055427,0.0,0.43185696481817853,Normal,Normal,Routine,D011A
242,109.23798119050143,-0.4482412493015714,0.0,0.41824665017272844,Normal,Normal,Routine,D011A
243,109.23806206613455,-0.4482207819738533,0.0,0.38600901347808564,Abnormal,Abnormal,Monitor,D011A
244,109.23600262342886,-0.4481114078542854,0.0,0.2845512233802433,Suspect,Suspect,Priority Survey,D011A
245,109.23606990315183,-0.4481228942998269,0.0,0.3877323658607724,Abnormal,Abnormal,Monitor,D011A
246,109.23615026335892,-0.448123852447631,0.0,0.4069078061998128,Normal,Normal,Routine,D011A
247,109.23627245576597,-0.44814900622333326,0.0,0.3035904478636798,Abnormal,Abnormal,Monitor,D011A
248,109.23643900304529,-0.44809566942455675,0.0,0.41790762980900714,Normal,Normal,Routine,D011A
249,109.2364909760617,-0.4481377889192258,0.0,0.3838707834518693,Abnormal,Abnormal,Monitor,D011A
250,109.23658335119785,-0.44809158623497464,0.0,0.41716569300548745,Normal,Normal,Routine,D011A
251,109.23667740956944,-0.44815485574409175,0.0,0.4339427631462364,Normal,Normal,Routine,D011A
252,109.23677853069529,-0.44810327459082533,0.0,0.41794713243504084,Normal,Normal,Routine,D011A
253,109.23682251101454,-0.44813357747907284,0.0,0.43418257987294584,Normal,Normal,Routine,D011A
254,109.23689159281305,-0.44813710380979455,0.0,0.3955219094825602,Abnormal,Abnormal,Monitor,D011A
255,109.23758124745325,-0.44812446242543524,0.0,0.4463786188892753,Normal,Normal,Routine,D011A
256,109.23776685654965,-0.4481148377099419,0.0,0.42551549698152097,Normal,Normal,Routine,D011A
257,109.23793404957509,-0.44814141489737686,0.0,0.4560730839447854,Normal,Normal,Routine,D011A
258,109.23798433597406,-0.4480996294189011,0.0,0.427084823498224,Normal,Normal,Routine,D011A
259,109.23619565240155,-0.4480554911899247,0.0,0.4148239521440745,Normal,Normal,Routine,D011A
260,109.23626933197308,-0.4480459379468968,0.0,0.38629586057206183,Abnormal,Abnormal,Monitor,D011A
261,109.23653345410837,-0.4480381128589794,0.0,0.4013039953607085,Normal,Normal,Routine,D011A
262,109.23660712821673,-0.4480477018210102,0.0,0.4360266138356056,Normal,Normal,Routine,D011A
263,109.2369730646963,-0.4480609426363039,0.0,0.37435645692116715,Abnormal,Abnormal,Monitor,D011A
264,109.23710568602712,-0.4480639426837641,0.0,0.41771507273251945,Normal,Normal,Routine,D011A
265,109.23731160589482,-0.44804326421449836,0.0,0.38859937591717614,Abnormal,Abnormal,Monitor,D011A
266,109.23748188452957,-0.44807701686269463,0.0,0.4314105704376593,Normal,Normal,Routine,D011A
267,109.23599749291267,-0.44797822503792156,0.0,0.3513394338443377,Abnormal,Abnormal,Monitor,D011A
268,109.2362482559839,-0.4479662260849527,0.0,0.4143146792395871,Normal,Normal,Routine,D011A
269,109.23653371623887,-0.4479599190503434,0.0,0.38749135052028916,Abnormal,Abnormal,Monitor,D011A
270,109.23665342113011,-0.4479747315459217,0.0,0.36821098369989314,Abnormal,Abnormal,Monitor,D011A
271,109.23687815494276,-0.44795925827007727,0.0,0.3843516934137403,Abnormal,Abnormal,Monitor,D011A
272,109.2374221035535,-0.4479903315628105,0.0,0.4357390957101722,Normal,Normal,Routine,D011A
273,109.23769186335176,-0.44799406293153704,0.0,0.41480948331165224,Normal,Normal,Routine,D011A
274,109.23778946974684,-0.44798686482913425,0.0,0.4468853679867627,Normal,Normal,Routine,D011A
275,109.23785245503146,-0.4479977515780374,0.0,0.4595801461489152,Normal,Normal,Routine,D011A
276,109.237952560676,-0.4480120972213984,0.0,0.37652184860566773,Abnormal,Abnormal,Monitor,D011A
