Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
16,109.23670119,-0.44163229,17.0,0.3902245759963989,Abnormal,Abnormal,Monitor,D011A,0.3902245759963989,Abnormal,Sub-Optimal,Monitor,D11
17,109.23721292,-0.44097634,16.95,0.4725173115730285,Healthy,Healthy,,D011A,0.4725173115730285,Healthy,Good,,D11
18,109.23739744,-0.44126893,16.86,0.4010796844959259,Abnormal,Abnormal,Monitor,D011A,0.4010796844959259,Abnormal,Sub-Optimal,Monitor,D11
19,109.23732467,-0.44130508,16.77,0.3919758200645447,Abnormal,Abnormal,Monitor,D011A,0.3919758200645447,Abnormal,Sub-Optimal,Monitor,D11
20,109.23734087,-0.441202,16.76,0.4977090954780578,Healthy,Healthy,,D011A,0.4977090954780578,Healthy,Good,,D11
21,109.2372618,-0.44126166,16.58,0.4815113842487335,Healthy,Healthy,,D011A,0.4815113842487335,Healthy,Good,,D11
22,109.23795197,-0.44192377,16.47,0.4157404601573944,Abnormal,Abnormal,Monitor,D011A,0.4157404601573944,Abnormal,Sub-Optimal,Monitor,D11
23,109.23710821,-0.44122545,16.46,0.4725557267665863,Healthy,Healthy,,D011A,0.4725557267665863,Healthy,Good,,D11
24,109.23646928,-0.44229147,16.42,0.5140814781188965,Healthy,Healthy,,D011A,0.5140814781188965,Healthy,Good,,D11
25,109.23672869,-0.44120999,16.29,0.5069811940193176,Healthy,Healthy,,D011A,0.5069811940193176,Healthy,Good,,D11
26,109.23704441,-0.4413023,16.16,0.4050426483154297,Abnormal,Abnormal,Monitor,D011A,0.4050426483154297,Abnormal,Sub-Optimal,Monitor,D11
27,109.23686654,-0.44135245,16.04,0.5158936977386475,Healthy,Healthy,,D011A,0.5158936977386475,Healthy,Good,,D11
28,109.23736964,-0.44106817,16.01,0.4280358850955963,Abnormal,Abnormal,Monitor,D011A,0.4280358850955963,Abnormal,Sub-Optimal,Monitor,D11
29,109.2367318,-0.44134111,15.93,0.53719562292099,Healthy,Healthy,,D011A,0.53719562292099,Healthy,Good,,D11
30,109.23633417,-0.44197403,15.85,0.3965595066547394,Abnormal,Abnormal,Monitor,D011A,0.3965595066547394,Abnormal,Sub-Optimal,Monitor,D11
31,109.23676779,-0.44110691,15.83,0.5299383401870728,Healthy,Healthy,,D011A,0.5299383401870728,Healthy,Good,,D11
32,109.23672516,-0.44093644,15.77,0.5887873768806458,Healthy,Healthy,,D011A,0.5887873768806458,Healthy,Good,,D11
33,109.23726454,-0.44106543,15.64,0.417680948972702,Abnormal,Abnormal,Monitor,D011A,0.417680948972702,Abnormal,Sub-Optimal,Monitor,D11
34,109.23734452,-0.44094246,15.64,0.5193981528282166,Healthy,Healthy,,D011A,0.5193981528282166,Healthy,Good,,D11
35,109.23686127,-0.44086639,15.59,0.4752157926559448,Healthy,Healthy,,D011A,0.4752157926559448,Healthy,Good,,D11
36,109.23689448,-0.44094552,15.52,0.4413940906524658,Normal,Normal,Routine,D011A,0.4413940906524658,Normal,Moderate,Routine,D11
37,109.23631857,-0.44903072,15.48,0.4767439067363739,Healthy,Healthy,,D011A,0.4767439067363739,Healthy,Good,,D11
38,109.23675082,-0.44071534,15.45,0.4433599412441253,Normal,Normal,Routine,D011A,0.4433599412441253,Normal,Moderate,Routine,D11
39,109.23711817,-0.44089945,15.45,0.5329058766365051,Healthy,Healthy,,D011A,0.5329058766365051,Healthy,Good,,D11
40,109.23675707,-0.44084782,15.44,0.4793322682380676,Healthy,Healthy,,D011A,0.4793322682380676,Healthy,Good,,D11
41,109.23611075,-0.44657912,15.43,0.4262273907661438,Abnormal,Abnormal,Monitor,D011A,0.4262273907661438,Abnormal,Sub-Optimal,Monitor,D11
42,109.23726897,-0.441353,15.35,0.5113416910171509,Healthy,Healthy,,D011A,0.5113416910171509,Healthy,Good,,D11
43,109.2374119,-0.44090812,15.19,0.5356688499450684,Healthy,Healthy,,D011A,0.5356688499450684,Healthy,Good,,D11
44,109.23615094,-0.44190345,15.19,0.4256289005279541,Abnormal,Abnormal,Monitor,D011A,0.4256289005279541,Abnormal,Sub-Optimal,Monitor,D11
45,109.23722015,-0.44077649,15.15,0.4947555661201477,Healthy,Healthy,,D011A,0.4947555661201477,Healthy,Good,,D11
46,109.23628261,-0.44157341,15.08,0.4840352535247803,Healthy,Healthy,,D011A,0.4840352535247803,Healthy,Good,,D11
47,109.2363644,-0.44895297,15.02,0.3770510256290436,Suspect,Suspect,Priority Survey,D011A,0.3770510256290436,Suspect,Critical,Priority Survey,D11
48,109.23642049,-0.4491465,14.95,0.6141149401664734,Healthy,Healthy,,D011A,0.6141149401664734,Healthy,Good,,D11
49,109.23674757,-0.44493435,14.93,0.5380017757415771,Healthy,Healthy,,D011A,0.5380017757415771,Healthy,Good,,D11
50,109.23716168,-0.44112916,14.92,0.4408637881278991,Normal,Normal,Routine,D011A,0.4408637881278991,Normal,Moderate,Routine,D11
51,109.23708989,-0.44080811,14.83,0.444208025932312,Normal,Normal,Routine,D011A,0.444208025932312,Normal,Moderate,Routine,D11
52,109.23638009,-0.44908409,14.8,0.5869951844215393,Healthy,Healthy,,D011A,0.5869951844215393,Healthy,Good,,D11
53,109.23602194,-0.44419717,14.73,0.543002724647522,Healthy,Healthy,,D011A,0.543002724647522,Healthy,Good,,D11
54,109.2380231,-0.44879421,14.65,0.4038484692573547,Abnormal,Abnormal,Monitor,D011A,0.4038484692573547,Abnormal,Sub-Optimal,Monitor,D11
55,109.23737991,-0.44513887,14.63,0.4109155535697937,Abnormal,Abnormal,Monitor,D011A,0.4109155535697937,Abnormal,Sub-Optimal,Monitor,D11
56,109.23705943,-0.44048708,14.57,0.6751857995986938,Healthy,Healthy,,D011A,0.6751857995986938,Healthy,Good,,D11
57,109.2370477,-0.44070773,14.43,0.5318179130554199,Healthy,Healthy,,D011A,0.5318179130554199,Healthy,Good,,D11
58,109.23761174,-0.4410203,14.42,0.52340167760849,Healthy,Healthy,,D011A,0.52340167760849,Healthy,Good,,D11
59,109.23609856,-0.44310028,14.4,0.4702583253383636,Healthy,Healthy,,D011A,0.4702583253383636,Healthy,Good,,D11
60,109.23676174,-0.44578711,14.39,0.5292240977287292,Healthy,Healthy,,D011A,0.5292240977287292,Healthy,Good,,D11
61,109.23770154,-0.44871094,14.37,0.5288270711898804,Healthy,Healthy,,D011A,0.5288270711898804,Healthy,Good,,D11
62,109.23612983,-0.44381468,14.27,0.4584099948406219,Normal,Normal,Routine,D011A,0.4584099948406219,Normal,Moderate,Routine,D11
63,109.23806808,-0.44851841,14.22,0.3977933526039123,Abnormal,Abnormal,Monitor,D011A,0.3977933526039123,Abnormal,Sub-Optimal,Monitor,D11
64,109.23593151,-0.44294198,14.2,0.4123780727386474,Abnormal,Abnormal,Monitor,D011A,0.4123780727386474,Abnormal,Sub-Optimal,Monitor,D11
65,109.2368063,-0.44915835,14.19,0.431571364402771,Normal,Normal,Routine,D011A,0.431571364402771,Normal,Moderate,Routine,D11
66,109.23639789,-0.44028752,14.18,0.452092707157135,Normal,Normal,Routine,D011A,0.452092707157135,Normal,Moderate,Routine,D11
67,109.23800607,-0.44864319,14.17,0.4985344111919403,Healthy,Healthy,,D011A,0.4985344111919403,Healthy,Good,,D11
68,109.2364909,-0.4420333,14.09,0.445023238658905,Normal,Normal,Routine,D011A,0.445023238658905,Normal,Moderate,Routine,D11
69,109.23667598,-0.44378768,14.06,0.5059153437614441,Healthy,Healthy,,D011A,0.5059153437614441,Healthy,Good,,D11
70,109.23750171,-0.44668435,14.05,0.4807194173336029,Healthy,Healthy,,D011A,0.4807194173336029,Healthy,Good,,D11
71,109.23782462,-0.44485774,14.05,0.4990010261535644,Healthy,Healthy,,D011A,0.4990010261535644,Healthy,Good,,D11
72,109.23736068,-0.44666533,14.03,0.4465855658054352,Normal,Normal,Routine,D011A,0.4465855658054352,Normal,Moderate,Routine,D11
73,109.23711491,-0.44136155,14.0,0.4915249347686767,Healthy,Healthy,,D011A,0.4915249347686767,Healthy,Good,,D11
74,109.2361147,-0.44318393,13.95,0.4710666239261627,Healthy,Healthy,,D011A,0.4710666239261627,Healthy,Good,,D11
75,109.23758493,-0.44040356,13.95,0.4821411669254303,Healthy,Healthy,,D011A,0.4821411669254303,Healthy,Good,,D11
76,109.23643792,-0.44196139,13.94,0.4080663323402405,Abnormal,Abnormal,Monitor,D011A,0.4080663323402405,Abnormal,Sub-Optimal,Monitor,D11
77,109.23650718,-0.44914064,13.89,0.367821604013443,Suspect,Suspect,Priority Survey,D011A,0.367821604013443,Suspect,Critical,Priority Survey,D11
78,109.23737286,-0.44077246,13.85,0.4155517816543579,Abnormal,Abnormal,Monitor,D011A,0.4155517816543579,Abnormal,Sub-Optimal,Monitor,D11
79,109.23600753,-0.44056324,13.81,0.4170439541339874,Abnormal,Abnormal,Monitor,D011A,0.4170439541339874,Abnormal,Sub-Optimal,Monitor,D11
80,109.23749512,-0.44605948,13.81,0.4913881123065948,Healthy,Healthy,,D011A,0.4913881123065948,Healthy,Good,,D11
81,109.23688229,-0.44123851,13.78,0.4312195479869842,Normal,Normal,Routine,D011A,0.4312195479869842,Normal,Moderate,Routine,D11
82,109.23741105,-0.44069244,13.73,0.4871198832988739,Healthy,Healthy,,D011A,0.4871198832988739,Healthy,Good,,D11
83,109.23789344,-0.44443274,13.71,0.4509203135967254,Normal,Normal,Routine,D011A,0.4509203135967254,Normal,Moderate,Routine,D11
84,109.23592573,-0.44460092,13.7,0.4467509984970093,Normal,Normal,Routine,D011A,0.4467509984970093,Normal,Moderate,Routine,D11
85,109.23732372,-0.44344918,13.62,0.3390830755233764,Suspect,Suspect,Priority Survey,D011A,0.3390830755233764,Suspect,Critical,Priority Survey,D11
86,109.23668265,-0.4402894,13.58,0.557902991771698,Healthy,Healthy,,D011A,0.557902991771698,Healthy,Good,,D11
87,109.23640375,-0.44591182,13.58,0.4613577127456665,Healthy,Healthy,,D011A,0.4613577127456665,Healthy,Good,,D11
88,109.23752244,-0.44449776,13.57,0.4643781781196594,Healthy,Healthy,,D011A,0.4643781781196594,Healthy,Good,,D11
89,109.2361019,-0.44413977,13.5,0.4962461590766907,Healthy,Healthy,,D011A,0.4962461590766907,Healthy,Good,,D11
90,109.23671924,-0.44509576,13.49,0.4162440001964569,Abnormal,Abnormal,Monitor,D011A,0.4162440001964569,Abnormal,Sub-Optimal,Monitor,D11
91,109.23593996,-0.4433141,13.48,0.4860999286174774,Healthy,Healthy,,D011A,0.4860999286174774,Healthy,Good,,D11
92,109.23768402,-0.44496532,13.38,0.4175600111484527,Abnormal,Abnormal,Monitor,D011A,0.4175600111484527,Abnormal,Sub-Optimal,Monitor,D11
93,109.23620215,-0.44377174,13.37,0.4998400509357452,Healthy,Healthy,,D011A,0.4998400509357452,Healthy,Good,,D11
94,109.23680659,-0.44034685,13.36,0.3243114054203033,Suspect,Suspect,Priority Survey,D011A,0.3243114054203033,Suspect,Critical,Priority Survey,D11
95,109.23598511,-0.44230989,13.33,0.4521574378013611,Normal,Normal,Routine,D011A,0.4521574378013611,Normal,Moderate,Routine,D11
96,109.23686898,-0.44051597,13.3,0.6389582753181458,Healthy,Healthy,,D011A,0.6389582753181458,Healthy,Good,,D11
97,109.23599655,-0.44711534,13.28,0.4056438207626343,Abnormal,Abnormal,Monitor,D011A,0.4056438207626343,Abnormal,Sub-Optimal,Monitor,D11
98,109.23671289,-0.44911175,13.27,0.4187437891960144,Abnormal,Abnormal,Monitor,D011A,0.4187437891960144,Abnormal,Sub-Optimal,Monitor,D11
99,109.23747876,-0.44685888,13.24,0.518711507320404,Healthy,Healthy,,D011A,0.518711507320404,Healthy,Good,,D11
100,109.23617011,-0.44818065,13.22,0.4970687329769134,Healthy,Healthy,,D011A,0.4970687329769134,Healthy,Good,,D11
101,109.23720177,-0.44444116,13.17,0.5417889952659607,Healthy,Healthy,,D011A,0.5417889952659607,Healthy,Good,,D11
102,109.23596423,-0.44133189,13.14,0.4078806936740875,Abnormal,Abnormal,Monitor,D011A,0.4078806936740875,Abnormal,Sub-Optimal,Monitor,D11
103,109.23781612,-0.44470401,13.13,0.4224527776241302,Abnormal,Abnormal,Monitor,D011A,0.4224527776241302,Abnormal,Sub-Optimal,Monitor,D11
104,109.23637342,-0.44877753,13.11,0.4044797122478485,Abnormal,Abnormal,Monitor,D011A,0.4044797122478485,Abnormal,Sub-Optimal,Monitor,D11
105,109.23732551,-0.44910557,13.09,0.4638200104236603,Healthy,Healthy,,D011A,0.4638200104236603,Healthy,Good,,D11
106,109.23751782,-0.44693304,13.08,0.4664277732372284,Healthy,Healthy,,D011A,0.4664277732372284,Healthy,Good,,D11
107,109.23786163,-0.44026753,13.08,0.5006831288337708,Healthy,Healthy,,D011A,0.5006831288337708,Healthy,Good,,D11
108,109.23621541,-0.44654614,13.07,0.5423403978347778,Healthy,Healthy,,D011A,0.5423403978347778,Healthy,Good,,D11
109,109.23619816,-0.44544379,13.06,0.4461314082145691,Normal,Normal,Routine,D011A,0.4461314082145691,Normal,Moderate,Routine,D11
110,109.2361074,-0.44557851,13.06,0.467715322971344,Healthy,Healthy,,D011A,0.467715322971344,Healthy,Good,,D11
111,109.23780398,-0.44854502,13.04,0.485007643699646,Healthy,Healthy,,D011A,0.485007643699646,Healthy,Good,,D11
112,109.23612324,-0.441284,13.04,0.5004898905754089,Healthy,Healthy,,D011A,0.5004898905754089,Healthy,Good,,D11
113,109.23776954,-0.44416006,13.02,0.4625413119792938,Healthy,Healthy,,D011A,0.4625413119792938,Healthy,Good,,D11
114,109.23694246,-0.44510169,13.01,0.4245471060276031,Abnormal,Abnormal,Monitor,D011A,0.4245471060276031,Abnormal,Sub-Optimal,Monitor,D11
115,109.23758888,-0.44460674,12.97,0.5313482284545898,Healthy,Healthy,,D011A,0.5313482284545898,Healthy,Good,,D11
116,109.23756071,-0.4459858,12.97,0.5032546520233154,Healthy,Healthy,,D011A,0.5032546520233154,Healthy,Good,,D11
117,109.23764404,-0.44686525,12.96,0.5524200201034546,Healthy,Healthy,,D011A,0.5524200201034546,Healthy,Good,,D11
118,109.23806246,-0.44382961,12.95,0.5051885843276978,Healthy,Healthy,,D011A,0.5051885843276978,Healthy,Good,,D11
119,109.23694891,-0.44441171,12.94,0.4126207232475281,Abnormal,Abnormal,Monitor,D011A,0.4126207232475281,Abnormal,Sub-Optimal,Monitor,D11
120,109.23631242,-0.44086671,12.92,0.5250745415687561,Healthy,Healthy,,D011A,0.5250745415687561,Healthy,Good,,D11
121,109.23786171,-0.44185412,12.89,0.4884417951107025,Healthy,Healthy,,D011A,0.4884417951107025,Healthy,Good,,D11
122,109.23666457,-0.44646305,12.88,0.516492486000061,Healthy,Healthy,,D011A,0.516492486000061,Healthy,Good,,D11
123,109.23670941,-0.44862931,12.87,0.5455111265182495,Healthy,Healthy,,D011A,0.5455111265182495,Healthy,Good,,D11
124,109.23620744,-0.44417913,12.87,0.497940719127655,Healthy,Healthy,,D011A,0.497940719127655,Healthy,Good,,D11
125,109.2361802,-0.44163217,12.87,0.5244689583778381,Healthy,Healthy,,D011A,0.5244689583778381,Healthy,Good,,D11
126,109.23728395,-0.44825281,12.85,0.4081094861030578,Abnormal,Abnormal,Monitor,D011A,0.4081094861030578,Abnormal,Sub-Optimal,Monitor,D11
127,109.23697158,-0.44915115,12.85,0.4445139467716217,Normal,Normal,Routine,D011A,0.4445139467716217,Normal,Moderate,Routine,D11
128,109.23793747,-0.44437216,12.84,0.4263328015804291,Abnormal,Abnormal,Monitor,D011A,0.4263328015804291,Abnormal,Sub-Optimal,Monitor,D11
129,109.23659603,-0.44569212,12.82,0.4003299474716186,Abnormal,Abnormal,Monitor,D011A,0.4003299474716186,Abnormal,Sub-Optimal,Monitor,D11
130,109.23802433,-0.44551974,12.82,0.5116596817970276,Healthy,Healthy,,D011A,0.5116596817970276,Healthy,Good,,D11
131,109.23720394,-0.44850373,12.81,0.4987936913967132,Healthy,Healthy,,D011A,0.4987936913967132,Healthy,Good,,D11
132,109.23661196,-0.44671534,12.76,0.6026051044464111,Healthy,Healthy,,D011A,0.6026051044464111,Healthy,Good,,D11
133,109.23692543,-0.44494886,12.75,0.494106262922287,Healthy,Healthy,,D011A,0.494106262922287,Healthy,Good,,D11
134,109.23599537,-0.44448699,12.73,0.5215898752212524,Healthy,Healthy,,D011A,0.5215898752212524,Healthy,Good,,D11
135,109.23716968,-0.44902505,12.71,0.5153601765632629,Healthy,Healthy,,D011A,0.5153601765632629,Healthy,Good,,D11
136,109.23660555,-0.44910766,12.71,0.3769439160823822,Suspect,Suspect,Priority Survey,D011A,0.3769439160823822,Suspect,Critical,Priority Survey,D11
137,109.23724684,-0.44752981,12.71,0.4486574828624725,Normal,Normal,Routine,D011A,0.4486574828624725,Normal,Moderate,Routine,D11
138,109.23636755,-0.44514496,12.68,0.4385489523410797,Normal,Normal,Routine,D011A,0.4385489523410797,Normal,Moderate,Routine,D11
139,109.23684729,-0.44489278,12.68,0.3493579030036926,Suspect,Suspect,Priority Survey,D011A,0.3493579030036926,Suspect,Critical,Priority Survey,D11
140,109.23758747,-0.44864399,12.67,0.4850346744060516,Healthy,Healthy,,D011A,0.4850346744060516,Healthy,Good,,D11
141,109.23609267,-0.44140743,12.67,0.4406711757183075,Normal,Normal,Routine,D011A,0.4406711757183075,Normal,Moderate,Routine,D11
142,109.23794855,-0.44118044,12.67,0.5611836314201355,Healthy,Healthy,,D011A,0.5611836314201355,Healthy,Good,,D11
143,109.23594722,-0.44110988,12.66,0.5433850884437561,Healthy,Healthy,,D011A,0.5433850884437561,Healthy,Good,,D11
144,109.23777185,-0.44765699,12.66,0.50746750831604,Healthy,Healthy,,D011A,0.50746750831604,Healthy,Good,,D11
145,109.23650531,-0.44380934,12.65,0.4528165161609649,Normal,Normal,Routine,D011A,0.4528165161609649,Normal,Moderate,Routine,D11
146,109.23645508,-0.44155853,12.64,0.556166410446167,Healthy,Healthy,,D011A,0.556166410446167,Healthy,Good,,D11
147,109.23609912,-0.4482792,12.62,0.4679267406463623,Healthy,Healthy,,D011A,0.4679267406463623,Healthy,Good,,D11
148,109.23747942,-0.44028281,12.6,0.3841678500175476,Suspect,Suspect,Priority Survey,D011A,0.3841678500175476,Suspect,Critical,Priority Survey,D11
149,109.2366398,-0.44485836,12.59,0.4576695263385772,Normal,Normal,Routine,D011A,0.4576695263385772,Normal,Moderate,Routine,D11
150,109.23620343,-0.44404982,12.58,0.4436927139759063,Normal,Normal,Routine,D011A,0.4436927139759063,Normal,Moderate,Routine,D11
151,109.23766911,-0.44909345,12.58,0.4752525985240936,Healthy,Healthy,,D011A,0.4752525985240936,Healthy,Good,,D11
152,109.23766104,-0.4452357,12.57,0.4189332127571106,Abnormal,Abnormal,Monitor,D011A,0.4189332127571106,Abnormal,Sub-Optimal,Monitor,D11
153,109.23642129,-0.44392417,12.57,0.5041483640670776,Healthy,Healthy,,D011A,0.5041483640670776,Healthy,Good,,D11
154,109.23588356,-0.4424957,12.56,0.4682691395282745,Healthy,Healthy,,D011A,0.4682691395282745,Healthy,Good,,D11
155,109.23805563,-0.44422162,12.54,0.3714157342910766,Suspect,Suspect,Priority Survey,D011A,0.3714157342910766,Suspect,Critical,Priority Survey,D11
156,109.23731665,-0.44672591,12.53,0.4599820375442505,Normal,Normal,Routine,D011A,0.4599820375442505,Normal,Moderate,Routine,D11
157,109.23780423,-0.44561826,12.49,0.5305684804916382,Healthy,Healthy,,D011A,0.5305684804916382,Healthy,Good,,D11
158,109.23649612,-0.44465034,12.49,0.4281116425991058,Abnormal,Abnormal,Monitor,D011A,0.4281116425991058,Abnormal,Sub-Optimal,Monitor,D11
159,109.23716418,-0.44384703,12.46,0.510073721408844,Healthy,Healthy,,D011A,0.510073721408844,Healthy,Good,,D11
160,109.23593279,-0.44512677,12.45,0.5545424818992615,Healthy,Healthy,,D011A,0.5545424818992615,Healthy,Good,,D11
161,109.23690238,-0.44741307,12.44,0.4825188815593719,Healthy,Healthy,,D011A,0.4825188815593719,Healthy,Good,,D11
162,109.23776459,-0.44040676,12.43,0.539668083190918,Healthy,Healthy,,D011A,0.539668083190918,Healthy,Good,,D11
163,109.23595215,-0.44303106,12.43,0.4136662781238556,Abnormal,Abnormal,Monitor,D011A,0.4136662781238556,Abnormal,Sub-Optimal,Monitor,D11
164,109.23626215,-0.44071884,12.42,0.4479033648967743,Normal,Normal,Routine,D011A,0.4479033648967743,Normal,Moderate,Routine,D11
165,109.23687525,-0.44817404,12.41,0.4947980344295501,Healthy,Healthy,,D011A,0.4947980344295501,Healthy,Good,,D11
166,109.23674392,-0.44518032,12.4,0.4385765194892883,Normal,Normal,Routine,D011A,0.4385765194892883,Normal,Moderate,Routine,D11
167,109.23782655,-0.44807524,12.39,0.4494584798812866,Normal,Normal,Routine,D011A,0.4494584798812866,Normal,Moderate,Routine,D11
168,109.2362625,-0.4487246,12.37,0.4962512254714966,Healthy,Healthy,,D011A,0.4962512254714966,Healthy,Good,,D11
169,109.23651424,-0.44779505,12.37,0.5070179104804993,Healthy,Healthy,,D011A,0.5070179104804993,Healthy,Good,,D11
170,109.23680547,-0.44322795,12.37,0.4959526658058166,Healthy,Healthy,,D011A,0.4959526658058166,Healthy,Good,,D11
171,109.23677159,-0.44023607,12.36,0.2721689939498901,Suspect,Suspect,Priority Survey,D011A,0.2721689939498901,Suspect,Critical,Priority Survey,D11
172,109.23616861,-0.44879783,12.36,0.4390625655651092,Normal,Normal,Routine,D011A,0.4390625655651092,Normal,Moderate,Routine,D11
173,109.23771518,-0.44611515,12.34,0.5252079367637634,Healthy,Healthy,,D011A,0.5252079367637634,Healthy,Good,,D11
174,109.23750291,-0.44729928,12.34,0.4456031322479248,Normal,Normal,Routine,D011A,0.4456031322479248,Normal,Moderate,Routine,D11
175,109.23755705,-0.44816516,12.33,0.4397856593132019,Normal,Normal,Routine,D011A,0.4397856593132019,Normal,Moderate,Routine,D11
176,109.23794428,-0.44027207,12.31,0.4401171505451202,Normal,Normal,Routine,D011A,0.4401171505451202,Normal,Moderate,Routine,D11
177,109.23789195,-0.44123739,12.31,0.5297386646270752,Healthy,Healthy,,D011A,0.5297386646270752,Healthy,Good,,D11
178,109.23713466,-0.4414339,12.3,0.4354048073291778,Normal,Normal,Routine,D011A,0.4354048073291778,Normal,Moderate,Routine,D11
179,109.23774599,-0.44687296,12.29,0.5919474363327026,Healthy,Healthy,,D011A,0.5919474363327026,Healthy,Good,,D11
180,109.23644781,-0.44385364,12.27,0.5014668703079224,Healthy,Healthy,,D011A,0.5014668703079224,Healthy,Good,,D11
181,109.23773626,-0.44622412,12.27,0.462485522031784,Healthy,Healthy,,D011A,0.462485522031784,Healthy,Good,,D11
182,109.23631296,-0.44048826,12.26,0.537034809589386,Healthy,Healthy,,D011A,0.537034809589386,Healthy,Good,,D11
183,109.23617956,-0.44433286,12.26,0.4735760688781738,Healthy,Healthy,,D011A,0.4735760688781738,Healthy,Good,,D11
184,109.23661002,-0.44161735,12.25,0.4482938647270202,Normal,Normal,Routine,D011A,0.4482938647270202,Normal,Moderate,Routine,D11
185,109.23620737,-0.44258892,12.25,0.4701233804225921,Healthy,Healthy,,D011A,0.4701233804225921,Healthy,Good,,D11
186,109.23636957,-0.44608995,12.25,0.5414237976074219,Healthy,Healthy,,D011A,0.5414237976074219,Healthy,Good,,D11
187,109.23606514,-0.44576343,12.24,0.4101821482181549,Abnormal,Abnormal,Monitor,D011A,0.4101821482181549,Abnormal,Sub-Optimal,Monitor,D11
188,109.23718763,-0.4491069,12.21,0.5442227721214294,Healthy,Healthy,,D011A,0.5442227721214294,Healthy,Good,,D11
189,109.23595172,-0.4448695,12.21,0.5298814177513123,Healthy,Healthy,,D011A,0.5298814177513123,Healthy,Good,,D11
190,109.23588966,-0.4413807,12.21,0.4842634201049804,Healthy,Healthy,,D011A,0.4842634201049804,Healthy,Good,,D11
191,109.23797389,-0.44419764,12.21,0.443927526473999,Normal,Normal,Routine,D011A,0.443927526473999,Normal,Moderate,Routine,D11
192,109.23757977,-0.44892568,12.21,0.5280376672744751,Healthy,Healthy,,D011A,0.5280376672744751,Healthy,Good,,D11
193,109.23789648,-0.44864588,12.21,0.4475912153720855,Normal,Normal,Routine,D011A,0.4475912153720855,Normal,Moderate,Routine,D11
194,109.2364307,-0.44779955,12.2,0.4173497259616852,Abnormal,Abnormal,Monitor,D011A,0.4173497259616852,Abnormal,Sub-Optimal,Monitor,D11
195,109.23594928,-0.44568608,12.2,0.5015987753868103,Healthy,Healthy,,D011A,0.5015987753868103,Healthy,Good,,D11
196,109.23634327,-0.44337253,12.19,0.4452048540115356,Normal,Normal,Routine,D011A,0.4452048540115356,Normal,Moderate,Routine,D11
197,109.23611663,-0.44453088,12.19,0.3523592054843902,Suspect,Suspect,Priority Survey,D011A,0.3523592054843902,Suspect,Critical,Priority Survey,D11
198,109.23603642,-0.44186318,12.19,0.4833795130252838,Healthy,Healthy,,D011A,0.4833795130252838,Healthy,Good,,D11
199,109.23741116,-0.44593602,12.18,0.3997184038162231,Abnormal,Abnormal,Monitor,D011A,0.3997184038162231,Abnormal,Sub-Optimal,Monitor,D11
200,109.23623016,-0.44118138,12.18,0.505558967590332,Healthy,Healthy,,D011A,0.505558967590332,Healthy,Good,,D11
201,109.2362148,-0.44910349,12.18,0.5133786201477051,Healthy,Healthy,,D011A,0.5133786201477051,Healthy,Good,,D11
