Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,Ring_ID,Distance_to_Center_m,Ring_Radius_m
11,109.23924653648646,-0.4311232984070468,0.0,0.3855754757196383,Abnormal,Abnormal,Monitor,D004A,RING-001,13.026,5.0
12,109.23931435898436,-0.4311185223095229,0.0,0.390137361052695,Abnormal,Abnormal,Monitor,D004A,RING-001,5.467,5.0
13,109.23941242520692,-0.4311108368823394,0.0,0.3809080672249754,Abnormal,Abnormal,Monitor,D004A,RING-001,5.519,5.0
14,109.23948055387558,-0.431122337366737,0.0,0.394533600885754,Abnormal,Abnormal,Monitor,D004A,RING-001,13.04,5.0
80,109.23862689129,-0.4309417342199496,0.0,0.3750529945612669,Abnormal,Abnormal,Monitor,D004A,RING-002,6.683,5.0
81,109.23869994260252,-0.43090570219076,0.0,0.3702259482053032,Abnormal,Abnormal,Monitor,D004A,RING-002,3.758,5.0
102,109.238675068426,-0.4308436143569496,0.0,0.3935577757678921,Abnormal,Abnormal,Monitor,D004A,RING-002,5.966,5.0
138,109.23978825924338,-0.4307657463139758,0.0,0.3971956972508782,Abnormal,Abnormal,Monitor,D004A,RING-003,6.552,5.0
157,109.2397856860846,-0.4307170608564931,0.0,0.3951521136486964,Abnormal,Abnormal,Monitor,D004A,RING-003,1.379,5.0
181,109.23975956325296,-0.4306394286703863,0.0,0.3831255890628089,Abnormal,Abnormal,Monitor,D004A,RING-003,7.785,5.0
302,109.24005618727892,-0.4302874811975336,0.0,0.3778269956604621,Abnormal,Abnormal,Monitor,D004A,RING-004,19.255,5.0
334,109.24000268487548,-0.4302028098971097,0.0,0.3973029029959145,Abnormal,Abnormal,Monitor,D004A,RING-004,9.668,5.0
333,109.2399189760848,-0.4302089758742572,0.0,0.3903944007694148,Abnormal,Abnormal,Monitor,D004A,RING-004,2.94,5.0
353,109.23984013502525,-0.4301368151288021,0.0,0.3509406183540516,Abnormal,Abnormal,Monitor,D004A,RING-004,10.048,5.0
352,109.23977320609158,-0.4300758677757209,0.0,0.3654487311320666,Abnormal,Abnormal,Monitor,D004A,RING-004,19.982,5.0
309,109.23837205777602,-0.4301587162006464,0.0,0.3703335530179388,Abnormal,Abnormal,Monitor,D004A,RING-005,7.836,5.0
340,109.23838348196723,-0.4300883751345051,0.0,0.3798612579390469,Abnormal,Abnormal,Monitor,D004A,RING-005,0.879,5.0
364,109.23837124597488,-0.430016671214447,0.0,0.3692606576928147,Abnormal,Abnormal,Monitor,D004A,RING-005,7.891,5.0
389,109.24046658374132,-0.4299909783081699,0.0,0.3449513173003126,Abnormal,Abnormal,Monitor,D004A,RING-006,6.913,5.0
412,109.2405060532026,-0.4299193676966628,0.0,0.3977876667925888,Abnormal,Abnormal,Monitor,D004A,RING-006,2.388,5.0
413,109.24057237993776,-0.4299192537719499,0.0,0.3646242011416781,Abnormal,Abnormal,Monitor,D004A,RING-006,9.378,5.0
435,109.24041178265028,-0.4299013212853049,0.0,0.364788441606112,Abnormal,Abnormal,Monitor,D004A,RING-006,9.291,5.0
440,109.2386330981717,-0.429783669390445,0.0,0.3837332250477673,Abnormal,Abnormal,Monitor,D004A,RING-007,7.67,5.0
441,109.23872424617974,-0.4298019520022877,0.0,0.3915013810309177,Abnormal,Abnormal,Monitor,D004A,RING-007,4.738,5.0
466,109.2387424418132,-0.4297147074966208,0.0,0.3615707911966658,Abnormal,Abnormal,Monitor,D004A,RING-007,7.451,5.0
460,109.24031056395422,-0.4297773587728865,0.0,0.3906513688964048,Abnormal,Abnormal,Monitor,D004A,RING-008,10.4,5.0
479,109.2402507057077,-0.4297146288750482,0.0,0.3798284567411652,Abnormal,Abnormal,Monitor,D004A,RING-008,0.791,5.0
499,109.2401740150438,-0.4296387139808353,0.0,0.3814948135707415,Abnormal,Abnormal,Monitor,D004A,RING-008,11.185,5.0
553,109.24014368163814,-0.429448608345483,0.0,0.3690078133435909,Abnormal,Abnormal,Monitor,D004A,RING-009,8.223,5.0
576,109.240208268221,-0.4293707367502761,0.0,0.3970739435594719,Abnormal,Abnormal,Monitor,D004A,RING-009,5.649,5.0
593,109.24012129483695,-0.4293073919891442,0.0,0.3872310190757282,Abnormal,Abnormal,Monitor,D004A,RING-009,8.56,5.0
590,109.23981972155266,-0.4292706255494019,0.0,0.3974637450382642,Abnormal,Abnormal,Monitor,D004A,RING-010,6.676,5.0
613,109.23986278162312,-0.4292057736254112,0.0,0.3729858267343026,Abnormal,Abnormal,Monitor,D004A,RING-010,4.573,5.0
635,109.23981825842826,-0.4291481412392257,0.0,0.3986653042786839,Abnormal,Abnormal,Monitor,D004A,RING-010,6.881,5.0
612,109.23978702959523,-0.4292165633726589,0.0,0.3495961929697724,Abnormal,Abnormal,Monitor,D004A,RING-010,3.949,5.0
600,109.2386679471145,-0.4292167334755975,0.0,0.3703355118856327,Abnormal,Abnormal,Monitor,D004A,RING-011,2.923,5.0
621,109.23857857870878,-0.4291822209192896,0.0,0.3917101755236777,Abnormal,Abnormal,Monitor,D004A,RING-011,8.938,5.0
620,109.23852309679928,-0.4291591899879606,0.0,0.3964690520598724,Abnormal,Abnormal,Monitor,D004A,RING-011,15.481,5.0
622,109.23867610007947,-0.4291253648363553,0.0,0.3040475671422971,Abnormal,Abnormal,Monitor,D004A,RING-011,7.645,5.0
601,109.2387211202448,-0.4292446669917951,0.0,0.3997269514780525,Abnormal,Abnormal,Monitor,D004A,RING-011,9.092,5.0
602,109.23878271934616,-0.4292247333097719,0.0,0.3999311172919179,Abnormal,Abnormal,Monitor,D004A,RING-011,14.315,5.0
699,109.24020143731046,-0.4289757978435142,0.0,0.3853607955364987,Abnormal,Abnormal,Monitor,D004A,RING-012,11.007,5.0
700,109.24025170099073,-0.4289368756930949,0.0,0.377609529863828,Abnormal,Abnormal,Monitor,D004A,RING-012,5.282,5.0
719,109.24029500373268,-0.4288635251756569,0.0,0.3966579525661668,Abnormal,Abnormal,Monitor,D004A,RING-012,5.743,5.0
743,109.24025227841992,-0.4287802815802534,0.0,0.3938488444098486,Abnormal,Abnormal,Monitor,D004A,RING-012,12.033,5.0
712,109.23949351153196,-0.4288599927688804,0.0,0.3804567101950826,Abnormal,Abnormal,Monitor,D004A,RING-013,4.99,5.0
713,109.23957228678812,-0.4288742790745915,0.0,0.3704916512919632,Abnormal,Abnormal,Monitor,D004A,RING-013,5.652,5.0
736,109.23953627414828,-0.4287877354588263,0.0,0.3832763280734049,Abnormal,Abnormal,Monitor,D004A,RING-013,5.857,5.0
725,109.23855945871972,-0.4287984819867454,0.0,0.397558810275988,Abnormal,Abnormal,Monitor,D004A,RING-014,14.256,5.0
748,109.23856538877688,-0.4287370822596775,0.0,0.3617009193136291,Abnormal,Abnormal,Monitor,D004A,RING-014,14.675,5.0
726,109.23862982478644,-0.4288106792183151,0.0,0.3706727930825549,Abnormal,Abnormal,Monitor,D004A,RING-014,6.849,5.0
727,109.23870654104994,-0.4287861696475936,0.0,0.3693185088799831,Abnormal,Abnormal,Monitor,D004A,RING-014,2.173,5.0
728,109.23879010864826,-0.4287961146108567,0.0,0.3486503470344704,Abnormal,Abnormal,Monitor,D004A,RING-014,11.5,5.0
729,109.2388713403462,-0.4287999323959282,0.0,0.3787991523689042,Abnormal,Abnormal,Monitor,D004A,RING-014,20.55,5.0
763,109.23982859125326,-0.4287000606115237,0.0,0.376043936225387,Abnormal,Abnormal,Monitor,D004A,RING-015,13.617,5.0
784,109.23985323677007,-0.4286742647958977,0.0,0.3934577001760212,Abnormal,Abnormal,Monitor,D004A,RING-015,10.583,5.0
808,109.23990207628712,-0.4285976890250206,0.0,0.3656350986073868,Abnormal,Abnormal,Monitor,D004A,RING-015,6.264,5.0
836,109.23985623692788,-0.4285250992068003,0.0,0.3549584004747299,Abnormal,Abnormal,Monitor,D004A,RING-015,5.969,5.0
860,109.23989608940276,-0.4284437773889168,0.0,0.3343018156316903,Abnormal,Abnormal,Monitor,D004A,RING-015,15.797,5.0
835,109.23975831579706,-0.4285308170529248,0.0,0.3429519161000615,Abnormal,Abnormal,Monitor,D004A,RING-015,11.403,5.0
775,109.2386498800059,-0.4286556966959383,0.0,0.3765765311972128,Abnormal,Abnormal,Monitor,D004A,RING-016,13.891,5.0
796,109.23867124003075,-0.4285888358500943,0.0,0.3980542557367768,Abnormal,Abnormal,Monitor,D004A,RING-016,6.398,5.0
821,109.23868428640164,-0.428526525326885,0.0,0.3822885869663827,Abnormal,Abnormal,Monitor,D004A,RING-016,3.363,5.0
823,109.23879051410206,-0.428511624439289,0.0,0.3764440886533031,Abnormal,Abnormal,Monitor,D004A,RING-016,9.839,5.0
848,109.23874646906232,-0.4284410652302672,0.0,0.3853334069716977,Abnormal,Abnormal,Monitor,D004A,RING-016,12.217,5.0
800,109.23915642992402,-0.4286136563995191,0.0,0.3857409135268814,Abnormal,Abnormal,Monitor,D004A,RING-017,16.107,5.0
801,109.2392517584392,-0.428592956414936,0.0,0.3874899286139119,Abnormal,Abnormal,Monitor,D004A,RING-017,9.513,5.0
829,109.23927647530748,-0.4285260981304626,0.0,0.378955741792075,Abnormal,Abnormal,Monitor,D004A,RING-017,3.195,5.0
855,109.23932292653105,-0.4284445816347794,0.0,0.395785847190905,Abnormal,Abnormal,Monitor,D004A,RING-017,10.236,5.0
830,109.23937567438104,-0.4285058457589143,0.0,0.369260808204425,Abnormal,Abnormal,Monitor,D004A,RING-017,13.437,5.0
802,109.2394008461334,-0.4285986853091321,0.0,0.3946617579037847,Abnormal,Abnormal,Monitor,D004A,RING-017,19.144,5.0
803,109.23949449074156,-0.428584351207076,0.0,0.39830577028152,Abnormal,Abnormal,Monitor,D004A,RING-017,28.002,5.0
854,109.23924313489242,-0.4284479949920527,0.0,0.3503718933465781,Abnormal,Abnormal,Monitor,D004A,RING-017,6.649,5.0
