Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Ring_ID,Distance_to_Center_m,Ring_Radius_m
300,109.23303893,-0.42991206,9.44,0.337,TM,Suspect,Circle_5m,D001A,0.4021200835704803,Abnormal,Sub-Optimal,Monitor,D01,RING-012,12.198,5.0
205,109.23144748,-0.42475086,10.28,0.33,TM,Suspect,Circle_5m,D001A,0.3961741328239441,Abnormal,Sub-Optimal,Monitor,D01,RING-013,9.795,5.0
491,109.23150409,-0.42467446,8.08,0.376,TM,Suspect,Circle_5m,D001A,0.4393601417541504,Normal,Moderate,Routine,D01,RING-013,7.061,5.0
319,109.23153241,-0.42458042,9.32,0.314,TM,Suspect,Circle_5m,D001A,0.3798162937164306,Suspect,Critical,Priority Survey,D01,RING-013,16.665,5.0
307,109.23136529,-0.42476531,9.4,0.358,TM,Suspect,Circle_5m,D001A,0.4257744550704956,Abnormal,Sub-Optimal,Monitor,D01,RING-013,19.076,5.0
437,109.23153819,-0.4248074,8.48,0.305,TM,Suspect,Circle_5m,D001A,0.3685472309589386,Suspect,Critical,Priority Survey,D01,RING-013,8.443,5.0
1360,109.23162623,-0.42475588,3.82,0.369,Kenthosan,Abnormal,Field_Verification,D001A,0.4306286573410034,Normal,Moderate,Routine,D01,RING-013,10.702,5.0
873,109.2317192,-0.42478393,5.5,0.375,TM,Suspect,Circle_5m,D001A,0.4337786436080932,Normal,Moderate,Routine,D01,RING-013,21.503,5.0
226,109.2322269,-0.42990644,10.1,0.367,TM,Suspect,Circle_5m,D001A,0.421311616897583,Abnormal,Sub-Optimal,Monitor,D01,RING-014,12.851,5.0
244,109.2321483,-0.42990823,9.91,0.303,TM,Suspect,Circle_5m,D001A,0.3688481450080871,Suspect,Critical,Priority Survey,D01,RING-014,4.124,5.0
1444,109.23207733,-0.42993942,3.44,0.398,Kenthosan,Abnormal,Field_Verification,D001A,0.4524450004100799,Normal,Moderate,Routine,D01,RING-014,4.747,5.0
906,109.23199425,-0.42990187,5.31,0.347,TM,Suspect,Circle_5m,D001A,0.4066885411739349,Abnormal,Sub-Optimal,Monitor,D01,RING-014,13.142,5.0
234,109.23148327,-0.42732405,10.0,0.363,TM,Suspect,Circle_5m,D001A,0.4269805252552032,Abnormal,Sub-Optimal,Monitor,D01,RING-015,8.459,5.0
897,109.23153625,-0.4274059,5.36,0.355,TM,Suspect,Circle_5m,D001A,0.4337300360202789,Normal,Moderate,Routine,D01,RING-015,4.796,5.0
743,109.23146123,-0.42746964,6.28,0.363,TM,Suspect,Circle_5m,D001A,0.417599081993103,Abnormal,Sub-Optimal,Monitor,D01,RING-015,8.513,5.0
237,109.23178976,-0.42259012,9.99,0.364,TM,Suspect,Circle_5m,D001A,0.4249621331691742,Abnormal,Sub-Optimal,Monitor,D01,RING-016,6.641,5.0
502,109.2318796,-0.42253905,7.98,0.35,TM,Suspect,Circle_5m,D001A,0.4128626883029938,Abnormal,Sub-Optimal,Monitor,D01,RING-016,5.806,5.0
1243,109.23181359,-0.42250196,4.16,0.327,TM,Suspect,Circle_5m,D001A,0.390288233757019,Abnormal,Sub-Optimal,Monitor,D01,RING-016,4.873,5.0
242,109.23171447,-0.42973496,9.94,0.32,TM,Suspect,Circle_5m,D001A,0.3818351030349731,Suspect,Critical,Priority Survey,D01,RING-017,7.581,5.0
278,109.23181194,-0.42972097,9.63,0.372,TM,Suspect,Circle_5m,D001A,0.4323154091835022,Normal,Moderate,Routine,D01,RING-017,3.501,5.0
497,109.23190088,-0.42965995,8.0,0.375,TM,Suspect,Circle_5m,D001A,0.4385513961315155,Normal,Moderate,Routine,D01,RING-017,15.405,5.0
567,109.23170278,-0.42981273,7.6,0.306,TM,Suspect,Circle_5m,D001A,0.3706313073635101,Suspect,Critical,Priority Survey,D01,RING-017,12.575,5.0
255,109.23303177,-0.42783398,9.81,0.346,TM,Suspect,Circle_5m,D001A,0.4158397912979126,Abnormal,Sub-Optimal,Monitor,D01,RING-018,19.22,5.0
1190,109.23311712,-0.42779602,4.32,0.36,TM,Suspect,Circle_5m,D001A,0.4193875193595886,Abnormal,Sub-Optimal,Monitor,D01,RING-018,8.912,5.0
1028,109.23320695,-0.42775173,4.85,0.379,TM,Suspect,Circle_5m,D001A,0.4379771053791046,Normal,Moderate,Routine,D01,RING-018,2.626,5.0
1312,109.23328736,-0.42768302,3.97,0.391,Kenthosan,Abnormal,Field_Verification,D001A,0.4336445927619934,Normal,Moderate,Routine,D01,RING-018,13.786,5.0
1438,109.23326448,-0.42759982,3.48,0.286,Kenthosan,Abnormal,Field_Verification,D001A,0.3447543382644653,Suspect,Critical,Priority Survey,D01,RING-018,18.971,5.0
1157,109.23329145,-0.42751075,4.43,0.367,TM,Suspect,Circle_5m,D001A,0.4165340363979339,Abnormal,Sub-Optimal,Monitor,D01,RING-018,29.131,5.0
855,109.23312743,-0.42787605,5.59,0.327,TM,Suspect,Circle_5m,D001A,0.3904239535331726,Abnormal,Sub-Optimal,Monitor,D01,RING-018,15.185,5.0
389,109.23314044,-0.42795473,8.87,0.34,TM,Suspect,Circle_5m,D001A,0.3895758092403412,Suspect,Critical,Priority Survey,D01,RING-018,23.048,5.0
291,109.23260633,-0.42439484,9.52,0.325,TM,Suspect,Circle_5m,D001A,0.3870297968387604,Suspect,Critical,Priority Survey,D01,RING-019,28.317,5.0
1247,109.23269075,-0.42444595,4.16,0.373,TM,Suspect,Circle_5m,D001A,0.4407098293304443,Normal,Moderate,Routine,D01,RING-019,27.23,5.0
1519,109.23274961,-0.42437678,2.92,0.448,Kenthosan,Abnormal,Field_Verification,D001A,0.5075191259384155,Healthy,Good,,D01,RING-019,17.721,5.0
1128,109.23276265,-0.42430399,4.54,0.354,TM,Suspect,Circle_5m,D001A,0.4184784889221191,Abnormal,Sub-Optimal,Monitor,D01,RING-019,9.638,5.0
1266,109.232839,-0.42429723,4.12,0.297,TM,Suspect,Circle_5m,D001A,0.3611960709095001,Suspect,Critical,Priority Survey,D01,RING-019,9.532,5.0
954,109.23290413,-0.42425971,5.12,0.368,TM,Suspect,Circle_5m,D001A,0.4210403859615326,Abnormal,Sub-Optimal,Monitor,D01,RING-019,12.787,5.0
1238,109.23298095,-0.42418648,4.18,0.341,TM,Suspect,Circle_5m,D001A,0.4024897217750549,Abnormal,Sub-Optimal,Monitor,D01,RING-019,21.077,5.0
1046,109.23289832,-0.42415707,4.8,0.341,TM,Suspect,Circle_5m,D001A,0.4080956876277923,Abnormal,Sub-Optimal,Monitor,D01,RING-019,13.613,5.0
659,109.23284355,-0.42406528,7.05,0.347,TM,Suspect,Circle_5m,D001A,0.4088232219219208,Abnormal,Sub-Optimal,Monitor,D01,RING-019,18.266,5.0
895,109.23283278,-0.42398886,5.37,0.344,TM,Suspect,Circle_5m,D001A,0.4045967757701874,Abnormal,Sub-Optimal,Monitor,D01,RING-019,26.237,5.0
1352,109.23286379,-0.42392285,3.84,0.405,Kenthosan,Abnormal,Field_Verification,D001A,0.46900275349617,Healthy,Good,,D01,RING-019,34.065,5.0
1523,109.23275238,-0.42402999,2.9,0.366,Kenthosan,Abnormal,Field_Verification,D001A,0.4286119937896728,Abnormal,Sub-Optimal,Monitor,D01,RING-019,21.878,5.0
1487,109.2326126,-0.42447216,3.16,0.411,Kenthosan,Abnormal,Field_Verification,D001A,0.4747824072837829,Healthy,Good,,D01,RING-019,34.212,5.0
303,109.23136408,-0.42412417,9.43,0.317,TM,Suspect,Circle_5m,D001A,0.3798941969871521,Suspect,Critical,Priority Survey,D01,RING-020,20.51,5.0
537,109.2313708,-0.42421822,7.78,0.289,TM,Suspect,Circle_5m,D001A,0.3537570834159851,Suspect,Critical,Priority Survey,D01,RING-020,10.116,5.0
323,109.23146018,-0.42418749,9.31,0.38,TM,Suspect,Circle_5m,D001A,0.4429267048835754,Normal,Moderate,Routine,D01,RING-020,16.983,5.0
648,109.23135147,-0.42430141,7.11,0.309,TM,Suspect,Circle_5m,D001A,0.370473176240921,Suspect,Critical,Priority Survey,D01,RING-020,2.025,5.0
585,109.23132091,-0.42437555,7.51,0.37,TM,Suspect,Circle_5m,D001A,0.4333787560462951,Normal,Moderate,Routine,D01,RING-020,8.952,5.0
1377,109.23138871,-0.42444475,3.75,0.373,Kenthosan,Abnormal,Field_Verification,D001A,0.4350295662879944,Normal,Moderate,Routine,D01,RING-020,15.113,5.0
570,109.23131773,-0.42451617,7.56,0.341,TM,Suspect,Circle_5m,D001A,0.4060123562812805,Abnormal,Sub-Optimal,Monitor,D01,RING-020,23.493,5.0
329,109.23147099,-0.42209269,9.26,0.344,TM,Suspect,Circle_5m,D001A,0.4072102904319763,Abnormal,Sub-Optimal,Monitor,D01,RING-021,8.48,5.0
343,109.23139867,-0.42210578,9.2,0.365,TM,Suspect,Circle_5m,D001A,0.426257312297821,Abnormal,Sub-Optimal,Monitor,D01,RING-021,2.85,5.0
374,109.23131785,-0.42204201,8.98,0.313,TM,Suspect,Circle_5m,D001A,0.3771106898784637,Suspect,Critical,Priority Survey,D01,RING-021,9.651,5.0
362,109.23351161,-0.4231869,9.05,0.336,TM,Suspect,Circle_5m,D001A,0.3979250192642212,Abnormal,Sub-Optimal,Monitor,D01,RING-022,9.468,5.0
912,109.23351024,-0.42327824,5.28,0.339,TM,Suspect,Circle_5m,D001A,0.4041923284530639,Abnormal,Sub-Optimal,Monitor,D01,RING-022,0.651,5.0
823,109.23350483,-0.42335239,5.78,0.378,TM,Suspect,Circle_5m,D001A,0.4390698075294494,Normal,Moderate,Routine,D01,RING-022,8.842,5.0
364,109.23183127,-0.42373045,9.03,0.311,TM,Suspect,Circle_5m,D001A,0.3776933252811432,Suspect,Critical,Priority Survey,D01,RING-023,10.617,5.0
1333,109.23186543,-0.42363551,3.9,0.394,Kenthosan,Abnormal,Field_Verification,D001A,0.4562821686267853,Normal,Moderate,Routine,D01,RING-023,8.428,5.0
1556,109.23196378,-0.42366492,2.34,0.354,Kenthosan,Abnormal,Field_Verification,D001A,0.4169792532920837,Abnormal,Sub-Optimal,Monitor,D01,RING-023,5.827,5.0
1281,109.23205317,-0.42361701,4.06,0.308,TM,Suspect,Circle_5m,D001A,0.3714175820350647,Suspect,Critical,Priority Survey,D01,RING-023,17.098,5.0
706,109.23187617,-0.42380416,6.57,0.379,TM,Suspect,Circle_5m,D001A,0.4335327744483948,Normal,Moderate,Routine,D01,RING-023,13.407,5.0
379,109.23250322,-0.42550122,8.95,0.328,TM,Suspect,Circle_5m,D001A,0.3898045122623443,Suspect,Critical,Priority Survey,D01,RING-024,9.831,5.0
1540,109.23259396,-0.42546507,2.66,0.326,Kenthosan,Abnormal,Field_Verification,D001A,0.3885980546474457,Suspect,Critical,Priority Survey,D01,RING-024,1.798,5.0
698,109.23264248,-0.42540495,6.63,0.299,TM,Suspect,Circle_5m,D001A,0.3634593486785888,Suspect,Critical,Priority Survey,D01,RING-024,9.042,5.0
382,109.23172749,-0.42190872,8.93,0.35,TM,Suspect,Circle_5m,D001A,0.4118166863918304,Abnormal,Sub-Optimal,Monitor,D01,RING-025,12.884,5.0
419,109.23178766,-0.42194943,8.63,0.322,TM,Suspect,Circle_5m,D001A,0.3860035538673401,Suspect,Critical,Priority Survey,D01,RING-025,5.77,5.0
793,109.2318775,-0.42189971,6.0,0.362,TM,Suspect,Circle_5m,D001A,0.4242680370807647,Abnormal,Sub-Optimal,Monitor,D01,RING-025,6.259,5.0
455,109.23198214,-0.42190742,8.34,0.249,TM,Suspect,Circle_5m,D001A,0.3169907927513122,Suspect,Critical,Priority Survey,D01,RING-025,16.379,5.0
638,109.23181908,-0.42203851,7.18,0.343,TM,Suspect,Circle_5m,D001A,0.4066495895385742,Abnormal,Sub-Optimal,Monitor,D01,RING-025,11.026,5.0
384,109.23204795,-0.42683134,8.92,0.377,TM,Suspect,Circle_5m,D001A,0.4351638555526733,Normal,Moderate,Routine,D01,RING-026,9.523,5.0
434,109.23196709,-0.42688422,8.52,0.336,TM,Suspect,Circle_5m,D001A,0.4010821282863617,Abnormal,Sub-Optimal,Monitor,D01,RING-026,2.066,5.0
511,109.23189343,-0.42688149,7.92,0.366,TM,Suspect,Circle_5m,D001A,0.4130844473838806,Abnormal,Sub-Optimal,Monitor,D01,RING-026,8.645,5.0
390,109.23177757,-0.43073784,8.83,0.336,TM,Suspect,Circle_5m,D001A,0.4040368795394897,Abnormal,Sub-Optimal,Monitor,D01,RING-027,3.627,5.0
834,109.23180989,-0.43083687,5.67,0.368,TM,Suspect,Circle_5m,D001A,0.4248415827751159,Abnormal,Sub-Optimal,Monitor,D01,RING-027,8.352,5.0
789,109.23187996,-0.43081292,6.02,0.372,TM,Suspect,Circle_5m,D001A,0.432077556848526,Normal,Moderate,Routine,D01,RING-027,10.569,5.0
533,109.23173088,-0.43066051,7.8,0.29,TM,Suspect,Circle_5m,D001A,0.3554306924343109,Suspect,Critical,Priority Survey,D01,RING-027,13.58,5.0
392,109.23135563,-0.4277192,8.8,0.358,TM,Suspect,Circle_5m,D001A,0.4212750494480133,Abnormal,Sub-Optimal,Monitor,D01,RING-028,0.961,5.0
629,109.23133633,-0.42764052,7.24,0.326,TM,Suspect,Circle_5m,D001A,0.3845116198062897,Suspect,Critical,Priority Survey,D01,RING-028,9.917,5.0
1259,109.23138036,-0.42757587,4.13,0.366,TM,Suspect,Circle_5m,D001A,0.4305532872676849,Normal,Moderate,Routine,D01,RING-028,16.994,5.0
462,109.23135786,-0.42780194,8.31,0.363,TM,Suspect,Circle_5m,D001A,0.429375022649765,Abnormal,Sub-Optimal,Monitor,D01,RING-028,8.197,5.0
465,109.23135469,-0.42790141,8.29,0.349,TM,Suspect,Circle_5m,D001A,0.4003198444843292,Abnormal,Sub-Optimal,Monitor,D01,RING-028,19.194,5.0
417,109.23209889,-0.42600754,8.65,0.357,TM,Suspect,Circle_5m,D001A,0.4133196473121643,Abnormal,Sub-Optimal,Monitor,D01,RING-029,11.464,5.0
725,109.23213484,-0.42592118,6.43,0.333,TM,Suspect,Circle_5m,D001A,0.3994942009449005,Abnormal,Sub-Optimal,Monitor,D01,RING-029,12.303,5.0
779,109.23210027,-0.42585245,6.05,0.333,TM,Suspect,Circle_5m,D001A,0.3932248055934906,Abnormal,Sub-Optimal,Monitor,D01,RING-029,12.383,5.0
686,109.23199562,-0.42587503,6.73,0.346,TM,Suspect,Circle_5m,D001A,0.4100536108016968,Abnormal,Sub-Optimal,Monitor,D01,RING-029,7.412,5.0
1094,109.23193722,-0.42593244,4.64,0.371,TM,Suspect,Circle_5m,D001A,0.4345714151859283,Normal,Moderate,Routine,D01,RING-029,9.796,5.0
675,109.23189813,-0.42600523,6.84,0.35,TM,Suspect,Circle_5m,D001A,0.4111884832382202,Abnormal,Sub-Optimal,Monitor,D01,RING-029,16.128,5.0
777,109.23201132,-0.4259519,6.07,0.364,TM,Suspect,Circle_5m,D001A,0.4250078201293945,Abnormal,Sub-Optimal,Monitor,D01,RING-029,2.414,5.0
420,109.23244673,-0.42705796,8.61,0.305,TM,Suspect,Circle_5m,D001A,0.3770313262939453,Suspect,Critical,Priority Survey,D01,RING-030,4.705,5.0
858,109.23252397,-0.42709324,5.57,0.352,TM,Suspect,Circle_5m,D001A,0.4157429933547973,Abnormal,Sub-Optimal,Monitor,D01,RING-030,13.68,5.0
1429,109.23236811,-0.42712757,3.52,0.445,Kenthosan,Abnormal,Field_Verification,D001A,0.5011376142501831,Healthy,Good,,D01,RING-030,8.212,5.0
1123,109.23232052,-0.42705612,4.56,0.355,TM,Suspect,Circle_5m,D001A,0.420872300863266,Abnormal,Sub-Optimal,Monitor,D01,RING-030,9.411,5.0
1411,109.23236455,-0.42698062,3.61,0.396,Kenthosan,Abnormal,Field_Verification,D001A,0.4618830382823944,Healthy,Good,,D01,RING-030,10.158,5.0
422,109.23209922,-0.42847898,8.6,0.356,TM,Suspect,Circle_5m,D001A,0.4036968052387237,Abnormal,Sub-Optimal,Monitor,D01,RING-031,1.836,5.0
959,109.23218142,-0.42842836,5.11,0.354,TM,Suspect,Circle_5m,D001A,0.4104127287864685,Abnormal,Sub-Optimal,Monitor,D01,RING-031,10.001,5.0
902,109.23201389,-0.42847986,5.33,0.365,TM,Suspect,Circle_5m,D001A,0.424552708864212,Abnormal,Sub-Optimal,Monitor,D01,RING-031,9.579,5.0
424,109.23257709,-0.42655836,8.59,0.348,TM,Suspect,Circle_5m,D001A,0.4039580821990967,Abnormal,Sub-Optimal,Monitor,D01,RING-032,14.3,5.0
653,109.23251153,-0.42649007,7.08,0.378,TM,Suspect,Circle_5m,D001A,0.4414694011211395,Normal,Moderate,Routine,D01,RING-032,4.265,5.0
1505,109.23243204,-0.42647966,3.03,0.419,Kenthosan,Abnormal,Field_Verification,D001A,0.4831302165985107,Healthy,Good,,D01,RING-032,4.713,5.0
1321,109.23237681,-0.42639464,3.95,0.414,Kenthosan,Abnormal,Field_Verification,D001A,0.4799780249595642,Healthy,Good,,D01,RING-032,14.436,5.0
435,109.23285353,-0.42951503,8.5,0.368,TM,Suspect,Circle_5m,D001A,0.4273300170898437,Abnormal,Sub-Optimal,Monitor,D01,RING-033,10.238,5.0
1034,109.23286968,-0.42961631,4.83,0.372,TM,Suspect,Circle_5m,D001A,0.4314345419406891,Normal,Moderate,Routine,D01,RING-033,1.323,5.0
1220,109.23286247,-0.42969046,4.23,0.34,TM,Suspect,Circle_5m,D001A,0.4029285609722137,Abnormal,Sub-Optimal,Monitor,D01,RING-033,9.196,5.0
436,109.23125873,-0.42129234,8.48,0.343,TM,Suspect,Circle_5m,D001A,0.4065696001052856,Abnormal,Sub-Optimal,Monitor,D01,RING-034,7.908,5.0
451,109.23125108,-0.4213701,8.37,0.176,TM,Suspect,Circle_5m,D001A,0.2467327862977981,Suspect,Critical,Priority Survey,D01,RING-034,2.814,5.0
474,109.23131529,-0.42142347,8.24,0.296,TM,Suspect,Circle_5m,D001A,0.3617971241474151,Suspect,Critical,Priority Survey,D01,RING-034,8.142,5.0
441,109.23129262,-0.42237795,8.45,0.255,TM,Suspect,Circle_5m,D001A,0.322515070438385,Suspect,Critical,Priority Survey,D01,RING-035,14.386,5.0
590,109.2313164,-0.42245889,7.49,0.308,TM,Suspect,Circle_5m,D001A,0.3721056282520294,Suspect,Critical,Priority Survey,D01,RING-035,6.279,5.0
552,109.231417,-0.42248107,7.68,0.311,TM,Suspect,Circle_5m,D001A,0.375365287065506,Suspect,Critical,Priority Survey,D01,RING-035,5.613,5.0
