Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
67,109.23179201,-0.43044666,12.13,0.45,TM,Healthy,,D001A,0.45,Normal,Moderate,Routine,D01,original,False
68,109.23183332,-0.43048284,12.12,0.428,TM,Healthy,,D001A,0.428,Abnormal,Sub-Optimal,Monitor,D01,original,False
69,109.23167954,-0.42931084,12.11,0.446,TM,Healthy,,D001A,0.446,Normal,Moderate,Routine,D01,original,False
70,109.23148432,-0.42668788,12.1,0.441,TM,Healthy,,D001A,0.441,Normal,Moderate,Routine,D01,original,False
71,109.23185113,-0.43115474,12.09,0.387,TM,Healthy,,D001A,0.387,Suspect,Critical,Priority Survey,D01,original,False
72,109.233517,-0.42908112,12.07,0.533,TM,Healthy,,D001A,0.533,Healthy,Good,None,D01,original,False
73,109.2317992,-0.43040913,12.07,0.4,TM,Healthy,,D001A,0.4,Abnormal,Sub-Optimal,Monitor,D01,original,False
74,109.23207366,-0.43025727,12.04,0.426,TM,Healthy,,D001A,0.426,Abnormal,Sub-Optimal,Monitor,D01,original,False
75,109.23335353,-0.43095569,12.04,0.552,TM,Healthy,,D001A,0.552,Healthy,Good,None,D01,original,False
76,109.23163373,-0.42930856,12.01,0.597,TM,Healthy,,D001A,0.597,Healthy,Good,None,D01,original,False
77,109.23173704,-0.42729924,11.99,0.406,TM,Healthy,,D001A,0.406,Abnormal,Sub-Optimal,Monitor,D01,original,False
78,109.23221326,-0.43060998,11.99,0.385,TM,Healthy,,D001A,0.385,Suspect,Critical,Priority Survey,D01,original,False
79,109.23236486,-0.42955742,11.98,0.485,TM,Healthy,,D001A,0.485,Healthy,Good,None,D01,original,False
80,109.2317409,-0.42810723,11.97,0.451,TM,Healthy,,D001A,0.451,Normal,Moderate,Routine,D01,original,False
81,109.23242248,-0.43093648,11.95,0.405,TM,Healthy,,D001A,0.405,Abnormal,Sub-Optimal,Monitor,D01,original,False
82,109.23150669,-0.430953,11.93,0.426,TM,Healthy,,D001A,0.426,Abnormal,Sub-Optimal,Monitor,D01,original,False
83,109.23165827,-0.43002025,11.92,0.666,TM,Healthy,,D001A,0.666,Healthy,Good,None,D01,original,False
84,109.23141208,-0.43029827,11.89,0.522,TM,Healthy,,D001A,0.522,Healthy,Good,None,D01,original,False
85,109.23161165,-0.4296115,11.89,0.475,TM,Healthy,,D001A,0.475,Healthy,Good,None,D01,original,False
86,109.23205836,-0.4264746,11.88,0.442,TM,Healthy,,D001A,0.442,Normal,Moderate,Routine,D01,original,False
87,109.23142731,-0.42851952,11.87,0.464,TM,Healthy,,D001A,0.464,Healthy,Good,None,D01,original,False
88,109.23291982,-0.43029184,11.87,0.442,TM,Healthy,,D001A,0.442,Normal,Moderate,Routine,D01,original,False
89,109.23233219,-0.4310278,11.86,0.48,TM,Healthy,,D001A,0.48,Healthy,Good,None,D01,original,False
90,109.23235024,-0.43064754,11.84,0.488,TM,Healthy,,D001A,0.488,Healthy,Good,None,D01,original,False
91,109.23236931,-0.42972336,11.84,0.447,TM,Healthy,,D001A,0.447,Normal,Moderate,Routine,D01,original,False
92,109.23147086,-0.4265988,11.84,0.463,TM,Healthy,,D001A,0.463,Healthy,Good,None,D01,original,False
93,109.23170989,-0.43013647,11.84,0.474,TM,Healthy,,D001A,0.474,Healthy,Good,None,D01,original,False
94,109.23297576,-0.43116224,11.82,0.388,TM,Healthy,,D001A,0.388,Suspect,Critical,Priority Survey,D01,original,False
95,109.23310401,-0.43011916,11.82,0.4,TM,Healthy,,D001A,0.4,Abnormal,Sub-Optimal,Monitor,D01,original,False
96,109.23154041,-0.42691442,11.8,0.412,TM,Healthy,,D001A,0.412,Abnormal,Sub-Optimal,Monitor,D01,original,False
97,109.23265515,-0.43086148,11.79,0.427,TM,Healthy,,D001A,0.427,Abnormal,Sub-Optimal,Monitor,D01,original,False
98,109.23150307,-0.43107372,11.77,0.497,TM,Healthy,,D001A,0.497,Healthy,Good,None,D01,original,False
99,109.23177862,-0.42813346,11.77,0.367,TM,Suspect,Circle_5m,D001A,0.367,Suspect,Critical,Priority Survey,D01,original,False
100,109.23150043,-0.42887809,11.75,0.554,TM,Healthy,,D001A,0.554,Healthy,Good,None,D01,original,False
101,109.23201813,-0.42954648,11.74,0.447,TM,Healthy,,D001A,0.447,Normal,Moderate,Routine,D01,original,False
102,109.23228868,-0.42686169,11.74,0.51,TM,Healthy,,D001A,0.51,Healthy,Good,None,D01,original,False
103,109.2316044,-0.42990132,11.72,0.406,TM,Healthy,,D001A,0.406,Abnormal,Sub-Optimal,Monitor,D01,original,False
104,109.23162263,-0.42675573,11.71,0.485,TM,Healthy,,D001A,0.485,Healthy,Good,None,D01,original,False
105,109.2322548,-0.42967405,11.7,0.481,TM,Healthy,,D001A,0.481,Healthy,Good,None,D01,original,False
106,109.23295172,-0.43027104,11.63,0.411,TM,Healthy,,D001A,0.411,Abnormal,Sub-Optimal,Monitor,D01,original,False
107,109.23144109,-0.43105969,11.59,0.435,TM,Healthy,,D001A,0.435,Normal,Moderate,Routine,D01,original,False
108,109.23158493,-0.43058949,11.57,0.592,TM,Healthy,,D001A,0.592,Healthy,Good,None,D01,original,False
109,109.23158212,-0.42912995,11.56,0.446,TM,Healthy,,D001A,0.446,Normal,Moderate,Routine,D01,original,False
110,109.2316793,-0.43036932,11.56,0.414,TM,Healthy,,D001A,0.414,Abnormal,Sub-Optimal,Monitor,D01,original,False
111,109.23139183,-0.43043436,11.55,0.533,TM,Healthy,,D001A,0.533,Healthy,Good,None,D01,original,False
112,109.23336607,-0.43115012,11.54,0.432,TM,Healthy,,D001A,0.432,Normal,Moderate,Routine,D01,original,False
113,109.23176495,-0.42898169,11.53,0.423,TM,Healthy,,D001A,0.423,Abnormal,Sub-Optimal,Monitor,D01,original,False
114,109.23143944,-0.42653052,11.53,0.533,TM,Healthy,,D001A,0.533,Healthy,Good,None,D01,original,False
115,109.23295844,-0.43031083,11.53,0.498,TM,Healthy,,D001A,0.498,Healthy,Good,None,D01,original,False
116,109.23344227,-0.42789014,11.53,0.487,TM,Healthy,,D001A,0.487,Healthy,Good,None,D01,original,False
117,109.23185083,-0.42660703,11.51,0.494,TM,Healthy,,D001A,0.494,Healthy,Good,None,D01,original,False
118,109.23347192,-0.42786392,11.5,0.528,TM,Healthy,,D001A,0.528,Healthy,Good,None,D01,original,False
119,109.2320857,-0.4306294,11.49,0.492,TM,Healthy,,D001A,0.492,Healthy,Good,None,D01,original,False
120,109.23204441,-0.43051228,11.48,0.481,TM,Healthy,,D001A,0.481,Healthy,Good,None,D01,original,False
121,109.23356362,-0.42947269,11.48,0.368,TM,Suspect,Circle_5m,D001A,0.368,Suspect,Critical,Priority Survey,D01,original,False
122,109.23174385,-0.42892652,11.47,0.482,TM,Healthy,,D001A,0.482,Healthy,Good,None,D01,original,False
123,109.23313053,-0.42999934,11.47,0.385,TM,Healthy,,D001A,0.385,Suspect,Critical,Priority Survey,D01,original,False
124,109.23290683,-0.430158,11.43,0.417,TM,Healthy,,D001A,0.417,Abnormal,Sub-Optimal,Monitor,D01,original,False
125,109.23141915,-0.42489961,11.43,0.437,TM,Healthy,,D001A,0.437,Normal,Moderate,Routine,D01,original,False
126,109.23159073,-0.4268448,11.43,0.431,TM,Healthy,,D001A,0.431,Normal,Moderate,Routine,D01,original,False
127,109.23216413,-0.42943212,11.42,0.416,TM,Healthy,,D001A,0.416,Abnormal,Sub-Optimal,Monitor,D01,original,False
128,109.23154489,-0.4308576,11.42,0.519,TM,Healthy,,D001A,0.519,Healthy,Good,None,D01,original,False
129,109.23140323,-0.42971273,11.39,0.476,TM,Healthy,,D001A,0.476,Healthy,Good,None,D01,original,False
130,109.23143263,-0.43074861,11.38,0.383,TM,Healthy,,D001A,0.383,Suspect,Critical,Priority Survey,D01,original,False
131,109.23175156,-0.42667076,11.38,0.499,TM,Healthy,,D001A,0.499,Healthy,Good,None,D01,original,False
132,109.23349355,-0.42754562,11.38,0.492,TM,Healthy,,D001A,0.492,Healthy,Good,None,D01,original,False
133,109.2314354,-0.43045336,11.37,0.461,TM,Healthy,,D001A,0.461,Healthy,Good,None,D01,original,False
134,109.23175927,-0.42830166,11.35,0.39,TM,Healthy,,D001A,0.39,Abnormal,Sub-Optimal,Monitor,D01,original,False
135,109.23141941,-0.42966436,11.32,0.511,TM,Healthy,,D001A,0.511,Healthy,Good,None,D01,original,False
136,109.2314292,-0.42611228,11.31,0.408,TM,Healthy,,D001A,0.408,Abnormal,Sub-Optimal,Monitor,D01,original,False
137,109.23341267,-0.42966889,11.31,0.477,TM,Healthy,,D001A,0.477,Healthy,Good,None,D01,original,False
138,109.23204531,-0.42656276,11.29,0.401,TM,Healthy,,D001A,0.401,Abnormal,Sub-Optimal,Monitor,D01,original,False
139,109.23316492,-0.43086612,11.28,0.474,TM,Healthy,,D001A,0.474,Healthy,Good,None,D01,original,False
140,109.23351318,-0.42219986,11.26,0.214,TM,Suspect,Circle_5m,D001A,0.214,Suspect,Critical,Priority Survey,D01,original,False
141,109.23288148,-0.43101074,11.26,0.383,TM,Healthy,,D001A,0.383,Suspect,Critical,Priority Survey,D01,original,False
142,109.23155119,-0.43079024,11.25,0.459,TM,Healthy,,D001A,0.459,Normal,Moderate,Routine,D01,original,False
143,109.23350671,-0.42892467,11.23,0.52,TM,Healthy,,D001A,0.52,Healthy,Good,None,D01,original,False
144,109.23201611,-0.42661249,11.22,0.467,TM,Healthy,,D001A,0.467,Healthy,Good,None,D01,original,False
145,109.23212956,-0.4273979,11.22,0.497,TM,Healthy,,D001A,0.497,Healthy,Good,None,D01,original,False
146,109.23143289,-0.42962819,11.2,0.496,TM,Healthy,,D001A,0.496,Healthy,Good,None,D01,original,False
147,109.23152028,-0.42655947,11.2,0.537,TM,Healthy,,D001A,0.537,Healthy,Good,None,D01,original,False
148,109.23248672,-0.43090214,11.2,0.468,TM,Healthy,,D001A,0.468,Healthy,Good,None,D01,original,False
149,109.23185434,-0.42891163,11.2,0.466,TM,Healthy,,D001A,0.466,Healthy,Good,None,D01,original,False
150,109.23203489,-0.42698371,11.18,0.504,TM,Healthy,,D001A,0.504,Healthy,Good,None,D01,original,False
151,109.23150308,-0.42711019,11.17,0.473,TM,Healthy,,D001A,0.473,Healthy,Good,None,D01,original,False
152,109.23257698,-0.43096907,11.16,0.42,TM,Healthy,,D001A,0.42,Abnormal,Sub-Optimal,Monitor,D01,original,False
153,109.23149684,-0.43084312,11.16,0.496,TM,Healthy,,D001A,0.496,Healthy,Good,None,D01,original,False
154,109.23269565,-0.42857859,11.15,0.489,TM,Healthy,,D001A,0.489,Healthy,Good,None,D01,original,False
155,109.23245206,-0.42927123,11.15,0.408,TM,Healthy,,D001A,0.408,Abnormal,Sub-Optimal,Monitor,D01,original,False
156,109.23203168,-0.42724505,11.15,0.55,TM,Healthy,,D001A,0.55,Healthy,Good,None,D01,original,False
157,109.23181629,-0.43032594,11.15,0.433,TM,Healthy,,D001A,0.433,Normal,Moderate,Routine,D01,original,False
158,109.23138747,-0.42595628,11.14,0.522,TM,Healthy,,D001A,0.522,Healthy,Good,None,D01,original,False
159,109.23182959,-0.43106566,11.12,0.383,TM,Healthy,,D001A,0.383,Suspect,Critical,Priority Survey,D01,original,False
160,109.23155867,-0.42951925,11.12,0.646,TM,Healthy,,D001A,0.646,Healthy,Good,None,D01,original,False
161,109.23186485,-0.4281371,11.12,0.445,TM,Healthy,,D001A,0.445,Normal,Moderate,Routine,D01,original,False
162,109.23162608,-0.42935197,11.12,0.594,TM,Healthy,,D001A,0.594,Healthy,Good,None,D01,original,False
163,109.23177725,-0.42820988,11.11,0.45,TM,Healthy,,D001A,0.45,Normal,Moderate,Routine,D01,original,False
164,109.23144202,-0.43092043,11.1,0.463,TM,Healthy,,D001A,0.463,Healthy,Good,None,D01,original,False
165,109.23182575,-0.43021562,11.09,0.447,TM,Healthy,,D001A,0.447,Normal,Moderate,Routine,D01,original,False
166,109.23176561,-0.42807966,11.08,0.438,TM,Healthy,,D001A,0.438,Normal,Moderate,Routine,D01,original,False
167,109.23304944,-0.43106821,11.08,0.384,TM,Healthy,,D001A,0.384,Suspect,Critical,Priority Survey,D01,original,False
168,109.23252021,-0.42977765,11.08,0.415,TM,Healthy,,D001A,0.415,Abnormal,Sub-Optimal,Monitor,D01,original,False
169,109.23144171,-0.43034032,11.07,0.528,TM,Healthy,,D001A,0.528,Healthy,Good,None,D01,original,False
170,109.23181317,-0.42825148,11.07,0.562,TM,Healthy,,D001A,0.562,Healthy,Good,None,D01,original,False
171,109.23352788,-0.42471065,11.06,0.383,TM,Healthy,,D001A,0.383,Suspect,Critical,Priority Survey,D01,original,False
172,109.23139777,-0.43001974,11.05,0.493,TM,Healthy,,D001A,0.493,Healthy,Good,None,D01,original,False
173,109.23189035,-0.43053169,11.04,0.428,TM,Healthy,,D001A,0.428,Abnormal,Sub-Optimal,Monitor,D01,original,False
174,109.23208867,-0.42944793,11.04,0.45,TM,Healthy,,D001A,0.45,Normal,Moderate,Routine,D01,original,False
175,109.23204435,-0.4307804,11.03,0.434,TM,Healthy,,D001A,0.434,Normal,Moderate,Routine,D01,original,False
176,109.23354608,-0.42959025,11.02,0.328,TM,Suspect,Circle_5m,D001A,0.328,Suspect,Critical,Priority Survey,D01,original,False
177,109.23152155,-0.43081238,11.01,0.576,TM,Healthy,,D001A,0.576,Healthy,Good,None,D01,original,False
178,109.23176865,-0.42654732,11.0,0.51,TM,Healthy,,D001A,0.51,Healthy,Good,None,D01,original,False
179,109.23143077,-0.42711379,10.97,0.399,TM,Healthy,,D001A,0.399,Abnormal,Sub-Optimal,Monitor,D01,original,False
180,109.23199356,-0.42703163,10.94,0.497,TM,Healthy,,D001A,0.497,Healthy,Good,None,D01,original,False
181,109.23215384,-0.43120228,10.94,0.497,TM,Healthy,,D001A,0.497,Healthy,Good,None,D01,original,False
182,109.23254774,-0.43115219,10.93,0.435,TM,Healthy,,D001A,0.435,Normal,Moderate,Routine,D01,original,False
183,109.23219693,-0.42738661,10.92,0.489,TM,Healthy,,D001A,0.489,Healthy,Good,None,D01,original,False
184,109.23215353,-0.43060273,10.89,0.479,TM,Healthy,,D001A,0.479,Healthy,Good,None,D01,original,False
185,109.23142236,-0.43051982,10.88,0.446,TM,Healthy,,D001A,0.446,Normal,Moderate,Routine,D01,original,False
186,109.2322247,-0.42773703,10.88,0.501,TM,Healthy,,D001A,0.501,Healthy,Good,None,D01,original,False
187,109.23336146,-0.42968018,10.86,0.506,TM,Healthy,,D001A,0.506,Healthy,Good,None,D01,original,False
188,109.23306563,-0.42312531,10.86,0.458,TM,Healthy,,D001A,0.458,Normal,Moderate,Routine,D01,original,False
189,109.23146591,-0.42860317,10.86,0.478,TM,Healthy,,D001A,0.478,Healthy,Good,None,D01,original,False
190,109.23305077,-0.4311713,10.85,0.393,TM,Healthy,,D001A,0.393,Abnormal,Sub-Optimal,Monitor,D01,original,False
191,109.23327793,-0.42967112,10.85,0.478,TM,Healthy,,D001A,0.478,Healthy,Good,None,D01,original,False
192,109.23354639,-0.43020698,10.85,0.412,TM,Healthy,,D001A,0.412,Abnormal,Sub-Optimal,Monitor,D01,original,False
193,109.23260497,-0.43032251,10.84,0.444,TM,Healthy,,D001A,0.444,Normal,Moderate,Routine,D01,original,False
194,109.23256252,-0.42940238,10.84,0.419,TM,Healthy,,D001A,0.419,Abnormal,Sub-Optimal,Monitor,D01,original,False
195,109.23199889,-0.43120541,10.81,0.372,TM,Suspect,Circle_5m,D001A,0.372,Suspect,Critical,Priority Survey,D01,original,False
196,109.23131915,-0.42221473,10.81,0.479,TM,Healthy,,D001A,0.479,Healthy,Good,None,D01,original,False
197,109.23172404,-0.4291648,10.8,0.465,TM,Healthy,,D001A,0.465,Healthy,Good,None,D01,original,False
198,109.23162206,-0.42533011,10.79,0.464,TM,Healthy,,D001A,0.464,Healthy,Good,None,D01,original,False
199,109.23190918,-0.43066372,10.79,0.551,TM,Healthy,,D001A,0.551,Healthy,Good,None,D01,original,False
200,109.23261706,-0.43049794,10.77,0.429,TM,Healthy,,D001A,0.429,Abnormal,Sub-Optimal,Monitor,D01,original,False
201,109.23149373,-0.43070024,10.76,0.42,TM,Healthy,,D001A,0.42,Abnormal,Sub-Optimal,Monitor,D01,original,False
202,109.23352043,-0.42783319,10.74,0.441,TM,Healthy,,D001A,0.441,Normal,Moderate,Routine,D01,original,False
203,109.23249102,-0.42974825,10.74,0.484,TM,Healthy,,D001A,0.484,Healthy,Good,None,D01,original,False
204,109.23176665,-0.42939405,10.73,0.47,TM,Healthy,,D001A,0.47,Healthy,Good,None,D01,original,False
205,109.23214092,-0.43073566,10.72,0.479,TM,Healthy,,D001A,0.479,Healthy,Good,None,D01,original,False
206,109.23186103,-0.43108737,10.72,0.45,TM,Healthy,,D001A,0.45,Normal,Moderate,Routine,D01,original,False
207,109.23225231,-0.43073343,10.72,0.436,TM,Healthy,,D001A,0.436,Normal,Moderate,Routine,D01,original,False
208,109.23173166,-0.42725493,10.71,0.437,TM,Healthy,,D001A,0.437,Normal,Moderate,Routine,D01,original,False
209,109.23206632,-0.42700768,10.71,0.545,TM,Healthy,,D001A,0.545,Healthy,Good,None,D01,original,False
210,109.23351844,-0.42474953,10.71,0.329,TM,Suspect,Circle_5m,D001A,0.329,Suspect,Critical,Priority Survey,D01,original,False
211,109.23213247,-0.42644974,10.7,0.485,TM,Healthy,,D001A,0.485,Healthy,Good,None,D01,original,False
212,109.23260215,-0.43087503,10.7,0.423,TM,Healthy,,D001A,0.423,Abnormal,Sub-Optimal,Monitor,D01,original,False
213,109.23331064,-0.42804565,10.69,0.418,TM,Healthy,,D001A,0.418,Abnormal,Sub-Optimal,Monitor,D01,original,False
214,109.2315662,-0.42801812,10.69,0.443,TM,Healthy,,D001A,0.443,Normal,Moderate,Routine,D01,original,False
215,109.23166944,-0.42830616,10.69,0.415,TM,Healthy,,D001A,0.415,Abnormal,Sub-Optimal,Monitor,D01,original,False
216,109.23186432,-0.42457507,10.68,0.465,TM,Healthy,,D001A,0.465,Healthy,Good,None,D01,original,False
217,109.23144228,-0.42980995,10.68,0.412,TM,Healthy,,D001A,0.412,Abnormal,Sub-Optimal,Monitor,D01,original,False
218,109.23302431,-0.43097913,10.68,0.42,TM,Healthy,,D001A,0.42,Abnormal,Sub-Optimal,Monitor,D01,original,False
219,109.23141949,-0.42536307,10.66,0.524,TM,Healthy,,D001A,0.524,Healthy,Good,None,D01,original,False
220,109.23334318,-0.429096,10.66,0.394,TM,Healthy,,D001A,0.394,Abnormal,Sub-Optimal,Monitor,D01,original,False
221,109.2312895,-0.42224095,10.65,0.442,TM,Healthy,,D001A,0.442,Normal,Moderate,Routine,D01,original,False
222,109.23308053,-0.43066761,10.65,0.484,TM,Healthy,,D001A,0.484,Healthy,Good,None,D01,original,False
223,109.23195314,-0.42898535,10.65,0.472,TM,Healthy,,D001A,0.472,Healthy,Good,None,D01,original,False
224,109.23185073,-0.42901381,10.64,0.482,TM,Healthy,,D001A,0.482,Healthy,Good,None,D01,original,False
225,109.23314566,-0.43061879,10.64,0.423,TM,Healthy,,D001A,0.423,Abnormal,Sub-Optimal,Monitor,D01,original,False
226,109.23227785,-0.43098709,10.64,0.531,TM,Healthy,,D001A,0.531,Healthy,Good,None,D01,original,False
227,109.2333875,-0.4297462,10.62,0.528,TM,Healthy,,D001A,0.528,Healthy,Good,None,D01,original,False
