Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
35,109.23582008,-0.42946689,12.24,0.539,TM,Healthy,,D002A,0.539,Healthy,Good,None,D02,original,False
36,109.235396,-0.42988141,12.18,0.441,TM,Healthy,,D002A,0.441,Normal,Moderate,Routine,D02,original,False
37,109.23578161,-0.42878458,12.17,0.502,TM,Healthy,,D002A,0.502,Healthy,Good,None,D02,original,False
38,109.23438525,-0.43072081,12.15,0.442,TM,Healthy,,D002A,0.442,Normal,Moderate,Routine,D02,original,False
39,109.23367937,-0.4280688,12.15,0.46,TM,Healthy,,D002A,0.46,Healthy,Good,None,D02,original,False
40,109.23578963,-0.431039,12.1,0.474,TM,Healthy,,D002A,0.474,Healthy,Good,None,D02,original,False
41,109.23415658,-0.43098391,12.07,0.479,TM,Healthy,,D002A,0.479,Healthy,Good,None,D02,original,False
42,109.23501717,-0.42884952,12.05,0.507,TM,Healthy,,D002A,0.507,Healthy,Good,None,D02,original,False
43,109.23485184,-0.42904028,12.04,0.44,TM,Healthy,,D002A,0.44,Normal,Moderate,Routine,D02,original,False
44,109.23387963,-0.43028482,12.02,0.496,TM,Healthy,,D002A,0.496,Healthy,Good,None,D02,original,False
45,109.23522511,-0.43083269,12.01,0.51,TM,Healthy,,D002A,0.51,Healthy,Good,None,D02,original,False
46,109.23515229,-0.43108317,11.94,0.416,TM,Healthy,,D002A,0.416,Abnormal,Sub-Optimal,Monitor,D02,original,False
47,109.23367575,-0.43015185,11.87,0.376,TM,Suspect,Circle_5m,D002A,0.376,Suspect,Critical,Priority Survey,D02,original,False
48,109.23546631,-0.42683213,11.85,0.424,TM,Healthy,,D002A,0.424,Abnormal,Sub-Optimal,Monitor,D02,original,False
49,109.23519152,-0.43040947,11.84,0.512,TM,Healthy,,D002A,0.512,Healthy,Good,None,D02,original,False
50,109.23400789,-0.43111545,11.82,0.494,TM,Healthy,,D002A,0.494,Healthy,Good,None,D02,original,False
51,109.23375556,-0.42485991,11.77,0.407,TM,Healthy,,D002A,0.407,Abnormal,Sub-Optimal,Monitor,D02,original,False
52,109.23519792,-0.42994059,11.75,0.592,TM,Healthy,,D002A,0.592,Healthy,Good,None,D02,original,False
53,109.23497586,-0.428807,11.73,0.502,TM,Healthy,,D002A,0.502,Healthy,Good,None,D02,original,False
54,109.23576988,-0.4289989,11.72,0.432,TM,Healthy,,D002A,0.432,Normal,Moderate,Routine,D02,original,False
55,109.23418575,-0.43110103,11.7,0.518,TM,Healthy,,D002A,0.518,Healthy,Good,None,D02,original,False
56,109.23422757,-0.42299988,11.69,0.518,TM,Healthy,,D002A,0.518,Healthy,Good,None,D02,original,False
57,109.23420011,-0.43114172,11.66,0.486,TM,Healthy,,D002A,0.486,Healthy,Good,None,D02,original,False
58,109.23582307,-0.43012024,11.65,0.404,TM,Healthy,,D002A,0.404,Abnormal,Sub-Optimal,Monitor,D02,original,False
59,109.23462268,-0.4255528,11.64,0.482,TM,Healthy,,D002A,0.482,Healthy,Good,None,D02,original,False
60,109.23377812,-0.43028797,11.59,0.434,TM,Healthy,,D002A,0.434,Normal,Moderate,Routine,D02,original,False
61,109.23568774,-0.42880129,11.59,0.54,TM,Healthy,,D002A,0.54,Healthy,Good,None,D02,original,False
62,109.23568335,-0.43028389,11.59,0.541,TM,Healthy,,D002A,0.541,Healthy,Good,None,D02,original,False
63,109.23551506,-0.42971685,11.57,0.444,TM,Healthy,,D002A,0.444,Normal,Moderate,Routine,D02,original,False
64,109.23578195,-0.42924125,11.54,0.506,TM,Healthy,,D002A,0.506,Healthy,Good,None,D02,original,False
65,109.23374932,-0.43052172,11.46,0.474,TM,Healthy,,D002A,0.474,Healthy,Good,None,D02,original,False
66,109.23366151,-0.42364542,11.45,0.449,TM,Healthy,,D002A,0.449,Normal,Moderate,Routine,D02,original,False
67,109.23469236,-0.43116128,11.41,0.452,TM,Healthy,,D002A,0.452,Normal,Moderate,Routine,D02,original,False
68,109.23426366,-0.43018589,11.41,0.479,TM,Healthy,,D002A,0.479,Healthy,Good,None,D02,original,False
69,109.23371011,-0.42916617,11.4,0.431,TM,Healthy,,D002A,0.431,Normal,Moderate,Routine,D02,original,False
70,109.23388392,-0.43115431,11.4,0.526,TM,Healthy,,D002A,0.526,Healthy,Good,None,D02,original,False
71,109.23536455,-0.42993249,11.37,0.492,TM,Healthy,,D002A,0.492,Healthy,Good,None,D02,original,False
72,109.23404791,-0.43088396,11.36,0.533,TM,Healthy,,D002A,0.533,Healthy,Good,None,D02,original,False
73,109.23381453,-0.43013922,11.34,0.565,TM,Healthy,,D002A,0.565,Healthy,Good,None,D02,original,False
74,109.23575009,-0.42915037,11.31,0.468,TM,Healthy,,D002A,0.468,Healthy,Good,None,D02,original,False
75,109.23395419,-0.43025817,11.31,0.563,TM,Healthy,,D002A,0.563,Healthy,Good,None,D02,original,False
76,109.23569036,-0.42909971,11.29,0.453,TM,Healthy,,D002A,0.453,Normal,Moderate,Routine,D02,original,False
77,109.23381496,-0.43025587,11.27,0.509,TM,Healthy,,D002A,0.509,Healthy,Good,None,D02,original,False
78,109.2351855,-0.4292271,11.27,0.53,TM,Healthy,,D002A,0.53,Healthy,Good,None,D02,original,False
79,109.23574071,-0.42888495,11.23,0.478,TM,Healthy,,D002A,0.478,Healthy,Good,None,D02,original,False
80,109.2337402,-0.43112353,11.22,0.478,TM,Healthy,,D002A,0.478,Healthy,Good,None,D02,original,False
81,109.2345132,-0.42901805,11.2,0.437,TM,Healthy,,D002A,0.437,Normal,Moderate,Routine,D02,original,False
82,109.23580144,-0.43043041,11.2,0.466,TM,Healthy,,D002A,0.466,Healthy,Good,None,D02,original,False
83,109.23371662,-0.43016497,11.19,0.421,TM,Healthy,,D002A,0.421,Abnormal,Sub-Optimal,Monitor,D02,original,False
84,109.2346686,-0.43096007,11.18,0.427,TM,Healthy,,D002A,0.427,Abnormal,Sub-Optimal,Monitor,D02,original,False
85,109.23371615,-0.43024093,11.17,0.481,TM,Healthy,,D002A,0.481,Healthy,Good,None,D02,original,False
86,109.23544061,-0.43120034,11.15,0.446,TM,Healthy,,D002A,0.446,Normal,Moderate,Routine,D02,original,False
87,109.23368185,-0.42901514,11.11,0.38,TM,Healthy,,D002A,0.38,Suspect,Critical,Priority Survey,D02,original,False
88,109.23515407,-0.43115144,11.1,0.438,TM,Healthy,,D002A,0.438,Normal,Moderate,Routine,D02,original,False
89,109.23532097,-0.42998629,11.1,0.528,TM,Healthy,,D002A,0.528,Healthy,Good,None,D02,original,False
90,109.23400077,-0.43082065,11.09,0.417,TM,Healthy,,D002A,0.417,Abnormal,Sub-Optimal,Monitor,D02,original,False
91,109.23442205,-0.43085149,11.08,0.447,TM,Healthy,,D002A,0.447,Normal,Moderate,Routine,D02,original,False
92,109.23377366,-0.43015096,11.07,0.45,TM,Healthy,,D002A,0.45,Normal,Moderate,Routine,D02,original,False
93,109.23548607,-0.42882069,11.06,0.503,TM,Healthy,,D002A,0.503,Healthy,Good,None,D02,original,False
94,109.2336388,-0.42478799,11.04,0.372,TM,Suspect,Circle_5m,D002A,0.372,Suspect,Critical,Priority Survey,D02,original,False
95,109.23582469,-0.43089161,11.02,0.488,TM,Healthy,,D002A,0.488,Healthy,Good,None,D02,original,False
96,109.23454102,-0.43109568,11.01,0.47,TM,Healthy,,D002A,0.47,Healthy,Good,None,D02,original,False
97,109.23464658,-0.4290651,11.01,0.562,TM,Healthy,,D002A,0.562,Healthy,Good,None,D02,original,False
98,109.23526455,-0.42921988,11.01,0.415,TM,Healthy,,D002A,0.415,Abnormal,Sub-Optimal,Monitor,D02,original,False
99,109.23364749,-0.42605356,11.0,0.429,TM,Healthy,,D002A,0.429,Abnormal,Sub-Optimal,Monitor,D02,original,False
100,109.23579545,-0.43110231,11.0,0.491,TM,Healthy,,D002A,0.491,Healthy,Good,None,D02,original,False
101,109.23507205,-0.43040899,10.97,0.432,TM,Healthy,,D002A,0.432,Normal,Moderate,Routine,D02,original,False
102,109.23377898,-0.43044351,10.95,0.421,TM,Healthy,,D002A,0.421,Abnormal,Sub-Optimal,Monitor,D02,original,False
103,109.2336702,-0.4249354,10.95,0.433,TM,Healthy,,D002A,0.433,Normal,Moderate,Routine,D02,original,False
104,109.23368666,-0.42958576,10.95,0.385,TM,Healthy,,D002A,0.385,Suspect,Critical,Priority Survey,D02,original,False
105,109.23433618,-0.43121093,10.95,0.559,TM,Healthy,,D002A,0.559,Healthy,Good,None,D02,original,False
106,109.23452214,-0.43113502,10.94,0.426,TM,Healthy,,D002A,0.426,Abnormal,Sub-Optimal,Monitor,D02,original,False
107,109.23381674,-0.43033409,10.92,0.476,TM,Healthy,,D002A,0.476,Healthy,Good,None,D02,original,False
108,109.23411792,-0.43115255,10.9,0.478,TM,Healthy,,D002A,0.478,Healthy,Good,None,D02,original,False
109,109.23473908,-0.43112105,10.89,0.525,TM,Healthy,,D002A,0.525,Healthy,Good,None,D02,original,False
110,109.23515056,-0.43081821,10.89,0.452,TM,Healthy,,D002A,0.452,Normal,Moderate,Routine,D02,original,False
111,109.23411836,-0.43119913,10.88,0.4,TM,Healthy,,D002A,0.4,Abnormal,Sub-Optimal,Monitor,D02,original,False
112,109.23455395,-0.42954481,10.84,0.499,TM,Healthy,,D002A,0.499,Healthy,Good,None,D02,original,False
113,109.23527949,-0.43067671,10.84,0.463,TM,Healthy,,D002A,0.463,Healthy,Good,None,D02,original,False
114,109.2339863,-0.42929148,10.84,0.423,TM,Healthy,,D002A,0.423,Abnormal,Sub-Optimal,Monitor,D02,original,False
115,109.23459178,-0.43102968,10.83,0.42,TM,Healthy,,D002A,0.42,Abnormal,Sub-Optimal,Monitor,D02,original,False
116,109.23380017,-0.43010485,10.82,0.476,TM,Healthy,,D002A,0.476,Healthy,Good,None,D02,original,False
117,109.23514528,-0.43030456,10.81,0.447,TM,Healthy,,D002A,0.447,Normal,Moderate,Routine,D02,original,False
118,109.23405942,-0.42773746,10.8,0.363,TM,Suspect,Circle_5m,D002A,0.363,Suspect,Critical,Priority Survey,D02,original,False
119,109.23371055,-0.43116964,10.79,0.414,TM,Healthy,,D002A,0.414,Abnormal,Sub-Optimal,Monitor,D02,original,False
120,109.23473552,-0.4309732,10.79,0.468,TM,Healthy,,D002A,0.468,Healthy,Good,None,D02,original,False
121,109.23444852,-0.43099935,10.79,0.466,TM,Healthy,,D002A,0.466,Healthy,Good,None,D02,original,False
122,109.23404654,-0.42905818,10.78,0.561,TM,Healthy,,D002A,0.561,Healthy,Good,None,D02,original,False
123,109.23497448,-0.42894129,10.74,0.526,TM,Healthy,,D002A,0.526,Healthy,Good,None,D02,original,False
124,109.23364397,-0.42376659,10.74,0.379,TM,Suspect,Circle_5m,D002A,0.379,Suspect,Critical,Priority Survey,D02,original,False
125,109.23470225,-0.431112,10.74,0.477,TM,Healthy,,D002A,0.477,Healthy,Good,None,D02,original,False
126,109.23389743,-0.43097933,10.73,0.439,TM,Healthy,,D002A,0.439,Normal,Moderate,Routine,D02,original,False
127,109.23542458,-0.42862625,10.72,0.516,TM,Healthy,,D002A,0.516,Healthy,Good,None,D02,original,False
128,109.23534234,-0.43081735,10.72,0.495,TM,Healthy,,D002A,0.495,Healthy,Good,None,D02,original,False
129,109.23460351,-0.42887745,10.72,0.419,TM,Healthy,,D002A,0.419,Abnormal,Sub-Optimal,Monitor,D02,original,False
130,109.23550862,-0.43035664,10.71,0.463,TM,Healthy,,D002A,0.463,Healthy,Good,None,D02,original,False
131,109.23407577,-0.43085729,10.71,0.445,TM,Healthy,,D002A,0.445,Normal,Moderate,Routine,D02,original,False
132,109.23374768,-0.42986972,10.7,0.423,TM,Healthy,,D002A,0.423,Abnormal,Sub-Optimal,Monitor,D02,original,False
133,109.23365053,-0.42255528,10.67,0.448,TM,Healthy,,D002A,0.448,Normal,Moderate,Routine,D02,original,False
134,109.23475576,-0.42888246,10.66,0.405,TM,Healthy,,D002A,0.405,Abnormal,Sub-Optimal,Monitor,D02,original,False
135,109.23399631,-0.43069088,10.66,0.435,TM,Healthy,,D002A,0.435,Normal,Moderate,Routine,D02,original,False
136,109.23380502,-0.43048194,10.64,0.426,TM,Healthy,,D002A,0.426,Abnormal,Sub-Optimal,Monitor,D02,original,False
137,109.23575698,-0.43042633,10.63,0.474,TM,Healthy,,D002A,0.474,Healthy,Good,None,D02,original,False
138,109.23577452,-0.43031737,10.63,0.54,TM,Healthy,,D002A,0.54,Healthy,Good,None,D02,original,False
139,109.23543824,-0.42980636,10.62,0.488,TM,Healthy,,D002A,0.488,Healthy,Good,None,D02,original,False
140,109.2353237,-0.42983663,10.61,0.545,TM,Healthy,,D002A,0.545,Healthy,Good,None,D02,original,False
141,109.23467216,-0.42520647,10.6,0.4,TM,Healthy,,D002A,0.4,Abnormal,Sub-Optimal,Monitor,D02,original,False
142,109.233636,-0.42327194,10.6,0.351,TM,Suspect,Circle_5m,D002A,0.351,Suspect,Critical,Priority Survey,D02,original,False
143,109.23372555,-0.43039557,10.59,0.45,TM,Healthy,,D002A,0.45,Normal,Moderate,Routine,D02,original,False
144,109.2346044,-0.43085108,10.59,0.462,TM,Healthy,,D002A,0.462,Healthy,Good,None,D02,original,False
145,109.23447592,-0.42903296,10.58,0.467,TM,Healthy,,D002A,0.467,Healthy,Good,None,D02,original,False
146,109.23394772,-0.42909343,10.57,0.511,TM,Healthy,,D002A,0.511,Healthy,Good,None,D02,original,False
147,109.23366934,-0.42279086,10.57,0.513,TM,Healthy,,D002A,0.513,Healthy,Good,None,D02,original,False
148,109.23383253,-0.43002347,10.56,0.438,TM,Healthy,,D002A,0.438,Normal,Moderate,Routine,D02,original,False
149,109.23494252,-0.42922388,10.54,0.5,TM,Healthy,,D002A,0.5,Healthy,Good,None,D02,original,False
150,109.23508963,-0.42423806,10.53,0.447,TM,Healthy,,D002A,0.447,Normal,Moderate,Routine,D02,original,False
151,109.23462995,-0.43106541,10.52,0.431,TM,Healthy,,D002A,0.431,Normal,Moderate,Routine,D02,original,False
152,109.23516529,-0.43119711,10.51,0.419,TM,Healthy,,D002A,0.419,Abnormal,Sub-Optimal,Monitor,D02,original,False
153,109.2359177,-0.42679968,10.49,0.315,TM,Suspect,Circle_5m,D002A,0.315,Suspect,Critical,Priority Survey,D02,original,False
154,109.23553557,-0.42248382,10.48,0.394,TM,Healthy,,D002A,0.394,Abnormal,Sub-Optimal,Monitor,D02,original,False
155,109.23451538,-0.42928075,10.48,0.432,TM,Healthy,,D002A,0.432,Normal,Moderate,Routine,D02,original,False
156,109.23450335,-0.43083298,10.47,0.439,TM,Healthy,,D002A,0.439,Normal,Moderate,Routine,D02,original,False
157,109.23468702,-0.428967,10.47,0.422,TM,Healthy,,D002A,0.422,Abnormal,Sub-Optimal,Monitor,D02,original,False
158,109.23476163,-0.42876988,10.46,0.442,TM,Healthy,,D002A,0.442,Normal,Moderate,Routine,D02,original,False
159,109.2340883,-0.43105986,10.46,0.467,TM,Healthy,,D002A,0.467,Healthy,Good,None,D02,original,False
160,109.23519101,-0.43067217,10.46,0.458,TM,Healthy,,D002A,0.458,Normal,Moderate,Routine,D02,original,False
161,109.23583476,-0.42813305,10.46,0.503,TM,Healthy,,D002A,0.503,Healthy,Good,None,D02,original,False
162,109.23592366,-0.426258,10.44,0.357,TM,Suspect,Circle_5m,D002A,0.357,Suspect,Critical,Priority Survey,D02,original,False
163,109.23377137,-0.43036393,10.44,0.468,TM,Healthy,,D002A,0.468,Healthy,Good,None,D02,original,False
164,109.23364668,-0.4256629,10.44,0.422,TM,Healthy,,D002A,0.422,Abnormal,Sub-Optimal,Monitor,D02,original,False
165,109.23388258,-0.4291757,10.43,0.476,TM,Healthy,,D002A,0.476,Healthy,Good,None,D02,original,False
166,109.23471263,-0.42893807,10.41,0.429,TM,Healthy,,D002A,0.429,Abnormal,Sub-Optimal,Monitor,D02,original,False
167,109.23534236,-0.43072375,10.41,0.398,TM,Healthy,,D002A,0.398,Abnormal,Sub-Optimal,Monitor,D02,original,False
168,109.23388165,-0.42931497,10.38,0.435,TM,Healthy,,D002A,0.435,Normal,Moderate,Routine,D02,original,False
169,109.23457974,-0.43068333,10.37,0.488,TM,Healthy,,D002A,0.488,Healthy,Good,None,D02,original,False
170,109.23372743,-0.43000627,10.36,0.427,TM,Healthy,,D002A,0.427,Abnormal,Sub-Optimal,Monitor,D02,original,False
171,109.23431195,-0.43111281,10.36,0.493,TM,Healthy,,D002A,0.493,Healthy,Good,None,D02,original,False
172,109.23379532,-0.42972188,10.34,0.366,TM,Suspect,Circle_5m,D002A,0.366,Suspect,Critical,Priority Survey,D02,original,False
173,109.23363887,-0.42449545,10.32,0.339,TM,Suspect,Circle_5m,D002A,0.339,Suspect,Critical,Priority Survey,D02,original,False
174,109.23450269,-0.42980388,10.32,0.411,TM,Healthy,,D002A,0.411,Abnormal,Sub-Optimal,Monitor,D02,original,False
175,109.23368986,-0.42931673,10.26,0.408,TM,Healthy,,D002A,0.408,Abnormal,Sub-Optimal,Monitor,D02,original,False
176,109.23375014,-0.42497656,10.26,0.477,TM,Healthy,,D002A,0.477,Healthy,Good,None,D02,original,False
177,109.23443638,-0.42909083,10.25,0.459,TM,Healthy,,D002A,0.459,Normal,Moderate,Routine,D02,original,False
178,109.23452801,-0.43100525,10.25,0.473,TM,Healthy,,D002A,0.473,Healthy,Good,None,D02,original,False
179,109.23465944,-0.42387624,10.25,0.501,TM,Healthy,,D002A,0.501,Healthy,Good,None,D02,original,False
180,109.23384175,-0.42503446,10.25,0.532,TM,Healthy,,D002A,0.532,Healthy,Good,None,D02,original,False
181,109.23404787,-0.43106211,10.24,0.406,TM,Healthy,,D002A,0.406,Abnormal,Sub-Optimal,Monitor,D02,original,False
182,109.23569677,-0.43051494,10.24,0.495,TM,Healthy,,D002A,0.495,Healthy,Good,None,D02,original,False
183,109.23395414,-0.42456425,10.23,0.44,TM,Healthy,,D002A,0.44,Normal,Moderate,Routine,D02,original,False
184,109.23532154,-0.42947853,10.23,0.411,TM,Healthy,,D002A,0.411,Abnormal,Sub-Optimal,Monitor,D02,original,False
185,109.23378064,-0.43104848,10.22,0.462,TM,Healthy,,D002A,0.462,Healthy,Good,None,D02,original,False
186,109.23500782,-0.43042978,10.2,0.429,TM,Healthy,,D002A,0.429,Abnormal,Sub-Optimal,Monitor,D02,original,False
187,109.23529562,-0.43086436,10.18,0.437,TM,Healthy,,D002A,0.437,Normal,Moderate,Routine,D02,original,False
188,109.23461239,-0.42932644,10.17,0.468,TM,Healthy,,D002A,0.468,Healthy,Good,None,D02,original,False
189,109.23389189,-0.42968392,10.17,0.426,TM,Healthy,,D002A,0.426,Abnormal,Sub-Optimal,Monitor,D02,original,False
190,109.2349143,-0.43085794,10.16,0.456,TM,Healthy,,D002A,0.456,Normal,Moderate,Routine,D02,original,False
191,109.2350847,-0.4300744,10.16,0.446,TM,Healthy,,D002A,0.446,Normal,Moderate,Routine,D02,original,False
192,109.23501371,-0.42429727,10.15,0.503,TM,Healthy,,D002A,0.503,Healthy,Good,None,D02,original,False
193,109.2350083,-0.43030272,10.13,0.532,TM,Healthy,,D002A,0.532,Healthy,Good,None,D02,original,False
194,109.23391496,-0.42504759,10.13,0.47,TM,Healthy,,D002A,0.47,Healthy,Good,None,D02,original,False
195,109.23438837,-0.43081396,10.13,0.464,TM,Healthy,,D002A,0.464,Healthy,Good,None,D02,original,False
196,109.23469655,-0.43053234,10.12,0.393,TM,Healthy,,D002A,0.393,Abnormal,Sub-Optimal,Monitor,D02,original,False
197,109.23427031,-0.43055711,10.12,0.481,TM,Healthy,,D002A,0.481,Healthy,Good,None,D02,original,False
198,109.23466625,-0.42947024,10.11,0.516,TM,Healthy,,D002A,0.516,Healthy,Good,None,D02,original,False
199,109.23539959,-0.42791772,10.1,0.461,TM,Healthy,,D002A,0.461,Healthy,Good,None,D02,original,False
200,109.23504298,-0.42596752,10.08,0.46,TM,Healthy,,D002A,0.46,Healthy,Good,None,D02,original,False
201,109.23391718,-0.42906539,10.07,0.445,TM,Healthy,,D002A,0.445,Normal,Moderate,Routine,D02,original,False
202,109.23440228,-0.42895382,10.06,0.452,TM,Healthy,,D002A,0.452,Normal,Moderate,Routine,D02,original,False
203,109.23581988,-0.43031783,10.06,0.542,TM,Healthy,,D002A,0.542,Healthy,Good,None,D02,original,False
204,109.2352152,-0.42900284,10.04,0.387,TM,Healthy,,D002A,0.387,Suspect,Critical,Priority Survey,D02,original,False
205,109.23460164,-0.42918898,9.99,0.451,TM,Healthy,,D002A,0.451,Normal,Moderate,Routine,D02,original,False
206,109.23491384,-0.42897519,9.98,0.464,TM,Healthy,,D002A,0.464,Healthy,Good,None,D02,original,False
207,109.23488108,-0.42883592,9.98,0.53,TM,Healthy,,D002A,0.53,Healthy,Good,None,D02,original,False
208,109.23579519,-0.43027758,9.98,0.481,TM,Healthy,,D002A,0.481,Healthy,Good,None,D02,original,False
209,109.23500738,-0.4303719,9.98,0.576,TM,Healthy,,D002A,0.576,Healthy,Good,None,D02,original,False
210,109.23585153,-0.42743584,9.98,0.43,TM,Healthy,,D002A,0.43,Normal,Moderate,Routine,D02,original,False
211,109.23374116,-0.43085043,9.97,0.375,TM,Suspect,Circle_5m,D002A,0.375,Suspect,Critical,Priority Survey,D02,original,False
212,109.23576363,-0.43080614,9.95,0.489,TM,Healthy,,D002A,0.489,Healthy,Good,None,D02,original,False
213,109.23364432,-0.42420698,9.93,0.42,TM,Healthy,,D002A,0.42,Abnormal,Sub-Optimal,Monitor,D02,original,False
214,109.23367671,-0.42793812,9.92,0.412,TM,Healthy,,D002A,0.412,Abnormal,Sub-Optimal,Monitor,D02,original,False
215,109.23369644,-0.4300248,9.91,0.438,TM,Healthy,,D002A,0.438,Normal,Moderate,Routine,D02,original,False
216,109.23443545,-0.43116755,9.89,0.429,TM,Healthy,,D002A,0.429,Abnormal,Sub-Optimal,Monitor,D02,original,False
217,109.2351328,-0.42989175,9.89,0.426,TM,Healthy,,D002A,0.426,Abnormal,Sub-Optimal,Monitor,D02,original,False
218,109.23396438,-0.43086133,9.88,0.443,TM,Healthy,,D002A,0.443,Normal,Moderate,Routine,D02,original,False
219,109.23382744,-0.43066959,9.88,0.434,TM,Healthy,,D002A,0.434,Normal,Moderate,Routine,D02,original,False
220,109.23488602,-0.43081046,9.88,0.43,TM,Healthy,,D002A,0.43,Normal,Moderate,Routine,D02,original,False
221,109.23538052,-0.4307753,9.87,0.438,TM,Healthy,,D002A,0.438,Normal,Moderate,Routine,D02,original,False
222,109.23537247,-0.42868909,9.87,0.412,TM,Healthy,,D002A,0.412,Abnormal,Sub-Optimal,Monitor,D02,original,False
223,109.23487969,-0.43095966,9.85,0.441,TM,Healthy,,D002A,0.441,Normal,Moderate,Routine,D02,original,False
224,109.23543033,-0.42902278,9.84,0.486,TM,Healthy,,D002A,0.486,Healthy,Good,None,D02,original,False
225,109.23481093,-0.43114955,9.83,0.389,TM,Healthy,,D002A,0.389,Suspect,Critical,Priority Survey,D02,original,False
226,109.23585734,-0.42361382,9.83,0.511,TM,Healthy,,D002A,0.511,Healthy,Good,None,D02,original,False
227,109.23414901,-0.43068956,9.8,0.412,TM,Healthy,,D002A,0.412,Abnormal,Sub-Optimal,Monitor,D02,original,False
228,109.23582732,-0.42725452,9.8,0.491,TM,Healthy,,D002A,0.491,Healthy,Good,None,D02,original,False
