Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
35,109.23792643,-0.42352671,15.82,0.4429321587085724,Normal,Normal,Routine,D003A,0.4429321587085724,Normal,Moderate,Routine,D03
36,109.23667232,-0.42406313,15.81,0.4368475973606109,Normal,Normal,Routine,D003A,0.4368475973606109,Normal,Moderate,Routine,D03
37,109.23825846,-0.42893315,15.67,0.4663954079151153,Healthy,Healthy,,D003A,0.4663954079151153,Healthy,Good,,D03
38,109.23821262,-0.42904391,15.53,0.491059809923172,Healthy,Healthy,,D003A,0.491059809923172,Healthy,Good,,D03
39,109.23772835,-0.42357098,15.43,0.4042994081974029,Abnormal,Abnormal,Monitor,D003A,0.4042994081974029,Abnormal,Sub-Optimal,Monitor,D03
40,109.23719638,-0.4244417,15.36,0.4407353103160858,Normal,Normal,Routine,D003A,0.4407353103160858,Normal,Moderate,Routine,D03
41,109.23811022,-0.42904615,15.29,0.4479141235351562,Normal,Normal,Routine,D003A,0.4479141235351562,Normal,Moderate,Routine,D03
42,109.23737474,-0.42420119,15.23,0.3932670056819916,Abnormal,Abnormal,Monitor,D003A,0.3932670056819916,Abnormal,Sub-Optimal,Monitor,D03
43,109.23700917,-0.42408581,15.04,0.4238728880882263,Abnormal,Abnormal,Monitor,D003A,0.4238728880882263,Abnormal,Sub-Optimal,Monitor,D03
44,109.23795419,-0.42982788,15.03,0.4838565587997436,Healthy,Healthy,,D003A,0.4838565587997436,Healthy,Good,,D03
45,109.23824872,-0.43026382,15.02,0.5388761758804321,Healthy,Healthy,,D003A,0.5388761758804321,Healthy,Good,,D03
46,109.23810204,-0.42355343,15.0,0.4720067679882049,Healthy,Healthy,,D003A,0.4720067679882049,Healthy,Good,,D03
47,109.23695792,-0.4243069,14.94,0.4969860017299652,Healthy,Healthy,,D003A,0.4969860017299652,Healthy,Good,,D03
48,109.23713488,-0.42428885,14.94,0.4826101958751678,Healthy,Healthy,,D003A,0.4826101958751678,Healthy,Good,,D03
49,109.23760027,-0.42392995,14.91,0.4635000824928283,Healthy,Healthy,,D003A,0.4635000824928283,Healthy,Good,,D03
50,109.23731008,-0.42410668,14.89,0.4232535064220428,Abnormal,Abnormal,Monitor,D003A,0.4232535064220428,Abnormal,Sub-Optimal,Monitor,D03
51,109.23722839,-0.42391495,14.88,0.3666329681873321,Suspect,Suspect,Priority Survey,D003A,0.3666329681873321,Suspect,Critical,Priority Survey,D03
52,109.23838658,-0.42645313,14.87,0.4102643430233001,Abnormal,Abnormal,Monitor,D003A,0.4102643430233001,Abnormal,Sub-Optimal,Monitor,D03
53,109.23827625,-0.42970994,14.84,0.506579577922821,Healthy,Healthy,,D003A,0.506579577922821,Healthy,Good,,D03
54,109.23818025,-0.42918678,14.83,0.4578081369400024,Normal,Normal,Routine,D003A,0.4578081369400024,Normal,Moderate,Routine,D03
55,109.23781542,-0.42386489,14.77,0.3942516446113586,Abnormal,Abnormal,Monitor,D003A,0.3942516446113586,Abnormal,Sub-Optimal,Monitor,D03
56,109.2375319,-0.42830404,14.72,0.4549346268177032,Normal,Normal,Routine,D003A,0.4549346268177032,Normal,Moderate,Routine,D03
57,109.23802564,-0.42372704,14.69,0.4058470129966736,Abnormal,Abnormal,Monitor,D003A,0.4058470129966736,Abnormal,Sub-Optimal,Monitor,D03
58,109.23737013,-0.4286725,14.67,0.461226612329483,Healthy,Healthy,,D003A,0.461226612329483,Healthy,Good,,D03
59,109.23783733,-0.43021806,14.65,0.4705916345119476,Healthy,Healthy,,D003A,0.4705916345119476,Healthy,Good,,D03
60,109.23693885,-0.42915575,14.65,0.4582920372486114,Normal,Normal,Routine,D003A,0.4582920372486114,Normal,Moderate,Routine,D03
61,109.23797748,-0.43012495,14.62,0.4386964738368988,Normal,Normal,Routine,D003A,0.4386964738368988,Normal,Moderate,Routine,D03
62,109.23764421,-0.42426501,14.55,0.3966092467308044,Abnormal,Abnormal,Monitor,D003A,0.3966092467308044,Abnormal,Sub-Optimal,Monitor,D03
63,109.23677019,-0.42424265,14.54,0.3849467933177948,Suspect,Suspect,Priority Survey,D003A,0.3849467933177948,Suspect,Critical,Priority Survey,D03
64,109.2373206,-0.4311557,14.45,0.4882153570652008,Healthy,Healthy,,D003A,0.4882153570652008,Healthy,Good,,D03
65,109.23677456,-0.42873838,14.43,0.4398690164089203,Normal,Normal,Routine,D003A,0.4398690164089203,Normal,Moderate,Routine,D03
66,109.23778911,-0.42892399,14.42,0.5464667081832886,Healthy,Healthy,,D003A,0.5464667081832886,Healthy,Good,,D03
67,109.23775185,-0.43080945,14.39,0.4882479906082153,Healthy,Healthy,,D003A,0.4882479906082153,Healthy,Good,,D03
68,109.23704424,-0.42390586,14.38,0.46217080950737,Healthy,Healthy,,D003A,0.46217080950737,Healthy,Good,,D03
69,109.23807596,-0.42367505,14.36,0.4569402635097503,Normal,Normal,Routine,D003A,0.4569402635097503,Normal,Moderate,Routine,D03
70,109.23711388,-0.4237951,14.33,0.4490423798561096,Normal,Normal,Routine,D003A,0.4490423798561096,Normal,Moderate,Routine,D03
71,109.23761017,-0.42383139,14.29,0.3963660299777984,Abnormal,Abnormal,Monitor,D003A,0.3963660299777984,Abnormal,Sub-Optimal,Monitor,D03
72,109.2380217,-0.42923196,14.26,0.4338205754756927,Normal,Normal,Routine,D003A,0.4338205754756927,Normal,Moderate,Routine,D03
73,109.23719137,-0.42869552,14.24,0.4226158857345581,Abnormal,Abnormal,Monitor,D003A,0.4226158857345581,Abnormal,Sub-Optimal,Monitor,D03
74,109.23767258,-0.42390058,14.23,0.4188973307609558,Abnormal,Abnormal,Monitor,D003A,0.4188973307609558,Abnormal,Sub-Optimal,Monitor,D03
75,109.23827421,-0.42879253,14.18,0.3473311066627502,Suspect,Suspect,Priority Survey,D003A,0.3473311066627502,Suspect,Critical,Priority Survey,D03
76,109.23789198,-0.4288892,14.17,0.5281696915626526,Healthy,Healthy,,D003A,0.5281696915626526,Healthy,Good,,D03
77,109.23699521,-0.4242418,14.17,0.4361816942691803,Normal,Normal,Routine,D003A,0.4361816942691803,Normal,Moderate,Routine,D03
78,109.23737157,-0.43024237,14.15,0.4463213086128235,Normal,Normal,Routine,D003A,0.4463213086128235,Normal,Moderate,Routine,D03
79,109.23748116,-0.4302225,14.02,0.5070372819900513,Healthy,Healthy,,D003A,0.5070372819900513,Healthy,Good,,D03
80,109.23684111,-0.4244276,13.99,0.4430912733078003,Normal,Normal,Routine,D003A,0.4430912733078003,Normal,Moderate,Routine,D03
81,109.23840875,-0.4237633,13.95,0.3493640422821045,Suspect,Suspect,Priority Survey,D003A,0.3493640422821045,Suspect,Critical,Priority Survey,D03
82,109.2373199,-0.42833654,13.92,0.4471419155597687,Normal,Normal,Routine,D003A,0.4471419155597687,Normal,Moderate,Routine,D03
83,109.23726931,-0.4236613,13.88,0.4612005054950714,Healthy,Healthy,,D003A,0.4612005054950714,Healthy,Good,,D03
84,109.23743757,-0.43032422,13.85,0.4818175435066223,Healthy,Healthy,,D003A,0.4818175435066223,Healthy,Good,,D03
85,109.23757301,-0.42921513,13.83,0.4389097988605499,Normal,Normal,Routine,D003A,0.4389097988605499,Normal,Moderate,Routine,D03
86,109.23808508,-0.42897425,13.82,0.4643638730049133,Healthy,Healthy,,D003A,0.4643638730049133,Healthy,Good,,D03
87,109.23731172,-0.42875478,13.81,0.4447097182273865,Normal,Normal,Routine,D003A,0.4447097182273865,Normal,Moderate,Routine,D03
88,109.23793449,-0.42954845,13.79,0.410554826259613,Abnormal,Abnormal,Monitor,D003A,0.410554826259613,Abnormal,Sub-Optimal,Monitor,D03
89,109.23761228,-0.42444043,13.75,0.4410010278224945,Normal,Normal,Routine,D003A,0.4410010278224945,Normal,Moderate,Routine,D03
90,109.23745649,-0.43007147,13.72,0.5199172496795654,Healthy,Healthy,,D003A,0.5199172496795654,Healthy,Good,,D03
91,109.23730851,-0.42904596,13.69,0.5212687849998474,Healthy,Healthy,,D003A,0.5212687849998474,Healthy,Good,,D03
92,109.23831518,-0.42837023,13.59,0.461260586977005,Healthy,Healthy,,D003A,0.461260586977005,Healthy,Good,,D03
93,109.23764019,-0.4300679,13.55,0.5012932419776917,Healthy,Healthy,,D003A,0.5012932419776917,Healthy,Good,,D03
94,109.23686631,-0.42819944,13.54,0.5191910266876221,Healthy,Healthy,,D003A,0.5191910266876221,Healthy,Good,,D03
95,109.23750769,-0.42418495,13.53,0.390491783618927,Abnormal,Abnormal,Monitor,D003A,0.390491783618927,Abnormal,Sub-Optimal,Monitor,D03
96,109.2377107,-0.4241877,13.51,0.4238594174385071,Abnormal,Abnormal,Monitor,D003A,0.4238594174385071,Abnormal,Sub-Optimal,Monitor,D03
97,109.237362,-0.43084599,13.51,0.4181399643421173,Abnormal,Abnormal,Monitor,D003A,0.4181399643421173,Abnormal,Sub-Optimal,Monitor,D03
98,109.23720775,-0.42380824,13.49,0.4469519555568695,Normal,Normal,Routine,D003A,0.4469519555568695,Normal,Moderate,Routine,D03
99,109.23795754,-0.43088139,13.48,0.4529038369655609,Normal,Normal,Routine,D003A,0.4529038369655609,Normal,Moderate,Routine,D03
100,109.23682533,-0.4286561,13.47,0.5128114223480225,Healthy,Healthy,,D003A,0.5128114223480225,Healthy,Good,,D03
101,109.23754343,-0.43090255,13.47,0.465122640132904,Healthy,Healthy,,D003A,0.465122640132904,Healthy,Good,,D03
102,109.2382774,-0.43054597,13.41,0.3479520380496979,Suspect,Suspect,Priority Survey,D003A,0.3479520380496979,Suspect,Critical,Priority Survey,D03
103,109.23769462,-0.42379343,13.41,0.4360891580581665,Normal,Normal,Routine,D003A,0.4360891580581665,Normal,Moderate,Routine,D03
104,109.23824952,-0.43069517,13.4,0.3815773129463196,Suspect,Suspect,Priority Survey,D003A,0.3815773129463196,Suspect,Critical,Priority Survey,D03
105,109.23660666,-0.4244402,13.39,0.4170495271682739,Abnormal,Abnormal,Monitor,D003A,0.4170495271682739,Abnormal,Sub-Optimal,Monitor,D03
106,109.23821133,-0.43077881,13.26,0.3649868965148926,Suspect,Suspect,Priority Survey,D003A,0.3649868965148926,Suspect,Critical,Priority Survey,D03
107,109.23734414,-0.42445936,13.19,0.4314070343971252,Normal,Normal,Routine,D003A,0.4314070343971252,Normal,Moderate,Routine,D03
108,109.2375552,-0.42855544,13.19,0.562034010887146,Healthy,Healthy,,D003A,0.562034010887146,Healthy,Good,,D03
109,109.23727502,-0.42426718,13.17,0.4773108065128326,Healthy,Healthy,,D003A,0.4773108065128326,Healthy,Good,,D03
110,109.23818375,-0.42368321,13.15,0.4622503221035003,Healthy,Healthy,,D003A,0.4622503221035003,Healthy,Good,,D03
111,109.23827763,-0.42363305,13.11,0.4324119687080383,Normal,Normal,Routine,D003A,0.4324119687080383,Normal,Moderate,Routine,D03
112,109.23729431,-0.42436395,13.1,0.4107179939746856,Abnormal,Abnormal,Monitor,D003A,0.4107179939746856,Abnormal,Sub-Optimal,Monitor,D03
113,109.23712681,-0.42421606,13.1,0.4418256282806396,Normal,Normal,Routine,D003A,0.4418256282806396,Normal,Moderate,Routine,D03
114,109.23758804,-0.43029215,13.08,0.4473303258419037,Normal,Normal,Routine,D003A,0.4473303258419037,Normal,Moderate,Routine,D03
115,109.23700954,-0.42443894,13.06,0.4142519533634186,Abnormal,Abnormal,Monitor,D003A,0.4142519533634186,Abnormal,Sub-Optimal,Monitor,D03
116,109.23728065,-0.43107882,13.05,0.4859525561332702,Healthy,Healthy,,D003A,0.4859525561332702,Healthy,Good,,D03
117,109.23721035,-0.42421155,13.04,0.4160373210906982,Abnormal,Abnormal,Monitor,D003A,0.4160373210906982,Abnormal,Sub-Optimal,Monitor,D03
118,109.23827848,-0.42385144,13.03,0.3947373330593109,Abnormal,Abnormal,Monitor,D003A,0.3947373330593109,Abnormal,Sub-Optimal,Monitor,D03
119,109.23799778,-0.42382469,13.03,0.390679657459259,Abnormal,Abnormal,Monitor,D003A,0.390679657459259,Abnormal,Sub-Optimal,Monitor,D03
120,109.23724669,-0.43032779,13.02,0.5836859941482544,Healthy,Healthy,,D003A,0.5836859941482544,Healthy,Good,,D03
121,109.23676459,-0.43109588,13.01,0.4494771957397461,Normal,Normal,Routine,D003A,0.4494771957397461,Normal,Moderate,Routine,D03
122,109.23816869,-0.428665,12.99,0.4782119691371918,Healthy,Healthy,,D003A,0.4782119691371918,Healthy,Good,,D03
123,109.23757626,-0.42878061,12.92,0.4471548199653625,Normal,Normal,Routine,D003A,0.4471548199653625,Normal,Moderate,Routine,D03
124,109.23729741,-0.42847444,12.89,0.4492641687393188,Normal,Normal,Routine,D003A,0.4492641687393188,Normal,Moderate,Routine,D03
125,109.2375584,-0.42435949,12.89,0.4426036179065704,Normal,Normal,Routine,D003A,0.4426036179065704,Normal,Moderate,Routine,D03
126,109.23775438,-0.4236474,12.88,0.4098897576332092,Abnormal,Abnormal,Monitor,D003A,0.4098897576332092,Abnormal,Sub-Optimal,Monitor,D03
127,109.23777982,-0.42831314,12.88,0.4209697842597961,Abnormal,Abnormal,Monitor,D003A,0.4209697842597961,Abnormal,Sub-Optimal,Monitor,D03
128,109.23717259,-0.42436573,12.86,0.3637300133705139,Suspect,Suspect,Priority Survey,D003A,0.3637300133705139,Suspect,Critical,Priority Survey,D03
129,109.2380998,-0.42942505,12.84,0.5268732309341431,Healthy,Healthy,,D003A,0.5268732309341431,Healthy,Good,,D03
130,109.23657303,-0.43011422,12.77,0.4242752492427826,Abnormal,Abnormal,Monitor,D003A,0.4242752492427826,Abnormal,Sub-Optimal,Monitor,D03
131,109.23741818,-0.43067644,12.76,0.4765606820583343,Healthy,Healthy,,D003A,0.4765606820583343,Healthy,Good,,D03
132,109.23772232,-0.42837462,12.76,0.4168504178524017,Abnormal,Abnormal,Monitor,D003A,0.4168504178524017,Abnormal,Sub-Optimal,Monitor,D03
133,109.23713651,-0.43091873,12.75,0.5404064655303955,Healthy,Healthy,,D003A,0.5404064655303955,Healthy,Good,,D03
134,109.2380194,-0.42354346,12.74,0.4930587112903595,Healthy,Healthy,,D003A,0.4930587112903595,Healthy,Good,,D03
135,109.23668795,-0.42840603,12.73,0.4077198505401611,Abnormal,Abnormal,Monitor,D003A,0.4077198505401611,Abnormal,Sub-Optimal,Monitor,D03
136,109.23776311,-0.43070456,12.72,0.4614423215389251,Healthy,Healthy,,D003A,0.4614423215389251,Healthy,Good,,D03
137,109.23711778,-0.42444484,12.72,0.4414089322090149,Normal,Normal,Routine,D003A,0.4414089322090149,Normal,Moderate,Routine,D03
138,109.23779028,-0.42969898,12.7,0.5458849668502808,Healthy,Healthy,,D003A,0.5458849668502808,Healthy,Good,,D03
139,109.23765132,-0.42854958,12.69,0.476630836725235,Healthy,Healthy,,D003A,0.476630836725235,Healthy,Good,,D03
140,109.2363723,-0.42996904,12.68,0.4480138123035431,Normal,Normal,Routine,D003A,0.4480138123035431,Normal,Moderate,Routine,D03
141,109.23665919,-0.42850369,12.55,0.5095207095146179,Healthy,Healthy,,D003A,0.5095207095146179,Healthy,Good,,D03
142,109.23710934,-0.42402208,12.54,0.4217957258224487,Abnormal,Abnormal,Monitor,D003A,0.4217957258224487,Abnormal,Sub-Optimal,Monitor,D03
143,109.23704124,-0.4311805,12.53,0.4663624167442322,Healthy,Healthy,,D003A,0.4663624167442322,Healthy,Good,,D03
144,109.23805311,-0.42933416,12.51,0.4187986552715301,Abnormal,Abnormal,Monitor,D003A,0.4187986552715301,Abnormal,Sub-Optimal,Monitor,D03
145,109.23663226,-0.4303584,12.49,0.4477850198745727,Normal,Normal,Routine,D003A,0.4477850198745727,Normal,Moderate,Routine,D03
146,109.23594735,-0.43027188,12.48,0.4659298062324524,Healthy,Healthy,,D003A,0.4659298062324524,Healthy,Good,,D03
147,109.23761525,-0.42914415,12.46,0.3641920089721679,Suspect,Suspect,Priority Survey,D003A,0.3641920089721679,Suspect,Critical,Priority Survey,D03
148,109.23754871,-0.42944753,12.45,0.4651336073875427,Healthy,Healthy,,D003A,0.4651336073875427,Healthy,Good,,D03
149,109.23746652,-0.42349315,12.45,0.4029360711574554,Abnormal,Abnormal,Monitor,D003A,0.4029360711574554,Abnormal,Sub-Optimal,Monitor,D03
150,109.23710527,-0.42414099,12.44,0.4236142933368683,Abnormal,Abnormal,Monitor,D003A,0.4236142933368683,Abnormal,Sub-Optimal,Monitor,D03
151,109.23841366,-0.42389306,12.42,0.3534032106399536,Suspect,Suspect,Priority Survey,D003A,0.3534032106399536,Suspect,Critical,Priority Survey,D03
152,109.23812615,-0.43009107,12.41,0.415614515542984,Abnormal,Abnormal,Monitor,D003A,0.415614515542984,Abnormal,Sub-Optimal,Monitor,D03
153,109.23790548,-0.43072991,12.41,0.5336688756942749,Healthy,Healthy,,D003A,0.5336688756942749,Healthy,Good,,D03
154,109.23733337,-0.43031968,12.38,0.4366881251335144,Normal,Normal,Routine,D003A,0.4366881251335144,Normal,Moderate,Routine,D03
155,109.23754183,-0.43006833,12.37,0.5925365686416626,Healthy,Healthy,,D003A,0.5925365686416626,Healthy,Good,,D03
156,109.23663635,-0.42426523,12.36,0.4370759427547455,Normal,Normal,Routine,D003A,0.4370759427547455,Normal,Moderate,Routine,D03
157,109.2379317,-0.42996081,12.36,0.5367017388343811,Healthy,Healthy,,D003A,0.5367017388343811,Healthy,Good,,D03
158,109.23724285,-0.42944565,12.35,0.5660064816474915,Healthy,Healthy,,D003A,0.5660064816474915,Healthy,Good,,D03
159,109.23749614,-0.42953252,12.33,0.4549063146114349,Normal,Normal,Routine,D003A,0.4549063146114349,Normal,Moderate,Routine,D03
160,109.23737466,-0.42850295,12.33,0.579743504524231,Healthy,Healthy,,D003A,0.579743504524231,Healthy,Good,,D03
161,109.23761007,-0.43020354,12.33,0.495366483926773,Healthy,Healthy,,D003A,0.495366483926773,Healthy,Good,,D03
162,109.23691619,-0.42411247,12.33,0.4855601191520691,Healthy,Healthy,,D003A,0.4855601191520691,Healthy,Good,,D03
163,109.23776302,-0.43107894,12.31,0.4586318731307983,Normal,Normal,Routine,D003A,0.4586318731307983,Normal,Moderate,Routine,D03
164,109.23720973,-0.42891572,12.31,0.4743341207504272,Healthy,Healthy,,D003A,0.4743341207504272,Healthy,Good,,D03
165,109.23786067,-0.42828422,12.3,0.4569595158100128,Normal,Normal,Routine,D003A,0.4569595158100128,Normal,Moderate,Routine,D03
166,109.23667955,-0.42388634,12.27,0.4719478487968445,Healthy,Healthy,,D003A,0.4719478487968445,Healthy,Good,,D03
167,109.23657485,-0.43002922,12.27,0.453777551651001,Normal,Normal,Routine,D003A,0.453777551651001,Normal,Moderate,Routine,D03
168,109.23644963,-0.42369729,12.25,0.43211829662323,Normal,Normal,Routine,D003A,0.43211829662323,Normal,Moderate,Routine,D03
169,109.23744393,-0.42409947,12.25,0.3992358148097992,Abnormal,Abnormal,Monitor,D003A,0.3992358148097992,Abnormal,Sub-Optimal,Monitor,D03
170,109.23687209,-0.4284341,12.25,0.4594596922397613,Normal,Normal,Routine,D003A,0.4594596922397613,Normal,Moderate,Routine,D03
171,109.23819799,-0.43020141,12.23,0.4160686433315277,Abnormal,Abnormal,Monitor,D003A,0.4160686433315277,Abnormal,Sub-Optimal,Monitor,D03
172,109.23718946,-0.43113939,12.23,0.4998699128627777,Healthy,Healthy,,D003A,0.4998699128627777,Healthy,Good,,D03
173,109.23670498,-0.42857966,12.22,0.4402216374874115,Normal,Normal,Routine,D003A,0.4402216374874115,Normal,Moderate,Routine,D03
174,109.23754148,-0.42962929,12.22,0.5320795774459839,Healthy,Healthy,,D003A,0.5320795774459839,Healthy,Good,,D03
175,109.23693749,-0.43114566,12.2,0.4321039319038391,Normal,Normal,Routine,D003A,0.4321039319038391,Normal,Moderate,Routine,D03
176,109.23699228,-0.42923398,12.19,0.5506611466407776,Healthy,Healthy,,D003A,0.5506611466407776,Healthy,Good,,D03
177,109.23793726,-0.43117619,12.16,0.5099390149116516,Healthy,Healthy,,D003A,0.5099390149116516,Healthy,Good,,D03
178,109.23729467,-0.43064205,12.15,0.3565135896205902,Suspect,Suspect,Priority Survey,D003A,0.3565135896205902,Suspect,Critical,Priority Survey,D03
179,109.23677331,-0.42438011,12.15,0.4422124624252319,Normal,Normal,Routine,D003A,0.4422124624252319,Normal,Moderate,Routine,D03
180,109.23691338,-0.42858965,12.14,0.6456354856491089,Healthy,Healthy,,D003A,0.6456354856491089,Healthy,Good,,D03
181,109.23758487,-0.42841844,12.14,0.4929210245609283,Healthy,Healthy,,D003A,0.4929210245609283,Healthy,Good,,D03
182,109.23596715,-0.42419047,12.13,0.5138265490531921,Healthy,Healthy,,D003A,0.5138265490531921,Healthy,Good,,D03
183,109.23740987,-0.42376035,12.13,0.4917362332344055,Healthy,Healthy,,D003A,0.4917362332344055,Healthy,Good,,D03
184,109.23687221,-0.42397591,12.13,0.4733548462390899,Healthy,Healthy,,D003A,0.4733548462390899,Healthy,Good,,D03
185,109.23640241,-0.42989806,12.11,0.4219618141651153,Abnormal,Abnormal,Monitor,D003A,0.4219618141651153,Abnormal,Sub-Optimal,Monitor,D03
186,109.23742635,-0.42437619,12.09,0.4787990748882293,Healthy,Healthy,,D003A,0.4787990748882293,Healthy,Good,,D03
187,109.23797967,-0.43033972,12.09,0.4734608232975006,Healthy,Healthy,,D003A,0.4734608232975006,Healthy,Good,,D03
188,109.23720876,-0.42924037,12.09,0.4367547333240509,Normal,Normal,Routine,D003A,0.4367547333240509,Normal,Moderate,Routine,D03
189,109.23751846,-0.43014519,12.05,0.5164963006973267,Healthy,Healthy,,D003A,0.5164963006973267,Healthy,Good,,D03
190,109.2360354,-0.43018147,12.04,0.4683723151683807,Healthy,Healthy,,D003A,0.4683723151683807,Healthy,Good,,D03
191,109.23769625,-0.42846911,11.94,0.5731464624404907,Healthy,Healthy,,D003A,0.5731464624404907,Healthy,Good,,D03
192,109.23821554,-0.43003051,11.92,0.4612659811973572,Healthy,Healthy,,D003A,0.4612659811973572,Healthy,Good,,D03
193,109.23742518,-0.42950311,11.91,0.501558780670166,Healthy,Healthy,,D003A,0.501558780670166,Healthy,Good,,D03
194,109.2383223,-0.42864379,11.91,0.3575854003429413,Suspect,Suspect,Priority Survey,D003A,0.3575854003429413,Suspect,Critical,Priority Survey,D03
195,109.23700624,-0.42509863,11.91,0.4492051303386688,Normal,Normal,Routine,D003A,0.4492051303386688,Normal,Moderate,Routine,D03
196,109.2375178,-0.42907405,11.89,0.5356131792068481,Healthy,Healthy,,D003A,0.5356131792068481,Healthy,Good,,D03
197,109.23745423,-0.42423467,11.86,0.4518769681453705,Normal,Normal,Routine,D003A,0.4518769681453705,Normal,Moderate,Routine,D03
198,109.23728358,-0.42807655,11.84,0.4314768612384796,Normal,Normal,Routine,D003A,0.4314768612384796,Normal,Moderate,Routine,D03
