DIVISI,BLOK_B,Blok,T_TANAM,N_BARIS,N_POKOK,OBJECTID,NDRE125,KlassNDRE12025,NDRE2_26,KLASSNDRE2_26,Ket,Longitude_SR,Latitude_SR,Drone_TreeID,Drone_Lon,Drone_Lat,Drone_Height_m,NDRE_Drone_Rel,NDRE_Drone_Abs,HS_Drone_Rel,HS_Drone_Abs
AME II,D003A,D03,2009,1,37,122571,0.3717809296085252,Stres Berat,0.40280112979107335,Stres Sedang,Pokok Utama,109.23803075092097,-0.43111403097851153,2318,109.23806304,-0.4311093,4.4,0.551,0.551,Healthy,Good
AME II,D003A,D03,2009,1,39,122556,0.3742369132892962,Stres Berat,0.42460557117234343,Stres Sedang,Pokok Utama,109.23811050937044,-0.43112595829363415,1350,109.23812502,-0.43109801,6.91,0.474,0.474,Healthy,Good
AME II,D003A,D03,2009,1,38,122557,0.3841060025008753,Stres Berat,0.43768504858911933,Stres Sedang,Pokok Utama,109.2380804371903,-0.4310782865230287,2318,109.23806304,-0.4311093,4.4,0.551,0.551,Healthy,Good
AME II,D003A,D03,2009,2,3,151282,0.3882023618689026,Stres Berat,0.4642110277534033,Stres Sedang,Pokok Utama,109.23616786409205,-0.43101811169927234,3470,109.23618162,-0.43103245,1.32,0.447,0.447,Healthy,Moderate
AME II,D003A,D03,2009,2,5,151295,0.4468157839411484,Stres Sedang,0.4720820185119429,Stres Sedang,Pokok Utama,109.23634436681121,-0.4310277827441224,2932,109.23634601,-0.43103023,3.31,0.513,0.513,Healthy,Good
AME II,D003A,D03,2009,2,6,151296,0.46251742436339033,Stres Sedang,0.48416330599199947,Stres Sedang,Pokok Utama,109.236354139215,-0.43100779096247616,2932,109.23634601,-0.43103023,3.31,0.513,0.513,Healthy,Good
AME II,D003A,D03,2009,2,11,122419,0.3970910221500241,Stres Berat,0.4067611712253076,Stres Sedang,Pokok Utama,109.23683706523288,-0.4310744184138521,256,109.2368095,-0.4310968,12.39,0.429,0.429,Healthy,Sub-Optimal
AME II,D003A,D03,2009,2,13,122615,0.37602611976850614,Stres Berat,0.43104417586748894,Stres Sedang,Pokok Utama,109.23705753250636,-0.4310043666856851,695,109.23705789,-0.43102813,9.73,0.489,0.489,Healthy,Good
AME II,D003A,D03,2009,2,14,122611,0.3546473115860865,Stres Berat,0.4214076629279252,Stres Sedang,Pokok Utama,109.23711789675279,-0.43101833771871056,715,109.23712301,-0.43104216,9.62,0.406,0.406,Healthy,Sub-Optimal
AME II,D003A,D03,2009,2,15,122610,0.36782622697513473,Stres Berat,0.42107383667222364,Stres Sedang,Pokok Utama,109.23715591573568,-0.4310512052187689,715,109.23712301,-0.43104216,9.62,0.406,0.406,Healthy,Sub-Optimal
AME II,D003A,D03,2009,2,17,122606,0.40619591312918096,Stres Sedang,0.46365673158158754,Stres Sedang,Pokok Utama,109.23729678395965,-0.43101072270529306,428,109.23726854,-0.4309902,11.21,0.456,0.456,Healthy,Moderate
AME II,D003A,D03,2009,2,24,122589,0.3779372530815944,Stres Berat,0.4186048224460777,Stres Sedang,Pokok Utama,109.23780270167961,-0.4310179999403412,799,109.23779806,-0.43103735,9.18,0.445,0.445,Healthy,Moderate
AME II,D003A,D03,2009,2,25,122584,0.41005022626666715,Stres Sedang,0.4224587222023939,Stres Sedang,Pokok Utama,109.23782516252936,-0.4310629181449828,650,109.23784073,-0.431036,10.0,0.457,0.457,Healthy,Moderate
AME II,D003A,D03,2009,2,26,122580,0.4197773888203963,Stres Sedang,0.46493586956022737,Stres Sedang,Pokok Utama,109.23797099820868,-0.43106558273489154,619,109.23795076,-0.43106632,10.18,0.487,0.487,Healthy,Good
AME II,D003A,D03,2009,2,27,122572,0.4577339852695688,Stres Sedang,0.49287726092381495,Stres Sedang,Pokok Utama,109.23798110639186,-0.43102683311231427,1775,109.23797817,-0.43100076,5.66,0.422,0.422,Healthy,Sub-Optimal
AME II,D003A,D03,2009,2,29,122564,0.3780709983367565,Stres Berat,0.42771796845939114,Stres Sedang,Pokok Utama,109.23820463529393,-0.43097939042760236,663,109.23822834,-0.43099811,9.95,0.451,0.451,Healthy,Moderate
AME II,D003A,D03,2009,3,5,151306,0.37951937398722896,Stres Berat,0.4684500842346519,Stres Sedang,Pokok Utama,109.23654238807197,-0.430937969578919,1478,109.23654006,-0.43093622,6.53,0.544,0.544,Healthy,Good
AME II,D003A,D03,2009,3,7,122407,0.38577037620136717,Stres Berat,0.43252958591156737,Stres Sedang,Pokok Utama,109.23664124491518,-0.43099541655085283,683,109.23664963,-0.43098553,9.81,0.516,0.516,Healthy,Good
AME II,D003A,D03,2009,3,8,122422,0.40628432645822987,Stres Sedang,0.4362850525972543,Stres Sedang,Pokok Utama,109.23678052396328,-0.43097487258639555,655,109.23675609,-0.43095617,9.97,0.4,0.4,Healthy,Sub-Optimal
AME II,D003A,D03,2009,3,9,122424,0.42686262247586976,Stres Sedang,0.4312493740222775,Stres Sedang,Pokok Utama,109.23685449671629,-0.43092375168266583,1652,109.23685984,-0.43095484,6.0,0.457,0.457,Healthy,Moderate
AME II,D003A,D03,2009,3,10,122434,0.38098113608399237,Stres Berat,0.4055805332770869,Stres Sedang,Pokok Utama,109.23692270528771,-0.4309350125465629,1864,109.23690791,-0.43090511,5.41,0.458,0.458,Healthy,Moderate
AME II,D003A,D03,2009,3,11,122491,0.33388820271949154,Stres Berat,0.36813823376986743,Stres Berat,Pokok Utama,109.23719143491927,-0.4309352506076201,456,109.23718052,-0.43093954,11.05,0.411,0.411,Healthy,Sub-Optimal
AME II,D003A,D03,2009,3,12,122495,0.4124871930261977,Stres Sedang,0.43360082768441105,Stres Sedang,Pokok Utama,109.237259716078,-0.4309746650559462,428,109.23726854,-0.4309902,11.21,0.456,0.456,Healthy,Moderate
AME II,D003A,D03,2009,3,13,122504,0.40813672433757003,Stres Sedang,0.43199850326369826,Stres Sedang,Pokok Utama,109.23741269523788,-0.4309557592382553,341,109.23743743,-0.43095135,11.8,0.437,0.437,Healthy,Moderate
AME II,D003A,D03,2009,3,14,122505,0.43308623799748897,Stres Sedang,0.424161406841364,Stres Sedang,Pokok Utama,109.23744257575156,-0.4309110639404367,453,109.23745091,-0.43089258,11.06,0.415,0.415,Healthy,Sub-Optimal
AME II,D003A,D03,2009,3,15,122507,0.41481305270479085,Stres Sedang,0.4343775238516522,Stres Sedang,Pokok Utama,109.23749159981516,-0.43092291174468544,399,109.2374783,-0.43095046,11.38,0.565,0.565,Healthy,Good
AME II,D003A,D03,2009,3,16,122594,0.3923026724357076,Stres Berat,0.40969799305757554,Stres Sedang,Pokok Utama,109.23756725943099,-0.4309152726634448,171,109.23754343,-0.43090255,13.47,0.461,0.461,Healthy,Good
AME II,D003A,D03,2009,3,17,122592,0.4031599429477888,Stres Sedang,0.40607903867825934,Stres Sedang,Pokok Utama,109.23765631135757,-0.4309468444388203,971,109.23764493,-0.43094914,8.31,0.448,0.448,Healthy,Moderate
AME II,D003A,D03,2009,3,18,122588,0.3742669531835036,Stres Berat,0.3787954419842351,Stres Berat,Pokok Utama,109.23771764402707,-0.430948809302876,712,109.23768984,-0.43095774,9.65,0.488,0.488,Healthy,Good
AME II,D003A,D03,2009,3,21,122573,0.39024781695584837,Stres Berat,0.4195486008404539,Stres Sedang,Pokok Utama,109.2380540061795,-0.430950399647049,1625,109.23803568,-0.43094923,6.07,0.511,0.511,Healthy,Good
AME II,D003A,D03,2009,3,23,122565,0.36439345290333797,Stres Berat,0.40334078225645575,Stres Sedang,Pokok Utama,109.23824659501759,-0.4309341182645378,461,109.23825216,-0.43096194,11.01,0.389,0.389,Healthy,Critical
AME II,D003A,D03,2009,4,1,151271,0.4521338061401952,Stres Sedang,0.4772367022185846,Stres Sedang,Pokok Utama,109.23599681408417,-0.4308787970604795,2165,109.23597057,-0.43086013,4.68,0.51,0.51,Healthy,Good
AME II,D003A,D03,2009,4,3,151284,0.41507756215371183,Stres Sedang,0.4884397704960205,Stres Sedang,Pokok Utama,109.23614026377894,-0.43089720134642284,1564,109.23613045,-0.43088865,6.22,0.508,0.508,Healthy,Good
AME II,D003A,D03,2009,4,4,151286,0.43369210842021283,Stres Sedang,0.4711028730014477,Stres Sedang,Pokok Utama,109.23620726627084,-0.4308718992984128,666,109.23622164,-0.43085024,9.93,0.482,0.482,Healthy,Good
AME II,D003A,D03,2009,4,5,151290,0.3785455753462609,Stres Berat,0.4234990665994151,Stres Sedang,Pokok Utama,109.23629663079635,-0.4308719201310947,1035,109.23628451,-0.43089276,8.05,0.385,0.385,Healthy,Critical
AME II,D003A,D03,2009,4,7,151307,0.3763220148379622,Stres Berat,0.44088568384756327,Stres Sedang,Pokok Utama,109.23654741146545,-0.43088216733030354,2934,109.23654052,-0.43085212,3.3,0.482,0.482,Abnormal,Good
AME II,D003A,D03,2009,4,10,122425,0.3683023921214044,Stres Berat,0.4032525019007236,Stres Sedang,Pokok Utama,109.23688825861026,-0.4308675329092207,1897,109.23690567,-0.4308495,5.33,0.449,0.449,Healthy,Moderate
AME II,D003A,D03,2009,4,11,122433,0.3903727804330629,Stres Berat,0.4392830247132762,Stres Sedang,Pokok Utama,109.23697333835578,-0.4308912399625243,1219,109.23699908,-0.43088433,7.42,0.457,0.457,Healthy,Moderate
AME II,D003A,D03,2009,4,12,122493,0.3536813111955543,Stres Berat,0.42841687317904054,Stres Sedang,Pokok Utama,109.23705386235586,-0.43088636103943784,822,109.2370458,-0.43087756,9.07,0.468,0.468,Healthy,Good
AME II,D003A,D03,2009,4,17,122549,0.3930450821778514,Stres Berat,0.4353310002390152,Stres Sedang,Pokok Utama,109.23778991362707,-0.430866678610298,696,109.23780124,-0.43088995,9.72,0.451,0.451,Healthy,Moderate
AME II,D003A,D03,2009,4,18,122548,0.4119673626405418,Stres Sedang,0.4406621316495442,Stres Sedang,Pokok Utama,109.23786579163514,-0.4308781438188645,902,109.23784346,-0.43088543,8.64,0.362,0.362,Suspect,Critical
AME II,D003A,D03,2009,4,20,122577,0.38259735299794084,Stres Berat,0.4086191893483584,Stres Sedang,Pokok Utama,109.23794960178546,-0.4309113412092234,169,109.23795754,-0.43088139,13.48,0.448,0.448,Healthy,Moderate
AME II,D003A,D03,2009,4,21,122574,0.39932472550104076,Stres Berat,0.4550842610961603,Stres Sedang,Pokok Utama,109.23801893492183,-0.43088791879964045,1011,109.23803479,-0.43090266,8.14,0.444,0.444,Healthy,Moderate
AME II,D003A,D03,2009,4,22,122560,0.4026339886092543,Stres Sedang,0.43622211717270515,Stres Sedang,Pokok Utama,109.23810044504488,-0.4308957455112047,1299,109.23808061,-0.43087916,7.12,0.471,0.471,Healthy,Good
AME II,D003A,D03,2009,5,5,151299,0.39204904573966254,Stres Berat,0.43242682061932824,Stres Sedang,Pokok Utama,109.23645019907273,-0.43082597410844253,2642,109.236448,-0.43084351,3.82,0.439,0.439,Abnormal,Moderate
AME II,D003A,D03,2009,5,6,151308,0.38768348764400096,Stres Berat,0.4703525960947036,Stres Sedang,Pokok Utama,109.2365329069775,-0.4308279077867433,2934,109.23654052,-0.43085212,3.3,0.482,0.482,Abnormal,Good
AME II,D003A,D03,2009,5,7,151309,0.3874265995603855,Stres Berat,0.44692250154856555,Stres Sedang,Pokok Utama,109.23660720432694,-0.4307948675273962,3031,109.23659444,-0.43076532,3.11,0.411,0.411,Abnormal,Sub-Optimal
AME II,D003A,D03,2009,5,11,122426,0.40751215252701356,Stres Sedang,0.4397207421314967,Stres Sedang,Pokok Utama,109.23691650703589,-0.43081077026911657,1806,109.23690254,-0.43078484,5.56,0.428,0.428,Healthy,Sub-Optimal
AME II,D003A,D03,2009,5,13,122489,0.38059175753272484,Stres Berat,0.4078199307868506,Stres Sedang,Pokok Utama,109.23717979394911,-0.4307879265995896,721,109.2371644,-0.43075867,9.59,0.471,0.471,Healthy,Good
AME II,D003A,D03,2009,5,15,122499,0.41432390510066475,Stres Sedang,0.422890802923179,Stres Sedang,Pokok Utama,109.2373274158098,-0.43078462592891253,903,109.23730721,-0.43079443,8.64,0.484,0.484,Healthy,Good
AME II,D003A,D03,2009,5,16,122502,0.422869263760525,Stres Sedang,0.4223597333063345,Stres Sedang,Pokok Utama,109.23742769863016,-0.43082092708869324,446,109.23744329,-0.43082385,11.11,0.371,0.371,Suspect,Critical
AME II,D003A,D03,2009,5,17,122508,0.37323682691485743,Stres Berat,0.42363563160245027,Stres Sedang,Pokok Utama,109.23758187413911,-0.4308066180888856,381,109.23759915,-0.43080851,11.48,0.492,0.492,Healthy,Good
AME II,D003A,D03,2009,5,18,122550,0.39976003173740743,Stres Berat,0.45730390208952415,Stres Sedang,Pokok Utama,109.23774312166995,-0.4307965953044043,111,109.23775185,-0.43080945,14.39,0.517,0.517,Healthy,Good
AME II,D003A,D03,2009,5,19,122546,0.4197399772302556,Stres Sedang,0.4278429307911147,Stres Sedang,Pokok Utama,109.23789749759392,-0.43080541562629954,272,109.23789872,-0.43079366,12.28,0.425,0.425,Healthy,Sub-Optimal
AME II,D003A,D03,2009,5,20,122575,0.3892680570462934,Stres Berat,0.4177028623007554,Stres Sedang,Pokok Utama,109.23803012097048,-0.43078295565707886,798,109.23806087,-0.43076747,9.19,0.523,0.523,Healthy,Good
AME II,D003A,D03,2009,5,21,122567,0.38066647998245795,Stres Berat,0.41890464673454575,Stres Sedang,Pokok Utama,109.2381554466511,-0.4308080276251321,1176,109.23813317,-0.43079281,7.59,0.51,0.51,Healthy,Good
AME II,D003A,D03,2009,5,22,122569,0.38217140516752135,Stres Berat,0.44042677801019514,Stres Sedang,Pokok Utama,109.23819537719918,-0.43079782827574037,181,109.23821133,-0.43077881,13.26,0.374,0.374,Suspect,Critical
AME II,D003A,D03,2009,6,2,122369,0.3816463824342313,Stres Berat,0.4408348975577152,Stres Sedang,Pokok Utama,109.2361483796101,-0.43074120527335025,692,109.23613722,-0.43075346,9.74,0.504,0.504,Healthy,Good
AME II,D003A,D03,2009,6,6,138802,0.3954674337545167,Stres Berat,0.4715510610078111,Stres Sedang,Pokok Utama,109.23651393515449,-0.4307277648542682,587,109.23650238,-0.43071059,10.37,0.454,0.454,Healthy,Moderate
AME II,D003A,D03,2009,6,10,122411,0.3614373510137917,Stres Berat,0.39914767660332645,Stres Berat,Pokok Utama,109.2368865763147,-0.4307456835590437,1773,109.2368765,-0.4307568,5.66,0.455,0.455,Healthy,Moderate
AME II,D003A,D03,2009,6,11,122427,0.39038307143353496,Stres Berat,0.421760455257765,Stres Sedang,Pokok Utama,109.23696833102086,-0.4307365510915138,1883,109.23696004,-0.43076089,5.38,0.442,0.442,Healthy,Moderate
AME II,D003A,D03,2009,6,12,122431,0.35253551529398164,Stres Berat,0.3543080707229864,Stres Berat,Pokok Utama,109.23704078772379,-0.4307586636307207,2004,109.23703191,-0.43072473,5.07,0.446,0.446,Healthy,Moderate
AME II,D003A,D03,2009,6,13,122488,0.37458157574134354,Stres Berat,0.42054021774253,Stres Sedang,Pokok Utama,109.23715936438843,-0.43074565215355015,721,109.2371644,-0.43075867,9.59,0.471,0.471,Healthy,Good
AME II,D003A,D03,2009,6,20,122539,0.3790895199523093,Stres Berat,0.40638527650242817,Stres Sedang,Pokok Utama,109.23801920112699,-0.43073015554447064,540,109.23803258,-0.4307322,10.58,0.413,0.413,Healthy,Sub-Optimal
AME II,D003A,D03,2009,6,21,122561,0.3841517345700667,Stres Berat,0.4408435076654244,Stres Sedang,Pokok Utama,109.23809144777086,-0.43075186562339146,798,109.23806087,-0.43076747,9.19,0.523,0.523,Healthy,Good
AME II,D003A,D03,2009,7,2,122348,0.41886143183682245,Stres Sedang,0.48298078926836807,Stres Sedang,Pokok Utama,109.23612130091699,-0.4306761192530067,2130,109.23614757,-0.43068745,4.75,0.629,0.629,Healthy,Good
AME II,D003A,D03,2009,7,4,122371,0.4551316238878991,Stres Sedang,0.4525508853953295,Stres Sedang,Pokok Utama,109.2363437608899,-0.43066277208529363,432,109.23637169,-0.43068343,11.17,0.534,0.534,Healthy,Good
AME II,D003A,D03,2009,7,6,138801,0.3820784743890487,Stres Berat,0.46460966199708015,Stres Sedang,Pokok Utama,109.23659051875175,-0.43069407131548765,1954,109.23658009,-0.43067082,5.19,0.482,0.482,Healthy,Good
AME II,D003A,D03,2009,7,7,138800,0.4095722284695274,Stres Sedang,0.47156883769032476,Stres Sedang,Pokok Utama,109.23663955074475,-0.4306713206141796,956,109.23666453,-0.43065773,8.36,0.5,0.5,Healthy,Good
AME II,D003A,D03,2009,7,9,122412,0.4147859115869058,Stres Sedang,0.4279242621557583,Stres Sedang,Pokok Utama,109.2368343045502,-0.4306772430251646,717,109.23685002,-0.43065732,9.6,0.451,0.451,Healthy,Moderate
AME II,D003A,D03,2009,7,12,122430,0.3312642426838653,Stres Berat,0.3784851775119911,Stres Berat,Pokok Utama,109.23708196294966,-0.43067161718597313,739,109.23707864,-0.43064381,9.5,0.406,0.406,Healthy,Sub-Optimal
AME II,D003A,D03,2009,7,13,122486,0.38057113456868646,Stres Berat,0.4096874112805172,Stres Sedang,Pokok Utama,109.23724142251632,-0.4306592373812753,466,109.23724077,-0.43068364,10.99,0.449,0.449,Healthy,Moderate
AME II,D003A,D03,2009,7,16,122553,0.41307560858064013,Stres Sedang,0.44963749050378726,Stres Sedang,Pokok Utama,109.23775524484421,-0.43067107584517517,226,109.23776311,-0.43070456,12.72,0.469,0.469,Healthy,Good
AME II,D003A,D03,2009,7,18,122547,0.41202816721340674,Stres Sedang,0.42094356710042585,Stres Sedang,Pokok Utama,109.23792413720078,-0.43071354492912717,254,109.23790548,-0.43072991,12.41,0.543,0.543,Healthy,Good
AME II,D003A,D03,2009,7,19,122538,0.4075629601165397,Stres Sedang,0.4447337826462513,Stres Sedang,Pokok Utama,109.23808062627039,-0.4306658930850527,1347,109.23808739,-0.43065263,6.92,0.478,0.478,Healthy,Good
AME II,D003A,D03,2009,7,20,122536,0.3936602562414682,Stres Berat,0.4122360787723973,Stres Sedang,Pokok Utama,109.23812965371188,-0.43065920001440394,1326,109.23815252,-0.43063502,7.01,0.571,0.571,Healthy,Good
AME II,D003A,D03,2009,8,1,122286,0.4264632005562531,Stres Sedang,0.4716975810970855,Stres Sedang,Pokok Utama,109.23601121299264,-0.4306187664504657,1432,109.2360106,-0.43062999,6.65,0.554,0.554,Healthy,Good
AME II,D003A,D03,2009,8,2,122338,0.3986559859738363,Stres Berat,0.45708777681664303,Stres Sedang,Pokok Utama,109.23609778480602,-0.4306264894440385,3054,109.23607707,-0.43060153,3.07,0.573,0.573,Abnormal,Good
AME II,D003A,D03,2009,8,3,122349,0.4117856362053627,Stres Sedang,0.45785718370486306,Stres Sedang,Pokok Utama,109.23617481702847,-0.43061838135883185,2330,109.23619789,-0.43061738,4.36,0.492,0.492,Healthy,Good
AME II,D003A,D03,2009,8,5,122372,0.4577889349872963,Stres Sedang,0.4668267924835657,Stres Sedang,Pokok Utama,109.23633616688696,-0.43061204635248485,1045,109.23634431,-0.43058034,8.03,0.399,0.399,Healthy,Sub-Optimal
AME II,D003A,D03,2009,8,6,122387,0.39671789521444156,Stres Berat,0.44043578656722304,Stres Sedang,Pokok Utama,109.23648829362007,-0.430592627596535,720,109.23650196,-0.4305659,9.59,0.444,0.444,Healthy,Moderate
AME II,D003A,D03,2009,8,7,122389,0.39325748667599003,Stres Berat,0.4512874573764589,Stres Sedang,Pokok Utama,109.23655579338798,-0.43058457425474445,1097,109.23658954,-0.4305822,7.84,0.481,0.481,Healthy,Good
AME II,D003A,D03,2009,8,8,138796,0.37528808757375043,Stres Berat,0.44601641957824295,Stres Sedang,Pokok Utama,109.23665195483319,-0.4305937816233626,1500,109.23663804,-0.43060166,6.44,0.427,0.427,Healthy,Sub-Optimal
AME II,D003A,D03,2009,8,9,138797,0.391804967301515,Stres Berat,0.4264539580713879,Stres Sedang,Pokok Utama,109.23671110929189,-0.4305717115004155,811,109.23670497,-0.4305646,9.12,0.513,0.513,Healthy,Good
AME II,D003A,D03,2009,8,10,122413,0.4251913632833906,Stres Sedang,0.43562426715238267,Stres Sedang,Pokok Utama,109.23689122089903,-0.43061053976411623,810,109.23687429,-0.430599,9.12,0.489,0.489,Healthy,Good
AME II,D003A,D03,2009,8,14,122436,0.3949345119757467,Stres Berat,0.418364346760145,Stres Sedang,Pokok Utama,109.23716029575641,-0.4306055392506018,699,109.23713927,-0.43063252,9.72,0.481,0.481,Healthy,Good
AME II,D003A,D03,2009,8,18,122481,0.4443025648399116,Stres Sedang,0.42409656639924914,Stres Sedang,Pokok Utama,109.23746024129383,-0.4305743447257269,439,109.23743302,-0.43059732,11.13,0.469,0.469,Healthy,Good
AME II,D003A,D03,2009,8,19,122512,0.3797975178646005,Stres Berat,0.39823765517568716,Stres Berat,Pokok Utama,109.23757430830891,-0.4306332303601109,361,109.23759155,-0.43065523,11.67,0.416,0.416,Healthy,Sub-Optimal
AME II,D003A,D03,2009,8,20,122516,0.36372314560484686,Stres Berat,0.39542931380930607,Stres Berat,Pokok Utama,109.23768128543558,-0.4306170972314811,387,109.23766342,-0.43059556,11.47,0.408,0.408,Healthy,Sub-Optimal
AME II,D003A,D03,2009,8,23,122537,0.41750375424399044,Stres Sedang,0.4685979131407955,Stres Sedang,Pokok Utama,109.23810716994484,-0.4305966678416908,1297,109.23809145,-0.43057758,7.13,0.434,0.434,Healthy,Moderate
AME II,D003A,D03,2009,8,24,122534,0.38782236273198023,Stres Berat,0.3908767714625911,Stres Berat,Pokok Utama,109.2381914654412,-0.43058568031532657,1110,109.23816511,-0.43057488,7.79,0.499,0.499,Healthy,Good
AME II,D003A,D03,2009,9,1,122339,0.3814818775071541,Stres Berat,0.4524857493148719,Stres Sedang,Pokok Utama,109.23603909240408,-0.4305650819855247,1966,109.23605058,-0.4305658,5.17,0.52,0.52,Healthy,Good
AME II,D003A,D03,2009,9,2,122347,0.3937554923395154,Stres Berat,0.4716026449078196,Stres Sedang,Pokok Utama,109.23611541520471,-0.43055212759327044,1984,109.2361202,-0.43058028,5.12,0.55,0.55,Healthy,Good
AME II,D003A,D03,2009,9,3,122350,0.3879358197258699,Stres Berat,0.45580706550001415,Stres Sedang,Pokok Utama,109.23618169879441,-0.430539753229356,2082,109.23616242,-0.43055497,4.87,0.448,0.448,Healthy,Moderate
AME II,D003A,D03,2009,9,4,122366,0.36676985168577086,Stres Berat,0.4232944101139961,Stres Sedang,Pokok Utama,109.23626488606766,-0.430527331256324,973,109.23628459,-0.43054099,8.3,0.373,0.373,Suspect,Critical
AME II,D003A,D03,2009,9,6,122385,0.40771677342808565,Stres Sedang,0.43296765884658595,Stres Sedang,Pokok Utama,109.23641509252892,-0.43052640858960595,471,109.23641798,-0.43055865,10.98,0.434,0.434,Healthy,Moderate
