Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,Ring_ID,Distance_to_Center_m,Ring_Radius_m
149,109.2370407877238,-0.4307586636307207,0.0,0.3543080707229864,Abnormal,Abnormal,Monitor,D003A,RING-001,6.042,5.0
171,109.23708196294966,-0.4306716171859731,0.0,0.3784851775119911,Abnormal,Abnormal,Monitor,D003A,RING-001,5.546,5.0
170,109.23700922300068,-0.430682029533416,0.0,0.3960454431813721,Abnormal,Abnormal,Monitor,D003A,RING-001,4.575,5.0
180,109.23822392910908,-0.4306595411751099,0.0,0.3874498737775087,Abnormal,Abnormal,Monitor,D003A,RING-002,7.644,5.0
204,109.2381914654412,-0.4305856803153265,0.0,0.3908767714625911,Abnormal,Abnormal,Monitor,D003A,RING-002,2.538,5.0
230,109.23822541174953,-0.4305283049318295,0.0,0.3927311608196199,Abnormal,Abnormal,Monitor,D003A,RING-002,7.073,5.0
200,109.23768128543558,-0.4306170972314811,0.0,0.395429313809306,Abnormal,Abnormal,Monitor,D003A,RING-003,7.875,5.0
224,109.23772216244966,-0.4305260744729542,0.0,0.3858712940666005,Abnormal,Abnormal,Monitor,D003A,RING-003,4.907,5.0
225,109.23779552172502,-0.4305296011350002,0.0,0.3595525392134172,Abnormal,Abnormal,Monitor,D003A,RING-003,12.686,5.0
223,109.23764024468198,-0.4305332337409749,0.0,0.3958094487229625,Abnormal,Abnormal,Monitor,D003A,RING-003,4.929,5.0
222,109.23757433355254,-0.4305233289744904,0.0,0.3716337501340641,Abnormal,Abnormal,Monitor,D003A,RING-003,12.319,5.0
302,109.23805531452412,-0.4303186765840726,0.0,0.382765900491237,Abnormal,Abnormal,Monitor,D003A,RING-004,10.244,5.0
325,109.23802034204708,-0.4302288406888844,0.0,0.3756788201149793,Abnormal,Abnormal,Monitor,D003A,RING-004,2.534,5.0
346,109.23793141596212,-0.4301811453026556,0.0,0.3655794422643689,Abnormal,Abnormal,Monitor,D003A,RING-004,10.438,5.0
788,109.23801585167335,-0.4288717571635201,0.0,0.3844782426908567,Abnormal,Abnormal,Monitor,D003A,RING-005,17.595,5.0
815,109.23805975810976,-0.4287940870434022,0.0,0.3798652264821383,Abnormal,Abnormal,Monitor,D003A,RING-005,14.494,5.0
843,109.23797595256951,-0.4287524273075095,0.0,0.377080989252212,Abnormal,Abnormal,Monitor,D003A,RING-005,4.169,5.0
842,109.23791643511908,-0.4287198894531899,0.0,0.3558722494798593,Abnormal,Abnormal,Monitor,D003A,RING-005,3.536,5.0
868,109.23789149209878,-0.428667963277452,0.0,0.3785702831863145,Abnormal,Abnormal,Monitor,D003A,RING-005,9.108,5.0
891,109.23785572787376,-0.4285873158309449,0.0,0.3979340315286125,Abnormal,Abnormal,Monitor,D003A,RING-005,18.621,5.0
841,109.23785585551836,-0.4287205057116436,0.0,0.3734779808928781,Abnormal,Abnormal,Monitor,D003A,RING-005,10.189,5.0
844,109.23800527114592,-0.4287136812191665,0.0,0.3767343877976132,Abnormal,Abnormal,Monitor,D003A,RING-005,6.684,5.0
911,109.23724338223622,-0.4285365268190793,0.0,0.3834886593567509,Abnormal,Abnormal,Monitor,D003A,RING-006,18.494,5.0
938,109.23728760048606,-0.4284582463976631,0.0,0.3996330519141716,Abnormal,Abnormal,Monitor,D003A,RING-006,9.085,5.0
967,109.23732490231404,-0.4283827025903,0.0,0.3917169159631119,Abnormal,Abnormal,Monitor,D003A,RING-006,4.887,5.0
