Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy
22,109.23383899,-0.42924894,12.43,0.433,TM,Healthy,,D002A,0.4892369508743286,Healthy,Good,,D02
23,109.23581463,-0.42774872,12.41,0.441,TM,Healthy,,D002A,0.5032918453216553,Healthy,Good,,D02
24,109.23581623,-0.43056018,12.38,0.388,TM,Healthy,,D002A,0.4464783370494842,Normal,Moderate,Routine,D02
25,109.23508562,-0.42997855,12.36,0.439,TM,Healthy,,D002A,0.5032311677932739,Healthy,Good,,D02
26,109.2358231,-0.43000223,12.36,0.444,TM,Healthy,,D002A,0.501274585723877,Healthy,Good,,D02
27,109.23465333,-0.42899909,12.36,0.338,TM,Suspect,Circle_5m,D002A,0.4026553630828857,Abnormal,Sub-Optimal,Monitor,D02
28,109.23506847,-0.43034524,12.28,0.466,TM,Healthy,,D002A,0.5197158455848694,Healthy,Good,,D02
29,109.23503192,-0.43108675,12.28,0.372,TM,Suspect,Circle_5m,D002A,0.4318556785583496,Normal,Moderate,Routine,D02
30,109.23580982,-0.42915716,12.27,0.422,TM,Healthy,,D002A,0.4707169532775879,Healthy,Good,,D02
31,109.23582008,-0.42946689,12.24,0.468,TM,Healthy,,D002A,0.5220581293106079,Healthy,Good,,D02
32,109.235396,-0.42988141,12.18,0.397,TM,Healthy,,D002A,0.456411749124527,Normal,Moderate,Routine,D02
33,109.23578161,-0.42878458,12.17,0.436,TM,Healthy,,D002A,0.4955774247646332,Healthy,Good,,D02
34,109.23438525,-0.43072081,12.15,0.398,TM,Healthy,,D002A,0.4555871486663818,Normal,Moderate,Routine,D02
35,109.23367937,-0.4280688,12.15,0.389,TM,Healthy,,D002A,0.4481945633888244,Normal,Moderate,Routine,D02
36,109.23578963,-0.431039,12.1,0.415,TM,Healthy,,D002A,0.4729694724082947,Healthy,Good,,D02
37,109.23415658,-0.43098391,12.07,0.438,TM,Healthy,,D002A,0.4955120980739593,Healthy,Good,,D02
38,109.23501717,-0.42884952,12.05,0.434,TM,Healthy,,D002A,0.4892848134040832,Healthy,Good,,D02
39,109.23485184,-0.42904028,12.04,0.351,TM,Suspect,Circle_5m,D002A,0.4075697958469391,Abnormal,Sub-Optimal,Monitor,D02
40,109.23522511,-0.43083269,12.01,0.423,TM,Healthy,,D002A,0.4793698191642761,Healthy,Good,,D02
41,109.23515229,-0.43108317,11.94,0.367,TM,Suspect,Circle_5m,D002A,0.4284064471721649,Abnormal,Sub-Optimal,Monitor,D02
42,109.23367575,-0.43015185,11.87,0.294,TM,Suspect,Circle_5m,D002A,0.3547106683254242,Suspect,Critical,Priority Survey,D02
43,109.23546631,-0.42683213,11.85,0.334,TM,Suspect,Circle_5m,D002A,0.3865494728088379,Suspect,Critical,Priority Survey,D02
44,109.23519152,-0.43040947,11.84,0.466,TM,Healthy,,D002A,0.5209887623786926,Healthy,Good,,D02
45,109.23375556,-0.42485991,11.77,0.394,TM,Healthy,,D002A,0.4528296887874603,Normal,Moderate,Routine,D02
46,109.23519792,-0.42994059,11.75,0.477,TM,Healthy,,D002A,0.5324870944023132,Healthy,Good,,D02
47,109.23418575,-0.43110103,11.7,0.414,TM,Healthy,,D002A,0.4698100686073303,Healthy,Good,,D02
48,109.23422757,-0.42299988,11.69,0.44,TM,Healthy,,D002A,0.5018314123153687,Healthy,Good,,D02
49,109.23582307,-0.43012024,11.65,0.38,TM,Healthy,,D002A,0.4447741508483886,Normal,Moderate,Routine,D02
50,109.23462268,-0.4255528,11.64,0.401,TM,Healthy,,D002A,0.4594735205173492,Normal,Moderate,Routine,D02
51,109.23568774,-0.42880129,11.59,0.449,TM,Healthy,,D002A,0.502633273601532,Healthy,Good,,D02
52,109.23568335,-0.43028389,11.59,0.478,TM,Healthy,,D002A,0.532037079334259,Healthy,Good,,D02
53,109.23551506,-0.42971685,11.57,0.416,TM,Healthy,,D002A,0.4667190313339233,Healthy,Good,,D02
54,109.23366151,-0.42364542,11.45,0.355,TM,Suspect,Circle_5m,D002A,0.4105787277221679,Abnormal,Sub-Optimal,Monitor,D02
55,109.23469236,-0.43116128,11.41,0.443,TM,Healthy,,D002A,0.4993084669113159,Healthy,Good,,D02
56,109.23426366,-0.43018589,11.41,0.388,TM,Healthy,,D002A,0.4496262371540069,Normal,Moderate,Routine,D02
57,109.23371011,-0.42916617,11.4,0.355,TM,Suspect,Circle_5m,D002A,0.4176336228847503,Abnormal,Sub-Optimal,Monitor,D02
58,109.23388392,-0.43115431,11.4,0.427,TM,Healthy,,D002A,0.4809049069881439,Healthy,Good,,D02
59,109.23404791,-0.43088396,11.36,0.5,TM,Healthy,,D002A,0.5510809421539307,Healthy,Good,,D02
60,109.23381453,-0.43013922,11.34,0.525,TM,Healthy,,D002A,0.5822732448577881,Healthy,Good,,D02
61,109.23569036,-0.42909971,11.29,0.382,TM,Healthy,,D002A,0.4379110038280487,Normal,Moderate,Routine,D02
62,109.23381541,-0.43025587,11.27,0.369,TM,Suspect,Circle_5m,D002A,0.4285041987895965,Abnormal,Sub-Optimal,Monitor,D02
63,109.2351855,-0.4292271,11.27,0.368,TM,Suspect,Circle_5m,D002A,0.4284220933914184,Abnormal,Sub-Optimal,Monitor,D02
64,109.2337402,-0.43112353,11.22,0.351,TM,Suspect,Circle_5m,D002A,0.4135971367359161,Abnormal,Sub-Optimal,Monitor,D02
65,109.23580144,-0.43043041,11.2,0.38,TM,Suspect,Circle_5m,D002A,0.4392959773540497,Normal,Moderate,Routine,D02
66,109.2346686,-0.43096007,11.18,0.372,TM,Suspect,Circle_5m,D002A,0.4330669641494751,Normal,Moderate,Routine,D02
67,109.23371615,-0.43024093,11.17,0.347,TM,Suspect,Circle_5m,D002A,0.4082520306110382,Abnormal,Sub-Optimal,Monitor,D02
68,109.23544061,-0.43120034,11.15,0.351,TM,Suspect,Circle_5m,D002A,0.4133227467536926,Abnormal,Sub-Optimal,Monitor,D02
69,109.23368185,-0.42901514,11.11,0.36,TM,Suspect,Circle_5m,D002A,0.4284998774528503,Abnormal,Sub-Optimal,Monitor,D02
70,109.23400077,-0.43082065,11.09,0.373,TM,Suspect,Circle_5m,D002A,0.4299122989177704,Abnormal,Sub-Optimal,Monitor,D02
71,109.23442205,-0.43085149,11.08,0.392,TM,Healthy,,D002A,0.4504792988300323,Normal,Moderate,Routine,D02
72,109.23548607,-0.42882069,11.06,0.458,TM,Healthy,,D002A,0.5145574808120728,Healthy,Good,,D02
73,109.23582469,-0.43089161,11.02,0.48,TM,Healthy,,D002A,0.5355730056762695,Healthy,Good,,D02
74,109.23454102,-0.43109568,11.01,0.35,TM,Suspect,Circle_5m,D002A,0.4177634119987488,Abnormal,Sub-Optimal,Monitor,D02
75,109.23526455,-0.42921988,11.01,0.352,TM,Suspect,Circle_5m,D002A,0.416047602891922,Abnormal,Sub-Optimal,Monitor,D02
76,109.2336702,-0.4249354,10.95,0.354,TM,Suspect,Circle_5m,D002A,0.418695330619812,Abnormal,Sub-Optimal,Monitor,D02
77,109.23368666,-0.42958576,10.95,0.333,TM,Suspect,Circle_5m,D002A,0.3932598829269409,Abnormal,Sub-Optimal,Monitor,D02
78,109.23433618,-0.43121093,10.95,0.444,TM,Healthy,,D002A,0.5056630373001099,Healthy,Good,,D02
79,109.23411792,-0.43115255,10.9,0.395,TM,Healthy,,D002A,0.4536627531051636,Normal,Moderate,Routine,D02
80,109.23515056,-0.43081821,10.89,0.423,TM,Healthy,,D002A,0.4801784157752991,Healthy,Good,,D02
81,109.23455395,-0.42954481,10.84,0.395,TM,Healthy,,D002A,0.4454582631587982,Normal,Moderate,Routine,D02
82,109.23527949,-0.43067671,10.84,0.425,TM,Healthy,,D002A,0.4812680184841156,Healthy,Good,,D02
83,109.2339863,-0.42929148,10.84,0.399,TM,Healthy,,D002A,0.4440536201000213,Normal,Moderate,Routine,D02
84,109.23459178,-0.43102968,10.83,0.385,TM,Healthy,,D002A,0.4462822377681732,Normal,Moderate,Routine,D02
85,109.23514528,-0.43030456,10.81,0.372,TM,Suspect,Circle_5m,D002A,0.4335704445838928,Normal,Moderate,Routine,D02
86,109.23405942,-0.42773746,10.8,0.32,TM,Suspect,Circle_5m,D002A,0.3833982944488525,Suspect,Critical,Priority Survey,D02
87,109.23444852,-0.43099935,10.79,0.414,TM,Healthy,,D002A,0.4711711406707763,Healthy,Good,,D02
88,109.23404654,-0.42905818,10.78,0.501,TM,Healthy,,D002A,0.5593240857124329,Healthy,Good,,D02
89,109.23497448,-0.42894129,10.74,0.377,TM,Suspect,Circle_5m,D002A,0.4408557713031769,Normal,Moderate,Routine,D02
90,109.23364397,-0.42376659,10.74,0.302,TM,Suspect,Circle_5m,D002A,0.3642906844615936,Suspect,Critical,Priority Survey,D02
91,109.23542458,-0.42862625,10.72,0.483,TM,Healthy,,D002A,0.5428789854049683,Healthy,Good,,D02
92,109.23534234,-0.43081735,10.72,0.336,TM,Suspect,Circle_5m,D002A,0.3978306949138641,Abnormal,Sub-Optimal,Monitor,D02
93,109.23460351,-0.42887745,10.72,0.39,TM,Healthy,,D002A,0.4384574592113495,Normal,Moderate,Routine,D02
94,109.23374768,-0.42986972,10.7,0.354,TM,Suspect,Circle_5m,D002A,0.416107177734375,Abnormal,Sub-Optimal,Monitor,D02
95,109.23365053,-0.42255528,10.67,0.441,TM,Healthy,,D002A,0.4992186427116394,Healthy,Good,,D02
96,109.23475576,-0.42888246,10.66,0.41,TM,Healthy,,D002A,0.4666853845119476,Healthy,Good,,D02
97,109.23399631,-0.43069088,10.66,0.413,TM,Healthy,,D002A,0.4694856405258178,Healthy,Good,,D02
98,109.23577452,-0.43031737,10.63,0.411,TM,Healthy,,D002A,0.4706314206123352,Healthy,Good,,D02
99,109.23543824,-0.42980636,10.62,0.4,TM,Healthy,,D002A,0.4572616517543793,Normal,Moderate,Routine,D02
100,109.23467216,-0.42520647,10.6,0.387,TM,Healthy,,D002A,0.4472785890102386,Normal,Moderate,Routine,D02
101,109.2346044,-0.43085108,10.59,0.426,TM,Healthy,,D002A,0.4852355122566223,Healthy,Good,,D02
102,109.23447592,-0.42903296,10.58,0.389,TM,Healthy,,D002A,0.4556234776973724,Normal,Moderate,Routine,D02
103,109.23394772,-0.42909343,10.57,0.432,TM,Healthy,,D002A,0.4723326861858368,Healthy,Good,,D02
104,109.23366934,-0.42279086,10.57,0.36,TM,Suspect,Circle_5m,D002A,0.4212522804737091,Abnormal,Sub-Optimal,Monitor,D02
105,109.23383253,-0.43002347,10.56,0.355,TM,Suspect,Circle_5m,D002A,0.4093773663043976,Abnormal,Sub-Optimal,Monitor,D02
106,109.23508963,-0.42423806,10.53,0.373,TM,Suspect,Circle_5m,D002A,0.4318451583385467,Normal,Moderate,Routine,D02
107,109.2359177,-0.42679968,10.49,0.25,TM,Suspect,Circle_5m,D002A,0.318250834941864,Suspect,Critical,Priority Survey,D02
108,109.23553557,-0.42248382,10.48,0.387,TM,Healthy,,D002A,0.4475068747997284,Normal,Moderate,Routine,D02
109,109.23451538,-0.42928075,10.48,0.37,TM,Suspect,Circle_5m,D002A,0.4332081377506256,Normal,Moderate,Routine,D02
110,109.23450335,-0.43083298,10.47,0.364,TM,Suspect,Circle_5m,D002A,0.4259404242038727,Abnormal,Sub-Optimal,Monitor,D02
111,109.23476163,-0.42876988,10.46,0.379,TM,Suspect,Circle_5m,D002A,0.4418406188488006,Normal,Moderate,Routine,D02
112,109.2340883,-0.43105986,10.46,0.366,TM,Suspect,Circle_5m,D002A,0.4249411225318908,Abnormal,Sub-Optimal,Monitor,D02
113,109.23519101,-0.43067217,10.46,0.376,TM,Suspect,Circle_5m,D002A,0.4410021007061004,Normal,Moderate,Routine,D02
114,109.23583476,-0.42813305,10.46,0.368,TM,Suspect,Circle_5m,D002A,0.4298802018165588,Abnormal,Sub-Optimal,Monitor,D02
115,109.23592366,-0.426258,10.44,0.297,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
116,109.23388258,-0.4291757,10.43,0.394,TM,Healthy,,D002A,0.4507130682468414,Normal,Moderate,Routine,D02
117,109.23534236,-0.43072375,10.41,0.423,TM,Healthy,,D002A,0.4829499423503876,Healthy,Good,,D02
118,109.23388165,-0.42931497,10.38,0.355,TM,Suspect,Circle_5m,D002A,0.4153947532176971,Abnormal,Sub-Optimal,Monitor,D02
119,109.23457974,-0.43068333,10.37,0.372,TM,Suspect,Circle_5m,D002A,0.4291989505290985,Abnormal,Sub-Optimal,Monitor,D02
120,109.23372743,-0.43000627,10.36,0.395,TM,Healthy,,D002A,0.4564655721187591,Normal,Moderate,Routine,D02
121,109.23431195,-0.43111281,10.36,0.366,TM,Suspect,Circle_5m,D002A,0.4339534342288971,Normal,Moderate,Routine,D02
122,109.23593311,-0.42423192,10.35,0.258,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
123,109.23379532,-0.42972188,10.34,0.291,TM,Suspect,Circle_5m,D002A,0.3593254685401916,Suspect,Critical,Priority Survey,D02
124,109.23450269,-0.42980388,10.32,0.397,TM,Healthy,,D002A,0.4550431072711944,Normal,Moderate,Routine,D02
125,109.23368986,-0.42931673,10.26,0.275,TM,Suspect,Circle_5m,D002A,0.3436267375946045,Suspect,Critical,Priority Survey,D02
126,109.23375014,-0.42497656,10.26,0.42,TM,Healthy,,D002A,0.4760829508304596,Healthy,Good,,D02
127,109.23465944,-0.42387624,10.25,0.491,TM,Healthy,,D002A,0.5479860901832581,Healthy,Good,,D02
128,109.23384175,-0.42503446,10.25,0.382,TM,Healthy,,D002A,0.4443101584911346,Normal,Moderate,Routine,D02
129,109.23569677,-0.43051494,10.24,0.372,TM,Suspect,Circle_5m,D002A,0.4310317933559418,Normal,Moderate,Routine,D02
130,109.23395414,-0.42456425,10.23,0.382,TM,Healthy,,D002A,0.4449585974216461,Normal,Moderate,Routine,D02
131,109.23532154,-0.42947853,10.23,0.388,TM,Healthy,,D002A,0.4570302963256836,Normal,Moderate,Routine,D02
132,109.23378064,-0.43104848,10.22,0.397,TM,Healthy,,D002A,0.4558328688144684,Normal,Moderate,Routine,D02
133,109.23500782,-0.43042978,10.2,0.397,TM,Healthy,,D002A,0.4556994140148163,Normal,Moderate,Routine,D02
134,109.23461239,-0.42932644,10.17,0.381,TM,Healthy,,D002A,0.4376081526279449,Normal,Moderate,Routine,D02
135,109.23389189,-0.42968392,10.17,0.343,TM,Suspect,Circle_5m,D002A,0.4068567156791687,Abnormal,Sub-Optimal,Monitor,D02
136,109.2349143,-0.43085794,10.16,0.347,TM,Suspect,Circle_5m,D002A,0.4065788686275482,Abnormal,Sub-Optimal,Monitor,D02
137,109.2350847,-0.4300744,10.16,0.395,TM,Healthy,,D002A,0.4512483775615692,Normal,Moderate,Routine,D02
138,109.23501371,-0.42429727,10.15,0.418,TM,Healthy,,D002A,0.4766532778739929,Healthy,Good,,D02
139,109.2350083,-0.43030272,10.13,0.492,TM,Healthy,,D002A,0.5446904301643372,Healthy,Good,,D02
140,109.23391496,-0.42504759,10.13,0.405,TM,Healthy,,D002A,0.4649777710437774,Healthy,Good,,D02
141,109.23469655,-0.43053234,10.12,0.351,TM,Suspect,Circle_5m,D002A,0.413089394569397,Abnormal,Sub-Optimal,Monitor,D02
142,109.23427031,-0.43055711,10.12,0.362,TM,Suspect,Circle_5m,D002A,0.4145570695400238,Abnormal,Sub-Optimal,Monitor,D02
143,109.23592851,-0.42667217,10.11,0.338,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
144,109.23466625,-0.42947024,10.11,0.382,TM,Healthy,,D002A,0.4407664239406585,Normal,Moderate,Routine,D02
145,109.23539959,-0.42791772,10.1,0.356,TM,Suspect,Circle_5m,D002A,0.4214352071285248,Abnormal,Sub-Optimal,Monitor,D02
146,109.23504298,-0.42596752,10.08,0.413,TM,Healthy,,D002A,0.4724154472351074,Healthy,Good,,D02
147,109.23440228,-0.42895382,10.06,0.373,TM,Suspect,Circle_5m,D002A,0.4361127614974975,Normal,Moderate,Routine,D02
148,109.2352152,-0.42900284,10.04,0.323,TM,Suspect,Circle_5m,D002A,0.3815760910511017,Suspect,Critical,Priority Survey,D02
149,109.2359272,-0.42649945,10.01,0.29,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
150,109.23460164,-0.42918898,9.99,0.405,TM,Healthy,,D002A,0.4571898877620697,Normal,Moderate,Routine,D02
151,109.23488108,-0.42883592,9.98,0.378,TM,Suspect,Circle_5m,D002A,0.4370399713516235,Normal,Moderate,Routine,D02
152,109.23585153,-0.42743584,9.98,0.434,TM,Healthy,,D002A,0.5025662779808044,Healthy,Good,,D02
153,109.23374116,-0.43085043,9.97,0.362,TM,Suspect,Circle_5m,D002A,0.4234110116958618,Abnormal,Sub-Optimal,Monitor,D02
154,109.23576363,-0.43080614,9.95,0.4,TM,Healthy,,D002A,0.4571602940559387,Normal,Moderate,Routine,D02
155,109.23364432,-0.42420698,9.93,0.366,TM,Suspect,Circle_5m,D002A,0.4251339137554168,Abnormal,Sub-Optimal,Monitor,D02
156,109.23592134,-0.42857934,9.93,0.29,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
157,109.23367671,-0.42793812,9.92,0.312,TM,Suspect,Circle_5m,D002A,0.3765129148960113,Suspect,Critical,Priority Survey,D02
158,109.23443545,-0.43116755,9.89,0.342,TM,Suspect,Circle_5m,D002A,0.4048748910427093,Abnormal,Sub-Optimal,Monitor,D02
159,109.2351328,-0.42989175,9.89,0.41,TM,Healthy,,D002A,0.4686963558197021,Healthy,Good,,D02
160,109.23382744,-0.43066959,9.88,0.482,TM,Healthy,,D002A,0.5379143357276917,Healthy,Good,,D02
161,109.23537247,-0.42868909,9.87,0.364,TM,Suspect,Circle_5m,D002A,0.4249755442142486,Abnormal,Sub-Optimal,Monitor,D02
162,109.23487969,-0.43095966,9.85,0.367,TM,Suspect,Circle_5m,D002A,0.4300734996795654,Normal,Moderate,Routine,D02
163,109.23592903,-0.42637692,9.84,0.293,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
164,109.23543033,-0.42902278,9.84,0.459,TM,Healthy,,D002A,0.5139142274856567,Healthy,Good,,D02
165,109.23481093,-0.43114955,9.83,0.34,TM,Suspect,Circle_5m,D002A,0.3993122279644012,Abnormal,Sub-Optimal,Monitor,D02
166,109.23585734,-0.42361382,9.83,0.451,TM,Healthy,,D002A,0.5089372396469116,Healthy,Good,,D02
167,109.23414901,-0.43068956,9.8,0.35,TM,Suspect,Circle_5m,D002A,0.4098312854766845,Abnormal,Sub-Optimal,Monitor,D02
168,109.23582732,-0.42725452,9.8,0.453,TM,Healthy,,D002A,0.5013756155967712,Healthy,Good,,D02
169,109.23475564,-0.42745277,9.8,0.481,TM,Healthy,,D002A,0.5317304730415344,Healthy,Good,,D02
170,109.23458675,-0.42947022,9.8,0.355,TM,Suspect,Circle_5m,D002A,0.4155452847480774,Abnormal,Sub-Optimal,Monitor,D02
171,109.23414654,-0.42775511,9.8,0.303,TM,Suspect,Circle_5m,D002A,0.3778867125511169,Suspect,Critical,Priority Survey,D02
172,109.23430031,-0.4290275,9.8,0.371,TM,Suspect,Circle_5m,D002A,0.4238249361515045,Abnormal,Sub-Optimal,Monitor,D02
173,109.23531388,-0.42956308,9.77,0.413,TM,Healthy,,D002A,0.4692811071872711,Healthy,Good,,D02
174,109.23470574,-0.42567536,9.77,0.336,TM,Suspect,Circle_5m,D002A,0.3884313702583313,Suspect,Critical,Priority Survey,D02
175,109.23365937,-0.42518996,9.76,0.402,TM,Healthy,,D002A,0.4622668623924255,Healthy,Good,,D02
176,109.23365709,-0.42731144,9.75,0.289,TM,Suspect,Circle_5m,D002A,0.3478359580039978,Suspect,Critical,Priority Survey,D02
177,109.23519713,-0.42747367,9.71,0.39,TM,Healthy,,D002A,0.4363311231136322,Normal,Moderate,Routine,D02
178,109.2352135,-0.42663358,9.7,0.344,TM,Suspect,Circle_5m,D002A,0.4076626598834991,Abnormal,Sub-Optimal,Monitor,D02
179,109.23535258,-0.43117997,9.7,0.349,TM,Suspect,Circle_5m,D002A,0.4160160720348358,Abnormal,Sub-Optimal,Monitor,D02
180,109.23593664,-0.42251737,9.68,0.218,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
181,109.2348071,-0.4302231,9.68,0.385,TM,Healthy,,D002A,0.4518541991710663,Normal,Moderate,Routine,D02
182,109.23467982,-0.42312839,9.66,0.476,TM,Healthy,,D002A,0.5322774648666382,Healthy,Good,,D02
183,109.23410592,-0.43057425,9.64,0.338,TM,Suspect,Circle_5m,D002A,0.3999263346195221,Abnormal,Sub-Optimal,Monitor,D02
184,109.23586248,-0.42272082,9.64,0.464,TM,Healthy,,D002A,0.5199471712112427,Healthy,Good,,D02
185,109.23482915,-0.42416882,9.63,0.46,TM,Healthy,,D002A,0.5217206478118896,Healthy,Good,,D02
186,109.23524166,-0.43114377,9.62,0.328,TM,Suspect,Circle_5m,D002A,0.3954316675662994,Abnormal,Sub-Optimal,Monitor,D02
187,109.23430936,-0.43067016,9.59,0.394,TM,Healthy,,D002A,0.4565161466598511,Normal,Moderate,Routine,D02
188,109.23571009,-0.42925797,9.58,0.37,TM,Suspect,Circle_5m,D002A,0.4258380234241485,Abnormal,Sub-Optimal,Monitor,D02
189,109.23363844,-0.42241602,9.58,0.362,TM,Suspect,Circle_5m,D002A,0.4229291677474975,Abnormal,Sub-Optimal,Monitor,D02
190,109.23427353,-0.42235829,9.56,0.358,TM,Suspect,Circle_5m,D002A,0.4208056330680847,Abnormal,Sub-Optimal,Monitor,D02
191,109.23592486,-0.42888545,9.55,0.188,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
192,109.23495532,-0.43022539,9.53,0.439,TM,Healthy,,D002A,0.495475560426712,Healthy,Good,,D02
193,109.23593159,-0.4249956,9.53,0.36,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
194,109.23592867,-0.42594874,9.51,0.323,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
195,109.23462421,-0.42866811,9.51,0.386,TM,Healthy,,D002A,0.4400921761989593,Normal,Moderate,Routine,D02
196,109.23456471,-0.42567804,9.5,0.455,TM,Healthy,,D002A,0.5090208649635315,Healthy,Good,,D02
197,109.2337287,-0.42837989,9.49,0.336,TM,Suspect,Circle_5m,D002A,0.4003285765647888,Abnormal,Sub-Optimal,Monitor,D02
198,109.23464693,-0.42753051,9.47,0.447,TM,Healthy,,D002A,0.5027258396148682,Healthy,Good,,D02
199,109.2336403,-0.42214337,9.46,0.326,TM,Suspect,Circle_5m,D002A,0.3892987668514251,Suspect,Critical,Priority Survey,D02
200,109.23562296,-0.42923263,9.46,0.378,TM,Suspect,Circle_5m,D002A,0.4539551734924316,Normal,Moderate,Routine,D02
201,109.23583443,-0.42956229,9.46,0.413,TM,Healthy,,D002A,0.469544380903244,Healthy,Good,,D02
202,109.23418006,-0.43046666,9.45,0.425,TM,Healthy,,D002A,0.4818447828292846,Healthy,Good,,D02
203,109.23557771,-0.42873616,9.44,0.358,TM,Suspect,Circle_5m,D002A,0.4200755059719085,Abnormal,Sub-Optimal,Monitor,D02
204,109.23468021,-0.42929435,9.43,0.436,TM,Healthy,,D002A,0.4979582726955414,Healthy,Good,,D02
205,109.23439072,-0.43036543,9.42,0.447,TM,Healthy,,D002A,0.5026462078094482,Healthy,Good,,D02
206,109.23509842,-0.43099589,9.41,0.331,TM,Suspect,Circle_5m,D002A,0.3936198651790619,Abnormal,Sub-Optimal,Monitor,D02
207,109.23508117,-0.42982165,9.4,0.458,TM,Healthy,,D002A,0.5116938948631287,Healthy,Good,,D02
208,109.23421873,-0.43025054,9.4,0.405,TM,Healthy,,D002A,0.4693550765514374,Healthy,Good,,D02
209,109.23593417,-0.42350215,9.39,0.301,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
210,109.23585547,-0.42987699,9.39,0.398,TM,Healthy,,D002A,0.4629756808280945,Healthy,Good,,D02
211,109.23593468,-0.42321504,9.36,0.328,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
212,109.23571279,-0.43119407,9.35,0.374,TM,Suspect,Circle_5m,D002A,0.4351168870925903,Normal,Moderate,Routine,D02
213,109.23593155,-0.4251412,9.35,0.316,TM,Suspect,Circle_5m,D002A,,Healthy,Good,,D02
214,109.23476955,-0.42947478,9.34,0.363,TM,Suspect,Circle_5m,D002A,0.4315250515937805,Normal,Moderate,Routine,D02
215,109.23364564,-0.42434805,9.33,0.368,TM,Suspect,Circle_5m,D002A,0.4263980984687805,Abnormal,Sub-Optimal,Monitor,D02
216,109.23473726,-0.42731576,9.33,0.328,TM,Suspect,Circle_5m,D002A,0.3997211456298828,Abnormal,Sub-Optimal,Monitor,D02
