DIVISI,BLOK_B,Blok,T_TANAM,N_BARIS,N_POKOK,OBJECTID,NDRE125,KlassNDRE12025,NDRE2_26,KLASSNDRE2_26,Ket,Longitude_SR,Latitude_SR,Drone_TreeID,Drone_Lon,Drone_Lat,Drone_Height_m,NDRE_Drone_Rel,NDRE_Drone_Abs,HS_Drone_Rel,HS_Drone_Abs
AME II,D002A,D02,2009,3,15,124144,0.37967157967149595,Stres Berat,0.468067693871663,Stres Sedang,Pokok Utama,109.23472417248084,-0.43094919648608515,120,109.23473552,-0.4309732,10.79,0.468,0.468,Healthy,Good
AME II,D002A,D02,2009,3,20,124048,0.3856295156744728,Stres Berat,0.4845811102451937,Stres Sedang,Pokok Utama,109.23497749093889,-0.43093825299426775,1334,109.23499692,-0.43096195,5.1,0.469,0.469,Healthy,Good
AME II,D002A,D02,2009,3,25,123990,0.4038388059331306,Stres Sedang,0.5014920524648718,Stres Ringan,Pokok Utama,109.23540494220197,-0.43090279749025157,1579,109.23540026,-0.43087704,4.74,0.472,0.472,Healthy,Good
AME II,D002A,D02,2009,3,26,123967,0.42733373056588103,Stres Sedang,0.5433360668472372,Stres Ringan,Pokok Utama,109.23550126890169,-0.43093918905562917,1538,109.23548558,-0.43094986,4.8,0.503,0.503,Healthy,Good
AME II,D002A,D02,2009,3,27,123991,0.384765318044995,Stres Berat,0.4823912950232625,Stres Sedang,Pokok Utama,109.23557808136181,-0.43092963044520854,1030,109.23556509,-0.4309015,5.84,0.529,0.529,Healthy,Good
AME II,D002A,D02,2009,4,1,124070,0.367879399573858,Stres Berat,0.4225713219829845,Stres Sedang,Pokok Utama,109.23373517140276,-0.4308826887081323,211,109.23374116,-0.43085043,9.97,0.375,0.375,Suspect,Critical
AME II,D002A,D02,2009,4,2,124091,0.41078549578984147,Stres Sedang,0.492645054948287,Stres Sedang,Pokok Utama,109.23396012325436,-0.4308366084459275,218,109.23396438,-0.43086133,9.88,0.443,0.443,Healthy,Moderate
AME II,D002A,D02,2009,4,4,124101,0.37994116934577116,Stres Berat,0.447355101965883,Stres Sedang,Pokok Utama,109.2340767068015,-0.4308572473277394,131,109.23407577,-0.43085729,10.71,0.445,0.445,Healthy,Moderate
AME II,D002A,D02,2009,4,6,124052,0.3726844438822926,Stres Berat,0.46383142170072245,Stres Sedang,Pokok Utama,109.23422917816522,-0.43084230411440644,1824,109.23422309,-0.43082974,4.42,0.415,0.415,Healthy,Sub-Optimal
AME II,D002A,D02,2009,4,7,124117,0.4445984019489998,Stres Sedang,0.5017103825327368,Stres Ringan,Pokok Utama,109.23428273428516,-0.4308954441449312,3547,109.23428011,-0.43092426,2.23,0.449,0.449,Abnormal,Moderate
AME II,D002A,D02,2009,4,13,124142,0.3774125136130512,Stres Berat,0.4512087164626318,Stres Sedang,Pokok Utama,109.23473536676921,-0.4308436837242247,505,109.23472163,-0.43082353,7.88,0.461,0.461,Healthy,Good
AME II,D002A,D02,2009,4,14,124046,0.40361029130021137,Stres Sedang,0.4518685905754942,Stres Sedang,Pokok Utama,109.23489628044152,-0.43083911205398356,190,109.2349143,-0.43085794,10.16,0.456,0.456,Healthy,Moderate
AME II,D002A,D02,2009,4,15,124054,0.36629143858707675,Stres Berat,0.45412894919796315,Stres Sedang,Pokok Utama,109.2349860858515,-0.4308512867788304,1032,109.23501536,-0.43086248,5.84,0.419,0.419,Healthy,Sub-Optimal
AME II,D002A,D02,2009,4,18,124039,0.4116192467354678,Stres Sedang,0.44619031294382844,Stres Sedang,Pokok Utama,109.23530032898496,-0.43085067642786834,187,109.23529562,-0.43086436,10.18,0.437,0.437,Healthy,Moderate
AME II,D002A,D02,2009,4,19,123989,0.41159912687719985,Stres Sedang,0.45620247211388976,Stres Sedang,Pokok Utama,109.23536734119236,-0.43082987238236187,128,109.23534234,-0.43081735,10.72,0.495,0.495,Healthy,Good
AME II,D002A,D02,2009,4,20,123968,0.3705156744900583,Stres Berat,0.4633811595616093,Stres Sedang,Pokok Utama,109.23548237289052,-0.4308259121542228,1460,109.23548426,-0.43084993,4.9,0.425,0.425,Healthy,Sub-Optimal
AME II,D002A,D02,2009,4,21,123992,0.36256739412371497,Stres Berat,0.47182640559387895,Stres Sedang,Pokok Utama,109.2355534233162,-0.43082642789571235,1142,109.23556959,-0.43085312,5.53,0.484,0.484,Healthy,Good
AME II,D002A,D02,2009,5,2,124092,0.3618408486449524,Stres Berat,0.45285010652245433,Stres Sedang,Pokok Utama,109.2340005000726,-0.4307955744837857,90,109.23400077,-0.43082065,11.09,0.417,0.417,Healthy,Sub-Optimal
AME II,D002A,D02,2009,5,3,124108,0.40080812342935657,Stres Sedang,0.48319090630533884,Stres Sedang,Pokok Utama,109.23421117500833,-0.4307994850015741,1824,109.23422309,-0.43082974,4.42,0.415,0.415,Healthy,Sub-Optimal
AME II,D002A,D02,2009,5,6,124111,0.4141588612807935,Stres Sedang,0.4849861653092291,Stres Sedang,Pokok Utama,109.23437697149126,-0.43080723192866976,195,109.23438837,-0.43081396,10.13,0.464,0.464,Healthy,Good
AME II,D002A,D02,2009,5,7,124110,0.41468200732818994,Stres Sedang,0.5050534518399777,Stres Ringan,Pokok Utama,109.23439313471472,-0.4307849320824848,195,109.23438837,-0.43081396,10.13,0.464,0.464,Healthy,Good
AME II,D002A,D02,2009,5,8,124131,0.36646228552220567,Stres Berat,0.4367389792628499,Stres Sedang,Pokok Utama,109.23448891151553,-0.43081395709060916,156,109.23450335,-0.43083298,10.47,0.439,0.439,Healthy,Moderate
AME II,D002A,D02,2009,5,14,124044,0.36209204376423954,Stres Berat,0.4564024736325829,Stres Sedang,Pokok Utama,109.23493834402491,-0.4307794444796422,312,109.23491567,-0.43077927,9.17,0.439,0.439,Healthy,Moderate
AME II,D002A,D02,2009,5,15,124043,0.3493179304950816,Stres Berat,0.46214062105326986,Stres Sedang,Pokok Utama,109.23502254170734,-0.4307635348947122,1183,109.23501583,-0.43077522,5.42,0.419,0.419,Healthy,Sub-Optimal
AME II,D002A,D02,2009,5,18,124040,0.4280754780522954,Stres Sedang,0.4843459857068788,Stres Sedang,Pokok Utama,109.23517748247326,-0.43080722424788365,110,109.23515056,-0.43081821,10.89,0.452,0.452,Healthy,Moderate
AME II,D002A,D02,2009,5,20,123988,0.4068785136410979,Stres Sedang,0.4722067609956755,Stres Sedang,Pokok Utama,109.23535655310486,-0.43075506083173287,221,109.23538052,-0.4307753,9.87,0.438,0.438,Healthy,Moderate
AME II,D002A,D02,2009,5,21,123969,0.3983852592734855,Stres Berat,0.5100048617866885,Stres Ringan,Pokok Utama,109.23543825166702,-0.4307476040416646,942,109.2354515,-0.43073915,6.05,0.494,0.494,Healthy,Good
AME II,D002A,D02,2009,5,23,124017,0.38431900185850076,Stres Berat,0.46949382558859026,Stres Sedang,Pokok Utama,109.23560649562394,-0.4307650085226962,2921,109.23560644,-0.43077038,3.34,0.385,0.385,Healthy,Critical
AME II,D002A,D02,2009,5,25,124014,0.3627074456119187,Stres Berat,0.46705525115920377,Stres Sedang,Pokok Utama,109.23574356481237,-0.43079536253317013,212,109.23576363,-0.43080614,9.95,0.489,0.489,Healthy,Good
AME II,D002A,D02,2009,6,1,124079,0.3931934150279574,Stres Berat,0.4593787748583363,Stres Sedang,Pokok Utama,109.23389498769352,-0.43073990477156054,723,109.23391141,-0.43075778,6.91,0.418,0.418,Healthy,Sub-Optimal
AME II,D002A,D02,2009,6,3,124192,0.40928009595759446,Stres Sedang,0.49048711496348285,Stres Sedang,Pokok Utama,109.23405126128888,-0.4307255203929209,11,109.23406681,-0.43073973,12.88,0.474,0.474,Healthy,Good
AME II,D002A,D02,2009,6,4,124190,0.39263522686501034,Stres Berat,0.4498683462838451,Stres Sedang,Pokok Utama,109.23416860243732,-0.43072121166078653,261,109.23416472,-0.43075513,9.55,0.425,0.425,Healthy,Sub-Optimal
AME II,D002A,D02,2009,6,5,124204,0.4067816148052748,Stres Sedang,0.4816932832107435,Stres Sedang,Pokok Utama,109.23423610785723,-0.4306882548822597,416,109.23425995,-0.43070134,8.4,0.469,0.469,Healthy,Good
AME II,D002A,D02,2009,6,6,124205,0.42671756118867943,Stres Sedang,0.47932332450468546,Stres Sedang,Pokok Utama,109.23428938784645,-0.43071176460189015,309,109.2343089,-0.43070723,9.19,0.509,0.509,Healthy,Good
AME II,D002A,D02,2009,6,7,124118,0.38840219941467136,Stres Berat,0.4560700660089419,Stres Sedang,Pokok Utama,109.23441093932725,-0.43071472288511586,38,109.23438525,-0.43072081,12.15,0.442,0.442,Healthy,Moderate
AME II,D002A,D02,2009,6,8,125560,0.37002260545625204,Stres Berat,0.45435480409755036,Stres Sedang,Pokok Utama,109.23452524449974,-0.4307136390705996,314,109.23451729,-0.43074526,9.15,0.423,0.423,Healthy,Sub-Optimal
AME II,D002A,D02,2009,6,10,125587,0.38031155154007634,Stres Berat,0.4410181878958158,Stres Sedang,Pokok Utama,109.23466639189961,-0.4307004194976318,780,109.23468258,-0.43070642,6.68,0.481,0.481,Healthy,Good
AME II,D002A,D02,2009,6,13,125591,0.353149370196524,Stres Berat,0.4307364808192521,Stres Sedang,Pokok Utama,109.2349677517509,-0.43067344762991766,1216,109.23497498,-0.43064092,5.35,0.43,0.43,Healthy,Moderate
AME II,D002A,D02,2009,6,15,123987,0.41870913705102303,Stres Sedang,0.4589955779102662,Stres Sedang,Pokok Utama,109.23532614569031,-0.4306966893840351,167,109.23534236,-0.43072375,10.41,0.398,0.398,Healthy,Sub-Optimal
AME II,D002A,D02,2009,6,16,123970,0.4034590850312813,Stres Sedang,0.48603347609230396,Stres Sedang,Pokok Utama,109.23546041849224,-0.43072334234646265,942,109.2354515,-0.43073915,6.05,0.494,0.494,Healthy,Good
AME II,D002A,D02,2009,6,17,123994,0.3860716439749089,Stres Berat,0.4696755198129762,Stres Sedang,Pokok Utama,109.23553204097617,-0.4307049357603179,3417,109.23551169,-0.43069259,2.61,0.433,0.433,Abnormal,Moderate
AME II,D002A,D02,2009,6,18,124003,0.36934791219166274,Stres Berat,0.46010805522039994,Stres Sedang,Pokok Utama,109.23563740770805,-0.4306991384457122,3373,109.23562756,-0.43072472,2.69,0.46,0.46,Healthy,Good
AME II,D002A,D02,2009,6,20,124021,0.4063976473273958,Stres Sedang,0.4914550141108279,Stres Sedang,Pokok Utama,109.23579483150456,-0.4306757637398363,1,109.23580812,-0.4306895,14.9,0.486,0.486,Healthy,Good
AME II,D002A,D02,2009,7,5,124094,0.394440220967442,Stres Berat,0.45780273310773006,Stres Sedang,Pokok Utama,109.2339790700711,-0.43066278413275366,135,109.23399631,-0.43069088,10.66,0.435,0.435,Healthy,Moderate
AME II,D002A,D02,2009,7,10,125561,0.3968039245846413,Stres Berat,0.47520722944336485,Stres Sedang,Pokok Utama,109.23447278874208,-0.4306449146161289,2306,109.23448408,-0.43065075,3.93,0.404,0.404,Abnormal,Sub-Optimal
AME II,D002A,D02,2009,7,12,125572,0.3785931996924194,Stres Berat,0.47889394418384235,Stres Sedang,Pokok Utama,109.23459470506639,-0.4306746121819304,169,109.23457974,-0.43068333,10.37,0.488,0.488,Healthy,Good
AME II,D002A,D02,2009,7,14,124140,0.4096535798177411,Stres Sedang,0.45011230760377413,Stres Sedang,Pokok Utama,109.23477335833421,-0.43064026789098087,1269,109.23479712,-0.43066304,5.24,0.427,0.427,Healthy,Sub-Optimal
AME II,D002A,D02,2009,7,15,125588,0.3762057651930234,Stres Berat,0.43531090988346943,Stres Sedang,Pokok Utama,109.23485442631089,-0.43066002040107837,1218,109.23485282,-0.43064451,5.35,0.44,0.44,Healthy,Moderate
AME II,D002A,D02,2009,7,19,123977,0.387479712599456,Stres Berat,0.4562160539576897,Stres Sedang,Pokok Utama,109.23518337187086,-0.43061446618027477,553,109.23518609,-0.43059847,7.68,0.48,0.48,Healthy,Good
AME II,D002A,D02,2009,7,22,123971,0.39688665867338907,Stres Berat,0.47597035576980323,Stres Sedang,Pokok Utama,109.23542304491018,-0.4306418553905642,842,109.23542546,-0.43066318,6.42,0.479,0.479,Healthy,Good
AME II,D002A,D02,2009,7,23,123995,0.37417737728409173,Stres Berat,0.45446489249258953,Stres Sedang,Pokok Utama,109.23548415300493,-0.43060055402178543,1264,109.23545467,-0.43058768,5.25,0.503,0.503,Healthy,Good
AME II,D002A,D02,2009,7,25,124004,0.38390472316304625,Stres Berat,0.4433599565838192,Stres Sedang,Pokok Utama,109.23563867536426,-0.4306318914440415,3446,109.23563791,-0.43065328,2.54,0.458,0.458,Abnormal,Moderate
AME II,D002A,D02,2009,8,3,124096,0.41522279018743846,Stres Sedang,0.4992198534153433,Stres Sedang,Pokok Utama,109.23392115121626,-0.4305465167502298,9,109.23394334,-0.43056065,13.13,0.509,0.509,Healthy,Good
AME II,D002A,D02,2009,8,6,124207,0.4023512297350427,Stres Sedang,0.46325942685173926,Stres Sedang,Pokok Utama,109.2342503582854,-0.43053097358501147,197,109.23427031,-0.43055711,10.12,0.481,0.481,Healthy,Good
AME II,D002A,D02,2009,8,8,125563,0.3797394960713775,Stres Berat,0.441776947609159,Stres Sedang,Pokok Utama,109.23442242431474,-0.4305559895289114,1416,109.23442616,-0.43057749,4.96,0.417,0.417,Healthy,Sub-Optimal
AME II,D002A,D02,2009,8,9,125562,0.40326974829005574,Stres Sedang,0.4813892881278522,Stres Sedang,Pokok Utama,109.23449562597085,-0.43055687110792334,885,109.2345043,-0.43058701,6.25,0.513,0.513,Healthy,Good
AME II,D002A,D02,2009,8,12,125585,0.4087023257202558,Stres Sedang,0.47144136876942444,Stres Sedang,Pokok Utama,109.23469827296806,-0.4306121664833316,3462,109.23471494,-0.43060469,2.48,0.48,0.48,Abnormal,Good
AME II,D002A,D02,2009,8,13,125584,0.39524976188162775,Stres Berat,0.47260807311073494,Stres Sedang,Pokok Utama,109.23472469712289,-0.4305743060438385,3462,109.23471494,-0.43060469,2.48,0.48,0.48,Abnormal,Good
AME II,D002A,D02,2009,8,15,123981,0.3509782253721695,Stres Berat,0.443519164151102,Stres Sedang,Pokok Utama,109.23495749476287,-0.4305469094266934,1062,109.23495749,-0.43056405,5.73,0.4,0.4,Healthy,Sub-Optimal
AME II,D002A,D02,2009,8,16,123980,0.36363381715800336,Stres Berat,0.4577228892164262,Stres Sedang,Pokok Utama,109.23503066773091,-0.4305437315964802,459,109.235028,-0.43056136,8.14,0.447,0.447,Healthy,Moderate
AME II,D002A,D02,2009,8,18,123976,0.4093246355252262,Stres Sedang,0.4636276134617007,Stres Sedang,Pokok Utama,109.23521744463005,-0.43058127912005556,553,109.23518609,-0.43059847,7.68,0.48,0.48,Healthy,Good
AME II,D002A,D02,2009,8,23,124005,0.4144437750998951,Stres Sedang,0.47798935330665865,Stres Sedang,Pokok Utama,109.23563969752696,-0.4305540686072422,289,109.23560514,-0.43054793,9.32,0.489,0.489,Healthy,Good
AME II,D002A,D02,2009,8,24,124012,0.42578420543884626,Stres Sedang,0.4877509428126676,Stres Sedang,Pokok Utama,109.23572213016952,-0.43054972005123704,630,109.23573808,-0.43055971,7.3,0.517,0.517,Healthy,Good
AME II,D002A,D02,2009,9,1,124177,0.39436676852615177,Stres Berat,0.4156515740378998,Stres Sedang,Pokok Utama,109.23373288277573,-0.4304996527970122,65,109.23374932,-0.43052172,11.46,0.474,0.474,Healthy,Good
AME II,D002A,D02,2009,9,2,124178,0.4057104243644563,Stres Sedang,0.4270675363930854,Stres Sedang,Pokok Utama,109.23379184728464,-0.43051023237031444,136,109.23380502,-0.43048194,10.64,0.426,0.426,Healthy,Sub-Optimal
AME II,D002A,D02,2009,9,7,125564,0.390860135328202,Stres Berat,0.44503012252061763,Stres Sedang,Pokok Utama,109.23435589679886,-0.43046926807027946,1047,109.2343377,-0.43048207,5.77,0.5,0.5,Healthy,Good
AME II,D002A,D02,2009,9,8,125578,0.40033996157457546,Stres Sedang,0.47293422693783815,Stres Sedang,Pokok Utama,109.23446669262205,-0.4304634069185275,507,109.2344464,-0.43045406,7.86,0.414,0.414,Healthy,Sub-Optimal
AME II,D002A,D02,2009,9,9,125575,0.3650774231544979,Stres Berat,0.4457779658896787,Stres Sedang,Pokok Utama,109.23451888574881,-0.43048285427058225,345,109.23448771,-0.43049341,8.87,0.451,0.451,Healthy,Moderate
AME II,D002A,D02,2009,9,10,125570,0.32818895396209724,Stres Berat,0.43528305645640547,Stres Sedang,Pokok Utama,109.23458852416817,-0.43047505917461487,603,109.23457888,-0.43048439,7.43,0.416,0.416,Healthy,Sub-Optimal
AME II,D002A,D02,2009,9,11,125580,0.3867016682062821,Stres Berat,0.4045445008221297,Stres Sedang,Pokok Utama,109.23470392725787,-0.4305042460906846,196,109.23469655,-0.43053234,10.12,0.393,0.393,Healthy,Sub-Optimal
AME II,D002A,D02,2009,9,14,123979,0.3373839948920001,Stres Berat,0.4430250755032977,Stres Sedang,Pokok Utama,109.23510153484452,-0.43049366714246645,355,109.23511559,-0.43051254,8.82,0.46,0.46,Healthy,Good
AME II,D002A,D02,2009,9,15,123958,0.35009768048512235,Stres Berat,0.41829008484245245,Stres Sedang,Pokok Utama,109.23518141207761,-0.43045721719434504,424,109.2351677,-0.43047503,8.36,0.434,0.434,Healthy,Moderate
AME II,D002A,D02,2009,9,16,123964,0.40461018376131364,Stres Sedang,0.4505390595071591,Stres Sedang,Pokok Utama,109.23527838565226,-0.43046569950850117,1724,109.23527864,-0.43046013,4.53,0.574,0.574,Healthy,Good
AME II,D002A,D02,2009,9,17,123973,0.39963130675205566,Stres Berat,0.4446926454500276,Stres Sedang,Pokok Utama,109.23535359976128,-0.4304965608636488,2920,109.2353487,-0.43051215,3.34,0.479,0.479,Abnormal,Good
AME II,D002A,D02,2009,9,18,123997,0.40101764020733566,Stres Sedang,0.4907979813423959,Stres Sedang,Pokok Utama,109.23544113150902,-0.43047426858793625,846,109.23545021,-0.43047555,6.4,0.536,0.536,Healthy,Good
AME II,D002A,D02,2009,9,20,124006,0.4061414372735943,Stres Sedang,0.48375184692023643,Stres Sedang,Pokok Utama,109.23567477002047,-0.43048982632879285,182,109.23569677,-0.43051494,10.24,0.495,0.495,Healthy,Good
AME II,D002A,D02,2009,9,22,123867,0.356345904053376,Stres Berat,0.458926014219472,Stres Sedang,Pokok Utama,109.23581011472638,-0.4304568174827701,82,109.23580144,-0.43043041,11.2,0.466,0.466,Healthy,Good
AME II,D002A,D02,2009,10,1,124176,0.41415727983296763,Stres Sedang,0.44096605805876166,Stres Sedang,Pokok Utama,109.23377770223793,-0.4304360115112059,102,109.23377898,-0.43044351,10.95,0.421,0.421,Healthy,Sub-Optimal
AME II,D002A,D02,2009,10,3,124182,0.413523568848947,Stres Sedang,0.4749508777013918,Stres Sedang,Pokok Utama,109.23389640975668,-0.43045458815955207,16,109.2338697,-0.43046161,12.72,0.483,0.483,Healthy,Good
AME II,D002A,D02,2009,10,4,124196,0.40504151574617236,Stres Sedang,0.4492254192395059,Stres Sedang,Pokok Utama,109.2340136724019,-0.43040099875505494,518,109.23401703,-0.43042548,7.82,0.389,0.389,Healthy,Critical
AME II,D002A,D02,2009,10,7,124215,0.38248243949387417,Stres Berat,0.4349941823921009,Stres Sedang,Pokok Utama,109.23423765663867,-0.43041429442625173,574,109.23423037,-0.43039794,7.59,0.504,0.504,Healthy,Good
AME II,D002A,D02,2009,10,8,125565,0.4294907631708273,Stres Sedang,0.47237408432012273,Stres Sedang,Pokok Utama,109.23434136173816,-0.43042695436547085,901,109.23434984,-0.43043007,6.2,0.479,0.479,Healthy,Good
AME II,D002A,D02,2009,10,10,125576,0.39719424417775023,Stres Berat,0.48171699309155863,Stres Sedang,Pokok Utama,109.234496128365,-0.43044250278186974,375,109.23451332,-0.43044503,8.68,0.51,0.51,Healthy,Good
AME II,D002A,D02,2009,10,12,125579,0.3693091402761638,Stres Berat,0.44535366507737495,Stres Sedang,Pokok Utama,109.23467181150728,-0.4304217204509143,501,109.23468938,-0.43043558,7.89,0.438,0.438,Healthy,Moderate
AME II,D002A,D02,2009,10,14,123982,0.3772445026788175,Stres Berat,0.418481837080505,Stres Sedang,Pokok Utama,109.23478401200038,-0.43040519884109,930,109.23478415,-0.43041435,6.1,0.498,0.498,Healthy,Good
