Tree_ID,Longitude,Latitude,Height_m,NDRE_Value,Classification,Health_Status,Action,Block_Name,NDRE_Absolute,Classification_Abs,Health_Status_Abs,Action_Abs,Block_Name_Legacy,Reclassified,Was_TBM
106,109.23725662,-0.42418624,14.48,0.408,TM,Healthy,,D003A,0.408,Abnormal,Sub-Optimal,Monitor,D03,original,False
107,109.2373206,-0.4311557,14.45,0.521,TM,Healthy,,D003A,0.521,Healthy,Good,None,D03,original,False
108,109.23677456,-0.42873838,14.43,0.445,TM,Healthy,,D003A,0.445,Normal,Moderate,Routine,D03,original,False
109,109.23778911,-0.42892399,14.42,0.543,TM,Healthy,,D003A,0.543,Healthy,Good,None,D03,original,False
110,109.23782115,-0.43025558,14.4,0.49,TM,Healthy,,D003A,0.49,Healthy,Good,None,D03,original,False
111,109.23775185,-0.43080945,14.39,0.517,TM,Healthy,,D003A,0.517,Healthy,Good,None,D03,original,False
112,109.2379255,-0.4295914,14.39,0.486,TM,Healthy,,D003A,0.486,Healthy,Good,None,D03,original,False
113,109.23704424,-0.42390586,14.38,0.459,TM,Healthy,,D003A,0.459,Normal,Moderate,Routine,D03,original,False
114,109.23807596,-0.42367505,14.36,0.462,TM,Healthy,,D003A,0.462,Healthy,Good,None,D03,original,False
115,109.23711388,-0.4237951,14.33,0.449,TM,Healthy,,D003A,0.449,Normal,Moderate,Routine,D03,original,False
116,109.23761017,-0.42383139,14.29,0.395,TM,Healthy,,D003A,0.395,Abnormal,Sub-Optimal,Monitor,D03,original,False
117,109.23794843,-0.42356108,14.27,0.429,TM,Healthy,,D003A,0.429,Abnormal,Sub-Optimal,Monitor,D03,original,False
118,109.2380217,-0.42923196,14.26,0.428,TM,Healthy,,D003A,0.428,Abnormal,Sub-Optimal,Monitor,D03,original,False
119,109.23757007,-0.42831897,14.25,0.469,TM,Healthy,,D003A,0.469,Healthy,Good,None,D03,original,False
120,109.23719137,-0.42869552,14.24,0.419,TM,Healthy,,D003A,0.419,Abnormal,Sub-Optimal,Monitor,D03,original,False
121,109.23767258,-0.42390058,14.23,0.419,TM,Healthy,,D003A,0.419,Abnormal,Sub-Optimal,Monitor,D03,original,False
122,109.23818962,-0.42944632,14.21,0.592,TM,Healthy,,D003A,0.592,Healthy,Good,None,D03,original,False
123,109.23812595,-0.4289919,14.2,0.483,TM,Healthy,,D003A,0.483,Healthy,Good,None,D03,original,False
124,109.23827421,-0.42879253,14.18,0.346,TM,Suspect,Circle_5m,D003A,0.346,Suspect,Critical,Priority Survey,D03,original,False
125,109.23789198,-0.4288892,14.17,0.531,TM,Healthy,,D003A,0.531,Healthy,Good,None,D03,original,False
126,109.23699521,-0.4242418,14.17,0.442,TM,Healthy,,D003A,0.442,Normal,Moderate,Routine,D03,original,False
127,109.23701371,-0.42385431,14.16,0.478,TM,Healthy,,D003A,0.478,Healthy,Good,None,D03,original,False
128,109.23737157,-0.43024237,14.15,0.452,TM,Healthy,,D003A,0.452,Normal,Moderate,Routine,D03,original,False
129,109.23673431,-0.42404505,14.1,0.476,TM,Healthy,,D003A,0.476,Healthy,Good,None,D03,original,False
130,109.23812224,-0.4235991,14.07,0.496,TM,Healthy,,D003A,0.496,Healthy,Good,None,D03,original,False
131,109.23779003,-0.43079228,14.06,0.443,TM,Healthy,,D003A,0.443,Normal,Moderate,Routine,D03,original,False
132,109.23765904,-0.42419538,14.05,0.401,TM,Healthy,,D003A,0.401,Abnormal,Sub-Optimal,Monitor,D03,original,False
133,109.23737023,-0.43019851,14.03,0.473,TM,Healthy,,D003A,0.473,Healthy,Good,None,D03,original,False
134,109.23748116,-0.4302225,14.02,0.506,TM,Healthy,,D003A,0.506,Healthy,Good,None,D03,original,False
135,109.23684111,-0.4244276,13.99,0.408,TM,Healthy,,D003A,0.408,Abnormal,Sub-Optimal,Monitor,D03,original,False
136,109.23710433,-0.42431236,13.99,0.406,TM,Healthy,,D003A,0.406,Abnormal,Sub-Optimal,Monitor,D03,original,False
137,109.23840875,-0.4237633,13.95,0.352,TM,Suspect,Circle_5m,D003A,0.352,Suspect,Critical,Priority Survey,D03,original,False
138,109.23786547,-0.42891633,13.93,0.464,TM,Healthy,,D003A,0.464,Healthy,Good,None,D03,original,False
139,109.23806887,-0.4291845,13.93,0.448,TM,Healthy,,D003A,0.448,Normal,Moderate,Routine,D03,original,False
140,109.2373199,-0.42833654,13.92,0.449,TM,Healthy,,D003A,0.449,Normal,Moderate,Routine,D03,original,False
141,109.23723269,-0.42869463,13.91,0.399,TM,Healthy,,D003A,0.399,Abnormal,Sub-Optimal,Monitor,D03,original,False
142,109.2377008,-0.42426728,13.9,0.386,TM,Healthy,,D003A,0.386,Suspect,Critical,Priority Survey,D03,original,False
143,109.23726931,-0.4236613,13.88,0.46,TM,Healthy,,D003A,0.46,Healthy,Good,None,D03,original,False
144,109.23801727,-0.42895434,13.87,0.447,TM,Healthy,,D003A,0.447,Normal,Moderate,Routine,D03,original,False
145,109.23743757,-0.43032422,13.85,0.496,TM,Healthy,,D003A,0.496,Healthy,Good,None,D03,original,False
146,109.23676619,-0.42406269,13.84,0.408,TM,Healthy,,D003A,0.408,Abnormal,Sub-Optimal,Monitor,D03,original,False
147,109.23757301,-0.42921513,13.83,0.434,TM,Healthy,,D003A,0.434,Normal,Moderate,Routine,D03,original,False
148,109.23808508,-0.42897425,13.82,0.469,TM,Healthy,,D003A,0.469,Healthy,Good,None,D03,original,False
149,109.23731172,-0.42875478,13.81,0.443,TM,Healthy,,D003A,0.443,Normal,Moderate,Routine,D03,original,False
150,109.23671931,-0.42875103,13.81,0.407,TM,Healthy,,D003A,0.407,Abnormal,Sub-Optimal,Monitor,D03,original,False
151,109.23793449,-0.42954845,13.79,0.411,TM,Healthy,,D003A,0.411,Abnormal,Sub-Optimal,Monitor,D03,original,False
152,109.23791981,-0.42894844,13.79,0.427,TM,Healthy,,D003A,0.427,Abnormal,Sub-Optimal,Monitor,D03,original,False
153,109.23809976,-0.42370897,13.78,0.376,TM,Suspect,Circle_5m,D003A,0.376,Suspect,Critical,Priority Survey,D03,original,False
154,109.23761228,-0.42444043,13.75,0.448,TM,Healthy,,D003A,0.448,Normal,Moderate,Routine,D03,original,False
155,109.23745649,-0.43007147,13.72,0.506,TM,Healthy,,D003A,0.506,Healthy,Good,None,D03,original,False
156,109.23774105,-0.42894659,13.71,0.483,TM,Healthy,,D003A,0.483,Healthy,Good,None,D03,original,False
157,109.23730851,-0.42904596,13.69,0.526,TM,Healthy,,D003A,0.526,Healthy,Good,None,D03,original,False
158,109.23831518,-0.42837023,13.59,0.469,TM,Healthy,,D003A,0.469,Healthy,Good,None,D03,original,False
159,109.23727623,-0.42879094,13.59,0.508,TM,Healthy,,D003A,0.508,Healthy,Good,None,D03,original,False
160,109.23744657,-0.43023832,13.55,0.498,TM,Healthy,,D003A,0.498,Healthy,Good,None,D03,original,False
161,109.23764019,-0.4300679,13.55,0.495,TM,Healthy,,D003A,0.495,Healthy,Good,None,D03,original,False
162,109.23686631,-0.42819944,13.54,0.506,TM,Healthy,,D003A,0.506,Healthy,Good,None,D03,original,False
163,109.23750769,-0.42418495,13.53,0.386,TM,Healthy,,D003A,0.386,Suspect,Critical,Priority Survey,D03,original,False
164,109.2377107,-0.4241877,13.51,0.424,TM,Healthy,,D003A,0.424,Abnormal,Sub-Optimal,Monitor,D03,original,False
165,109.237362,-0.43084599,13.51,0.422,TM,Healthy,,D003A,0.422,Abnormal,Sub-Optimal,Monitor,D03,original,False
166,109.23727694,-0.42370652,13.51,0.476,TM,Healthy,,D003A,0.476,Healthy,Good,None,D03,original,False
167,109.23720775,-0.42380824,13.49,0.453,TM,Healthy,,D003A,0.453,Normal,Moderate,Routine,D03,original,False
168,109.23700199,-0.42403381,13.48,0.368,TM,Suspect,Circle_5m,D003A,0.368,Suspect,Critical,Priority Survey,D03,original,False
169,109.23795754,-0.43088139,13.48,0.448,TM,Healthy,,D003A,0.448,Normal,Moderate,Routine,D03,original,False
170,109.23682533,-0.4286561,13.47,0.504,TM,Healthy,,D003A,0.504,Healthy,Good,None,D03,original,False
171,109.23754343,-0.43090255,13.47,0.461,TM,Healthy,,D003A,0.461,Healthy,Good,None,D03,original,False
172,109.23775768,-0.42888827,13.45,0.437,TM,Healthy,,D003A,0.437,Normal,Moderate,Routine,D03,original,False
173,109.23825652,-0.42957113,13.43,0.571,TM,Healthy,,D003A,0.571,Healthy,Good,None,D03,original,False
174,109.2382774,-0.43054597,13.41,0.33,TM,Suspect,Circle_5m,D003A,0.33,Suspect,Critical,Priority Survey,D03,original,False
175,109.23769462,-0.42379343,13.41,0.429,TM,Healthy,,D003A,0.429,Abnormal,Sub-Optimal,Monitor,D03,original,False
176,109.23824952,-0.43069517,13.4,0.377,TM,Suspect,Circle_5m,D003A,0.377,Suspect,Critical,Priority Survey,D03,original,False
177,109.23766847,-0.43012714,13.39,0.422,TM,Healthy,,D003A,0.422,Abnormal,Sub-Optimal,Monitor,D03,original,False
178,109.23660666,-0.4244402,13.39,0.432,TM,Healthy,,D003A,0.432,Normal,Moderate,Routine,D03,original,False
179,109.23787118,-0.42355699,13.36,0.408,TM,Healthy,,D003A,0.408,Abnormal,Sub-Optimal,Monitor,D03,original,False
180,109.23826369,-0.42370177,13.3,0.37,TM,Suspect,Circle_5m,D003A,0.37,Suspect,Critical,Priority Survey,D03,original,False
181,109.23821133,-0.43077881,13.26,0.374,TM,Suspect,Circle_5m,D003A,0.374,Suspect,Critical,Priority Survey,D03,original,False
182,109.23723604,-0.42385255,13.23,0.457,TM,Healthy,,D003A,0.457,Normal,Moderate,Routine,D03,original,False
183,109.23797488,-0.4237641,13.22,0.331,TM,Suspect,Circle_5m,D003A,0.331,Suspect,Critical,Priority Survey,D03,original,False
184,109.23686718,-0.42436837,13.22,0.456,TM,Healthy,,D003A,0.456,Normal,Moderate,Routine,D03,original,False
185,109.23734414,-0.42445936,13.19,0.43,TM,Healthy,,D003A,0.43,Normal,Moderate,Routine,D03,original,False
186,109.2375552,-0.42855544,13.19,0.56,TM,Healthy,,D003A,0.56,Healthy,Good,None,D03,original,False
187,109.23727502,-0.42426718,13.17,0.473,TM,Healthy,,D003A,0.473,Healthy,Good,None,D03,original,False
188,109.23777323,-0.42371522,13.17,0.386,TM,Healthy,,D003A,0.386,Suspect,Critical,Priority Survey,D03,original,False
189,109.23818375,-0.42368321,13.15,0.46,TM,Healthy,,D003A,0.46,Healthy,Good,None,D03,original,False
190,109.23827763,-0.42363305,13.11,0.435,TM,Healthy,,D003A,0.435,Normal,Moderate,Routine,D03,original,False
191,109.23729431,-0.42436395,13.1,0.409,TM,Healthy,,D003A,0.409,Abnormal,Sub-Optimal,Monitor,D03,original,False
192,109.23712681,-0.42421606,13.1,0.451,TM,Healthy,,D003A,0.451,Normal,Moderate,Routine,D03,original,False
193,109.23758804,-0.43029215,13.08,0.445,TM,Healthy,,D003A,0.445,Normal,Moderate,Routine,D03,original,False
194,109.23700954,-0.42443894,13.06,0.394,TM,Healthy,,D003A,0.394,Abnormal,Sub-Optimal,Monitor,D03,original,False
195,109.23730782,-0.42420118,13.06,0.467,TM,Healthy,,D003A,0.467,Healthy,Good,None,D03,original,False
196,109.23728065,-0.43107882,13.05,0.486,TM,Healthy,,D003A,0.486,Healthy,Good,None,D03,original,False
197,109.23721035,-0.42421155,13.04,0.422,TM,Healthy,,D003A,0.422,Abnormal,Sub-Optimal,Monitor,D03,original,False
198,109.23827848,-0.42385144,13.03,0.399,TM,Healthy,,D003A,0.399,Abnormal,Sub-Optimal,Monitor,D03,original,False
199,109.23799778,-0.42382469,13.03,0.401,TM,Healthy,,D003A,0.401,Abnormal,Sub-Optimal,Monitor,D03,original,False
200,109.23783147,-0.43030397,13.02,0.419,TM,Healthy,,D003A,0.419,Abnormal,Sub-Optimal,Monitor,D03,original,False
201,109.23724669,-0.43032779,13.02,0.571,TM,Healthy,,D003A,0.571,Healthy,Good,None,D03,original,False
202,109.23793061,-0.43081673,13.02,0.455,TM,Healthy,,D003A,0.455,Normal,Moderate,Routine,D03,original,False
203,109.23676459,-0.43109588,13.01,0.458,TM,Healthy,,D003A,0.458,Normal,Moderate,Routine,D03,original,False
204,109.23816869,-0.428665,12.99,0.481,TM,Healthy,,D003A,0.481,Healthy,Good,None,D03,original,False
205,109.23728131,-0.42422649,12.96,0.336,TM,Suspect,Circle_5m,D003A,0.336,Suspect,Critical,Priority Survey,D03,original,False
206,109.23679844,-0.42444115,12.94,0.373,TM,Suspect,Circle_5m,D003A,0.373,Suspect,Critical,Priority Survey,D03,original,False
207,109.23757626,-0.42878061,12.92,0.451,TM,Healthy,,D003A,0.451,Normal,Moderate,Routine,D03,original,False
208,109.23726546,-0.42874482,12.92,0.437,TM,Healthy,,D003A,0.437,Normal,Moderate,Routine,D03,original,False
209,109.23726314,-0.42908393,12.92,0.607,TM,Healthy,,D003A,0.607,Healthy,Good,None,D03,original,False
210,109.23729741,-0.42847444,12.89,0.448,TM,Healthy,,D003A,0.448,Normal,Moderate,Routine,D03,original,False
211,109.2375584,-0.42435949,12.89,0.443,TM,Healthy,,D003A,0.443,Normal,Moderate,Routine,D03,original,False
212,109.23775438,-0.4236474,12.88,0.42,TM,Healthy,,D003A,0.42,Abnormal,Sub-Optimal,Monitor,D03,original,False
213,109.23777982,-0.42831314,12.88,0.431,TM,Healthy,,D003A,0.431,Normal,Moderate,Routine,D03,original,False
214,109.23717259,-0.42436573,12.86,0.353,TM,Suspect,Circle_5m,D003A,0.353,Suspect,Critical,Priority Survey,D03,original,False
215,109.2380998,-0.42942505,12.84,0.507,TM,Healthy,,D003A,0.507,Healthy,Good,None,D03,original,False
216,109.23710042,-0.42374401,12.81,0.546,TM,Healthy,,D003A,0.546,Healthy,Good,None,D03,original,False
217,109.23766265,-0.43003806,12.81,0.567,TM,Healthy,,D003A,0.567,Healthy,Good,None,D03,original,False
218,109.23731853,-0.42843285,12.8,0.46,TM,Healthy,,D003A,0.46,Healthy,Good,None,D03,original,False
219,109.23657303,-0.43011422,12.77,0.417,TM,Healthy,,D003A,0.417,Abnormal,Sub-Optimal,Monitor,D03,original,False
220,109.23741818,-0.43067644,12.76,0.458,TM,Healthy,,D003A,0.458,Normal,Moderate,Routine,D03,original,False
221,109.23772232,-0.42837462,12.76,0.427,TM,Healthy,,D003A,0.427,Abnormal,Sub-Optimal,Monitor,D03,original,False
222,109.23693503,-0.424235,12.76,0.475,TM,Healthy,,D003A,0.475,Healthy,Good,None,D03,original,False
223,109.23713651,-0.43091873,12.75,0.55,TM,Healthy,,D003A,0.55,Healthy,Good,None,D03,original,False
224,109.2380194,-0.42354346,12.74,0.492,TM,Healthy,,D003A,0.492,Healthy,Good,None,D03,original,False
225,109.23668795,-0.42840603,12.73,0.403,TM,Healthy,,D003A,0.403,Abnormal,Sub-Optimal,Monitor,D03,original,False
